"speaker","cleaned_text"
"teacher","okay boys and girls can you remind me what we did yesterday could somebody come up and work on this problem for me break it apart"
"student","you haven t inaudible the bell"
"teacher","i know that s all right"
"student","you don t need the bell"
"teacher","everybody was quiet"
"student","and good"
"teacher","i want you to draw the line remember"
"student","okay"
"student","that s too much"
"teacher","we need an array"
"student","inaudible"
"teacher","yes"
"teacher","now you got to decide okay go ahead"
"student","inaudible"
"teacher","yep but what does it mean what numbers are you breaking apart show me how you re breaking that apart please you are supposed to be all looking at the board over there mm hmm"
"student","forty"
"teacher","so how are you going to so that s going to be forty times what do you want to come up and help thank you all right go ahead but nice and loud so everybody can hear you"
"student","inaudible breaking this into forty if you re breaking it into 45 then you have the eight inaudible times five"
"student","eight"
"teacher","okay so student n can you tell us why you used the eight"
"student","because she only said that she was only going to break the 45 up"
"teacher","she was only going to break the 45 up"
"student","and she only had the eight left"
"teacher","okay so why do we break down numbers"
"student","so it can be easier for multiplication"
"teacher","easier for multiplication can we figure this one out now"
"student","yes"
"teacher","i see the group back there you re not even looking at the board"
"student","huh"
"teacher","you re participating you re just not on the video"
"student","i m doing my work"
"teacher","it doesn t matter you have to look on the board now"
"student","inaudible"
"teacher","all right student n can you step back let s put these chairs a little bit back and can you tell me why you did what you did"
"student","i it was multiplication i first i multiplied the 40 and the 8 and then i multiplied the 5 and the 8"
"teacher","all right so you multiplied the 40 and the 8 and the 5 times the 8 and then what did you have to do"
"student","i had to add up 300 and 3 200"
"teacher","no no"
"student","three hundred and twenty"
"teacher","yep"
"student","and forty"
"teacher","yep and what was your answer"
"student","three three hundred and inaudible"
"teacher","can you write that equation for me remember yesterday we had to write out the long equation can you write that out guys over there in the back"
"student","yeah yeah"
"teacher","you re voices are being recorded so you need to be quiet so that everybody else can be heard over here"
"student","inaudible"
"teacher","no she knows how to do it i think let s try it student working on problem equals what"
"student","equals"
"teacher","can anybody tell me why she put two of those multiplication problems in parenthesis"
"student","oh"
"teacher","why did she put them in parenthesis student s"
"student","because yesterday we were breaking apart numbers and um student a she inaudible to break up 45 and student n she helped her and she broke up 45 with 40 times 8 and 5 times 8"
"teacher","but what does it tell us in the parenthesis"
"student","that those are the numbers you use to break apart the numbers"
"teacher","yep those are the numbers you use to break apart but i m also looking for another word"
"student","partial products"
"teacher","partial products so that s a partial product it s not the whole product is it"
"student","inaudible a partial product"
"teacher","only part of it only part of it"
"student","remember teacher b inaudible she said what word is impartial and everybody said part so partial means the part of it"
"teacher","excellent excellent thank you girls sit down"
"student","teacher a can i do"
"teacher","now"
"student","can i close inaudible i can t see where they are"
"teacher","sit there"
"student","can i do another one"
"teacher","i m only going to have one person do one more student j come up and do 21 times 21 and then we are going to move on to i think you know how to do these very well and it s time to move on so i m going to give you just a little assessment to see how you re doing"
"student","a math thingy thing"
"teacher","of course a math thingy thing"
"student","i remember you said"
"student","can i pass it out can i pass it out"
"teacher","in a moment we re looking at what she s doing right here"
"student","wait wait wait"
"student","you can just bring your paper with student working on problem"
"student","i have a question"
"teacher","in a minute i ll do the question"
"student","do i do that"
"teacher","you do students working on problem all right i don t want you guys to be in a group i want you all to turn your desks around"
"student","the lady told us to be right here"
"teacher","right but just turn your desks around so you re facing me okay excellent"
"student","awesome what s that for"
"teacher","excuse me girls did you hear me student k turn your desk to face me now thank you all right so if we look here oh student t come on up and explain it to me"
"student","i did i did 21 times 20 that equals 420 then i did 21 times one equals 21 and i added 420 plus 21 equals 441"
"teacher","okay what made you decide to break the 20 did she do something wrong"
