"speaker","cleaned_text"
"teacher","so yesterday we started a conversation about this question right here can someone read the question please student c"
"student","miss inaudible owned a native bookstore she had 56 apples to arrange in rows for her inaudible window display she has room for four rows in her window how many apples will be in each row if she puts the same number in each row"
"teacher","and we also talked about the important pieces of information so what are the important pieces of information from this problem student a"
"student","56 apples to arrange in four rows"
"teacher","so 56 apples and they needed to be arranged in four rows and then what is the question that we needed to stay focused on student f"
"student","how many apples will be in each row if she puts the same number in each inaudible"
"teacher","so we underlined that information yesterday 56 apples four rows that they needed to be arranged in and then how many apples will be in each row and we have to keep in mind that the same number had to be in each row how did we approach this problem yesterday what were you thinking about you had the option to use cubes the tiles and grid paper so what were you thinking about yesterday student a"
"student","we do our making rows"
"teacher","could you say that a little bit louder"
"student","we were making rows to find we were making four rows and then if they to ought to have the same tiles in each then that s the answer"
"teacher","so four groups with the same number of tiles in each group and then if they were all the same that was the answer and so you used tiles any other thoughts student v"
"student","i used inaudible"
"teacher","a little bit louder"
"student","i just did it inaudible"
"teacher","and how did you do it if you need to grab your notebook feel free"
"student","i did half of each inaudible and half inaudible"
"teacher","just talk a little bit louder"
"student","i did half of 56 equals 28 and then i did half of 28 equals 14 and that inaudible teacher can you explain why that worked"
"student","you had 28 inaudible"
"teacher","a little bit louder i can t even hear you"
"student","half of 56 is 28 and then the other half is 28 and half of 28 is 14 and you get two inaudible out of 28 you get two 14s out of 28 equals the other two inaudible"
"teacher","but why are you cutting 56 in half and then cutting 28 in half"
"student","inaudible"
"teacher","so you re doing this to get four groups so when you took the half of the 56 and you got 28 how many groups did you have"
"student","i can t inaudible two 28s"
"teacher","so here you had two groups of 28 and then you took those two groups"
"student","split them in half"
"teacher","split them in half again and so then you ended up with how many groups"
"student","four"
"teacher","four groups"
"student","of 14"
"teacher","of 14 can somebody else explain what she s talking about or at least get us started on another way to explain this idea student r"
"student","i used cubes to find out the equation of 56 divided by 4"
"teacher","can you help talk about this idea first why do you think student v was cutting 56 in half and then again in half so she got an answer of 28 and then she took that 28 and cut that in half again student r give it a try"
"student","it s like if you wanted to split it down 56 you ll get 28 and then inaudible to get your inaudible answer you just inaudible on the 28 14 and inaudible"
"teacher","and so that s a start i m gonna call on someone else student r what are you thinking"
"student","she just cut it in half the 56 into inaudible the 28 to get 14"
"teacher","why"
"student","because if you divide 28 then you try and to make four groups"
"teacher","keep thinking student a"
"student","she cut inaudible i mean she inaudible but two 28s and four rows she has to cut it down so there can be four"
"teacher","student b"
"student","i think she could that because 28 plus 28 equals 56 and then 14 is half of 28 because if you cut it in half 14 take off half of the 28"
"teacher","student v did you draw any picture in your notebook"
