"speaker","cleaned_text"
"teacher","we ve been working on adding decimals together now we re who can read at the top what the name of the game is"
"student","decimal double compare"
"teacher","decimal double compare this is gonna be your recording sheet i m gonna play with student r quickly on the board so you know how to play student r and i actually i ll play with student i right here because she s sitting right next to me student i are gonna get set a and set b like you ve seen before everybody this looks familiar you re gonna take them out and mix them up set a has tenths and hundredths set b has thousandths you re gonna mix them up and then put them in a pile mix them up really good so that all the hundredth and thousandths are all mixed together so we mixed them up and we were putting them in one pile we re going to share one pile student i s going to flip over two cards i m gonna flip over two cards so can you flip two cards over what are your two cards"
"student","inaudible"
"teacher","so here s student i she has 825 1000 and 8 10 there s a circle in the middle i m gonna flip over two cards can you read my cards for me"
"student","inaudible"
"teacher","your job is to see who s pair of cards is larger so let s add student i s cards together and let s add my cards together can you come up and add your cards together you guys be doing it in your head at your seats student e can you go up and add my cards together"
"student","inaudible"
"teacher","sure good whose pair of cards are bigger student j"
"student","student i s cards"
"teacher","how do you know"
"student","because when she was adding them up she like like the answer inaudible"
"student","she has one whole and 625 1000 and yours are only 85 100 inaudible"
"teacher","can someone repeat what she said go ahead"
"student","inaudible"
"teacher","this number this sum is larger because it s over a whole and this sum is smaller because it s less than a whole is that what we re saying good so what symbol would i put in the middle student t can you come and put the symbol in the middle what symbol did you put"
"student","greater than"
"teacher","good job greater than you have on your sheet five different rounds i m sorry four different rounds what i want you to do i m changing the directions just a little bit next to each one i want you to put a little explanation of how you know which sum is larger so i would put a little note on this one and i would say maybe this is larger than one whole and maybe here i d put less than 1 whole some kind of explanation that tells you why you know which one s larger i m gonna give you papers so that you can keep playing cause i know some of you will finish sooner i m gonna give you paper and what you can do is fold the paper in half and put your cards your partner s cards are you putting your cards also on your paper"
"teacher","each of you has a paper you have it right in front of you each of you has a paper in your book and then i m gonna give each of you another piece of white paper can you solve your partners cards and your cards yes you should be solving both of them so you can help each other solve them you can solve them to make sure your partner is right you don t want your partner to cheat right can you pass this out for me quickly who can repeat the directions when you get the bags what are you going to do with the bags"
"student","shuffle them up"
"teacher","shuffle them up then what are you gonna do"
"student","put them in one pile"
"teacher","yes put them in one pile you and your partner are sharing one pile you re gonna work with student a when she comes back in you two are going to work together you have cards gives seating directions and passes out cards who did not get cards you re gonna work with them you can get started right away once you get your cards"
"teacher","you re going to solve both of them and then decide which one s bigger you need a explanation which sum is greater why"
"student","inaudible"
"teacher","i would love it if you re get started shuffle them and put them in a pile please perfect you need to solve both"
"teacher","you re gonna do a triple compare"
"student","i don t know how to do that"
"teacher","instead of having two you have three to tell which one s greatest i ll change the rules for you a little bit let s put in three columns like this so student k s cards student r s cards and student d s cards and then you ll circle which one s greater how about that"
"teacher","what are you supposed to do with your two cards now good what s gonna go over here nice job"
"student","inaudible"
"teacher","this is yours and this is hers so how do you know that hers is bigger"
"student","inaudible"
"teacher","125 what how we say that decimal"
"student","thousandths"
"teacher","125 thousandths good"
"student","inaudible and i have inaudible"
"teacher","so how do you know that hers is larger"
"student","mine is 29 100 and hers is 800 000 1000"
"teacher","29 100 how do we say that"
"student","29 1000 and 800 1000 so jot a little note how you knew did you change them into fractions no"
"teacher","what s the matter"
"student","inaudible the right answer"
"teacher","i see two are these your two sets of cards whose are these cards"
"student","that s mine"
