"speaker","cleaned_text"
"teacher","boys and girls please come quietly to the meeting area come"
"student","basically understand what it is what it s trying to say"
"teacher","what it means so read and tell what the fraction notation means what s it saying about whatever it s describing do you understand that"
"multiple students","yes"
"teacher","okay then we re also going to be working within the same unit student v ordering fractions with like and unlike denominators that means we may talk about unlike and like one fourth plus one fourth same denominators but one fourth plus one eighth different denominators do you understand that"
"multiple students","yes"
"teacher","that s like and unlike and we re going to read write and interpret decimal fractions in tenths and hundredths these are all the objectives we ll be working on within this unit but i want you to take just about five minutes to copy those objectives in your notebook quickly as you can so you ll know some of the things we re trying to do within this unit on fraction and decimal squares student m if you can t see will you please move up i m going to keep moving you have five minutes to copy these objectives down and then we re going to move i m going to tell you what we re going to do today while you guys are writing that down i am going to write down something else on the board for you okay people should be just about finished copying if you did not finish copying objectives for today you can come back later on and copy it on the side of your margin just on your notebook so you ll have it would you just copy down these fractions please one fourth two thirds student c pay attention we re copying these on the sides of our notebooks just like i have it right here you re not drawing them you re just copying the fraction what s the problem what s wrong student c one fourth two thirds two fifths six twelfths copy it on the side of the margin five sixths we re going to use this in a minute just copy this down three sixths one third one sixth four twelfths four sixths two fifths guys don t do this i was leaning on the side and i copied it like this don t do it like that do it so you can read it three fourths or make it so you can read it don t do it so it s not looking like a fraction where was i two fifths three fourths one twelfth three fourths three fifths and four fifths just copy them down so you ll have them and i ll have them too remember yesterday we were the other day we were looking at rectangles that were 4 by 6 i m going to pretend this is exactly my 4 by 6 rectangle i m going to name it 4 by 6 even though i m not drawing the squares and i asked you to divide it in half we had to divide it in fourths and we looked at the different ways of dividing the fractions and parts the whole piece in fractional parts we re going to do some of the same thing today student g but today we re going to do something a little bit different we re going to look at a 4 by 6 rectangle and a 5 by 12 rectangle and we re going to do something like this so take your i m going to draw a 4 by 6 rectangle and i m going to put the lines in they re not going to be even because i m not drawing them perfectly 1 2 3 4 5 we re going to pretend just pretend that i drew that even we have a 4 by 6 rectangle how many square units are those"
"student","24"
"teacher","i want you to divide this 4 by 6 rectangle into halves so half of 24 is what"
"multiple students","12"
"teacher","24 divided by 2 equals"
"multiple students","12"
"teacher","somebody come up and divide this in half color it shade it in half student s so how many pieces did you shade in"
"multiple students","12"
"teacher","can you do me a favor can you draw a 5 by 12 rectangle can you reach up there"
"student","yes"
"teacher","can you draw a 5 by 12 rectangle take that where is my step stool never mind i think you can reach it i ll write the name of it on here this is our 5 by 12 we know it s different this is our 1 this is our a and this is our b so if we were to divide this 5 by 12 into halves how many square units in this 5 by 12"
"multiple students","60"
"teacher","so we have 5 by 12 we know that s 60 and half of 60 is what what s the division problem 60 divided by 2 equals"
"multiple students","30"
"teacher","someone come up and shade in half of this okay student j shade in half okay so he shaded in half i don t have a colored marker but look the 2 one half of 4 by 6 and one half of 5 by 12 are they the same size"
"multiple students","no"
"teacher","no so if you does it make a difference does the whole piece make a difference when you re talking about halves if someone said do you want half of this 5 by 12 cake or half of this 4 by 6 cake would it make a difference in the size of your piece"
"multiple students","yes"
"teacher","which one would you take"
"multiple students","5 by 12"
"teacher","if you told me you would take the 5 by 12 why would you take the 5 by 12 student d you said you would take the 5 by 12"
"student","i know that most kids would want a bigger piece of cake and 5 by 12 half of that is 30 square units and half of 4 by 6 is 12 square units so half of 5 by 12 would be bigger"
"teacher","what about the 5 by 12 pieces are they going to be smaller or bigger than the 4 by 6"
"multiple students","smaller"
"teacher","so would two pieces of this be one of these"
"multiple students","yes"
"teacher","think about that so which one would you really have we ll talk about that"
"multiple students","4 by 6"
"teacher","well the 4 by 6 would be larger pieces because what the half looks like depends on what the whole is right what we re going to do is look at some 4 by 6 rectangles and do the same thing to each rectangle so on your page where you see the 4 by 6 rectangle i would like for you to write this for the first rectangle i just want you to write one fourth next one two thirds the next one one fifth the next one six twelfths the next one five sixths and we re going to come against some obstacles next one three sixths next one one third and the next one one sixth then i want you to go to a five sixths page triangle and i want you to do the same thing you have 5 by 12 you re going to write this one what s this one going to be"
"multiple students","one fourth"
"teacher","two thirds one fifth six twelfths five sixths three sixths okay did we do some more did we do another one three sixths and one third one sixth and what s the last one going to be four twelfths let s go and do that shade it in go back to your work station shade that fractional part in and see what happens have some discussion at your group when you shade in what s happening especially ones like four fifths one a 4 by 6 rectangle"
"student","six twelfths is actually the same as one half"
"teacher","i want to see what you discover that s a good thought student d did you guys get all the yeah that s exactly what i want you to do you re working as a group what did i say if you had to find two thirds of something and you didn t know what it is what should you start with one third i don t hear any conversation coming from this group are you guys talking about this one think about why you can t do one fifth of a 4 by 6 rectangle think about what you know about fractions think about what you know about it i don t hear any conversation from this group make sure everybody s understanding everybody should be on the same one because you should be having conversation checking to see if each of you agree what the fractional part is this table same thing what happened to this one you have a 4 by 6 rectangle you were asked to do one fifth can you do that"
"student","no"
"teacher","why not"
"student","it could be 4 by 6"
"teacher","okay so the area of this whole dimension is 24 and why can t you do one fifth of 24"
"student","nothing times 5 equals 24"
"teacher","right is 5 a multiple of 24 a factor"
"student","no"
"teacher","no so you can t do that one what about five sixths"
"student","that one you could do"
"teacher","what s one sixth of 24 what s the division problem"
"student","one sixth is"
"teacher","write it out on your paper one sixth of 24 okay 24 you went right to the division problem 24 divided by 6 equals what"
"student","4"
"teacher","so what would be five sixths how many would you fill in team how many would you fill in this group student h student m how many would you fill in you guys are not working together as a group student y student m you guys student a student j you re a group you need to work as a team you re not being videotaped i m just talking to you you re working together as a team what s five sixths how many do you have to shade in to show five sixths"
"student","inaudible"
"teacher","how many is that student j don t tell him 20 square units you color in you need to make sure that you guys are using mathematical language what s the fractional part of the rectangular area that you shaded in what fraction is it make sure you re using the language what s the equal part what s the fraction this is a rectangular area another shaded area is talking about the dimensions to name 4 by 6 i m going to split this group up you three become a group and have a discussion and you four i don t want you doing this in isolation i want you discussing your thoughts with your team the group of people that you re working with do you understand"
"multiple students","yes"
"teacher","okay thank you what s going on in this group what were your squares"
"student","you can t do it this way because it s only four columns"
"teacher","you can t do what i don t understand what is the mathematical language what are you trying to do"
"student","you can t do it horizontally"
"teacher","what are you trying to do you can t do what horizontally"
"student","you can t shade it horizontally because it only has 4 rows"
"teacher","i don t understand what you re trying to do to that rectangular area student j what are you trying to do"
"student","i told student v she can t do it"
"teacher","student v what are you trying to do there"
"student","i was shading it vertically and he said i couldn t do it that way"
"teacher","what difference does it make what are you trying to do with the rectangle"
"student","for five sixths we re dividing it and i had 6 left because i did it vertically"
"teacher","i don t understand what you re talking about you had five sixths you have 6 left i don t understand what you mean what are you doing you need to be able to tell me mathematically what are you doing to that rectangle i don t know what you re doing with that"
"student","we re dividing the 4 by 6"
"teacher","are you dividing a rectangular area or are you finding a fractional part of an area"
"student","finding the fractional part of the area"
"teacher","what s the name of the fractional part that you re trying to find"
"student","five sixths"
"teacher","what do you know"
"student","i know that five sixths"
"teacher","i know that one sixth of this area is what"
"student","4 then if you do 4 you have to do on 4 and 5 there s a fourth to make"
"teacher","i know what you re trying to say but you re not saying it mathematically so i m having a hard time figuring out what your group is trying to do are you telling me that you have a 4 by 6 rectangular area and you want to find five sixths of that area"
"student","yes"
"teacher","so in order to find five sixths one way would be to find out first what would one sixth be correct"
"multiple students","yes"
"teacher","what is the total area of a 4 by 6 rectangle"
"multiple students","24"
"teacher","24 square units so what s one sixth of 24 what s my division problem"
"multiple students","24 divided by 6 equals 4"
"teacher","so one sixth equals 4 i want to find five sixths right so 5 times 4 is what"
"multiple students","20"
"teacher","so five sixths of a 4 by 6 rectangle is 20 square units because when you re talking about area you have to talk about square units correct"
"multiple students","yes"
"teacher","so how many square units do you have to color in student t"
"student","20"
"teacher","so what were you talking about why did it make a difference how you colored it how you shaded it in"
"student","because if you go this way"
"teacher","this one you re talking about two thirds i don t know"
"student","if you go this way"
"teacher","because"
"student","because if you go this way then it won t have the correct amount of 20 square units so you have to go the opposite way to get the correct amount of square units"
"teacher","okay does everybody understand what the discrepancy was here"
"multiple students","yes"
"teacher","i asked another group also you have one fifth and i asked you to shade in one fifth of a 4 by 6 rectangle why couldn t that be done"
"student","because 4 times 6 equals 20 and 5 times 5 equals 25 and there s no factors of 5 that equal 24"
"student","you can t divide 24 by 5 equally"
"teacher","that s the important statement because we know fractions are equal parts right"
"multiple students","yes"
"teacher","so when you get to the page where you re doing the 5 by 12 rectangle i want you to pick one that s the same for example if you were looking at two thirds what does two thirds look like in another rectangle or one half or one fourth pick one you need to look at where you shaded in one rectangle compared to the other this group over here what s going on tell me what s happening what have you noticed excuse me"
"student","inaudible"
"teacher","five and one fourth think about what you ve learned in math about multiples and factors and things like that go all the way back to previous lessons that you ve learned in math and see if that s something that can even be done with that rectangle"
"student","24 divided by 5 can t work without a remainder"
"teacher","so is that something that can be done"
"student","no"
"student","doesn t seem like it"
"teacher","it cannot be because is 5 a factor of 24"
"multiple students","no"
"teacher","so just put a little x to it i have a question could you just color in 15 boxes anywhere on that rectangular area"
"student","no they have to be together"
"teacher","why"
"student","because each one would be one sixtieth they would all be separate"
"teacher","if they were all separate it wouldn t be into fourths it would be one sixtieth"
"student","is that microphone filming"
"teacher","no the microphone isn t filming it s recording your voice the camera is filming"
"student","it s making sure the camera can hear you inaudible"
"teacher","they re looking at you right now watching what you re doing and making sure you re talking about math let s make sure we stay on the math conversation wait a minute get somebody else to figure it out because student j over here has to start thinking also"
"student","you have 60 divided by 3 which is 20"
"teacher","60 divided by 3 is that giving me the answer for one third or two thirds"
"student","one third i have to add 20 two times to get two thirds not one third"
"teacher","exactly this is building upon that lesson that you did in 3rd grade there was a lesson that you did in 3rd grade that had to do with fractions it s the same thing"
"student","i found some fraction notes in my 3rd grade folder"
"teacher","right this is just an introduction this is the first two days of the unit so it s very basic but it s an important understanding for you guys to understand how to shade in the correct fractional parts it s going to get harder when you start thinking about how to know the fractions interpret the fractions and change the fractions to decimals how are you guys doing over here"
"multiple students","good"
"teacher","make sure you are having a conversation with your team about what the fraction looks like student v on a 4 by 12 rectangle i mean a 4 by 6 rectangle and again on a 5 by 12 you want to start having conversations like that just like we did at the board if we had a cake would you want what did we do would you want half of a 5 by 12 cake or half of a 4 by 6 cake and would it make a difference to you student j do you understand what you re doing i just want to check in with you this is a 5 by 12 rectangle so we know the number of square units is what"
"student","inaudible"
