"speaker","cleaned_text"
"teacher","it s my magic number so can you sit right here student j"
"multiple students","mm hmm"
"teacher","i m sorry to interrupt you guys student m and student a and student a student c and student a you all have to go with mr d right now sorry this is a crazy day everything s getting switched around i know go ahead just take a pencil that s it you can leave it right there not right now student k just take a pencil please quickly go go go yes student j too go i m sorry"
"student","inaudible"
"teacher","yeah that s one and two no one is absent okay what a crazy day okay let me repeat this so yesterday we were working with these 5 by 12 rectangles and we were breaking them into fractional parts do you remember this"
"multiple students","yes"
"teacher","so we were looking at these different fractions and we were finding them on the 5 by 12 rectangles yes we were figuring out how much was in each fractional group for example in this one we knew that because it was a 5 by 12 the area was"
"student","60"
"teacher","60 what"
"multiple students","square units"
"teacher","square units because we don t have centimeters or inches we knew that the area was 60 so we were finding one fourth of this rectangle or one fourth of 60 how did we do that how did we find one fourth of 60 student c"
"student","inaudible"
"teacher","we split 60 into four equal pieces yes and that s the same thing as doing what equation what equation represents us taking 60 and breaking it into four equal pieces what equation represents that student n"
"student","5 times 12"
"teacher","careful we re breaking it into four equal pieces we re taking the number and we re breaking it apart we re not multiplying we are"
"multiple students","dividing"
"teacher","so what equation did i use to represent me breaking this rectangle into four equal parts student n"
"student","60 divided by 4"
"teacher","exactly 60 divided by 4 where did this number 4 come from the what what do we call that student j"
"student","the numerator"
"teacher","not the numerator but good guess the"
"multiple students","denominator"
"teacher","is the denominator the top number or the bottom number of my fraction"
"multiple students","the bottom"
"teacher","okay so the bottom number is always going to tell me how many parts to break it into i took 60 and divided it into 4 equal parts and how many were in each how many were in each student y"
"student","15"
"teacher","so 60 divided by 4 was 15 so there are 15 here there are 15 here there are 15 here and there are 15 here and that equals a total of 60 okay so then because there are 15 in each group how many groups did i shade in student g in this rectangle how many groups out of the one two three four did i shade in"
"student","one"
"teacher","one exactly i shaded in one so if there s 15 in one group times just one group that i shaded in that s a total of 15 so one fourth of 60 is how much student d"
"student","15"
"teacher","15 one fourth you don t have to say square units because that s not an area one fourth of 60 is 15 okay so if it was 60 students one fourth of 60 students is what answer that question for me one fourth of 60 students is what student j"
"student","15"
"teacher","15"
"student","students"
"teacher","students okay one fourth of 60 oranges is what student y"
"student","15 oranges"
"teacher","one fourth of 60 tennis balls is what student n"
"student","15 tennis balls"
"teacher","exactly one fourth of 60 bicycles is"
"student","15 bicycles"
"teacher","exactly okay so then we looked at what happens if we have a number other than one in the numerator it s easy when one is in the numerator because the answer is the same as when you divide here we did what fraction is this what fraction of 60 is this right here in this picture what do you see take a look at the picture what do you see what fraction is this how many parts are shaded in out of how many total parts"
"student","one fourth"
"teacher","exactly i see one two three four sixths out of one two three four five sixths so four out of five sixths so this is four sixths of 60 how do i find out what four sixths of 60 is student k"
"student","you divide 60"
"teacher","by"
"student","6"
"teacher","so i take 60 and divide it into one two three four five six equal parts 60 divided by 6 equals"
"student","10"
"teacher","10 it s a very simple equation how many of those groups of 10 did i shade in guys student c"
"student","four"
"teacher","one two three four so there s 10 in each group times 4 groups that i shaded in which is a total of how many student g i m sorry i may have called on you too quick your hand was starting to go up 10 in each group times 4 groups that i shaded in is how much"
"student","40"
"teacher","exactly so four sixths of 60 is how much student k"
"student","four sixths of 60"
"teacher","is how much"
"student","40"
"teacher","so if it was baseballs four sixths of 60 baseballs is"
"student","40 baseballs"
"teacher","four sixths of 60 students is"
"student","40 students"
"teacher","exactly four sixths of 60 trucks is"
"student","40 trucks"
