"speaker","cleaned_text"
"teacher","boys and girls you can put this away"
"teacher","okay so inaudible on 136 are about to end our unit on inaudible okay we talked a lot about finding the inaudible patterns in those in the work that we ve been doing we ve also spent a little bit of time talking about graphs okay what i m gonna talk about for the first couple minutes today is about the different kinds of graphs that we ve used throughout the course of this unit okay so if you think back to the very beginning do you remember what the first graph was that we looked at when we started this unit way back in the beginning"
"student","paint jar graph"
"teacher","yes we ve done paint jar graph and we ve done data and other situations but i m talking about this particular unit okay and so not this math model and not for minute math just in this particular unit do you remember what we started with"
"student","inaudible"
"teacher","the what kind of graph"
"student","the running marathon"
"teacher","right okay we did the marathon graph it was about speed okay and then after you worked a little bit about speed about the motion graph what they call the motion graph talking about over time how much speed you were doing inaudible speed graph then we moved on to talking about other types of graphs anybody remember what other types of graphs we worked on in this unit"
"student","the weather"
"teacher","the temperature graph right so there was a temperature graph that was what we did shortly after the speed and motion one"
"student","the paint jars"
"teacher","the paint jars okay so we had a couple situations in there graphed the paint jar situation okay yeah"
"student","inaudible"
"teacher","the what"
"student","inaudible"
"teacher","okay so again it goes back to what student m just said the picture graph is what we ve done in math muscle not necessarily this unit so you re right that s another way of representing data but not specifically what we re talking about here in this particular unit"
"student","the time"
"teacher","the what"
"student","the time"
"teacher","the"
"student","the hours"
"teacher","you re saying time right time was a part of each of these graphs well each of these graphs inaudible but it wasn t its own graph right time was a part of it but these are more the categories of the different kinds of graphs we ve done student b"
"student","inaudible"
"teacher","again math muscle"
"student","windmills"
"teacher","the tower and the windmills okay so we talked about the towers and the windmills graph okay yes"
"student","inaudible"
"teacher","can you speak up please"
"student","inaudible"
"teacher","and then the plant growth okay so the plant growth is the one that we ve done most recently we ve spent probably the least amount of time on that one but each one of these we ve been able to represent the data we ve been able to represent the data from those charts in graph form okay so that s you want to add something to the conversation"
"student","inaudible"
"teacher","so again with the math muscle all of those input output tables that we ve been working on remember those inaudible equations those also the stuff that we ve had done right before lunch we could potentially graph those if we wanted to all four of those different samples we can graph those i m glad you see that connection but we didn t actually graph those but those are graphs most of them okay here s what i want so this is the list these are the five different topics that we covered throughout the course of this unit these are inaudible what i want you to do is spend the next couple of minutes turning and talking in your small groups and saying and talking about which of these graphs are more similar and which of these graphs are a little bit different okay you might be able to separate them into a couple different categories for a couple different reasons can someone say back to me what it is that i would like for you to do student s"
"student","you want the similar inaudible"
"teacher","okay so these five different kinds of graphs these five different contexts for graphing like student s just said for me i want you to say i want you to talk about how they re similar and how they re different i want you to compare and contrast them okay so take a couple minutes to do that in your small groups and then we ll share as a whole group"
"teacher","that s not us"
"teacher","okay come on back thank you for the continued conversations it sounded like even though i didn t get to all the groups that we were having a very rich conversation inaudible okay with the two groups that i did work with it sounds as if what their competition turned out to be was kind of making these different categories some of these graphs seem to work better with certain graphs while others work better with others is that kind of what happened with you other three did you see how some particular graphs were related while others were kind of better off together"
"student","yeah"
"teacher","okay so can i get from the three groups that i didn t hear from which graph you think might be related best student a"
"student","inaudible"
"teacher","goes to what"
"student","plant growth and paint jars"
"teacher","you think it would go to plant growth and the paint jars can you explain why you think it goes to plant growth and paint jars"
"student","because the tower and windmills the inaudible and the plant growth is inaudible"
"teacher","but you re saying the tower things inaudible plants get taller inaudible"
"student","i think that inaudible"
"teacher","okay so the amount of money is more and more it s inaudible the amount of money more and more okay so this might be one way to categorize it do you remember what happened to one of the plants you worked with"
"student","it broke"
"teacher","one of them broke okay so with the towers and the windmills what happens all the way through"
"student","it gets taller"
"teacher","it gets taller what am i getting more of over and over again"
"student","inaudible"
"teacher","okay and the paint jar what am i getting more of over and over again"
"student","inaudible"
"teacher","i m getting more and more inaudible with the plants am i always certain to get more and more inches or centimeters"
"student","no"
"teacher","no okay i love the way you explained it and it was really great thinking and i agree with the things that you said but i also want you to see that what we did with the plant growth we did see on that one plant that oops i accidentally dropped it and it broke off okay so i want you to listen up to your other classmates and see if they might have a different way of looking at it but i love that you backed it up i really do student c"
"student","inaudible"
"teacher","okay so again i inaudible backed up your thinking but i m gonna connect back to what i just said to student l right so and you said it perfectly the fee it goes up and then sometimes it stays the same and then sometimes it goes down and this is actually what we were doing i know you re not on camera but this is what you were doing with your head it goes up stays the same and goes down okay and so student f do you want to characterize those inaudible"
"student","i was thinking that the plant growth and the speed and temperature go all together because they increase and they decrease inaudible the decrease like some of them could go down or the plant growth could go down the temperature it increases up lower and it could decrease the amount of speed increase inaudible plant growth inaudible"
"teacher","okay so again what happens to the inaudible you see an increase would be i love that you re using that fourth grade vocabulary increase decrease i love that you got this idea of when the temperature gets warmer it goes up when it gets colder it goes down what else can these three do in addition to increase it and decrease it"
"student","it could like stay at a steady pace"
"teacher","it could stay for the speed it could stay at a steady pace what would you say about the temperature that would look like that"
"student","it could stay like at the same thing as this"
"teacher","it could stay at the same temperature for the course of the day or course of the week or whatever and with plant growth what would that inaudible"
"student","inaudible"
"teacher","okay inaudible just looking through them they stay the same height okay so the two groups that i worked with even though student j and student c had some great ideas the two groups that i worked with had kind of separated it out so that it looked like these okay these three kind of seem to go together much for the same reason that student m was talking about and these two kind of sort of work together so will that explain why these three work together would anyone care to share why these two kind of sort of go together it has a lot to do with what both of you said it has a whole lot to do with what both of you said okay student c"
"student","inaudible"
"teacher","okay so you start with certain amounts and then you add more and you add more and you add more so what s increasing in this situation how is it increasing"
"student","inaudible"
"teacher","inaudible doesn t increase the number of inaudible doesn t increase and what inaudible more and more as you were saying increasing in this situation the paint jars or the pennies in that jar good student c inaudible"
"student","inaudible"
"teacher","two more inaudible"
"student","inaudible"
"teacher","inaudible and throw it away okay this is what i want inaudible do you have another reason why this could go along yeah"
"student","inaudible tower and windmills go up and they never go down so both inaudible and they can t go down any further inaudible just stop doing inaudible or something happened with the inaudible so the tower inaudible increase but they don t decrease"
"teacher","okay so again the idea of only increasing never decreasing decreasing and staying the same happens a lot with these but these two so far that we ve worked with only increase okay student b do you want to inaudible this"
"student","inaudible"
"teacher","okay"
"student","because they don t inaudible plant growth at the bottom inaudible"
"teacher","well look at the bottom temperature"
"student","inaudible"
"teacher","for that x axis right it s inaudible okay and yes over here we re talking about floors being built but were they building floors also at the same time and over here we re talking about inaudible or adding each day time the only reason i bring it up is the fact that you brought it up is that oftentimes inaudible oftentimes you ll find time time as your label for your x axis a lot a lot of the graphs that you will work with you ll find time as your label for the x axis not they axis but the x axis okay here s what i want you to think about now okay think about the way that these pictures when you actually graph the situation how does this picture look okay and if you can once you visualize that in your head i want you to show me with your hands or your arm how this would look on the graph the situations what would be going up on the graph okay what would you do with your arms to show me what s happening are you showing me now what do you have put your hands up once you have an idea of what would happen on the graph are you showing me or are you raising your hand to tell me what you know i don t want you telling me i want you to show me with your hands that s showing me i don t want you talking what do you want to say"
"student","would it be like t chart"
"teacher","you need the t chart to help you figure these out that s what a t chart does to help you get the data that you graph on the line but if you look around the room a lot of our arms are going like this okay what do you notice about what s happening with my arm right here"
"student","when you re like this it kind of inaudible"
"teacher","right so this is showing a row okay but again what else is happening"
"student","inaudible"
"teacher","it is inaudible very nice"
"student","inaudible"
"teacher","okay so forget about this i m talking about from my elbow to my fingers"
"student","inaudible"
"teacher","this is a inaudible from my elbow to my fingers this is a inaudible it is t okay so good that s another part of the conversation which one is gonna have more money depending on the degrees like this or depending on the degrees like this depending on the degrees like this is t necessarily a part of the conversation okay also if you remember this is a complicated change right with my penny jar situation i m adding the same amount of pennies every single time with my windmill situation i m adding the same amount of windmills every single time okay is that true for these other three does the temperature get hotter the same amount every single day today is 90 degree tomorrow is 97 degrees so friday will be 104 degrees inaudible okay right okay inaudible show what the temperature graph looks like"
"student","inaudible"
"teacher","uh huh so if you think about temperature it kind of goes up and down and up and down and sometimes stays the same right if you remember way back to your temperature graph and that s also what our motion graph and our speed graph looked like and what our plant growth could look like although again you have that very unique situation where it decreases inaudible are there other reasons why a plant might decrease"
"student","if you drop it"
"teacher","so we dropped it and broke it what else"
"student","if it hasn t gotten enough sunlight"
"teacher","not get enough sunlight or"
"student","water"
"teacher","or water okay yeah"
"student","too much water"
"teacher","too much water will also do that to a plant"
"student","too much sunlight"
"teacher","too much sunlight will also kill a plant"
"student","inaudible"
"teacher","yes if you kick a plant inaudible grow yes"
"student","inaudible"
"teacher","maybe not enough soil"
"student","inaudible water the plant"
"teacher","oh okay so too much soil because you re not putting in enough water for all that okay"
"student","inaudible"
"teacher","no we ve done enough student c we don t share out unless you raise your hand we did this group long enough okay now here s what i want you to think about and i want you to take another minute to turn and talk to your groups with any chart situation inaudible but with any chart situation we know the context of the story makes it so that any amount inaudible right for every round i get a certain amount of inaudible i want you to take a minute in your small groups and i want you to say what if the situation was different how can i get a penny jar graph not to look like this but to look like that what would i have to do with the content of a penny jar situation to make my graph look like this okay can someone repeat for the class what i m asking you to do in your small group right now student m"
"student","inaudible"
"teacher","not how they stay the same but how it will go down i want it to be able to go down okay so what needs to happen in the context of the penny jar situation in order for the graph to look like this okay take a minute and turn and talk in your groups"
"teacher","in the penny jar situation inaudible so all of the lines on my graph look like this inaudible"
"teacher","inaudible even if i m getting money it s still increasing right inaudible straight line down what needs to be true about the amount of money"
"student","inaudible"
"teacher","inaudible"
"teacher","well that s true think about if you think about the amount of money that i earned in my penny jar situation what s true about inaudible about the amount of money in the graph it s the same amount of money okay so inaudible my lines look like this what needs to happen"
"student","inaudible"
"teacher","inaudible in order to have that straight line inaudible same amount good"
"teacher","okay come on back inaudible"
"student","yep"
"teacher","inaudible do you think you ll be able to handle it"
"student","yes"
"teacher","okay in order for my graph to look like this again this is forget my elbow my elbow is inaudible okay in order for my graph to look like this in the the penny jar situation we know this is what we ve experienced now i m asking about this from my elbow here what needs to happen for the context in order for this to look like that"
"student","inaudible"
"teacher","okay so there is inaudible and there were a couple of other ideas some people wanted to give it away some people wanted to spend inaudible some people thought losing their money"
"student","inaudible"
"teacher","huh"
"student","inaudible"
"teacher","or certainly you could destroy american currency i m pretty sure it s legal but okay so one thing that we know for the graph to look like this you need to be getting rid of the inaudible what else needs to happen in order for my graph to look like this student m"
"student","inaudible she would take away and spend it so"
"teacher","okay so maybe you re taking your mom or your mom is taking away your money possibly okay but what needs to happen in order for me to have this straight line i knew what i needed to do on the penny jar situation to get a straight line this way how do i get a straight line this way on the penny jar situation"
"student","inaudible"
"teacher","huh"
"student","inaudible"
"teacher","no it s not an addition problem"
"student","inaudible"
"teacher","i don t want to go all the way down okay on day one if i spend all my money it would be straight down i m not talking straight down i m talking angled down"
"student","time"
"teacher","no"
"student","inaudible"
"teacher","i have to spend or give away or donate the same amount of money every single time that s what s happening whether it s this straight line going up increasing or this line straight line going down decreasing the same amount of money is going away over and over and over again okay question"
"student","inaudible"
"teacher","inaudible"
"student","and you have to take it out constantly"
"teacher","you have to what"
"student","you have to take it out like constantly"
"teacher","right okay so it would be the same amount every single day so you re taking away from your piggy bank or from your wallet over and over again yeah"
"student","inaudible"
"teacher","inaudible okay so the work that you re going to do today is actually working with penny jar concepts it s going to have to make them look like this okay so you re going to have the chart you ve been filling out before you re gonna have a situation that tells you how much money you start with and how much money inaudible each time once you ve filled out a chart you have to answer a few questions and then you can graph it okay so we are a little bit out of order because of the way that this math work math week has worked for us but if you question"
"student","inaudible"
"teacher","it is not graphed you get to make the graph okay but we ve got an idea of what this graph is going to look like okay but if you d be so kind as to take out your math books it is page 69 and 70 that we are interested in today"
"teacher","69 and 70 yep you ll still have a couple of other pages inaudible in between but it is 69 and 70 that we are doing in class today"
"teacher","okay a lot more talking than i m comfortable with"
"teacher","is it upstairs"
"student","inaudible"
