"speaker","cleaned_text"
"teacher","okay excellent job student r for having your things out and student n excellent job table 4 excellent job student e and student c and excellent job table 3 you need the date at the top of your notes january 18th 1 18 11 check each other at your tables when that is done so we can get started does anybody have a pencil they can lend to student n he doesn t have a pencil"
"student","i do"
"teacher","thank you student n for showing me that you re ready student c please face forward okay it s been awhile but first of all what have we been working on in math who can remind us student m"
"student","working on the box"
"teacher","what do you mean the box"
"student","the height and length and the width"
"teacher","okay that s part of it excellent job student n"
"student","inaudible"
"teacher","thank you we ve been finding volume now what does that mean finding volume student c"
"student","finding how many squares can fit in the box"
"teacher","okay very good well you re on the right track how many what"
"student","little cubes"
"teacher","cubes okay because when we find how many squares like if you look on the floor if you count how many squares what does that find"
"student","the total"
"student","the volume"
"student","the sum"
"teacher","student m"
"student","the area"
"teacher","that finds the area we count squares for area and we put a little 2 sometimes or you can write squared and for volume we find cubes or how else"
"student","cubic"
"teacher","cubic right you label it cubic or you could label it with a little"
"student","3"
"teacher","3 okay very good so we re getting there how do you find volume student k"
"student","length times width times height"
"teacher","very good length times width times height i know you have this in your notes but let s write it anyway v l x w x h just to remind ourselves length times width times height okay excellent job so my first question to all of you is what is the volume of this box that i created so take a moment do the math"
"student","i ll do the math"
"teacher","oh student j were you going to give me the equation"
"student","yes"
"teacher","okay give me the equation and then we can do the math"
"student","9 x 8 x 5"
"teacher","9 feet times 8 feet times 5 feet i m going to give you a minute figure it out here s my first question what are the first two numbers you should multiply that would make it easier to then multiply the third number student s"
"student","8 x 5"
"teacher","all right i m going to stop for a minute because this is getting ridiculous student p this is not a class for you to be talking every two minutes raise your hand if you want to participate i shouldn t be hearing your voice every second student r same with you we re not putting on a show today to show how bad we can be this is not how we behave during math student t did you hear me"
"student","what was i doing"
"teacher","i called on student s and you answered the question we all know how to behave in this class i ve seen it day after day i don t know what has come over you this morning but please get it together so my question was we have 3 different numbers a 9 an 8 and a 5 that we have to multiply together what are the first two numbers that would make an easy sum or an easy product sorry that you can then multiply the third number did you have something student s or not"
"student","8 x 5"
"teacher","why 8 x 5"
"student","because it equals 40"
"teacher","because that equals 40 excellent job so then we have 40 x 9 then you can do the 4 x 9 right inaudible first and that should help you so did anyone get an answer student m"
"student","360"
"teacher","thank you 360 cubic feet make sure you did that label because otherwise it s not right you can be the little 3 but it has to be in the top right corner so if you do that the 3 goes here if the 3 is not in the right spot they will not allow it so what is 300 in cubic feet what did we just find that s on this white board student j"
"student","box 1"
"teacher","box 1 what about box 1 what did we find for box 1"
"student","the answer"
"teacher","what do you mean the answer you re right we found an answer for something but for what"
"student","volume"
"teacher","thank you so we found the volume of box 1 and that should be written in your notes now the challenge is first we re going to focus on package a and we ve done a lot of this with the cubes we ve practiced it but today we re going to try to see if we can figure it out without the cubes i do have the cubes to prove it to us but my question to you is for package a package a has the dimensions 3 feet by 4 feet by 2 feet now if we imagine just putting package a in the front row of our box how many could we fit from left to right if you take package a which is 2 feet wide and you start putting it into the box how many could we fit in just in the front row student c"
"student","4"
"teacher","how do you know"
"student","because 2 x 4 equals 8"
"teacher","very good it s 8 feet long this is 2 feet long so if you put it in it would fit in 4 do you all agree with that"
"multiple students","yes"
"teacher","okay so let s keep that in mind it would be 4 in the first row it goes 4 feet back and this goes 9 feet back so how many could you put going back filling the length of it without breaking the package or anything just taking this package how many could you fit from front to back student s"
"student","2"
"teacher","2 how do you know"
"student","because if you do it 4 times to allow for 8 and inaudible"
"teacher","okay very good what if i tried to put in another one"
"student","it won t work"
"teacher","why not student z"
"student","because inaudible"
"teacher","well student s said you can fit in two going front to back because by then you would have used up 8 feet and i said what if i tried to put in a third what would happen"
"student","it would go over its length"
"teacher","very good yes"
"student","i think student s is wrong"
"student","he always says that every time inaudible"
"teacher","student f what is your problem today it s okay this is the point of lab is to have discussions this is what we do every day so student s share your idea"
"student","never mind"
"teacher","well i didn t get to hear it"
"student","because 4 x 2 equals 8 but you can t have 2 because then it s going to go over it if it s 2 and one half so it has to be 2 and one fourth"
"teacher","why can t you just have 2"
"student","because it s going to go over it"
"teacher","if you have 2 and each is 4 feet how much would it be"
"student","if you put the 4 into the 9"
"teacher","right if you put 2 of them 4 and another 4 how much is that"
"student","8 feet"
"teacher","and this is 9 feet would it fit inside 9 feet"
"student","yes"
"teacher","yes you re right you can t put in another one if we put in another one how long would it be student s"
"student","12"
"teacher","12 feet and our box is not 12 feet it s only 9 feet long why don t you just move next to student d so you can see okay who remembers from side to side we can fit student j"
"student","4"
"teacher","and how many back can we fit who remembers"
"student","2"
"teacher","so for the bottom row how many packages would we fit if we can make two rows of 4"
"student","8"
"teacher","8"
"student","i can t see"
"teacher","then move can you see like that you just need to move some stuff sorry i know it s different seating today student c also move so you can sit there without moving around and you can sit back there student s can you not fool around with student r okay i have the what do i have"
"student","cubes"
"teacher","what is this package student j what are the dimensions of this package"
"student","4 x 2 x 3"
"teacher","excellent 4 x 2 x 3 that s what we re doing right now although i have it"
"student","wrong"
"teacher","i have it like that right no i don t like that okay so it s 2 wide we said 4 back and 3 tall 3 is the height and we said to fit it here we can put 4 of them 2 of them would be 4 put another 2 and that s going to be 8 are you with me"
"multiple students","yes"
"teacher","and then if i put one back that s the length of it it s going to be 8 which will fit and we said if we do another one it would be too long right now it s 12 okay so for the bottom row how many package as can we fit"
"multiple students","2"
"student","no 1"
"teacher","how many of these can i fit into this box on the bottom floor student c"
"student","2"
"teacher","i can fit 2 right here but what about"
"student","60"
"teacher","that s okay how many did we say from side to side fit student s"
"student","i don t understand what you re saying"
"teacher","okay i apologize we have a box that is 8 feet long right this is 2 feet and if i have a bunch of these how many can i fit from side to side student j"
"student","four"
"teacher","four 1 2 i can fit another one i m sorry i didn t have enough cubes to make 4 and i can fit one more and that s going to be 8 feet or 8 cubes wide right"
"student","yes"
"teacher","the box goes back 9 feet so not only can i go this wide and make 4 wide but i can make now another row behind it of 4 because by then if i go back then it s 8 feet back okay so i m trying to see how many of these i can stack on the bottom floor of my box putting as many as i can"
"student","so what s on the bottom of that one"
"teacher","on this one it s a 9 feet by 8 feet bottom floor so how many packages student j"
"student","oh never mind"
"teacher","you don t want to take a guess student m"
"student","9"
"teacher","where did you get 9 from"
"student","i did 8 x 2 equals 8 and then i did inaudible all i did was 4 x 2 equals 8 and then 8 inaudible 9"
"teacher","you re on the right track so going back we said 4 oh this is inaudible so going back we said we can fit 2 right 1 2 and there s going to be a little space left over 2 will never go in to fit can you see that but how many can we fit from the left to the right also student b"
"student","2 packages go like that because it says inaudible because both sides have 4 so if you put 2 inaudible"
"teacher","no this is 2 feet wide"
"student","oh so you put four"
"teacher","thank you so in the front row we re going to have four packages that are going to fit are you with me the front row fits four how many rows back are we going to be able to go with four in each row student t"
"student","2"
"teacher","2 thank you so now we have the bottom row the first row has 4 we were able to do another row in the back but we couldn t do any more because we re almost full how many packages are on the bottom row student r"
"student","8"
"teacher","8 packages very good on the bottom row how tall are those packages who remembers or you can look on the board student c how tall is package a"
"student","5 feet"
"teacher","box 1 is 5 feet but i asked you how tall package a was"
"student","how tall i don t know"
"teacher","student y"
"student","3 feet"
"teacher","3 feet thank you student c here it is right here 3 feet okay the box is 5 feet tall can i stack another package on the top student c"
"student","no because then it will be 6 feet won t it"
"teacher","how do you know that"
"student","because 3 x 2 equals 6"
"teacher","okay so if i had my packages and i put it on top it would be too tall now because the box is only 5 feet or 5 cubes and now i have 6 cubes tall so if i ask you how many package a can i fit in this box altogether what would you say how many package a fit and we re going to stop because i wanted to review one more thing and this is taking a lot time student j"
"student","one"
"teacher","one package one of these fits in there"
"student","eight"
"teacher","eight of them fit so a lot of math is involved you need to do math to figure out how many of each size divides into it or multiplies into it just like you were doing okay we re going to review it one more time later on because this is a big step for when you can actually just explore and prove it okay questions student s"
"student","can you put it sideways"
"teacher","that is an excellent question so if we had these stacked in the box what about putting then other boxes on top like that then would it fit into the box student s"
"student","yes"
"teacher","it would excellent job without having the cubes to explore with it i wouldn t require that okay they would either fit exactly or you would have the cubes to explore it because otherwise you re flipping them around and it might become a little confusing this is going to be a review but i would like you to look in your math book in unit 2 page 39 page 39 let s see who has it student j student j and student a excellent job we re just looking over it because then i m going to give you a packet on it excellent job student j and student c and student j excellent job excellent job student c and student t and student d excellent job student m student r student s and student n excellent job student f is that yours just waiting for a few people to get to the correct page most of this looks familiar as you know we ve been working on volume but we haven t look at any shapes other than rectangular prism or a box my question to you is after you look at these shapes on page 39 who can figure out what the difference is between a prism and a pyramid what is the different between a prism and a pyramid i want you to take a minute and explore all the different shapes that they have on there and try to see if you can find something that is different between a prism and a pyramid you can hear me clap once you can hear me clap twice you can hear me clap once you can hear me clap twice i have not reached all of you so i am still going to be coming around for those of you that are waiting i have a packet and this packet i would actually prefer you to start at the black the back is review with volume but as you go through it it goes on to the pyramids and prisms like we were just looking at who remembers what a vertex is student j"
"student","the corner"
"teacher","the corner okay so they re going to be asking questions about that and they re going to be asking questions about edges who remembers what an edge is student m"
"student","it s an edge"
"teacher","what is an edge"
"student","what does it start with"
"teacher","student s"
"student","inaudible"
"teacher","when two sides come together it makes an edge so right here is an edge when these two sides come together the corner of a table is an edge where the two sides come together that s an edge okay and what is a face not your own face but for a prism or a pyramid what s a face student c"
"student","isn t it like can i show it on the board isn t it like this part"
"teacher","yes very good you re on the right track anyone else did you hear wait because i don t think they heard you but they could probably think of a word for you can you be a little louder he s going to show what he thinks a face is he s correct but he can t think of another word to call lit"
"student","i think the face is the outside of the shape"
"teacher","what else could you call that here or here that s what he pointed to student b"
"student","the flat surface of the shape"
"teacher","okay very good does anyone have another one"
"student","the sides"
