"speaker","cleaned_text"
"teacher","okay hi guys all right if your eyes are not looking at"
"student","it points to the bigger number"
"teacher","so the bigger side of it points to the bigger number so this symbol is called like if it looks like that how would we read this student s"
"student","inaudible"
"teacher","say it again"
"student","inaudible"
"teacher","the pointy space goes to the two what s the name of that symbol student a"
"student","less than"
"teacher","how would i read that in a sentence"
"student","2 is less than 5"
"teacher","so the name of this symbol is less than if that s less than student f what do you think this one would be student i what do you think this one would be"
"student","the alligator s mouth"
"teacher","tell me more about the alligator s mouth"
"student","i mean less than"
"teacher","tell me more about the alligator s mouth"
"student","it s open"
"student","it s going to eat the bigger number"
"teacher","so i would read it as 5 is greater than 2 and i think you guys are pretty good about this one but what does this symbol mean hands up please"
"student","equal"
"teacher","what does it mean if something s equal"
"student","the numbers neither of them are the biggest"
"teacher","they re the exact same"
"student","if you break the 2 up and have the 1 over it then it would be more"
"teacher","so if one became a 3 then we would have to pick one of these"
"student","and the other one became 1"
"teacher","okay"
"student","then it would be less"
"teacher","so if you took one from here and gave it to here and made that a 1 and that a 3 then it would be less than don t interrupt then it would be 1 is less than 3 okay got you can you talk right now with the people at your table about how you would read this number go ahead please begin turn to your neighbor talking about how you would read this number are you sick are you okay talk to the boys over there talk nice and loud with your partner are you sick do you need to go to the nurse sit up please do you you don t feel hot what s the matter i can t hear a word you re saying"
"student","my stomach hurts"
"teacher","do you think you can handle being in school today did you tell your parents"
"student","inaudible"
"teacher","who was here this morning"
"student","nobody"
"teacher","look at me if you need to go to the nurse then i ll send you down all right awesome job coming back together 2 and 3 on 3 if your back is turned make sure you re turning it up here so how do you think i heard some good conversations you would read this student b nice and loud"
"student","inaudible"
"teacher","what do you mean there s only two numbers"
"student","like greater than or less than because 556 is greater than 541"
"teacher","you re right about this is 556 and this is 541 when you put them together you guys decided it was what number"
"student","556 141"
"teacher","okay so the way we have place value it s set up student n in these groups of three okay so over here i have a place value chart the first place in our number system is ones then it s"
"multiple students","tens hundreds thousands ten thousands hundred thousands millions"
"teacher","okay so that s all we have to actually go to but i think i m going to teach you this song right now ready put your hand up in front of you the song goes like this i did it once before i ll see who remembers it goes ones tens hundreds uh that uh is for this first comma that s that first group ready do that part again ones tens hundreds uh then we go you re a 4th grader and you re very mature can you handle it good then it goes same groups thousands ten thousands hundred thousands uh uh then it goes millions ten millions hundred millions uh uh uh when i play the song for you it s a really fast song so let s sing it just a little bit faster ready hands up ones tens hundreds uh thousands ten thousands hundred thousands uh uh millions ten millions hundred millions uh uh uh i ll play the music with it later with our number system student d was right ones tens hundreds uh thousands ten thousands hundred thousands uh uh now here s my question does this six and this six have the same value talk with your tables i want to know if they re worth the same i want to be hearing you talk to student s honey if you don t feel good you need to go down to the nurse but you can t sit in here with your head down sit up please what do you think student m you don t think they mean the same thing you do talk try to explain yourself to student s"
"student","the first one was 500"
"teacher","okay"
"student","then the second one is 100"
"teacher","so the first one is 500 and the second one is 100 but it s actually one number put together my question is they re both sixes do they mean the same thing do they have the same value same worth"
"student","yes"
"teacher","why do you think yes we ll see if other kids can explain it when we share do you guys think those two sixes have the same value"
"student","no because one of them is six ones and one of them is six tens"
"teacher","what do you think over here do they have the same value i ll get you some vaseline okay what do you guys think do they have the same value why what do you think student f"
"student","because it s in different it might look the same but it s in the thousands ten thousands hundred thousands and that s greater"
"teacher","so different place okay what do you guys think"
"student","no"
"teacher","why"
"student","because one is higher than the other"
"teacher","one is higher so one has more to it than the other okay what is the first six you see closer to the right"
"student","the six is ten thousands inaudible"
"teacher","so one might be one hundred thousands and one might be ten thousands okay what do you guys think over here do they mean the same thing"
"student","no"
"teacher","what do you think student a"
"student","i don t think they mean the same thing because one is in the ten thousands and one is in the hundred thousands because if it were"
"teacher","inaudible"
"student","it would probably be on top of the other one because there can t be two sixes in front of one to make it inaudible so it has to be right next to it okay let s come back together and see what everyone thinks give me 1 if i see that student s has her hand up at 1 it s because they won t stop talking i see that student d put his hand up but he stopped talking awesome job student d 2 3 student s close your marker cover please and 4 ready to listen put your hands down markers on marker covers on so these do not have the same value so can somebody explain to me what this six is in a loud clear voice"
"student","the first one or the second one"
"teacher","what is this six right here"
"student","that one is the thousands"
