"speaker","cleaned_text"
"teacher","all right so we re gonna switch it up we re gonna do math today first we re gonna continue talking about well what have we been talking about in math student j"
"student","patterns"
"teacher","patterns right finding the pattern what are the easiest patterns to find and i mean that s a little opinionated but usually how can you tell the pattern s gonna be an easy one to find"
"student","when it s steady"
"teacher","when it s steady how do you know when it s steady when you re looking at a graph which is what you re gonna do on that blue paper student t"
"student","when it keeps adding by the same number"
"teacher","yes but when you re looking at a graph so if i drew a graph on the board what would a steady line look like so if this was zero this was 10"
"student","it would be straight"
"teacher","it would be straight right so if i have a straight increase it ll look something like this right draws on board if i wanted to make it like this or even like this which line we ll label them a b c so let s talk about the flicker bell let s use the flicker bell which lines shows a rate growing fastest the fastest growth and how do you know student r"
"student","because it s the same part of the"
"teacher","what do you mean"
"student","like it s increasing faster"
"teacher","how do you know that you re right a is increasing faster how do you know that though"
"student","because"
"teacher","think about what goes down here so we can number them that helps one two three four five six"
"student","at some ages it s taller than all the other like all the a s are taller than all the other"
"teacher","okay so it s gonna be taller at certain ages but what if you didn t have these numbers like i had had before if you were just looking at the line"
"student","the steady line it s"
"teacher","they re all steady right so how do you know this one s increasing at a faster rate than this one or this one"
"student","because it s steeper"
"teacher","there we go that s the word we re looking for steeper steepness of this line although we don t know exactly what it is you can see that this line the slope is a lot sleeper than the other three today we re gonna be looking at graphs that resemble steady growth patterns but we re also gonna be looking at graphs that don t resemble steady growth patterns who knows what those lines would look like we haven t really worked with them because we ve always been able to find a ruler or a pattern and figure it out student t"
"student","it looks like it s steady"
"teacher","what does that look like though"
"student","like it would go up and down"
"teacher","so you think it d increase and decrease"
"student","yeah"
"teacher","okay anyone else student r this is a what do you think you don t know yet this is our first time doing it student r"
"student","bumpy"
"teacher","bumpy is that what you said so you were saying the same as thomas a little increase and decrease"
"student","it depends"
"teacher","okay"
"student","it s not always gonna look the same"
"teacher","i m glad two people in my class are thinking anyone else thinking so we know what a steady line looks like i m thinking what would a line that wasn t steady look like student j"
"student","it would be growing slow and then"
"teacher","okay say that a little louder"
"student","it would be growing slow and then"
"teacher","so what would change the what of the growth would change the what so first we were talking about the flicker bell and that even now we re gonna get into something different what would change"
"student","the pace"
"teacher","what do we call that it s a term we ve already used what do we call the what s changing tone"
"student","the growth"
"teacher","the growth what you re right the growth what student t"
"student","the growth pattern"
"teacher","or"
"student","speed"
"teacher","the speed or rate right the speed of the growth is changing it s not steady okay so let s look at this chart i put up here for your participation today you will be able to get a ticket correct"
