"speaker","cleaned_text"
"teacher","whoever s beeping please stop it wasn t that funny thank"
"student","seven hundredths"
"teacher","seven hundredths your answer has got to land on one of them what do you want seven tenths seven hundredths or seven thousandths"
"student","it s seven thousandths"
"student","seven hundredths"
"teacher","so if i were to draw this i would do this i see here before the decimal student j that there are three wholes so 1 2 3 then fifty seven hundredths we talked about how these are one hundredths so i need 57 of them and i m going to skip count by tenths student d you weren t here yesterday so pay attention one tenth two tenths three tenths four five and now i have seven hundredths so yes seven hundredths is the right answer 1 2 3 4 5 6 7 don t color anymore everybody saw that"
"multiple students","yes"
"teacher","everybody agree"
"multiple students","yes"
"teacher","okay what is the place value of the underlined digit here raise your hand when i call on you that s how school goes student j what is that underlined what is the place value of that underlined digit read what you have"
"student","inaudible"
"teacher","so that s how we would say that i want to know what s the value what is the value of that underlined digit student j"
"student","eight tenths"
"teacher","does that number have eight tenths in it that s what i m asking yes student j why don t you try to show me a representation of eighty five hundredths please excellent all right so we re all warmed up we remember"
"multiple students","yes"
"teacher","okay this lesson falls very nicely yesterday we did our walkathon remember our walkathon yesterday when we walked around the outside today my mini lesson warm up is about how far away are certain items in my neighborhood so here is my number line and this is what just happened don t do this to me okay good okay here s my house mr g fixes the garage door here is my house watch take it off and put it in your book bag stop thank you student p so how far away is my house from the library my house is 1 2 miles away from the library okay how would i figure that out how would i know that how do i know that how do i figure that out i ve walked there before raise your hand and i ll call on you maybe i ve walked there before but how do i know from my house to the library is 1 2 miles"
"student","a gps or something"
"teacher","okay"
"student","a step is one one hundredths"
"teacher","so i measured it somehow"
"student","yeah"
"teacher","i measured it i ve used a gps what else"
"student","you could have saw a sign"
