"speaker","cleaned_text"
"teacher","good afternoon boys and girls"
"multiple students","good afternoon teacher k"
"teacher","okay very good all right you need to turn around so we can start our math lesson today okay our math lesson today listen carefully okay to what we re going to doing we re going to be working on the number line these this is a number line so just pay attention here nothing else this is the number line that we re going to be working on okay this we re going to be using fractions here the other day we used decimals okay so today we re going to be using we re going to be using fractions am i correct does everybody understand"
"student","yes"
"teacher","now i know some of you guys don t speak english that much but just stay with me all right very good okay the first thing if we re going to be working with fractions the first thing that you need to understand you need to have an idea of what are fractions okay okay good so i m going to put okay you two are going to talk to each other you are going to talk to each other okay i m going to put a fraction two fractions on the board and then you are going to tell me what can you tell me about those fractions okay"
"teacher","okay i want you to talk with each other talk with each other what can inaudible put a and b a and b talk with what can talk with each other about the fraction loud inaudible"
"student","that the a is inaudible because this is the basically because you only need one more to make one"
"teacher","okay continue talking i like what you think yes louder louder talk to each other crosstalk"
"student","one five is five five and is bigger is equal on"
"teacher","so you re saying that one fifth is smaller than what"
"student","no four fifth"
"teacher","oh four fifth okay why what make you say that"
"student","because because in this if you crosstalk you go inaudible"
"teacher","okay inaudible here you want to use this okay crosstalk with what you re saying"
"student","here s four fifth see this four fifth is inaudible"
"teacher","is closer"
"student","is closer equals one"
"teacher","so inaudible fifth inaudible fifth is closer to one crosstalk"
"student","equal to one"
"teacher","okay all right so okay what do you guys think here what do you think"
"student","i think"
"teacher","okay inaudible"
"student","inaudible"
"teacher","okay one"
"student","one third is a half and four fifths"
"teacher","one third is a half just inaudible what you re saying"
"student","is here but"
"teacher","okay what are you saying to hear from you student l inaudible inaudible confused okay so let s unconfused you okay so let s listen to her and then we ll get back to you does that make sense"
"student","i think"
"teacher","do you want to stay here or do you want to just listen to her"
"student","inaudible"
"teacher","okay go"
"student","i think"
"teacher","louder and clearer"
"student","i think he s right"
"teacher","you think she s right"
"student","yeah because"
"teacher","what"
"student","one third is the middle and four five only do have only you have"
"teacher","let me try"
"student","you need one more to have five five"
"teacher","so let me ask you a question what do you think is bigger one third or one fifth what is a bigger in fraction"
"student","because"
"teacher","no no just inaudible what do you think is bigger one third inaudible what is bigger one third or one fifth which one is a bigger piece okay let them inaudible"
"student","one third"
"teacher","okay you got to speak louder"
"student","one third"
"teacher","okay you"
"student","one third"
"teacher","okay you"
"student","one third"
"teacher","okay you"
"student","one third"
"teacher","so inaudible that one third is bigger right so okay so so what would be the correct what s the correct which is the larger one of these two"
"student","the largest one is four fifths"
"teacher","four fifths"
"student","yeah"
"teacher","okay so do we agree with that"
"multiple students","yes"
"teacher","do you agree with that"
"multiple students","yes"
"teacher","okay very good"
"student","yes"
"teacher","so let me put another one okay all right we re going to do another one okay all right we re doing this because sooner or later you re going to be doing something else related to fractions okay all right let me put it two fourth and eight ninth okay this is a and this is b okay talk with your partner what do you what can you tell me about those two fractions"
"student","inaudible tell you that two fourths"
"teacher","okay we can simplify them do you think it s a good idea to simplify them"
"student","no"
"teacher","i don t know look you talk with your partner inaudible don t talk to me talk to your partner how inaudible crosstalk speak loud so they can hear you crosstalk loud and clear louder crosstalk yes"
"student","you can simplify the two fourths"
"teacher","okay how would you inaudible"
"student","one inaudible one half"
"teacher","inaudible"
"student","i simplified yeah two fourths equals inaudible"
"teacher","so can inaudible"
"student","inaudible"
"teacher","so are you saying that two fourth are you guys saying that two fourths is equivalent to one half"
"multiple students","yes"
"teacher","is this is this the same thing"
"student","yes"
"teacher","okay now if you look at it this way okay is it easy to tell which one is the smallest which one is the largest"
"student","yeah"
"teacher","can you tell"
"student","yeah"
"teacher","what do you think is the largest which one is the smallest or the largest"
"student","the small one is two four"
"teacher","okay"
"student","and the big one is eight is eight nine"
"teacher","all right are you listening to her"
"student","yes"
"teacher","okay because you got to listen to her inaudible can you say it again"
"student","the small one is two four and the big one is eight nine"
"teacher","okay do you inaudible agree or disagree with her"
"student","agree with her"
"teacher","okay what do you agree to"
"student","because two fourth"
"teacher","louder"
"student","because one and a half is the smaller and eight nine equal nothing but the bigger is eight nine"
"teacher","okay why is eight nine do you understand or are you having problem"
"student","i have a problem"
"teacher","you re having problems what s giving you problem"
"student","that"
"teacher","which one do you know that two fourth is equal to one half do you know that so eight ninths is that giving you problem"
"student","yes"
