"speaker","cleaned_text"
"teacher","good morning everyone"
"multiple students","good morning teacher"
"teacher","now we ve been talking about a few things a few things in math and we ve been working on division i was amazed yesterday to see you working on how multiple tower division story or multiple story or multiplication story how do you use one to be the other one or how you use one to do the to kind of bridge into the other one and vice versa how you use the equation how you use the big array either you split right either you split with the division story all these vocabulary how many groups and when the problem asking you so today we re still going to go on with how many groups it s right here this is our focus how many groups in the strategy now anybody can help with me the word strategy strategy is what what is a strategy"
"student","strategy is when you re like trying to figure something out"
"teacher","let s wait for him he was paying attention yes strategy is what"
"student","strategy is like when you think about something"
"teacher","thinking now that s one of the word strategy is thinking all right and you know math when you have to do it you have to think go on your turn"
"student","and using prior knowledge"
"teacher","and using prior knowledge i like that strategy is using your prior knowledge and kind of put it together yes what about you come on don t get mad tell me using prior knowledge all right what else okay that s fine anybody else context closed so these are the things we re going to focus on prior knowledge thinking i m thinking i use my prior knowledge and i use the context now let me show you something quick very quick what strategy do i use we are going to work on several kind of problem today and we re gonna use these our blocks to help us i m gonna use them first but i m gonna let you use them but another thing we re going to use we re going to use let me show you these are all to help you and i m going to show you how to use them to get a strategy going that s been our thinking i m going to use this one and i m gonna let you use one when it s time when it s time so i m gonna use this one to figure out what how many how many see he s not willing how many"
"teacher","how many now"
"multiple students","strategies"
"teacher","how many books what strategy do i use to figure out how many books okay what strategy do i use when i say i it mean when you get to the situation so what is this situation a lot of time i put this vocabulary as a reminder and i m going to put them up there as a reminder we always use the word when it s kind of asking you how many groups when it s a division story yeah they ask you the word you re gonna see are what these are division what kind of word student r what kind of word are we gonna see when it s a division story problem yeah"
"student","sharing"
"teacher","sharing they re sharing in how many groups or it might be"
"student","divide"
"teacher","divide all right"
"student","separate"
"teacher","separate all right i have"
"student","split"
"teacher","amount of money but i need to separate into yes"
"student","split"
"teacher","split i could split it in now we are 18 student and i have the"
"student","you could split it into sixes"
"student","nine"
"student","eight"
"student","nine"
"teacher","i understand now the word you re talking about are factors or multiple so we re gonna talk about multiple tower division story hey multiple tower division story these are our strategy of thinking now i ve seen you using it like student f i saw student f student f said oh i use this i use multiple tower mean"
"student","counting"
"teacher","skip counting all right that s a strategy all right but that strategy help us to figure it out is it the time way"
"student","the multiples"
"teacher","the multiple way or multiplication way once i know that s why it s so important it s always important to know your multiplication facts so you are able to figure out how many groups division story how many groups now the things that you need to do you need to you did well student f you did well into splitting but do they ask me that word do they ask me the word equally"
"student","yes"
"teacher","what does that mean when they say equally i see a lot of people let me put this equally now when they ask me hey to separate or to split or to the group must go equally oh thank you very much equally mean what"
"student","equally means the groups they have the same"
"teacher","same amount same number"
"student","they re equal"
"teacher","it would be equal"
