speaker,cleaned_text
teacher,this morning we are going to talk about circles what s a circle
student,a circle is a shape
student,it s a shape
teacher,it s a shape and what are some of the things that you know are made that look like circles student e
student,like a ball
teacher,a ball that s a good one student j
student,a pie
teacher,a pie mm food student m
student,the can
teacher,the can okay student r
student,a clock
teacher,clock student s
student,an orange
teacher,an orange student a
student,an apple
teacher,is that a circle have you ever seen a circle that is shaped i mean an apple that is shaped like this student k
student,a bowl
teacher,a bowl mm yeah that s a good one student g
student,the spoon part the end of the spoon
teacher,that looks like a circle this is an example of a circle have you ever seen a spoon shaped like this
student,this yes
teacher,completely like a circle student b
student,the table a table
teacher,tables okay that s a good one too who haven t i heard from student a
student,a donut
teacher,food again a donut okay alright student t any ideas on circles something that s shaped like a circle
student,a cake
teacher,a cake
student,some cakes are circles
teacher,see now we sure got cakes going on we had donuts we had pies see you know we could end the lesson on food but we can t do that today we have to keep going good answers everybody our standard says to identify measure and describe circles and the relationships of the radius diameter circumference and chord these are four things that can be located in the use of a circle right radius diameter circumference and chord we re gonna talk about these today you ever heard of these words before
multiple students,yes
teacher,you ve heard of these words before good okay that makes it a little bit easier for us does anybody remember what radius is do you remember what radius is no yes okay we re going to talk about circles to the point that you re going to create your own and in the creation of your own you are going to label it alright so i need you to really really be focused if you would please take a plate and pass it alright everybody has on their desk a larger sheet of white paper correct
multiple students,yes
teacher,make sure let me have one of those please
student,okay
teacher,thank you okay alright just as in many geometric shapes circles have parts you have parts don t you
multiple students,yes
teacher,how many parts do you have on your body the ones that we can see starting with your
multiple students,head
teacher,head okay and from your shoulders to your waist that s called a torso
student,torso
teacher,right and then from the waist down to
student,your legs
teacher,they have legs what s attached to the legs
multiple students,feet
teacher,feet what s attached to the shoulders
multiple students,arms
teacher,and what s attached to the arms
multiple students,hands
teacher,and those are parts correct
multiple students,yes
teacher,circles have parts too thank you circles have parts too and today we are going to identify those parts and i want you to also know their function if you would take your i ve provided everybody a plate take your plates you re gonna have to turn it facedown turn it face down on your paper and i want to identify the parts of the circle with the particular color on purpose to get us started use your pencil if you would please sir please ma am kind of center your plate in the middle and i want you to draw a circle you re going to trace the plate and draw a circle and we re not looking for perfection we re just looking for circles alright try to do it dark enough so you can see it without a problem in the middle of a circle we have a center point i want to use this just to make sure i ve drawn a circle up here on the board just as you did if you would as best you can i want you to put a dot in the middle i want to see something if at all possible measuring on purpose here excuse me 1 2 3 4 5 6 7 8 9 almost at 9 just about at 9 so a 4 and a half do you have your rulers on your desk
multiple students,yes
teacher,if you have it on your desk you re getting ready to use it take your ruler if you would and you re going to lay the ruler across the circle that you just drew plastic one the plastic one i don t know maybe the hard wood one would work what you re trying to do i just measured student r s and going all the way across the plate if you measure it kind of in the middle it will come up to measure at 9 inches going across do you see that it s close to 9 inches do you see that
student,yes
teacher,yes or no
student,yes
student,no
teacher,try it close to 9 inches going across use this one for now close to 9 inches well what s half of 9 or half 9 is about 4 and a half okay so at 4 and a half on your ruler which is the long line between the 4 and the 5 that s the midway point if you re close to that then you measure with your eyes and you did a fantastic job that s where your dot should be that s where your center point should be okay if you have it at 4 and a half fine that s pretty close you can move it over you can put your dot there and erase the other one do it you have yours make sure that the line here on the ruler lines up with the circle right here right there that s your 4 and a half wake up come on come on 4 and a half 4 and a half do you see where 4 and a half is
student,yeah
teacher,right here good good good 4 and a half you got it these are some of the things that architects and engineers have to know how to do when they re designing buildings and things and structures they have to make sure that their measurements are as close to accurate as possible okay everybody has a dot there
multiple students,yes
teacher,well for math we re gonna call it our center point because the center point helps us to do a lot of things when it comes to the circle so that s why you need to have your center point okay center point is not a part of this but within the standard but it is very helpful when it comes to the measurement so everybody has their center point
multiple students,yes
teacher,now what i see on some which i really like you really made it dark you also kind of made it not huge but you made it big enough so that it is not a problem to be able to see and that s a good thing first thing we re gonna talk about is radius radius has to do with the distance from the center of the circle to the edge of the circle so with the ruler that you are working with with the ruler if you would please sir please ma am use your ruler and i m gonna borrow this one real quick to draw a line from my center point to the let me hold this still to the edge of the circle and that way you ll see what i m talking about okay do that it is the distance from the center to a point on the circle from the center to a point and it doesn t necessarily have to be here i could have drawn it here or here or here or here but i decided to just draw it here but this is known as radius okay after you draw it would you please identify the line identify that line as radius and so it s even more identifiable would you go back and trace that line use your ruler and you don t have to but if you don t have a steady hand would you also trace it in red okay trace that line in red what do we call this line
multiple students,radius
teacher,we call this line radius why is it known as radius
student,because it s on
teacher,tell me again give me a rough definition as to what radius is student s
student,radius is a line that can be drawn across a circle
teacher,where do you start
student,at the center point
teacher,center from the center to an area with on the outside of the circle it is called radius okay
student,yes
teacher,good everybody has their radius
multiple students,yes
teacher,can you hold it up so i can see it good job good good good i m waiting for you to hold yours up student j good i like them okay thank you second one that we re going to talk about the second one is known as diameter diameter can you say diameter
multiple students,diameter
teacher,alright this time for diameter the definition is the length of a line segment from one side of the circle to the other side of the circle which means it goes all the way across that s what diameter does
student,oh
teacher,okay cause when you had said a line that goes across the circle you were actually giving a definition for diameter that s why i said where does radius start you actually gave a definition to diameter you didn t even know you were doing it so that s why you have to be very certain on what you are doing or recognizing use your ruler again use your pencil again this time you could almost cheat you can just go back to where radius began and you can actually but it has to be a straight line it can t be a line that looks like an obtuse angle it has to be a straight line going all the way across if you would to the other side of the circle whoops my rule slipped okay you can draw it a little bit better cause i m doing it without having a flat surface connect that radius if you would and this time i want you to make a complete line going across complete line going across and that s going to be what what are we calling that again
student,the diameter
multiple students,diameter
teacher,diameter yes label it and i m putting my diameter under the line not on the same line i don t want it to share i m putting it under the line and for diameter i would like for you to identify it with green okay you had red at first now we re going to have green for diameter radius was red green for diameter got it
student,yes
teacher,okay questions
student,no
teacher,then i m going to ask you a question what s the geometric figure we re working with
student,a circle
student,circle
teacher,working with a circle what is unique about a circle if we were to compare a circle to a rectangle or a triangle or a cube what is the significant difference between a circle and a rectangle a triangle a cube pentagon hectagon what s the difference student r
student,it has no sides
teacher,it has no sides a circle has no sides good okay now what is radius student s
student,radius is a line radius is a line that starts from a center point
teacher,good and where does it go
student,in the middle
teacher,where does it end
student,at the end well at the
teacher,where does radius end where does it start
student,at a center point
teacher,of the
student,circle
teacher,and where does it end
student,it ends at the circle
teacher,it ends at the circle how about on the edge of the circle
student,yeah the edge of the circle
