speaker,cleaned_text
teacher,all right guys the last class we did yesterday we talked about how to multiply right we talked about a couple of things we talked about multiplying we talked about how skip counting is a quick way to multiply something agree
multiple students,yes
teacher,all right so today what we re going to look at though is multiplying two digit numbers what does that mean anybody have any idea
student,multiply numbers that have two digits
teacher,multiply numbers with two digits in it we have multiplied numbers before with two and one digit for example what you have seen before is this you have seen let s say 25 times 5 this is a two digit number by multiplication sign means by and this is a one digit number agree
multiple students,yes
teacher,all right so today what we re talking about is doing two digits by two digits so you ll have 15 times 13 so that s 15 times 13 if you see that what would you do
student,i could do break both of the numbers apart and do 10 times 10 and 3 times 5
teacher,okay so could use the multiples of 10
student,yes
teacher,yes you could so you re suggesting to me that you would break this into
student,ten and five
teacher,ten and five that s it
student,no and break the other number apart
teacher,and you d break this number apart into
student,ten and three
teacher,ten and three how many people understand that do we still have the same number
multiple students,yes
teacher,all right awesome so my first step is to do what who can walk me through this student j
student,multiply inaudible comment
teacher,i d multiply 10 times 10 student m
student,multiply 5 times 3
teacher,well what is one of the things i tell you to do you re right to go 5 times 3 but what is one of the things that i tell you to make sure so that you can keep track yes
student,that you check off the numbers
teacher,well we could do that so i ve done the 10 and the 10 but what else am i to do here is there another number over here so i don t get confused
student,yes
teacher,okay so what are we going to do with that can somebody tell me anybody student d
student,multiply 5 times 3
teacher,five times three am i done
student,no
teacher,what else do i have to do now
student,figure out the equation
student,solve the problem
teacher,really i broke this into two parts and i broke this into two parts how many little problems should i expect to have
student,two
student,four
teacher,student m you said two
student,yeah
teacher,why i don t make her showing at all why
student,because if you
teacher,i m trying to see if i can get this more focused i broke this 10 and this 5 into two pieces and i broke this 10 and this 3 into two pieces so student m i multiplied 10 times 10 what is the next thing i should have done is multiply what
student,five by ten
teacher,five by ten so i have to do 5 by 10 what s my next number student j
student,ten times three
teacher,very good 10 times 3 student f what s my next little problem
student,five times three
teacher,five time three very good so one of the things you have to make sure of is that you break you have two numbers two two digit numbers you break those two two digit numbers into parts you re going to end up with four little problems when we did one digit numbers how many little problems we ended up with
student,two
teacher,two so you have to keep that in mind also so here you have 10 times 10 is
multiple students,one hundred
teacher,five times ten is fifty
multiple students,fifty
teacher,ten time three is thirty
multiple students,fifteen
teacher,fifteen so i have 100 plus 50 plus 30 plus 15 is
multiple students,multiple responses
student,one ninety five yeah one ninety five
teacher,one ninety five any questions while i end this
multiple students,no
teacher,okay so you re able to follow this so what i m going to ask you to do if you didn t have a problem solving this i want you to work in groups so student j and student j are together just do your usual math groups you and you are together you and you are together right you and student d together who did you work with okay and who did you work with
student,oh student j was supposed to work with student n
teacher,okay so work with these two and you are working with him student m you are working with student and student s you re with student k student t you re with student f student j you re with student m and you can be with those two make sense all right so here s what i want you to do because it is really a challenge to make sure you can keep your numbers together in other words to be aware that you have to be able to this 10 and 5 must be multiplied by all the numbers that we brought this 13 into which is 10 and 3 so you end up with four little problems one little problem two little problems three little problems four little problems
teacher,does that make sense so here s your number what is 27 times 14 and you re going to work with your partner so you need your book and then we re going to come back together and solve it so you want to work with your partner you have exactly ten minutes to solve it and talk about it with your partner
teacher,move over student k i want to hear you talking to your partner about what you re doing i don t want it to be an individual job okay so if your partner breaks the numbers apart for now you want to stick with the same strategy
multiple students,multiple conversations
teacher,so how are you guys going to start how are you doing this
student,we re going to break one of the inaudible
student,break two
student,yeah
student,so break 27 into 20 inaudible
teacher,is that manageable what are you guys doing
student,we re going to do
teacher,student a you can t work ahead of your partner honey you have to bring your partner you have to talk about how you re going to break those numbers down and when you break numbers down you want to think about what is comfortable for me to multiply so what would be a good way to break this number down
student,inaudible comment
teacher,okay
student,twenty and twenty and inaudible
teacher,go for it
multiple students,multiple conversations
teacher,so i would suggest you write all the little problems first the first one i m looking at the 20 here so this should be 20 first add like that first just because you re trying to have some order so you did 20 times 10 what s your next one
student,four times seven
teacher,no you have to do 20 times 4 there are two numbers there
teacher,hm mm add what is this is 20 times 4 okay and what s the next thing you re going to do
student,four times
teacher,i m going to do 7 times 10
student,mrs t i m trying to work with student j and he s not going to listen to me
teacher,student j you re not working well with your partner that s not okay all right i didn t ask you to do that so you re going to break your numbers apart and that s okay to solve it like that but when we re sharing you can offer that as a strategy but right now this is what you should be doing with your partner did you do it
student,and i did this times this one
