speaker,cleaned_text
teacher,you good okay thank you if you remember yesterday we
student,line graphs
teacher,and where did we get our information from where did our information come from student h
student,the grades from our tests
teacher,we were doing interim testing and so we took our grades from the interim test for reading yesterday the day before that we took our testing from science and what did we do with the on the board to get started what did we do with them first of all student p
student,made a line plot
teacher,can you explain a line plot to me student p if i had never made a line plot in my life what would i need to do today we re going to talk about some things i ll let you think about that for just a minute okay today i want to cover three new things we ve learned line plot we learned line graph we learned bar graph we understand that that is a way that we show data i need lots of eyes up here we re changing gears here student m student a student d eyes up here no we re not changing what we re doing but we re adding to it today we re going to teach three brand new things one is mode one is median and one is range okay those three things student s you can get from anything in the world as long as you have data so we re going to find out today why those are important to us and how we can go about getting them you guys have already done the hardest part by setting up a line plot i m going to go back to student p i would like for you to describe to me a line plot if i had never made one in my life what would i do
student,to make a line plot first you have to draw a line across
teacher,can you tell me is it going to be a horizontal or a vertical line
student,horizontal
teacher,very good i m going to draw a long horizontal line i m going to start here and i m going to make my horizontal line go way over here i ll make an end point on either end then what would i need to do what s a good thing to do when you have a long line student n you can tell me whatever you re going to tell me but i want some ideas of how i can make this workable for us
student,you have all the numbers just
teacher,there s something we did at the very beginning that really helped us i thought anyway student t
student,list
teacher,we did make a list of numbers we will make a list of numbers in just a minute i ll give you a brand new list student j
student,put the middle
teacher,we put the middle we found an approximate middle because we re not going to measure it yesterday when we do our line plot tell me what our numbers are on either end what were our numbers here and over there student g
student,0 and 100
teacher,we decided to do 0 and 100 can someone tell me why we did 0 and 100 there was a reason we did 0 and 100 that we didn t do yesterday student c
student,because someone got 100
teacher,someone got a 100 did anyone get a 0
multiple students,no
teacher,we knew no one got a 0 thank goodness we were happy no one got a 0 but the deal is as long as we had a 100 was it easy to divide our line in half when we had a 0 to 100
multiple students,yes
teacher,it s a lot easier than dividing it in half from 40 to 100 absolutely so we made this a 50 and we re going to create a new line plot today you have one on your desk you have it for the reading scores right
multiple students,yes
teacher,so we re probably going to piggy back off of your line plot and add it somehow in something else we ll do something besides axis today okay so we ll see if it works we might draw a second line plot underneath this but we ll play around with it and see what we want to do what did we do then that was very helpful i know you don t have your list of numbers yet i ll give that to you in a minute student a
student,we put you know that 5 plus 5 equals 10 50 plus 50 equals 100 and you found the number that makes the last number inaudible the middle
teacher,is that what you mean
student,yeah
teacher,the middle number is a 50 but what did we do after this i m not following you
student,we counted by 10 and then
teacher,we counted by tens why do you think we chose to count by tens student t why do you think 10 is a good number to do that by
student,because we started at 0 and we re ending at 100 and 50 is in the middle so we ve got to go by tens because you can just go 10 20 30 40 50
teacher,tell me why is this an easy thing to do think about it why would it be easy what do you think student s
student,because you have some numbers like 60 80
teacher,we have numbers of all sorts okay we had student s you re making this question too hard student j
student,inaudible
teacher,true
student,it s quick
teacher,it s quick it s easy do we all know how to count by 10
multiple students,yes
teacher,it s very easy we decided that counting by fives would give us too much on this line so we just kind of eyeballed it didn t we and decided that would be right 10 20 30 40 50 60 70 80 90 pretty good if we were sitting in the board room of bryant cottler s law firm here and you had to do a graph for a professional presentation what would you need to do that i didn t just do if you were making you guys are all going to be my board members today you re going to help me do some graphing what would you do differently if this were in a real you were getting paid for it you and your colleagues were getting paid for your line graph and your line plot and your bar graph what would you do differently student t
student,you would want to put more numbers on it so you could get paid more
teacher,actually in a real board room you wouldn t get more money for putting more numbers on it because we re only going to have 20 scores today because today we have 20 students
student,you have to put a title
