speaker,cleaned_text
teacher,you have a responsibility inaudible cooperation the only thing that needs to be there on your desk is your inaudible here yesterday and she s already inaudible okay i see books i see pencils i see inaudible i want us to do a little bit of remembering from yesterday a little bit of remembering about what we were learning yesterday and i ll tell you inaudible today if you weren t here yesterday don t worry no one finished all their work yesterday so a memory what do we remember from yesterday to today
student,inaudible
teacher,inaudible remember this time you should really be listening for people to help you okay student a what did we do yesterday
student,we were playing that game that you say a number and then we inaudible
teacher,inaudible played that game what do you remember student l
student,inaudible
teacher,how did you locate the spot on the chart inaudible discussed was a strategy for locating the square on the chart so for example would everyone just open up to the hundreds chart now take a look at the hundreds chart i m calling this the hundreds chart because the inaudible number on the page is what
multiple students,100
teacher,100 would you circle the 100 the last number on the page and everybody call this the 100s chart take a look at the next page what s the last number that you put on this chart what did you write circle it so what do you suspect is going to be the name of this chart what do you suspect student m
student,inaudible
teacher,yeah you know what it s going to be called the 200 chart so let s do one more let s look at the next page circle the last number on the page
student,inaudible
teacher,did you circle it i m still waiting i don t see that everybody has circled the last number so what are we going to call this chart student s what are we going to call it
student,300
teacher,can you say the 300 chart
student,300 chart
teacher,okay here s a question is there anybody that s a little mixed up and doesn t know how we re doing inaudible what is the clue to the name of the chart what is it student a
student,inaudible
teacher,the end number the last number on the chart okay so everybody s trying to give me the affirmation
multiple students,the last number on the chart
teacher,very good so i have a question for you on which chart would you find the number 312 i m going to give everybody a minute to think inaudible the number 312 which chart would 312 be on i m going to put it right here 312
student,inaudible
teacher,where would it be where would it be student r which chart on the help him out
student,on the 400 chart
teacher,on the 400 chart this is the last number on the page right so it s on the 400 chart was anybody tricked on that one
multiple students,yeah
teacher,okay very good i m going to give you a few minutes that s why we re going to talk about numbers so where did you put that number you ll tell us what chart you put it on and then you ll tell us how you found the location okay we re going to be talking about how numbers are ordered in number order locate a number inaudible
student,big numbers
teacher,yeah so i m going to give you a few minutes would you finish all your pages put enough numbers on the page so we can take inaudible with every single chart what numbers do you need to put on chart 400 what numbers do you need to put on chart 500 you cannot put any more than 20 numbers inaudible so if you have more than 20 numbers you have too many numbers that s the max you can have on the chart i m watching the clock i see it s about 12 05 i ll give you five minutes five minutes okay five minutes to get your chart labeled well that was from yesterday so everybody now should be looking at chart 500 except inaudible because she s just starting at the very beginning
student,well most of us worked on 400 yesterday so that s why inaudible maybe we should do that right now inaudible
teacher,inaudible
multiple students,inaudible
teacher,you know what you just did i want you to just write inaudible you re indicating to me that inaudible very good
student,inaudible
teacher,you re doing just fine why don t you circle inaudible put some more down you re doing a fine job all right
teacher,no honey no no no no you just have to i don t want you to put like inaudible
student,inaudible
teacher,inaudible
multiple students,inaudible
teacher,inaudible
multiple students,inaudible
teacher,inaudible
multiple students,inaudible
teacher,inaudible
multiple students,inaudible
teacher,inaudible
multiple students,inaudible
teacher,inaudible
multiple students,inaudible
teacher,inaudible i m going to give you one more minute and then we re going to start to play the locate the number game some landmark numbers that will help you locate any number that i say
teacher,inaudible multiples of ten i m trying to inaudible the most commonly inaudible using 1 to 10 okay this chart 312
student,inaudible
teacher,inaudible
multiple students,inaudible
teacher,inaudible
