speaker,cleaned_text
teacher,today s lesson will be about to estimate inaudible but
student,inaudible
teacher,what comes to mind
student,inaudible is that your volume s like your place value and inaudible when we do tens and ones
teacher,to you volume is cubes all right
student,the tv
teacher,what about the tv
student,like the volume
teacher,you turn up the volume on the tv yes
student,it s all inaudible
teacher,okay volume it is something that can get bigger and bigger think about units of measurement units of measurement inaudible before
student,areas
teacher,areas right and we told you what kind of unit of measurement we using here real inches square inches what unit of measurement do we use inches or square inches
teacher,square inches so when we talk about area we talk about square units that is correct now when we talk about volume we talk about volume we talk about cubic units so what are we gonna talk about cubic units and that will be our vocabulary word say cubic units
teacher,volume
teacher,dimensions
teacher,right so what these are the words you re gonna use before we start let s go do a follow up of the math message the math message says read page 170 of your reference books let me see everyone in their reference books on 170 did you read it
teacher,let s have somebody read it over for us student e let s review our math message we ll do our math message okay student e read the math message what it says
student,the volume of a solid object
teacher,read the heading what it says
student,volume and capacity
teacher,volume and capacity go ahead read
student,the volume of a solid object inaudible of how much the object takes up
teacher,read that again the volume of a solid object such as a brick or a board is a measurement of how much space the object takes up go ahead
student,the volume of a inaudible is measured of how much it can hold
teacher,so you see what was the meaning of volume we re talkin about are we talking about the volume that you turn up the volume
teacher,no we talkin about
teacher,no what it is it s contained how much so when we talk about that we have this cup and we gonna see how much water could take up crosstalk how much water can hold in it water can we put in this glass to measure the volume
student,sand
teacher,sand very good what else
student,rocks
teacher,we could put rocks
student,we could put water
teacher,we did say water what else
student,salt
teacher,we could put salt
student,we could put sugar
teacher,sugar
student,flour
teacher,some flour okay what about things in the class
student,pencils
teacher,maybe
student,paper
teacher,paper all right so we could put a number of things we could put marbles some cubes right so we could that s what we talkin about that s the volume the capacity of what the object could measure how much it could hold
teacher,continue volume
student,volume is
teacher,volume is measured with
student,volume is measured in inaudible this is called a cubed centimeter
teacher,so you look it there it says that a cube with one inch sides is called a cubic inch a cubic inch the one inch sides okay review
student,a cube
teacher,a cube
student,inaudible
teacher,inaudible to measure large volume a cubic foot has one foot sides a cubic yard has one side and can hold 27 cubic feet a cubic meter has one meter sides and can hold more than 35 cubic feet now what i want you to know is that instead it is measured volume is measured in cubic units area is measured in what
student,cubic
student,inaudible
student,cubic inches
teacher,when we write area what do we write
student,length times width
teacher,what kind of units
teacher,we said cubic units were volume somebody said what
teacher,square units right square units that s how you measure in area and then in perimeter what do we do just regular units right right the parameter so we know a square unit is the area remember what do we how could we measure area in terms there s two ways to be said what was the first way yes
student,inaudible
teacher,multiply the length inaudible multiplying the length very good student t what s another way we could find area
student,another way is if they had the square units
teacher,right the square units what can you do with a square unit
student,count
teacher,count the square units right so we could do that with volume can we do that with volume you think
teacher,we could do that with volume let s see what we can do with volume to see if we could measure volume instead of using the inaudible we gonna use see how many ways we can find volume
teacher,let s read student n read the next step
