speaker,cleaned_text
teacher,all right we took our end of the unit reading test this week the beginning of next week we are doing the end of unit math test so before we get to that we have about eight months of school to review in about two days eight months of school to review in two days so that s a lot right eight months two days so we are going to be going over most of the things that we did a long time ago or the things that we ve shown that we ve had the most difficulty with one of those things that we keep forgetting about is perimeter versus area
teacher,and how do you calculate it and we talked about the word perimeter what did we say about the word perimeter does anyone remember student k
student,it means around the whole inaudible
teacher,around the shape what part of perimeter means around
student,inaudible
teacher,student p and what does meter mean what is meter a meter it s a measurement right so it s the measurement around so if the perimeter is measurement around a shape then what is the area what is the area measuring
student,it s measuring the inaudible
teacher,it s measuring not the inside distance but the amount of space the shape takes up so you re right the number of cubed units we can fit inside the shape and we ll get some examples and you guys are going to calculate this so please take out your math notebooks not your workbooks your notebooks
teacher,student m could you do me a favor and hit the light switch
student,i don t have my inaudible
teacher,hmm
student,i don t have my math book
teacher,well then get out a notebook i m going to put this arm down so you can have room to work and if need be we ll just move you over a little bit student a okay so this should be good right am i in your way is this kind of blocking your view do you want to move to the seat next to the on the other side
student,can i sit over there too
teacher,yep
teacher,raise your hand if you cannot see that unfortunately i cannot move you any closer inaudible because of the cameras so you guys again if you didn t bring your books over and you can t walk out in front paper pencils all right we ll start off with easy in fact all this should be easy what is the perimeter of this shape who wants to come up and show us how you solved it it should be going on right now in your heads everybody should be figuring it out draw on your paper if you re having a hard time i want to see a number on everyone s paper what is the perimeter of that shape i wish i had some markers that worked better but as it s the end of the year they re all dying
teacher,that one s a little bit better what is the are of that what is the perimeter of that shape start there i know you don t have a grid so you can just label your sides you don t have to draw the little cubes on the inside you can just label it i m seeing a lot of correct numbers very good do you want to go up and label it on the board for me very good so what s the perimeter you ve got the measurements correct very good it looks like you guys over here i ve got two people working on it do you have four groups of three
student,no
teacher,this is perimeter not area all right i m going to write what she wrote just a little bit bigger so we can all see it she took the sides then added them she has four plus she did four next she did four plus four plus three plus three does that work how many people got this how many people did not get this what did you get student w
student,inaudible
teacher,how did you get ten
student,inaudible
teacher,okay
student,inaudible
teacher,so we got four and four is what
student,eight
teacher,so where did you get your ten
student,because there s two inaudible
teacher,okay so there s two more numbers so you have four and two but if we re measuring the distance around something we re traveling we traveled one traveled two traveled three we turned that s four five six seven we re halfway around in that seven do we have to go the rest of the way or can we just double it
multiple students,double it
teacher,how do we know we can double it student m
student,i don t know
student,because if you do like what you did it would be the same inaudible
teacher,it would be the same if this is half we know that half is
multiple students,half
teacher,equal parts two equal parts so if this half is seven then we know we re going to go one two three four five six seven so we got seven in this line seven in this line fourteen all right that same shape i d like you to calculate the area what is the area of that shape
student,two
student,sixteen
student,sixteen inaudible
teacher,went too far i m looking for people figuring it out on their papers i see some hands shooting up but i want to be able to see that inaudible up there you can prove it so everyone should be working on it student p be working on it student m please stop calling out it is very confusing for others student w i ve told you before move that desk forward you shouldn t be so far back you need paper to work on student m here you go what did you get
student,eighteen
teacher,incorrect what did you get
student,twelve
teacher,what did you get
student,twelve
teacher,what did you get
student,twelve
student,thirteen
teacher,what did you get student a
student,twelve
teacher,what did you get student k student k why don t you come up and we ll work it out together come on up remember area means we re counting the square units inside a shape
teacher,student j please pay attention we re counting how many squares are inside this shape how many have i outlined so far because there s four across and how many down are there there s three down so i keep continue counting them i can count one two three four five six seven eight nine ten eleven twelve all right so i know that there s 12 inside how can i figure that out without counting each one what could i do instead any idea this might have been before you were here what okay i can count by fours i could go four eight twelve and instead of skip counting what else could i do student r you can have a seat thank you
student,four times three
teacher,which is pretty much what we do when we skip count if i ve got this memorized four times three equals twelve this is great when we re working with rectangles but guess what guys they re not always going to give us rectangles they re going to be tricky tricky tricky all right i want you to find the perimeter i ll write on this side and the area
student,sixteen
teacher,for which one
student,that one
teacher,prove it on your paper if you can prove it i ll call you up to prove it to the entire class excuse me yes oh that s plenty sharp you re good we ve got a lot more writing with that before it s gone all right i see some people drawing trying to draw in the square that gets really difficult especially if we don t draw straight lines so what should we do instead of drawing we should start labeling our numbers how many down is it on this side
student,three
teacher,and then how many over is it here
student,two
teacher,how many down is it
student,two
teacher,how many over is it
student,one
teacher,down or up depending on how you look on it two one how many over here how many up here and how many down how many over two and then you can add those up as you go you might want to give yourself a marker so you remember okay so i wrote three i wrote one
teacher,so now you ve got a lot of numbers to keep track of but they re all pretty small student m you want to come up and solve it you seem very very eager this morning
student,inaudible
teacher,you want to come up and prove it to me i can t keep track of that in my head if you want to prove it the area on this one is going to be much easier to find out
student,inaudible
teacher,oh the area should be super easy on this one there s something specific about why i drew it this way if you look carefully at it i like how he s clumping his numbers together so instead of keeping track of them all in his head at once he s just making it less and less each time
teacher,so just keep doing that student m keep making the vs if it helps four and three is what
student,what
teacher,what s four and three
student,six i mean seven
teacher,so put it four and four is and look for the area look for why i drew the shape the way i did
student,six and two is inaudible twenty
teacher,seven and eight is
student,seven plus seven is fourteen
teacher,okay so you doubled you did your doubles first okay fourteen plus eight
student,twenty two
teacher,twenty two very good can you write the number 22 at the end of that equation message over speaker side comment about desk drawer handle all right perimeter of 22 the area is very easy who noticed the area is the measurement of the blacks inside the shape does anyone mind if i erase the perimeter
student,no
teacher,i m going to erase the perimeter so we don t confuse ourselves at the moment student a
student,i want to write how i got the perimeter
teacher,the perimeter
student,oh the area
teacher,the area come on up see we often confuse perimeter and area because they re both measuring attributes of a shape drawn
teacher,so can you show me how you got six and two
student,because i counted by two here and it was six
teacher,so there s six in this big thing
student,no there s six in this whole area
teacher,okay so what i m going to do to demonstrate that is draw these little dotted lines so they show that this is the six you re talking about does everyone see this six she s talking about raise your hand if you see it thumbs up if you see it thumbs down if you don t up seeing a lot of thumbs up student k thumbs up thumbs down remember please put your hands up high so i can see them it s hard to tell when your hiding them by your face or your hair if your hand is up it is up student e thumbs up thumbs down student w in the back thumb up thumb down all right and the two and then what okay three
teacher,did anyone solve it a different way keep adding let me see how you solved it and i ll call you up ooh i m going to have you show that that s i was hoping someone would do it that way all right so everyone sees how she s solved it
multiple students,yes
teacher,yes wonderful all right come up student j we ll erase her lines
student,inaudible and then i did one two three four times
teacher,okay unfortunately i don t think anybody but me could hear that so what she said once you do this line here these two she noticed that this is the same space as this so she just kind of put it back so these two are gone and they re now up here does everyone see how she can do that
multiple students,yes
teacher,and then she said she counted across to get four across and three down and then she did four times three equals twelve is that clear thumbs up thumbs down just quick checking jessica is it clear to you how you did it i hope so all right side comment that s great if if only if we ve got those nice right angles and those continuous shapes but unfortunately math tests hate children as much as children hate the math tests so they re not going to make it easy on you they re going to trick you or try to
teacher,but you guys will be so well prepared you will not be tricked will you please put that on my desk thank you very much they re going to do things like this writing it s easy all right we re not going to worry the last one was twelve we re not going to worry about the perimeter at the moment because you guys don t actually learn how to measure those but we are going to do the area because this will show up on the area so everyone please copy this down to the best of your ability i can tell you it s four across here it s three down there s one more down and one over here over one over two up one over one and this is up two
student,is this supposed to be a inaudible right there
teacher,well this is what i want you to tell me
student,i don t know
student,it s wrong
teacher,i m not saying this is the area of these numbers i m just saying it s over one and up one to get to here this is inaudible to help you with your drawings okay we re not doing perimeters so don t worry about adding around the edges we re not measuring the distance around we are measuring the distance inside of it do you have a note from the office you need to head back inaudible i need a note from them okay
student,why
teacher,because that s the way it works when you re suspended
student,i m not suspended
teacher,i ve heard it from mr t and mr f so if you re not just have one of them write a note then you re welcome back into the classroom okay but i need a note from one of them okay you re not suspended but i still need a note to allow you back into the classroom
teacher,all right student e as you can see we ve got things going on here so get that note quickly so you can join us okay i see you get it i welcome you in
student,sorry
teacher,that s all right i m glad you caught yourself
student,inaudible it count
teacher,that s why we re doing this does it count as a half then what part are you talking about because there s a lot of parts here i know student m you want to so if you draw it out i ll come by you
student,inaudible
teacher,does that count as a half that s a good question what do you think
student,inaudible
teacher,if we re measuring if we re measuring it who wants to come up who thinks they know come on up student u
student,i know that half and half equals one
teacher,half and half does equal one that is a good observation someone erase the perimeter part so we can just see your numbers and like i said show me how you solve the area of this could you draw a dotted line to show when you re breaking parts off
teacher,all right so you broke off two squares but you re telling me the area is one how is that one
student,because like
teacher,nice and loud
student,inaudible equal a whole
teacher,how do you know how do you know that that part is going to fit perfectly in the other
student,because inaudible that one
teacher,okay but we can t go by looks in math we have to go by our mathematical thinking and being able to prove it with numbers how could we prove does anyone know how we could prove that this part is one because you re right it is one but how can we prove it with math
student,inaudible
teacher,but this isn t half and that s not half
student,because that s like less than half
teacher,you re going crazy over there can you explain it
student,because if like you inaudible the bottom one from the inaudible to make the
teacher,all right it looks like if you flipped this up here it would but looks can be deceiving when it comes to drawing so we need to use math we need to be able to use numbers to prove it and that s the beautiful thing about math we can use numbers to prove this what do you think student w
student,inaudible
teacher,i know but when i m talking i want you to have eyes up okay what we re talking about right now is how can we prove that this is one why don t you actually scoot up here to student t for this one okay bring your notebook just move into that desk next to student t student m
student,because like that s more than half that s like three fourth and the other one s inaudible
teacher,well again we re guessing based on looks i want to be able to prove it so what i m going to do pencils down eyes on me pencils down eyes forward student e for now just turn your whole body and have a seat we cannot prove that this is half of a block we cannot prove that it s three quarters of a block we can t prove that this is one quarter of a block what we can prove and math is all about proving is that this is half of two blocks does everyone see that this is two blocks
multiple students,yes
teacher,so if this is half of two we know that it s what
multiple students,one
teacher,one so that s how we prove it this would be one and that would be one this is half of two blocks which equals one all right so now we ve proved that inaudible that this is one inside there i m just going to do a little squiggle so we see it s not actually part of our original shape who wants to come up and do some more here inaudible i d love to call you up but i can t student a come on up i m seeing this group right behind not paying as much attention i want to get some more volunteers from that group
teacher,student e student k so let s make sure we re paying attention student a you as well i d love you to come up with some points she s writing a great equation there four times three equals twelve all right you got that part who wants to come up and do part of the remaining part or the rest of the remaining part student k so we ve taken care of this we ve taken care of this how are we going to figure out this how are we going to figure out what s inside here because we can t add them up until we figure out that part
student,inaudible
teacher,how do you know so you re breaking this off to get one
student,mm hmm
teacher,all right who can come up and do the last part student a come on up i saw you in complete agreement if you could figure out how this is one i m sure you can figure out what that one is student a eyes forward please
student,inaudible
teacher,how do you know it s half
student,because if you take inaudible
teacher,right it s cutting from corner to corner of one it s half so just go ahead write half in there bonus point who can tell me what one half is as a decimal student j
student,zero point five
teacher,zero point who can give me another fraction equal to one half just as a bonus review here another fraction that equals one half student l
student,inaudible fourths
teacher,anyone else
student,three sixths
student,twelve twenty fourths
teacher,wow you just jumped the whole spectrum very good
student,four and inaudible
teacher,four out of what
student,inaudible
teacher,nope that would equal two four is half of
student,eight
teacher,eight so four eighths very good okay we re done right our answer is one twelve one and a half
student,no
teacher,all right so what is our answer then
student,fourteen
teacher,well you say 14 but i realize in here i only have one half so my answer is going to have to end with what
multiple students,multiple answers
teacher,it s going to have to be a half i know that much twelve
student,thirteen
teacher,twelve one and one fourteen fourteen and a half very good all right so that s how they re going to try to trick you when it comes to area they re going to throw in some of these triangular shapes and they re not all going to be the same so you re going to have to look carefully
student,inaudible
teacher,what s the area of this triangle student t
student,four
teacher,how did you come up with four
student,inaudible
teacher,all right can you come up here and try to explain that because i m not really following where you counted the halves
student,those two halves inaudible
teacher,okay but these aren t halves we have to look in the big picture here student j can you explain it in words
student,like the top like the peak of the triangle it looks like it could fit in the bottom inaudible and the one
teacher,okay so we re going back to looks but what did i say about math we need to be able to prove it with numbers student w
student,inaudible
teacher,the base is two what do we know about the other side of this the height what would the height of this be student a sorry to cut you off what would the height of this triangle be four so if this were a rectangle it would be two times four right what s two times four everyone
multiple students,eight
teacher,very good but do we have a whole box here no a whole box would look like this what do we have here
multiple students,half
teacher,half of a box so what we re going to do is we re going to take that eight and what are we going to do to it
multiple students,multiple answers
teacher,divide by two or we could write as fraction eight over two right and what would that answer be
multiple students,four
teacher,so you guys were doing pretty well based on looks but when it comes to math i want to be able to see that you can prove it is that clear
multiple students,yes
teacher,all right so you re going to see that on these tests when we first learn this student a eyes up for a second when we first learned this all you had to memorize was this this is one half and if it were twice as big this is one and this is one half but we really want you to understand student m that to figure out the triangle you multiply the base times the height
teacher,and because that is half of a rectangle you divide your answer by two all right that might even be getting a little beyond what the inaudible teaches might be getting a little into next year but that is the start of it so why not understand it now right you guys often prove that you guys are capable of understanding a lot more than the book thinks when we re paying full attention so student m let s pay full attention okay so that s how thank you for answering politely that s how they re going to trick you try to trick you how many people are going to get tricked by that i saw some hands almost go up how many are not going to get tricked by that not sure we ll have to wait and see are you going to be tricked by that next week no of course not you re too smart for that here s how they re going to try to get you to here s how they re going to try to get you on the perimeter they re not even going to bother giving you grids to count
teacher,they re going to draw a shape they re going to say that this is drawing on board all right copy that into your notebooks i want you to tell me the perimeter of that shape what is the perimeter don t worry about area this time just perimeter it s 100 across the top twenty five down twenty five over they re not telling you what this side is fifty this way and they re not telling you what s over here
teacher,and fifty over here yes go quickly yes copy it down student m see if you can be the first to figure it out
student,the shape is not closed
teacher,the shape is not closed that s part of how they re going to trick you they re going to be like huh maybe they won t bother adding that part but that is they want you to figure out that missing section in the instructions it will probably say close this shape so then you d have to draw that and figure out what it is and if we look at this carefully we can figure it out you figured it out
student,yeah
teacher,all right so what s the answer
student,twenty five
teacher,oh i want the perimeter though this alone is 25 i think what you re trying to tell me is a missing number but i want the perimeter so once you figure out those missing numbers then what do you have to do
student,add it up
teacher,add it all up
student,i got 75
teacher,i want to see it first incorrect so what s your final answer
student,that s what i m figuring out
teacher,question student m inaudible no looking inaudible please look at your own work very good student t got it student l got it
student,oh i got it
teacher,incorrect very good very close but that line was 50 you still need to know the missing part clapping that means pencils down eyes up student l student k eyes up student w pencil down student j pencil down there s cameras on you so even if you think i m not looking the camera is and since there s a camera looking at them i m focused on you guys over here pencils down eyes up before we can do perimeter we have to figure out some missing numbers what s this missing number and how do you know student a
student,i think the number is 25 because like
teacher,you think
student,i know it s 25 because like where the first 25 is on the outside it looks almost the same
teacher,all right so based on the fact that these lines are parallel the top and the bottom if my drawing is better this side has to be the same as this side so far this is 25 so how many more do we need
multiple students,multiple answers
teacher,how many more if what s that
student,twenty five
teacher,because 25 and 25 is
multiple students,fifty
teacher,fifty so this is 25 this has to be 25 how many more do we need to make 50
multiple students,twenty five
teacher,twenty five right so we know that question mark has to be 25
student,oh i didn t do it that way
teacher,how did you do it oh did you compare it to this to this to this okay do not base it on looks guys how many times do i need to say you need to be able to prove it with your numbers
student,okay
teacher,be able to prove it
teacher,i thought they were trying to call us student m control all right the next missing one sometimes they ll do a question mark sometimes they ll leave it blank what is this missing space here student c
student,it s 50
teacher,this missing is 50
student,because i know that the top is 100 and the square has to be the same as like the top line and it s 50 so
teacher,so if i add 50 and 50 this bottom that would mean this is 100 but let s look if this is 100 then this is 125 student w have a seat i m glad you re really excited to answer but if this is 100 that would make this 125 is this top line 125
multiple students,no
teacher,no so that can t be fifty student w do you want to come up and give a different answer come on up
student,it s 75 because
teacher,so you re saying this is 75
student,yeah
teacher,so now we ve got 75 plus 50 plus 25 is 150 one hundred and fifty is now 50 bigger than this can this be bigger than this
student,i mean no it s 25 twenty five
teacher,okay so what you re saying is this is 75
student,yeah
teacher,okay so we ve got 75 then 25 equals what
student,one hundred
teacher,does that make sense
multiple students,yes
teacher,all right so now how are we going to figure out perimeter
student,add the numbers
teacher,add the numbers because perimeter is what what is perimeter measuring student a
student,the outside
teacher,the outside so we ve got 50 on one side one hundred on top how much on the bottom
student,seventy five
teacher,seventy five plus what
student,twenty five
teacher,and we just need you know i m going to move this all over student m i d really like your attention so i can focus and everyone else can focus so for the perimeter we ve got 100 on top fifty on one side then 75 and 25 so that s our 75 and our 25 and now we just need this side is 25 and 25 i m running out of room so can i just write 50 and everyone knows where that comes from
multiple students,yes
teacher,these two are 50 fifty and fifty is what
student,inaudible
teacher,seventy five and twenty five is what student m
student,a hundred
student,what
teacher,seventy five and twenty five is what a hundred so we ve got 100 200 and 300 so if you put 300 you were correct i m glad you re super excited but let s control the hissing we are not snakes
teacher,this is not inaudible we are not slithering and i d like to think if this were inaudible we d be all part of the positive groups right all right let s see who s doing it good job student s good job student a good job student k all right so this was one of two big things i wanted to get through today how many people is this jogging your memory area and perimeter are coming back to you show of hands if it s coming back to you show of hands if you re not there yet good so we re going to move on to the second big topic of today remember guys you guys are closest to the camera those closest need to be the quietest we re going to combine kindergarten with fourth grade here in just a moment
multiple students,what
teacher,we are we re going to combine kindergarten and fourth grade
student,for what
teacher,for the next lesson all right i want you guys to work inaudible we re inaudible with number one what number do we start with
student,zero
teacher,what number comes after zero when counting
multiple students,one
teacher,you guys see how this is kind of a kindergarten part what number comes after one
multiple students,two
teacher,all right this is kindergarten so we re not even going to go to ten what number comes after two
multiple students,three
teacher,show me the correct number of fingers of everyone that s participating keep them up i want everyone participating student m
student,what
teacher,you better know this show me the correct number of fingers what number comes after two
student,six
teacher,oh student m it s not four it s three student m three i m hoping you re just messing with me
student,i am announcement over speaker side comment to class side comment to another instructor
teacher,so that s the kindergarten part here comes the fourth grade part fractions i know we have mixed feelings about fractions this is different than announcement over speaker
teacher,this is a little bit different i m not going to ask you what this whole number line is i m going to ask you to locate half on this number line
teacher,for the people at your table over there since you can t come to the board and for those at your desk could you please copy this number line down so i can make sure everyone is working i ll give you five seconds to copy it down remember try to space your numbers out evenly because fractions are all about dividing things equally side comment i want you to put the letter g on one half on your paper please put the letter g g is in many of our names not mine but in may others i m going to have you guys make a code here
teacher,you put g at one half g equals one half i want you to put t at nine thirds no it s not pay attention we re going to do five and then we re going to go over these i want you to put a and one and a half
teacher,put these on your number line raise your hand when you have it
student,what
teacher,when you have all these on your line i want to see who s doing a great job raise your hand when you have it incorrect you figure that out we re going to go over it in a second but i want you guys to work it out try and figure it out remember we read this if we were reading this as a math problem it would be one divided by two so where s one and where s that one divided by two what s nine divided by three nine divided by three
student,three
teacher,so then t would be where what number would the t be on
student,three
teacher,all right so now i ve helped you with two of them
teacher,put them on your number lines guys incorrect all right i m going to switch locations here
multiple students,cheers
teacher,i probably should have had that worked out in my head a little better in the first place as usual
student,what s that what s the location
teacher,i m just switching the placement of a couple of others there student m sorry is a great word but let s show it with actions okay let s get to work student k if you see people fooling around what should you do
student,i don t know
teacher,focus on your own work
student,okay
teacher,remember guys we have only so much to get through today if we don t get through it it s going to have come over gym time
multiple students,multiple comments
teacher,that s much better the mistake was on me but put the dots inaudible where they need to go all right who wants to come up and put the letter g and show me where you put it and why now that we re doing a great job correctly show me where g goes who wants to show me where the t goes you know where the t goes student k
student,no
teacher,well figure it out because i m going to ask you for that one who wants to do the r student m i really appreciate your cooperation in this if you cannot cooperate quietly i just ask that you put your head down and just listen in okay because they re not going to be able to hear the answers over your yelling out over here because the microphones are only going to be hearing you and that s not helpful for them and then we re going to have to go through this all over again
student,okay
teacher,remember i don t need the little just put the dot all right who wants to put the r student a the a all right do you know where the e is where s the e so what you re saying is you re saying that this is the same student m please put your head down student j and student k i m waiting for you with the t no it s already up there
teacher,clapping student m push in your chair and put your head down please this is being very rude and disrespectful at the moment so please push in the chair and put your head down until you inaudible two minute time up student k i really really appreciate those who are working hard i wish everyone would continue to work hard like i said this is a pretty big test coming up next week and it would be really helpful if we could get through all this review we have a lot to get through so if we waste time now we re just going to go a little bit longer and inaudible miss one of those first five to ten minutes of gym all right it s a beautiful day outside i m pretty sure you re going out to play today it s actually started off cool but it s warmed up quite a bit it is very nice out today it s probably the nicest day of the week anyway side comment about tissue i see one two three people doing this
teacher,i want to keep the excitement up i want student j why don t you just move that table back a little bit because this is very important and where does the t go student k student k where does the t go student t what s nine divided by three student a pencils down hands down heads up chairs pushed in student k what s nine divided by three if you were to skip count by threes how many times would you have to skip count to get to nine
student,three
teacher,very good so our t is going on the three so what does that spell now that i ve switched those around g r e a t
student,great
