speaker,cleaned_text
student,four four five
student,four hundred and forty five
teacher,is that all set okay all right thank you all right boys and girls i just want to show you i want to make sure that a game that you re going to play in one of the centers today i switched the centers my teacher table is back there and that is work station okay if you have a checkmark you still go to the same spot if you don t have a check mark you re going to go here instead of there okay all right so let me just show you a couple of games not everyone s going to play this today but group one is going to play this at that center i m sorry at that checkmark table okay so if you are group one raise your hand okay you re going to be playing this today okay and then everyone should be paying attention now because you re going to be eventually playing this okay so you know how yesterday we talked about student h you know how yesterday we talked about finding like one third of twelve or finding two thirds of twelve right
student,yes
teacher,well this game is going to help you practice that okay so it says roll a number cube and a fraction cube so the orange see how it s whole number is twelve twenty four those are whole numbers so you re going to roll this one and then a fraction cube okay
student,that s cool
teacher,so you re going to roll these so i got
student,one
teacher,one sixth and twenty four so under fraction who can tell me what i m going to write
student,one sixth
teacher,student t
student,one sixth
teacher,i m going to write one sixth under fraction what am i going to write under whole number student a
student,twenty four
teacher,twenty four okay so you are going to have to find what is one sixth of twenty four so i know some of you know it like this but if you don t if you don t just know it how could i figure it out
student,it s easy
teacher,student m what would you do
student,i would inaudible to make six go into 24
teacher,okay so you could picture you could draw yourself a picture if you wanted to right so you could draw 24 or something i m just going to draw twenty four
teacher,how many groups is that one two three four five teacher writing on board okay so i have four groups of six right so remember how yesterday we said well teacher f i can t take one out because what would that be
multiple students,one twenty fourth
teacher,that would be one out of twenty four and my denominator says six right it doesn t say take one out of 24 i can t take one so what s the question that you have to ask yourself student h
student,you you make six groups
teacher,so you d say what do i have six of i have six
student,inaudible
teacher,what do i have six of up here
multiple students,inaudible
teacher,i have six rows right going across is rows going down is columns so you say oh well i have six rows one two three four five six but what if i kind of made it easy for you right remember how yesterday they were always in rows you had to say well i can make six groups of four but here it s already laid out for you so you have six groups of four how many groups do i have to take
multiple students,one
teacher,i have to take one out of the six groups right
student,yes
teacher,so who can tell me what s one sixth of twenty four student n
student,one row going down
teacher,one row going this way where do i have six though come up here and show me what i have six of what do i have six of
student,inaudible
teacher,so count them for me
student,six
teacher,okay so you re saying that i have six of these cubes how many cubes are there
student,twenty four
teacher,there s twenty four so i don t have just six cubes i have twenty four cubes but what do i have can someone come up and show him what i have six of i don t have six cubes i have twenty four cubes right but what do i have six of i have six who can
student,oh
teacher,student d can you come up and show him maybe you can draw an arrow to each one i have six what rows of six groups there s one group there s two groups there s three groups there s four groups there s five groups there s six groups right so the denominator tells you like what it s broken up into right so i have six groups
student,mm hmm
teacher,right and how many groups do you have to take
student,one
student,one
teacher,one out of the six groups right so i have there s right there one out of six groups so what s one sixth of twenty four if i picked this up and put it in oh you weren t here yesterday were you poor student n he wasn t even here yesterday for this sorry okay you ll learn today
student,yeah laughter
teacher,so if i take this one group this one out my six grups how many am i going to have in my hand student k
student,four
teacher,i m going to have four so one sixth of twenty four is four
student,teacher f i already knew that already what i got because i know six times four is 24
student,twenty four
student,and
teacher,did you are you listening to him he didn t have to draw the picture he knew it how did you know student s
student,because i know six times four is 24 and six times and um i mean four times six is 24 and four times one is four
teacher,yeah so some people are at that stage right now student n where they can just look at it and figure it out in their head right so he s saying oh well i knew six groups of four was 24 and four times one is four okay so some of you know it like that but that s why we re not all going to play the game today some of us are going to practice it some more at the back table okay
student,then i ll have inaudible
student,inaudible
teacher,and i want to show you another game
student,is it fun
student,same thing as the other one
student,yeah is it fun
student,yeah is it fun
teacher,so this is going back here now if you re at this table you re going to play this game
student,yeah
student,aw
teacher,so each person s going to get a board are you guys ready to listen
student,oh
student,inaudible a fraction inaudible
student,inaudible fraction inaudible
teacher,maybe we could just listen
student,yeah
teacher,all right so each person s going to get a board and the directions are right on this box every board is missing a piece okay and it has a picture too to help you what you re going to do is there is a dice in here a die you re going to roll it and whatever it says on it that says three tiles so i m going to take three tiles out of my bag
student,those are fraction tiles
teacher,yep so these are the tiles that i picked what fraction is that i m sorry did anybody have money for the red socks if you do could you put it in that cup
student,i did but inaudible
multiple students,inaudible
teacher,okay three two one so let s look back up here so these are the tiles i picked what fraction is that
student,two sevenths
teacher,two sevenths what is that
multiple students,one whole
teacher,one whole and what is this
multiple students,five sixths
teacher,five sixths so you re going to see if you can put any of those tiles on your missing pieces let s just look at the ones that are up here what is nine twelfths plus three twelfths who can tell me what that is if i had nine twelfths let me show you a little picture one two three four five six seven eight nine nine out of twelve all colored in right and if i add another three out of twelve one two three what would my fraction be student i
student,it would be twelve twelfths
teacher,it would be twelve out of twelve and what s twelve out of twelve
multiple students,one whole
teacher,one whole so do any of those tiles work
multiple students,yes
student,inaudible
teacher,so i can put that there and then i can see if the other two tiles work for me too so who knows this two sevenths plus what would give me one whole there s two sevenths colored in right how many more sevenths would i need to get seven sevenths or a whole student a do you think you know well what makes a whole doesn t seven sevenths make a whole so if you already have two sevenths how many more sevenths do you need to make a whole
student,inaudible
teacher,five sevenths right do i have five sevenths
student,yes
teacher,no that doesn t work right so do you guys get oh this one might be tricky who thinks that they know one whole minus three fourths
student,i know
teacher,student k what s another fraction for one whole
student,inaudible
teacher,we re talking about fourths right because this picture is broken up into fourths so what would be a fraction for one whole if we re talking about fourths can anybody help her student m one fourth is a whole so if i have one out of four pieces i have a whole square a whole block one out of four pieces is not this whole what fraction would make this whole student t
student,four fourths
teacher,four fourths doesn t four out of four make a whole so i could say oh well four fourths minus three fourths is
multiple students,one fourth
teacher,one fourth okay so that s the other game teacher s is here too so she can help you guys
student,yeah i want to be playing that game
student,teacher f teacher f inaudible
teacher,no all right and i changed some of your groups so make sure you look student k make sure you look where your name is
multiple students,inaudible
student,he s not even up there
teacher,who s not up there
student,student l
teacher,is there anybody who s not up there
student,i m up there
teacher,all right let s have a seat
student,is the fraction the one over there or there
teacher,i ll repeat it okay so i switched my teacher table so instead of being over here if you re at the teacher table you re going to go back there wait i m sorry voices need to be off i m talking if you re at the teacher table where are you going everyone point
student,oh over there
teacher,you re going over there right if you re at a work station and you have a check mark where are you going back there if you re at a work station and you don t have a check mark where are you going
student,here
teacher,over there and if you re independent where are you going
student,inaudible
teacher,right at your own desk right the papers are right back there
student,what kind of papers are they
teacher,student j you ll see when you get there okay so please quietly go where you need to go students changing locations
student,inaudible
teacher,yes so the rest of you are going to play this
student,inaudible
teacher,where is it always inaudible
student,inaudible
teacher,yep so only group one is playing this game and then the rest of them are going to play quotient bingo they just have to find the do you want to go grab the basket of tiles from the table
student,inaudible played that one before
teacher,yeah
student,okay
teacher,student m can you turn the lights on please okay so you re just doing this paper okay have you finished this
student,no
teacher,well you need to finish that and then take that paper and do that boys and girls if if you did not can i have everyone s attention three two one if for independent work you didn t finish the last time the out to dinner one you need to finish that first okay
student,inaudible
teacher,go to teacher g okay i m going to count to five and we re going to be settled one two three four five okay guys grab some chairs
