speaker,cleaned_text
teacher,okay come over to the carpet with your papers please we re so today we are going to define polygons as closed figures with line
multiple students,polygon
teacher,line segment
multiple students,line segment
teacher,end point
multiple students,end point
teacher,vertex
multiple students,vertex
teacher,vertices
multiple students,vertices
teacher,orientation
multiple students,orientation
teacher,okay some of the most important vocabulary there that i really want us to sort of focus on are polygons line segments and vertex and the plural word for vertex is vertices okay now a polygon let s take a look at our paper shapes what words do you use when you discuss shapes so these are some of the words we re going to be using when we discuss our shapes and when we re talking about polygons are there any words if you look on page 53 okay and you see where it says pile three you see a list of words right angle circle quadrilateral hexagon polygon pentagon angle rectangle octagon square triangle vertex and side okay have you ever heard of the word polygon yes what do you know about a polygon student d
student,there are no curves
teacher,polygons have no curves okay what do you know about a polygon student a
student,inaudible
teacher,okay i like how you re using the information on your paper and you re finding evidence to say this is what i see what else do we know about polygon student j
student,inaudible
teacher,okay so polygons can be different sides they can have different sized sides student j what do you know about a polygon
student,it looks fun
teacher,tell us a little more about what you mean by that
student,it s like this and then it curves up like that
teacher,so it s kind of fun looking okay student d
student,it s got five vertexes
teacher,so are you looking at the polygon on page 54 okay do you think that that leads me to ask do you think that polygons only have five vertices and five sides
student,no
teacher,yes
student,i don t think so because if inaudible of a polygon it won t be just five sides it will be more than five
teacher,okay student m
student,i don t think they all have five sides
teacher,you don t think all polygons have five sides okay student a i heard what you said you re thinking about a 3d shape and you said if you re looking at a 3d shape and it s a polygon it will have more than five sides i like that what i want us to do is try to activate some schema put on your math caps activate a little schema think about last year in the 3rd grade and what you learned about polygons polygons are closed shapes okay and they can have a number of sides a number of vertices and vertices are does anybody know what a vertices is what s a vertice
student,two sides connected
teacher,okay so a vertices is the point in which two sides connect okay so it s like an angle and we call it a vertex if there s one angle but if a shape has a number of angles we call them vertices that s the plural word for vertex okay yes
student,you could describe it as corners
teacher,yeah you could describe it as corners for math we re going to use the word vertices and vertex but if you think of it you can think of it as corners yes
student,why does polygons have angles
teacher,good question i like that question and we re going to start to answer that as we go along so we talked about what a polygon is we talked about what a vertex or a vertices is what s a vertice student b
student,it s a point where two shapes meet where two sides meet
teacher,a point where two sides meet good student p what s a vertice
student,a vertice is a point where two points where
teacher,where what will meet where what will connect
student,sides
teacher,sides a point where two sides connect repeat after me a vertice is
multiple students,a vertice is
teacher,a point where
multiple students,a point where
teacher,two sides connect
multiple students,two sides connect
teacher,repeat after me a polygon is
multiple students,a polygon is
teacher,a closed shape
multiple students,a closed shape
teacher,so we ll find out what a polygon has and what it doesn t have now turn over to page 54 so they give you a list of polygons here okay as you can see triangles quadrilaterals pentagons hexagons and they even show you what a vertex looks like or vertices what they look like then those sides remember we talked about line segments remember i mentioned line segments yes line segments line segments are those lines that are the sides okay we re going to call those line segments when we refer to a polygon say that line segments
multiple students,line segments
teacher,okay so what i m going to have us do is i m going to send us back to our desks and we re going to start taking a look at our overhead projector at some polygons and some shapes that might not be polygons okay so go ahead let s see ladies back to your desk take out your sab and turn to page 15 unit 4 page 15 and unit 4 gentlemen do your desks student j you should be showing your best effort every day not just because you see a video camera every day you show your best effort all right you should be now open up to unit 4 page 15 and i want you to take a look at these shapes unit 4 page 15 let s see if i can turn the light off i know it s a little bit difficult to see but you have the same page in your book so take a look at the shapes in your book the shapes at the top are polygons the shapes at the bottom are not polygons okay i want you to turn and have a short discussion with your partner about what you notice that the three polygons at the top are the same what you notice about them and then what you notice about the polygons at the bottom that are not i m sorry the shapes at the bottom that are not polygons what you notice about them turn and tell your partner what you notice about these shapes what are you noticing are the same about these and then what do you notice is the same about these because these three are polygons but these five shapes are not polygons what are you noticing
student,i think they are not polygons because they are not connected not finished inaudible this is not even close
teacher,so these line segments are not connected you re saying it doesn t look like a finished shape
student,no
teacher,good thinking what are you noticing
student,the polygons over here are closed the non polygons over here at the bottom are not and they re crossed
teacher,so the line segments down here are crossed the ones that are not polygons you re noticing that some line segments are crossed what else are you noticing
student,i also noticed that these have straight vertices but the ones at the bottom don t
teacher,so you re noticing a number of vertices with these polygons but the ones that are not polygons they don t all have vertices is that what you re saying okay what are you noticing
student,i m noticing that this has to be filled out this is like open this is open and inaudible this is open and at the top as for the polygons they re not open
teacher,okay
student,you can t have a round side and these you can t a shape can t be round on one side and you can t have a straight line for the other side
teacher,so you re saying that shapes that are round on one side and straight on another side cannot be a polygon how do you know
student,inaudible
teacher,okay well think about what these have in common and why they re different from these i want you two to think about that okay what do these three polygons have in common and what do they have different from the ones that are not polygons what makes them different what were you saying
student,my partner and i were saying that we noticed that these are polygons because they have angles vertices and sides and these don t have angles vertices and sides they re not one whole shape
teacher,okay is this a vertice are these vertices
student,yes
teacher,okay i heard you say they re not one whole shape
student,yes
teacher,okay
student,like this is a part that s two different shapes
teacher,this is not like anything connected here
student,some people are saying this is not a finished shape are you thinking that too
student,inaudible
teacher,okay good i like the thinking that s happening wonderful so i walked around and i heard some really great thinking i m wondering if i could call a few people up to come just kind of talk a little bit about what they noticed about the shapes what made them different what made them the same and what made them possibly a polygon or what makes us classify them as a polygon and what makes that different from the shapes that are not polygons student j come on up if you feel like you need to write feel free just explain what you were explaining when i came over to chat with you
student,inaudible my partners and i were talking about the polygons inaudible
teacher,those are shapes but not polygons right
student,yes
teacher,okay
student,these shapes are not closed and inaudible my partner said this shape right there inaudible
teacher,vertices
student,yeah they have vertices and they have angles
teacher,thank you student j anybody else to add to student j s thing or to share your thinking student a then student j
student,inaudible on this shape it s like it s kind of like a flag inaudible like that like a square then this line it would be like it wouldn t be a like a square it s not we noticed that the points are different because on up here it s like five or more points down here it s like three or less inaudible
student,so you feel like the shapes that are not polygons have less than three vertices
student,less than seven
teacher,less than seven vertices
student,this one has seven
teacher,are you comparing vertices on the polygons and the shapes that are not polygons are you saying the shapes that are not polygons have less than seven vertices but you re saying the shapes that are polygons have seven or more vertices
student,i m saying these have seven and less and these have five and more they need to have four and five or inaudible 1 2 3 4 5 this one has four 1 2 3 4
teacher,student n you have a question
student,inaudible
teacher,anybody else student n
student,inaudible
teacher,thank you i love that
student,these this one these shapes this one has five and this one has four and this one has four
teacher,five four and four what
student,points
teacher,vertices okay show us
student,this one has five and this one has 1 2 3 inaudible so five four and four
teacher,i have a question in comparison when we re comparing polygons to not polygons how is it that we can use vertices my question is if we re looking at the vertices are those the only attributes we re looking at to try and compare do we see do these shapes down here have vertices
multiple students,yes
teacher,do the shapes up here have vertices
multiple students,yes
teacher,so in comparison we don t really see a difference with the vertices however there are some other differences so i m wondering if anybody picked up or noticed any of the differences we have here student g thank you you can give student g the marker
student,inaudible
teacher,okay student j thank you
student,i noticed that the shapes inaudible
teacher,so you re noticing that you said the polygons at the top looked like shapes but you don t feel like the shapes at the bottom look like shapes why
student,because this is inaudible
teacher,so you re saying the shape that s at the bottom only if you draw a line to close it because it s open that it can t be a polygon because it s not closed is that what you re saying okay student j go ahead up thank you student g in addition to what student g said hold your thought
student,inaudible
teacher,thank you student j what other differences are you noticing between these shapes what are the differences take a good look at those polygons take a good look at those polygons see what the difference is what do you notice about the shapes on the bottom that is different from the shapes on the top take a good look student a hold on to that i m going to erase this really quick okay
student,i was noticing that inaudible they don t match with this one or connect inaudible
teacher,so the line segments are not connecting okay can you see that
student,inaudible
teacher,okay something else i see a whole lot of when i m comparing these shapes i see a whole lot of differences that i wonder if we can just shift as attributes go ahead go up
student,inaudible this is an unfinished shape this is not inaudible this one inaudible this one is a square this is a star this one inaudible
teacher,i see some people that probably want to add to your thinking for a little bit student j student j
student,i noticed that the top the polygons have verticals and at the bottom
teacher,you mean say vertices
student,yeah vertices
teacher,yes
student,and on the bottom some of them don t have vertices
teacher,okay go ahead
student,i noticed at the bottom some of them are like unfinished shapes and i noticed that i think the polygon is supposed to have parallel lines inaudible
teacher,do you agree with student n she said polygons should have parallel sides parallel means you have two lines that go side by side but they don t touch each other so a parallel side let s see this square would have parallel sides are you saying all polygons should have parallel sides does this polygon right here have parallel sides
multiple students,no
teacher,what are you thinking she said all polygons should have parallel sides student b
student,inaudible
teacher,so they have to be now we re getting somewhere i heard you say they have to be closed shapes they have to have angles they have to have vertices are we agreeing on that
multiple students,yes
teacher,thank you student j these shapes all have vertices are we agreeing we agree these shapes are all closed shapes yes i heard student j say something earlier and we probably won t get to talk about it today but we ll talk about it tomorrow some more he spoke about this shape right here having two separate shapes and being connected to each other a triangle and a square that s connected to each other but we don t see that up here with the polygon i want you to think about that because that s something else we can think about to try to figure out the difference between what is a polygon and what s not a polygon tomorrow we re running out of time tomorrow what we re going to talk about is we ll finish talking about polygons and finish defining them and classifying them and then we are going to play a silent game of is it a polygon or not okay i ll show you that tomorrow are there any questions before we put this away okay freeze yes
student,inaudible
teacher,student m do you have a question what s your question
student,inaudible
teacher,what s your question is it something you can hold onto and share tomorrow i want you to think a little bit more about what you want to ask or what you want to say about that and you can share tomorrow
student,inaudible
