speaker,cleaned_text
teacher,please put your heading chapter 14 lesson 2 bless you okay open your books please to page 296 read the top the first paragraph at the top go for the gold the u s short track and speed skaters won 8 gold medals in the 2002 winter olympics of these 2 were gold medals what fraction of the medals is this so if we have 8 medals and 2 were gold we have 8 medals and 2 are gold we re looking at them and we want to know what fraction are gold who can tell me what fraction of those medals are gold student e
student,two sixths
teacher,two sixths is she right
multiple students,no
teacher,no what does our numerator stand for student s
student,the gold medal
teacher,the number of gold medals how many gold medals are there
student,two
teacher,what does the denominator stand for student s
student,how many there are in whole
teacher,how many in whole how many do we have here in all everybody
multiple students,8
teacher,8 in all so what would that fraction be student e
student,two eighths
teacher,remember the denominator is always how many in all what is the denominator the number on the
student,bottom
teacher,and what is the numerator everybody
multiple students,number on the top
teacher,the number on the top so the numerator in this case is the number of gold medals and the denominator is how many medals in all we have two eighths that would be our fraction could we group this a different way
multiple students,yes
teacher,how student g
student,inaudible
teacher,okay can i put them in groups of two and put these two together
student,no
teacher,can i put a yellow and a red together
multiple students,no
teacher,because they have to be the same right we talked about that when we shaded it can i shade one on each
multiple students,yes
teacher,so i can put them in groups of two i have one group of two yellow how many groups can i make the red out of how many groups
multiple students,three
teacher,three so i can put them in to groups of two now if i have them in groups what would be that fraction student b
student,one fourth
teacher,one fourth so we saw that two eighths is the same as what student b
student,one fourth
teacher,one fourth did i change the pieces did i change the number that i had
multiple students,no
teacher,did i change the colors
multiple students,no
teacher,all i did was group them differently when i group them differently can i end up with a different fraction
multiple students,yes
teacher,what is that fraction called
multiple students,equivalent
teacher,equivalent because they are equal the sign in between them they re equal it s the same fraction it s just like taking a rectangle remember when we re doing our fractions it s easier to use rectangles we have how many here
multiple students,8
teacher,how many are gold
multiple students,2
teacher,so if i shade 2 that s two eighths but now i take that rectangle this time i m going to split them in to how many pieces
multiple students,4
teacher,4 how many pieces did i shade
multiple students,2
teacher,nah uh 4 how many pieces are shaded
multiple students,1
teacher,just 1 so what is that fraction
multiple students,one fourth
teacher,is it the same amount of the rectangle are those pieces exactly the same
multiple students,no
teacher,look at them
multiple students,yes
teacher,are those pieces the same
multiple students,yes
teacher,yes two eighths and one fourth is the same it s shaded the same we can group them different ways and get equivalent fractions what s another way besides using models that i can find an equivalent fraction what else can i do besides using models either drawing a model or using models student g
student,do the pieces separately
teacher,besides using these pieces look over here at my math what could i do to this math to get them to be the same how can i get this number to become that number and this number to become that number student h
student,subtract
teacher,okay we could subtract but if i subtract the top how many would i have to subtract
student,1
teacher,and if i subtract the bottom how many would i subtract
student,4
teacher,so could i just pick numbers and subtract randomly
student,no
teacher,in math do we ever do anything randomly unless we re doing probability which we aren t doing right now i can t just pick numbers but there is something else i can do besides subtract i can divide divide by what 2 divided by what
student,1
teacher,2 divided by 1 would be what 2 divided by 1 equals what guys 2 divided by 1 equals
multiple students,2
teacher,so did that change it
multiple students,no
teacher,so i can divide by 1
student,divide by 2
teacher,divide by 2 2 divided by 2 equals
multiple students,1
teacher,does that fit
multiple students,yes
teacher,so if i divide by 2 what do i get there
multiple students,1
teacher,if i do the same thing to the bottom what would i get 8 divided by 2 equals
multiple students,4
teacher,oh so when i want to find an equivalent fraction i can do what
multiple students,divide
teacher,divide what
student,inaudible
teacher,divide both which are what
student,the denominator and the
teacher,numerator and denominator not nominator laughter numerator and denominator by 2 do i have to use 2 always
multiple students,no
teacher,so what could i say instead of 2
student,you can use any number that s smaller
teacher,okay but could i use a 1 and a 4
student,no
teacher,so what do i have to make sure of the numbers are the
multiple students,same
teacher,i have to use the same number so look at this fraction could i divide by 2 here
multiple students,no
teacher,so what do i have to look at i have to find what what are the numbers that we multiply to get a number what are those called we do it in calendar you find what what do those pieces stand for
student,factors
teacher,factors what are the factors of 3
multiple students,1
teacher,and
multiple students,3
teacher,3 student c come sit over here 1 and 3 so my factors of 3 are 1 and 3 what are my factors of 9
student,1 and 9
teacher,1 and 9 oh and 3 so 1 3 and 9 what numbers did i have that are the same
multiple students,3
teacher,3 and
multiple students,1
teacher,well if i divide by 1 i m going to end up with the same thing 3 divided by 1 is
multiple students,3
teacher,9 divided by 1 is
multiple students,9
teacher,so i m not going to use 1 when we re dividing we want to find a common factor that they both have common means the same i want to find a common factor so what can i divide 3 by
multiple students,3
teacher,3 divided by 9 could i divide by 3
multiple students,yes
teacher,but common factors here so i can divide by 3 what do i have to do on the denominator
multiple students,divide
teacher,divide by 3 always put both on some of them it helps you see that that s what you re doing so 3 divided by 3 equals
multiple students,1
teacher,student c inaudible 9 divided by 3 is
student,3
teacher,so three ninths and one third are
multiple students,equivalent
teacher,equivalent do i only divide
multiple students,no
teacher,could i do something else
multiple students,yes
teacher,what do we think i might be able to do student e
student,multiply
teacher,could i multiply
multiple students,yes
teacher,student c i don t have enough so you re going to have to share a piece all right so i could try multiplying let s try three fourths are three fourths do they have a common factor besides 1
multiple students,yes
teacher,what are the factors of 3
multiple students,1 and 3
teacher,what are my factors of 4
multiple students,1 and 2 and 4
teacher,1 and 2 and 4 what common factor do they have
multiple students,1
teacher,student b think before we yell out because you said yes what do they have besides 1 okay so we want to make sure we re thinking before we start answering i can t divide here because the only common factor they have is
multiple students,1
teacher,so what else could i do besides dividing
multiple students,multiplying
