speaker,cleaned_text
teacher,this morning we are going to do a lesson in reference to probability our contents standard says predict the probability of outcomes of simple experiments and test the predictions so i thought what we would do today was to do some really easy start with an easy example and then move on probably by the way has to do with taking a chance like you hear about people playing the lottery all the time that s a probability it doesn t mean they re going to win but they just take a chance when they pay the money to buy a ticket so our essential question is why should probability be tested there are some words that i want you to be familiar with because they come up and you will see them within questions that you are given or maybe just questions that i just happen to ask you probability most likely least likely best chance most often and then the word fraction because sometimes within our answers they also are given in the form of a fraction any questions so far
multiple students,no
teacher,our objectives for today you are going to provide outcomes from experiments with a spinner here our spinner right here hello and i made it myself
student,it s pretty
teacher,okay so i m gonna put it here so you ll be able to see it in just a few minutes second objective is you re going to test your predictions with color pieces through simple experiments that s what these are they re called flying saucers but we re gonna use them in our testing today and you re going to create your own sweet smarty math problems okay so we ll get to that you may not eat anything that we work with today you have to hold onto it so there s no munching of the goods
multiple students,groan
teacher,alright questions so far
student,no
student,you better be joking
student,no
teacher,yes no i better be joking what
student,inaudible
teacher,no i m not joking i m gonna pull these two desks back so i can ah okay now this is mrs s s spinner whee alright the spinner has some colors on it you see that
multiple students,yes
teacher,and with the spinner having colors on it i tried to color code them so it would make it kind of simple it is a spinner that s broken into or divided into how many selections how many slices
student,nine
student,10
teacher,10 sections
student,10
teacher,there s 10 sections okay and your job when it is going to be spun you need to be able to answer some questions what i would like for you to do is to answer those questions after studying the chart as well as what it s asking you for alright if we took a chance alright if we took a chance and the spinner is spun question number one if we spin the wheel and the arrow see my cute little arrow the arrow lands on purple what is the chance that the arrow will land on purple remember your answers are give me the opportunity to hear that you understand what the answers will be in the form let s see what you come up with i don t want to give you too many hints okay the chance that the arrow lands on purple you studied the wheel real well
multiple students,yes
teacher,student g what s the chance that it will land on purple
student,1 out of 9 i mean 1 out of 10
teacher,why 1 out of 10
student,because there s only 1 box that says purple and there s 10 other triangles that have different colors in it
teacher,good do we agree with him
multiple students,yes
teacher,yeah that was pretty good alright number two if we spin the wheel and i m just spinning it because we really don t know what it s gonna land on right so i m just spinning and i can t see it but you can see it we ll do that in a few minutes number two if we spun the wheel if we spin the wheel the arrow lands on blue if we spin the wheel student m oh look at that it did land on purple oh my student m if it lands on blue student m
student,4 out of 10
teacher,good girl 4 out of 10 yes do we agree
multiple students,yes
teacher,yes 4 out of 10 why student m
student,because there s only 4 kinds of blue and the rest of them are different colors
teacher,good four are blue and the rest are other colors number three if we spin the wheel and the arrow lands on berry student e if we spin the wheel and the arrow lands on berry what would our answer be
student,3 out of 10
teacher,3 out of 10 why
student,because there s only three berries and the rest are other colors
teacher,three is on berry three of berry and the rest are different colors good number four if we spin the wheel and the arrow lands on green student k
student,2 out of 10
teacher,why
student,because there are just two greens two triangles of green and the rest of the colors are different colors
teacher,good now let me move this i want to flip i won t do it okay moving on to the next part of the lesson make sure you state that you remain familiar with our vocabulary let me move this out the way so you can see probability
multiple students,probability
teacher,most likely
multiple students,most likely
teacher,least likely
multiple students,least likely
teacher,best chance
multiple students,best chance
teacher,most often
multiple students,most often
teacher,fraction
multiple students,fraction
teacher,now which of those did you use with the spinner student j
student,fractions
teacher,fractions yes i didn t even think about that but i thought that would be a good question just for me to ask you as a part of kind of closing out what we did for the first exercise the next one we re going to do i want us to be able to test some predictions with some color pieces better known as flying saucers and i put them here pass one around everybody can touch it keep passing take and pass okay and stop in the middle stop with student e and student j so everybody has one does everybody have one yet
multiple students,yes
teacher,yes everybody has one
student,yes
teacher,so ms s has the rest of them in the middle right okay alright they have little candy on the inside but you re not gonna eat it
multiple students,no
teacher,oh well you ll get over that what is the probability and that means you re gonna have to let everybody see what s in your hands i m just gonna pick a color at random cause i don t know what you have as opposed to what i have which is a good way of testing this out what s the probability that there are more white than any other color so everybody hold up hold them up so everybody can see what s the probability that there are more white than there are any other color student e
student,2 out of 9
teacher,2 out of 9
student,mm hm
teacher,did you see everybody s white
student,oh the other pieces
teacher,including the teacher s how many first of all how many participants are here
student,there are nine
student,oh 3 out of 10
teacher,first of all answer my first question how many participants how many people are holding up a flying saucer
student,10
teacher,10 of us are holding up a flying saucer
student,yes
teacher,so that would definitely be in a fraction will the 10 be the numerator or the denominator
multiple students,the denominator
teacher,the denominator where s the denominator located in a fraction
multiple students,on the bottom
teacher,on the bottom good why do we talk about what s the purpose of a denominator what does the denominator do in a math problem student s
student,it tells the whole number
teacher,it tells the whole number it tells everything okay now that we have ascertained that the denominator is 10 i ll go back to my question with you again student e what is the probability of there being more white saucers than anything else
student,3 out of 10
teacher,3 out of 10 so that means three of us are holding up a white saucer
student,yes
student,no
student,no
teacher,how many white saucers do we see
multiple students,four
teacher,four so what would our fraction be
multiple students,4 out of 10
teacher,4 out of 10 very good okay let s try another one what about the color blue what about the color blue what is the fraction or what is the likelihood that there are we want to find out what is the probability of blue saucers among the rest of them so everybody s holding it up
student,yes
teacher,right oh i guess you want to shake it a little bit okay so what is the answer for the blue saucers student a
student,3 out of 10
teacher,3 out of 10 why student a
student,because there is only three blue saucers and the rest are different
teacher,okay very good what is our fraction now if we re i m not gonna hold anything up i m gonna back off of holding this time it s only you participating mrs s is not what about and i m using i m just holding up the peach colored one hold up the peaches hold up the peach color what is the probability that the peach color can outrank the rest as far as amount what about the pink one the peach excuse me what about the peach student t
student,2 out of 10
teacher,2 out of 10 and we have one more color
student,yeah
student,pink
teacher,pink what about pink are there is it more likely that there are pink saucers or let me compare pink saucers to blue saucers so that means you gotta hold everything up so everybody can see pink saucers to blue saucers hold them up
student,you gonna what
teacher,i m gonna ask the question that s why i asked you to hold them up alright is it more likely that there are more pink saucers or less likely and we re comparing pink saucers
student,to blue
teacher,to blue saucers is it more likely or least likely that there are more pink saucers student s
student,least likely
teacher,tell me why
student,because two people have blue saucers blue flying saucers and the other two have two flying saucers
teacher,so is it more or less
student,oh
student,less
teacher,no it s not less what do you say student g
student,i think it is equal
teacher,it s equal and i did not throw the word equal out there why is it equal
student,because two people have the pink saucers and two people has the blue flying saucers
teacher,okay so give me a fraction now i removed myself from this part of it but what s a fraction give me the fraction of pink saucers everybody hold up again what s the fraction of the pink saucers to the whole
student,two tenth
teacher,is it ten of you are there ten of you
student,no two ninths
teacher,two of the good two ninths and then what about a fraction for the blue saucers
student,two nights
teacher,two ninths what about the white saucers
student,three ninths
student,three ninths
teacher,hold them up so we can verify we gotta test when you re testing something you gotta be able to have your information so how many white saucers are there
student,three ninths
teacher,three ninths okay questions about this
multiple students,no
teacher,you understand what you did
student,yes
student,yes
teacher,okay moving on
student,pass them back around
teacher,you can just leave them at your desk for a few minutes i ll get them shortly okay in my hand is a bag of flying saucers and my first question is how many flying saucers and one minute i think i can make it work this way how many flying saucers do you see altogether let me make sure i ll tell you what why don t you pass it around pass it around you have to count quick and move it keep it flat like this keep it flat like this and pass it count and move
student,i like counting these
teacher,and don t forget your number
teacher,okay and i m gonna do the same thing that you all did okay what number did we come up with
multiple students,12
teacher,alright now we have 12 and did you notice they weren t all the same color
multiple students,yes
teacher,obviously right so here is my first question for you i want to know what is the order and i have three cards that have the question on it so the first question asks what is the order from least likely to most likely that saucers if we were to pull these saucers out of a bag if we were to pull the saucers out of a bag okay if i told you to turn your head the other way and to no no we re gonna pick somebody to do it if you were to turn your head the other way and pick a color saucer from the order from least likely to most likely what is the order that the colors would be pulled from least likely to most likely now you counted all 12 we got that part now you need to give it to me in order from the least likely what is the least like to most likely that these colors are pulled first of all what does least mean
multiple students,less
teacher,less good or give me another synonym for less
student,small
student,small
teacher,small alright what about most
student,greater
student,greater
teacher,greater or
student,large
teacher,large alright so what i want you to do is to give it to me from least likely which means the smallest to most likely which is the largest if it s least likely which color would be pulled first which color would be pulled first if we re talking from least likely to most likely student a
student,the white
teacher,the white let me pull okay anything else
student,the blues
teacher,blues okay blues and whites would be first
student,pink
teacher,because they re the least what would come next
student,pink
teacher,pinks why how many whites were in here
multiple students,two
teacher,and how many blues are in here
multiple students,two
teacher,okay now student e says pink will be the next one in line how many pinks do you see
multiple students,three
teacher,three pinks and last but not least
multiple students,peach
teacher,peach how many peach
multiple students,five
teacher,five okay very good very good give me a few minutes i m taping
student,oh no oh sorry
teacher,thank you okay excuse me for that interruption moving on now here we go with this one we have more on this one in here we have five pink saucers we have two blue saucers you want this write this down
multiple students,yes
teacher,let s make it easy that lets you do a little bit of handwriting now on the saucers you have five pink ones you have two blue ones there are four white ones and there are three peach ones five pink two blue four white three peach is that what i gave you
multiple students,yes
teacher,what s the total number of saucers are there so far
student,14
student,14
teacher,you sure
