speaker,cleaned_text
teacher,don t get up as long as we re doing this just sit right there if you finish the test you can click finish if you get through after you ve gone through everything on here then you can go to something else but don t make any noise with it don t do anything just sit here i ll give you a book all right okay this afternoon boys and girls i d like you to open your little house in the big woods book to page 78 we have been reading about the different adventures laura has had and today we re going to be looking at a passage on page 178 of an event that takes place when the neighbors finally come to the big woods now remember they haven t had any and all of the sudden they have some people that have moved down the road beginning back on page 177 it says sometimes ma let s laura and me go across the road and down the hill to see ms p ms p s family is the one that just recently moved into the big woods the petersons had just moved in the house was new and always very neat because ms p had no little girls to mess it up she was a swede and she let laura and mary look at the pretty things she had brought from sweden laces and colored embroideries and china ms p talked swedish to them and they talked english to her and they understood each other perfectly she always gave them each a cookie when they left and they nibbled the cookies very slowly when they walked home laura nibbled exactly half of hers and mary nibbled exactly half of hers and the other halves they saved for baby carrie then when they got home laura had two half cookies and that was a whole cookie and this wasn t right all they wanted to do was to divide the cookies fairly with carrie still if mary saved half her cookie and laura ate all of hers that wouldn t be fair either they didn t know what to do each saved half and gave it to baby carrie but they always felt like somehow that wasn t quite fair who did they feel like it wasn t quite fair to
multiple students,them
teacher,they felt like it wasn t quite fair to them so student i i want you to move right there and student a i want you to move right over where student w sits now this is what we re going to look at today they have a problem and this problem we need to look at the problem they have is what tell me
student,inaudible
teacher,they didn t think that was fair who did they think they were cheating themselves
multiple students,no
teacher,did they think they were cheating carrie
multiple students,no
teacher,who had the most cookie
multiple students,carrie
teacher,carrie had the most cookie there are several ways we can help them i have written the problem down on this sheet of paper you can close your house book this is the story i have just read to you and this tells us they need your advice on how to handle the situation they got now you know when we do word problems we have certain things we have to follow and we have our little word problem with it that we follow all the guidelines for because it s very important that we include everything on there to answer the problem so if you have yours handy you might have to get out your little work problem book that might help us solve this problem or show our problem in a better way now i want you to read as i m passing these out what is written on this sheet i want you to reread it underline the things that are the question what is it going to tell us how are we going to solve our problem does everyone have a sheet now and what is the important information we need to block out on this sheet you do this right now on your own and look at it and figure out what you need to put down as the information we re going to be looking for what was the problem you need to rewrite your problem what s the second thing you do
student,make an answer box
teacher,so make your answer box find your question write your question that you re going to solve on your sheet what is the question you re going to write down see what the question is underline the things that you need the information you need these are just guidelines that we follow when we are answering a problem or working with a problem that s very good student j that s good student m i like how some of you are going ahead and starting writing down the important information while you re doing that i m going to be passing out some things you re going to use to solve this problem you re going to do your writing on the paper you have to do all your writing and come up with a way to solve this but then i m going to give you some cookies and our cookies are going to be used to determine if our answer is going to work and we re going to show it in a different way today we re going to show it also by using a cookie when i give you this napkin this is what we re going to work off of you re going to have to be careful with it because we know napkins will tear we just want to leave it folded it s large enough for what we re going to do go ahead and start working making a plan on your paper of how you re going to solve this actually working the problem out just like you would do if we weren t dividing cookies what information do you have here that we re going to need how is she going to divide the cookies where everybody is going to receive a fair share does everybody have a napkin put it over here sweetheart
student,do we have to put other people like ma and pa
teacher,are they getting part of the cookie
multiple students,no
teacher,no we can t make it easier we ve got to help them solve this problem who can tell me what information you have there that s going to solve this what do you have student j
student,inaudible
teacher,okay so how are you going to start solving it what information do you have here how many people are involved here
multiple students,3
teacher,how many cookies are you going to have
multiple students,2
teacher,now if you have 3 people and 2 cookies what are you going to do to figure out how everybody is going to get the same amount
multiple students,divide
teacher,you re going to divide the cookie into how many pieces
multiple students,3
teacher,each cookie is going to be divided into 3 pieces let s see how it looks if they divide it into 3 pieces are they going to get how many pieces are they going to get just think about that i m asking you some questions that maybe will help some of you think a little bit now i m giving you two cookies and your two cookies here i m sure her cookies were not this large so we re going to get a lot more cookie than i imagine she got i want you to come up with an idea of what you re going to do before you do it if you divide your cookies into how many pieces student m did you divide yours into
student,3
teacher,she divided hers into thirds then how would you go about giving everybody an equal amount there
student,by splitting it
teacher,how would you go about doing that let me see you do that on your paper i want to see it you have it there on your paper student d i m trying to get to you as fast as i can does everybody have 2 cookies these over here don t you need to write down your information what s another way you can do this if you divided yours into thirds then how many cookies is each person going to get how many thirds would that be two thirds now what do we need to do how many thirds do you have all together
multiple students,6
teacher,now you need to write that down as a fraction six thirds does everybody have two cookies
multiple students,yes
teacher,now then if you have i don t think i have it open have i six thirds then what kind of math problem are you going to solve here student i
student,addition problem
teacher,what would that look like
student,three thirds plus three thirds equals six thirds
teacher,and six thirds is the same as what number two wholes then you need to write a statement about how many pieces each person here will receive can you do that what is another way we divide it into thirds and you have three people what would be another way you could divide your cookies into that you would still have the same amount they said they wanted to eat half of a cookie what would be half of a cookie if you divided it into groupings of three how many would you have to have could you divide your cookie into what
student,6
teacher,draw your cookie and another picture and divide that one into sixes now if you divide it into thirds and divide each third into half would you have 6
multiple students,yes
teacher,very good you all are doing great divide it into thirds then divide in half again each one of them half then divide your pieces do you have 6 so divide each cookie now into 6 each cookie no this one down here draw another cookie so you have 4 cookies now on your paper you should have 4 cookies you have to draw another one and divide it into 6 this is another way of doing your problem remember when we do problems like this what should we always do should we just show one way you should show more than one way now look at your picture now you have it divided into how many pieces
student,6
teacher,now how many pieces is each girl going to get look at it
multiple students,4
teacher,how many pieces do you have all together wait a minute very good wait a minute if you divide these among the three girls first of all how many pieces do you have now 12 what what do you call those twelve sixths you have 12 sixes put your problem down you have four sixths and you have six sixths in one and six sixths in the other so you have twelve sixths now if you divide those into count up and see how many pieces if you divided it into 6 how many pieces would every person get
student,2
multiple students,4
teacher,they d get 4 2 from each cookie now you re just thinking about this as another way how many cookies do they have now okay do you have your math written down you have twelve sixths equals 2 and how much is each person going go get in yours two pieces out of this one and how many out of this one where s your other sixth one so you re going to have two sixths and two sixths equals what what is two sixths plus two sixths student g four sixths then four sixths times 3 is going to be what twelve sixths that would be how many cookies 2 now this is what i want you to do take your cookies and spread your napkin on your table jus leave it open like this you can open it one time so you have a nice piece like this one time put your cookies down open your cookies and i want you to first of all i want you to show dividing them into thirds now think before you start cutting you re not going to make them in halves you re going to make them into how many thirds so how would you make a third how do you do a third
student,right here then half it
teacher,right like a peace sign there you go so divide each one of your cookies into thirds think about how it looks over here you ve got it done right here divide your cookie just like you divided that this one this is thirds very good that s okay just divide it this way divide them both into thirds that s very good do not separate them leave them together so you ll know they are thirds very good do the other one no you don t accidentally this is why ms a wanted you to plan what have you done you divided yours into half what are you supposed to be dividing into
student,thirds
teacher,now think about how you can fix that can you fix that you did the same thing come back together now divide it into thirds now then you see how each person would get how many of these pieces 2 so they would get two what two thirds now look at how large the pieces are we re going to take the same cookie and divide each of these thirds into halves now divide each one of them into halves you separate them separate your pieces cut each one of those in half you didn t quite do yours in half very good student i very nice student a now how many pieces do you have you ve got to divide the other one student p have you finished come that way and sit over here and i ll get you a cookie be careful on the cart there now when you get them all divided into sixes count your individual pieces and tell me how many pieces you have you have 12 pieces do you see now would she have been better off think about cookies now would it have been easier for her to divide her cookies into thirds or sixes thirds which is more a third or two sixths
multiple students,thirds
teacher,how much is more a third a half or two thirds
multiple students,half
student,both
teacher,how about three thirds that would be more how about two sixths how much would two sixths equal one third so take two thirds take two sixths and put them together student a how much is that one that s one third of the cookie so is two sixths and one third the same amount is it two sixths and one third are the same amount what would four sixths be
student,a third of it i mean not a third like
teacher,put four sixths together and see how much if makes put four of your sixes together makes two thirds so four sixths is the same as two thirds now let s think about it on your paper you should have drawn two pictures one should have been a picture of your cookies as thirds and the other should have been as halves i mean as sixes i want to ask a question you have done yours very nicely over here student j you put it back together and it looks very nice you have labeled these now look at your paper i want you to see if you have labeled your cookies the way in which they re supposed to be labeled do you have a math problem that shows addition do you have two thirds plus one third or one third plus one third plus one third equals a whole
student,can we use division too
teacher,yes you use division because you have what very good thinking student j why
student,because you re sharing
teacher,you have six thirds there and we know that six thirds is an improper fraction and in order to change it to a whole number what do we do
student,divide
teacher,divide the denominator into the numerator and if you divide 2 into 6 what do you get 3 right 12 pieces by what
student,2
teacher,3 how many pieces would you give each person so when you have 12 pieces there how many do you have all together 12 so give every person 4 pieces arrange them where every person gets 12 pieces put them over here and arrange them take your pieces and individually move them where you have how many stacks now i like the way you re naming them this is mary s pile and carrie s each one of them had how many pieces there they got 4 little pieces very good now i want to ask you a question let s change our problem let s see what s going to happen we re going to change our problem and add in another person we re going to add in you now so somehow or other you got back to the little house and you wanted some cookie too so how many pieces are there there are 4 people now so how many pieces does everyone get
multiple students,3
teacher,put them in groups and name your groups okay i like the way student m has named hers on her napkin these are very cute now i want to ask you something we need to look and see these are divided into what fractional parts what fractional parts are they divided into sixes we divided the two cookies into sixes and we have how many pieces all together
multiple students,12
teacher,now then this is what s going to happen i need you to put down twelve sixths on your paper turn your paper over on the back we re going to add some more information put twelve sixths because that s how many sixes we have just write it 12 over 6 there you go you had it written right 12 is on the top numerator and on the bottom is the denominator now how many does every person have right now
multiple students,3
teacher,yes 3 because you ve added yourself in now here s what we re going to do you re going to eat right now you eat your part you re going to eat and how many sixes are you eating on your paper you re going to subtract what twelve sixths take away what three sixths equals how many do you have nine sixths left there look at them and see okay you still got them in groups so how many groups of sixes do you have you have three groups left after you ve eaten your one group have you eaten your thirds your sixes finish eating them you only eat one group because you re one person they re good aren t we we re going to go a little bit further are you listening if you re not listening you can t do this what kind of problem can you now write with our amount that we have left tell me about that student c i can t hear you
student,divide nine sixths by 3 and get 3
teacher,you get 3 now then mary was very generous and she decided she wanted to share all of her cookie with the other sisters now take your cookie and share your cookies mary s portion with everybody else
student,there s a remainder
teacher,now we have a remainder so you can eat the remainder now how many sixes do we have left now we have eight sixths left mary has given all of hers away so now laura and carrie have how many pieces
multiple students,4
teacher,4 now if we put those together in fourths how many cookies would we have we d have now two cookies now we d have 8 cookies but these are in sixes so she decided that she wanted to go in and she wants to share some more so she s going to give pa two sixths carrie s giving hers she s giving hers over here she s going to be nice she decided she didn t need as many do you have two sixths okay student c decided he s playing the part of pa he gets to eat it what do you think i need your attention let s think some more about how many sixths you have left how many sixes are left all together
multiple students,8
teacher,pa took away how many
multiple students,2
teacher,so you don t count his now you can eat pa s student x i think you ve shown enough you give him 2 okay student i how many pieces do you have left you have 6 left six sixths would make what let s put all of those six sixths together and now you have one whole cookie so how many cookies have we eaten
multiple students,1
teacher,but it seems like we ve eaten a lot more because we ve been eating them in smaller pieces should it all go back together and make a whole cookie if you have 6 now this is what i want you to do on the back side of your sheet of paper i want you to write me a word problem for the rest of this cookie it s divided so you can t divide it anymore you have six sixths there so what i want you to do is you have laura and you have carrie left i want you to write me a problem that s going to show how they re going to use their sixes you ve got to write that as a word problem you can have yourself in it it can be three people in there you and laura and carrie write a word problem that tells how they re going to share the rest of this cookie then we re going to read them quickly student j you need to be working time is ticking draw a picture and write
student,do we have to answer the question
teacher,you do darling if you want to eat it you re going to have to answer it write laura gave come up with a problem laura had a problem maybe she wants to give each one of them a piece stop that right now get busy write i see some people who are not doing what they ve been told to do you re supposed to be writing a word problem if she gives one piece you have just thirds here how many do you have here your whole is divided into how many pieces how many pieces is here 6 okay
student,so i can divide it into sixths
teacher,mm hmm i m coming around let s see who s got what if they share this equally what s he going to do have six sixths of a cookie
student,no three sixths
teacher,what s this
student,how much they have total
teacher,but are they all going to get three sixths
student,inaudible
teacher,oh laura and cole you re just going to have two of them i need to see some math on your paper you ve got pictures you need to write down some math problems student c have you got your math written down yet
student,not yet
teacher,let s see your math written down some of you are enjoying the cookies and not doing the writing that won t work student a no who has a very good problem with math with it not just the problem but who has shown it with a word problem then they have shown the math the actual workings out of theirs student l read yours
student,since there is one whole or 6 you have to divide it and everyone gets two parts of a whole piece i drew a picture of the cookie and divided it into sixths and add carrie and laura and just keep doing that and everyone got two parts
teacher,how much is that
student,two sixths
teacher,two sixths of a cookie is going to be back to what
student,one whole
teacher,one
student,half
teacher,take your two sixths and draw a line around the two sixths make it dark very good come down this is two sixths this is two sixths back up here how many pieces do you have there now you have three sixes right there or this is one third see look there now you have three thirds back let me hear two of yours
student,they are going to split the 6 and put them in 3 groups so i got a picture of three people
teacher,two of them will get two who else has one to share let s hear yours student i
student,carrie has two sixths of the six sixths and laura has one sixth of the six sixth laura decided it was her turn to share laura gave ma two sixths how much sixths does laura have
teacher,very good now how much does she have
student,two sixths
teacher,you may eat your two sixths student k
student,laura felt sad for carrie because she only had two sixths a cookie so she gave carrie one sixth if laura had four pieces of cookie and gave one sixth to carrie how much cookie did they both have
teacher,very good how much should they have
student,four sixths minus one sixth equals three sixths each has three sixths
teacher,very good i like the way you did that all right student n
student,inaudible
teacher,ma had how much two sixths go ahead student j
student,laura carrie and i all have two sixths laura and carrie both gave up one to give to me so they can all be equal
teacher,so how are you all going to be equal
student,by having two sixths
teacher,what do you have over here student j boys and girls you need to be listening to the person talking
student,student l was curious she thought if they shared it with me how many would each of us get it says six sixths minus two sixths minus two sixths minus two sixths would equal 0 so two sixths plus two sixths plus two sixths equals six sixths
teacher,so how much is each person going to get
student,two sixths
teacher,two sixths you could eat two sixths of yours mm hmm see how he did that differently okay student c
student,if student l and i have six sixths of a cookie how much do we get if we share equally inaudible
teacher,very good you may eat your two sixths now read yours
student,one day laura was walking down the road with her friend emily they decided to give some to ma if they give 3 pieces how much slices would they
teacher,they gave three sixths these are divided into 6 right so they would give three sixes so these would be 3 pieces all right so how many would they get
student,9 all together
teacher,how can it be 9 all together how many do you have here
student,i haven t sliced it up
teacher,you have sliced it you ve sliced it into sixes how many make up the whole 6 if you give 3 away how many will you have left
student,3
teacher,yes
student,laura and mary both have three sixths and carrie felt mad that they gave her one sixth how many did each of them have
teacher,how many
student,two sixths
teacher,they had six sixths and gave each one of them one
student,three sixths
teacher,okay student p read yours you can eat one
student,inaudible how many pieces would each of them get
teacher,if it was divided equally how many would each of them get
student,two sixths
teacher,two sixths very good you can eat two sixths of yours
student,if laura and mary have six sixths of the cookie how many would they get if each person inaudible
teacher,how much would they have left
student,none
teacher,they wouldn t have any left if everybody got three sixths would they this is what i want you to do that s very good are you listening is everybody listening you may eat your cookies then this is very important see the crumbs that are on the paper here i want you to fold your paper up we re not putting them on the floor that s exactly what you don t want done this is why i m telling you to eat your cookies fold up your napkin and lay it to the side then i want you to open your journal and in your journal turn to where it says frontier math you have one of these problems in your journal i want you turn to that journal page and write down what we just did on your journal page so eat your cookie fold up your paper and i ll come around and pick up your paper because we don t want these on the floor then you start working in your journal page i want you to keep your knife out wipe it off so we can use it for another activity it s not going to matter because we re not going to be eating it i ll wipe them off just give them to me you ve got your pieces get all your trash and put it on the inside of your napkin open your journal start writing answer your question draw in your pictures apply this to your journal under the page where it goes i m coming to get yours if you want it i need your attention right now i need you doing what i ask you to do now student j inaudible get busy why are you out of your seat you re not supposed to i m coming around turn to your journal page hand me your trash if i can have everyone s trash write it in your book this page now class you should have this written you should draw a picture you should have math written in there you should have some word problems written there right underneath there just like we did on our paper transfer it over to your book yes yes you re supposed to write it in here that s okay put this one in there good start transferring right there start transferring write it in here draw the pictures out beside here
