speaker,cleaned_text
teacher,all right guys ready
multiple students,yes
teacher,fantastic today in math class this is going to be our objective all right would someone be willing to read it for me someone who can project their voice loudly so that everyone else can hear student m would you please read it for us
student,we will practice solving word problems using our ats charts we will share our strategies with the class
teacher,okay so we re going to do word problems what are word problems anyone remember them anyone explain student l would you be willing to explain
student,a word problem is like when there s like a story and it tells you like to divide add or times and sometimes it can help you with the problem
teacher,all right anybody want to add to that restate what she said agree disagree student d
student,like a word problem is like i have a collection of 42 ants and 6 of them got away how many ants are there left
teacher,excellent good example very good so we re going to use words we re going to use stories to go through a problem and find an answer correct and what is the strategy we talked about yesterday to help us break down word problems to make them easier to understand and solve are you telling me i got to pick on something i don t want to keep calling on those same brave people anybody else want to be brave maybe student n you want to be brave no okay student l go ahead
student,use an ats chart
teacher,they use an ats chart can anyone remind the rest there we go can anyone remind the rest of the class what an ats chart is maybe what it stands for what you do with it any information you want to share and the rest of us can add to it by agreeing or disagreeing student y projecting your voice please
student,the a stands for ask the t stands for tell the s stands for solve
teacher,very good can anyone restate or add to what student y just said about our ats charts student a
student,he said that the a stands for ask the t stands for tell and the s stands for solve
teacher,excellent would anyone like to add on to that we remember that the a stands for ask the t stands for tell and the s stands for solve but what does that mean anybody want to add to that student m do you want to add to that
student,she s saying that ask like what is the question asking
teacher,very good i m going to stop you there so she used her resource up here right she read straight from here what is the question asking me to find when i say asking me to find i mean finding what what s the goal of our word problems yep student d student d if we re going through a word problem what is our end result what are we trying to find
student,the answer
teacher,the answer right so what is it asking us what am i trying to do to find the answer very good would someone like to explain what the t the tell means what it is asking us for student g
student,what does it tell you
teacher,what does it tell you excellent so what information does the problem give us to help us solve the problem very good would anyone like to explain the solving part student m you want to this time
student,like you solve the problem like division and multiplication
teacher,mm hmm and what tells you what kind of strategy you re going to use what kind of problem you re going to do what information can i use
student,ask ask questions
teacher,ask what is the question asking and what information we got right okay very good yes student l
student,it s reading and it s like using resources to solve the problem like what you have already to solve the problem to make it easier
teacher,okay would anyone like to add or restate what student l just said student a
student,she said that you re like looking back to what we already had for using our resources like if you already did it before and you remember it to solve other problems you go back and look at it
teacher,okay so this is basically like taking notes like we would in reading only it s for math right
student,yes
teacher,okay does anyone remember how we broke down this particular problem would anyone like to read it student m do you want to read it for us
student,carrie collects 26 books every day for six days she can put 12 books in a box to take to the library how many box could she take the library
teacher,okay so this was the problem that we worked on yesterday can anyone remember what the problem was specifically asking us to find keep hoping for people to get up a little bit of courage student c
student,inaudible
teacher,student c needs to speak louder
student,how many boxes of books can she take
teacher,excellent so you used your resource directly how many boxes of books can she take and we figured out when we write the answer to this problem what s our label going to be
student,books
teacher,what are we
student,boxes
teacher,which one is it books or boxes
multiple students,boxes
student,both
teacher,boxes who can explain why our label
student,boxes
teacher,who can explain why our label is boxes student l why is our label boxes
student,because the last step says how many boxes can she take to the library
teacher,very good so our question specifically said i m trying to figure out how many boxes she can take right okay what information did the problem give us to help us solve the problem student c used her resource earlier to help her find the answer so if you re finding it a little bit tricky use your resources to help you student y what to do you think what s one thing what s one piece of information we got from that problem
student,she collects 26 books a day she collects 26 books a day
teacher,right so she collects 26 books every single day how many days did she collect those books student j can you tell me
student,twenty six books every six days
teacher,every six days very good way to use your resource what other information did the problem give us to help us solve it you can read it straight from the question all right student m
student,that she can put 12 in one box
teacher,she can put 12 books in every single box right so whenever we wrote that information here we figured out that if she collects 26 books every single day for six days what is this part of the problem asking you to do what kind of problem am i supposed to be doing for that student d
student,you have to use solve
teacher,right so am i going to add
student,no
teacher,no why what do you think this means if i m finding 26 times multiplying okay so the first thing i have to do is multiply right so what s the next thing i have to do once i get my answer student l
student,you have to divide
teacher,you have to divide right so yesterday we multiplied 26 books times six days we got 156 books in all we took 156 books we broke them up 12 books to each box and we got how many boxes of books that i could take to the library what was our final answer something else we can read straight from the board those of us that are maybe not going to feel brave later this might be your chance student m how many boxes of books could we take to the library
student,thirteen
teacher,fantastic work so everyone remembers this yeah does anyone have any questions about how to use our ats chart student d
student,on the test when you really need it what are showing when you use that
teacher,let s see what other people think student d s question was when you re taking a test like the anet test that we ve been taking or maybe the mcast or if i give you an assessment how will you know if you need to use this chart what do you think what do you think student c and speak loudly
student,when you have a story problem then you could use it
teacher,okay if you come across a story problem student a
student,i thought it was 12 i had 12 and four extra books it s 14 books in a box
teacher,we ll come back to that we ll have side conversation and we ll talk about that okay can anyone else tell what they think when would you need to use an ats chart student n what do you think
student,when like there s a word problem and you wanted to get what you have to so you can use the ats chart and make it much easier
teacher,okay so i heard one of the parts that i heard that was kind of important in my thinking was when you said a problem was difficult so when you come across a problem and it doesn t quite make sense to you at first could you break it down using this chart to see if that makes more sense to you
multiple students,yes
teacher,yes okay so this is kind of a strategy to help you with the tougher problems that you come across right
multiple students,yes
