speaker,cleaned_text
teacher,inaudible yesterday inaudible kids and today we are going
student,well i just inaudible so i made inaudible i made rectangle b i made rectangle a and it s two by two by two so i so i write it out as a cube inaudible
teacher,your rectangular prism was what
student,a
teacher,you did rectangle a and the dimension is what
student,two by two by two
teacher,two by two by two
student,which is eight
teacher,which is eight so you had how many cubes in it
student,eight
teacher,eight cubes in it okay besides doing it like that how could she have got inaudible
student,well since i knew that the base plus four equaled inaudible
teacher,the base was four and you have two inaudible who did b did anybody do c okay student t talk to us about what you did is that your cube okay
student,the cube i was on page 15 was c and it is two by two by one which is four the way that i figured it is by looking at the base and there was two layers of there s two layers of two so that i had two inaudible
teacher,okay so also looked at the base and there s only two and you said there s only two inaudible two who else did c did anybody do it in a different way than looking at the base and length which other way did people do this anybody did inaudible base too student j
student,yeah i looked at the dimensions and i knew that the width was two and the height was two and the lift was two so i inaudible
teacher,okay you used dimension the length was two height two width two
student,uh huh
teacher,why would you use height weight and length
student,cause using length and height gives you the helps you find the volume inaudible
teacher,that s how you find volume okay who did d okay student a
student,i did d except instead of doing two by two by three i actually did two by two by four
teacher,instead of doing two by two by three you accidentally did two by two by four okay what was the instruction what was was this supposed to be two by two
student,by three
teacher,by three but you did two by two
student,by four
teacher,by four so what s your volume
student,my volume is
teacher,you have inaudible is what
student,sixteen
teacher,sixteen
student,inaudible
teacher,two by units three cubes two by two by four you said
student,uh huh
teacher,so who else did d what did you do on student g
student,i did inaudible i did d
teacher,speak up please
student,i did i did k i mean and what i did was the volume inaudible two by two by two and then two times three times two is eight so
teacher,inaudible
student,uh huh
teacher,okay two times two times two is what
student,is the volume so it s eight
teacher,okay student t your inaudible was c right student t c and the dimension is what
student,the dimension is two by two by one
teacher,two by two by one which is four speak up a little bit next time and tell me what you re supposed to be
student,mine is supposed to be two by two by three
teacher,two by two by three do you think you did not understand the problem or you made a mistake and you didn t know how to build it what was it
student,i made a mistake
teacher,in counting
student,yeah
teacher,where did you make the mistake
