speaker,cleaned_text
teacher,all right who can tell me daily decimal 104 over 180 what percentage of the school year is over
student,inaudible
teacher,student j you got it inaudible tell us what you re doing student j
student,i m dividing 180 by 104 so inaudible i did it wrong
teacher,keep going you can fix it if you know how to do it we know it s past 50 right how do we know it s past 50 percent keep going student j
student,inaudible
teacher,we re past the 90th day of school which was half of the school year because we have 180 days the question is how far past are we great student j is helping us figure it out come on student j you ve got it
student,inaudible
teacher,is that what you got
student,i got 57 and i rounded up to 58
teacher,why would you round up to 58
student,because it s 7 over 4
teacher,student j what percentage is it
student,58 percent
teacher,very good give student j a round of applause inaudible all right so my decimal is 0 577 my percentage is 58 percent finished okay hold on let s wait until we have 100 percent some of our friends over here are yes inaudible all right who remembers this book that we did last no not last week but the week before when we started talking about area someone recap so far what has been done in this book student s has been dying for me to finish it you have been haven t you student a what happened
student,inaudible
teacher,give me a little more detail there they re meeting at a table okay they re meeting at the table who remembers what they were doing student l
student,inaudible
teacher,circumscribers they re discussing war plans and the table doesn t seem to work for everyone first they couldn t hear anybody so the smart wife of sir cumference said we ll cut up the table first they had a rectangle and then they made a
multiple students,square
teacher,that didn t work why didn t that work they were whispering to each other and then they changed it to a parallelogram and why didn t that work student l
student,because there were two sides that
teacher,student l name on the board
student,they didn t like it because they had to be squished together
teacher,they had to squish together and the king kept what they thought of war and he wanted to think of peace so then they changed it to a what what was the last shape and then we stopped the book
student,a triangle
teacher,remember he looked at their flags when they were jousting and he changed it to a triangle i told you we finished figuring out the area of a rectangle a square a triangle that we would be moving on to what
multiple students,circles
teacher,so we re going to finish this book today and then we re going to move on to another book to learn about circles all right so here we go they measured and proposed a triangle table and realized that four people could not sit on the sides let s think some more let me discuss it with lady di yes said lady di the triangles would be too small so cut off the corners like this and make an octagon look it will solve the problem they cut here when the knights sat at the octagon table each one a side all to himself 8 sides 12 knights who would share with another they agreed that the king should have a side to himself because he was the leader but that left 7 sides and 11 people knights let there be order said king arthur calmly we need to remember that we are here for the defense of our land and we can talk of this table with its corners and sides sir cumference have the carpenter build a table like an egg and perhaps we will inaudible sir cumference drew up plans for an oval table for geo this table is going to be hard to build because it has no straight edges said geo i will begin at once when the knights met again they were all impressed with the oval table sir lancelot suggested that they raise their goblets and drink a toast all the knights raised their goblets but there was a great commotion from the end of the table the knights at the end of the oval table bumped into the king as they raised their goblets no one had enough room some of the knights began to argue and then king arthur shouted stop all leave me until tomorrow except for sir cumference after talking to king arthur sir cumference returned home discouraged once again radius piped up father when i have a problem i cannot solve i do something else for a while why don t we go for a ride that afternoon sir cumference and radius and lady di went riding no one said much until radius shouted father look a tree has fallen over so it has observed the knight don t you see father there s your table lady di got off of her horse for a closer look she stood on her tippy toes and stretched her arms as high as they would go her fingertips just met the upper edge of the trunk it should be big enough this part is as tall as i can reach the wood seems to be of good quality sir cumference summoned geo to cut a cross section of the trunk to make into a tabletop leave the bark on the outside said geo i like its rough feel geo and his helpers sawed through the huge tree trunk they hoisted the heavy slab onto a cart and off they went to geo s workshop geo worked all night building a new table when the knights met the next day the table was finished everyone was content no one shouted or whispered no one felt cornered or trapped no one was poked in the stomach and no one was surprised everyone talked in equal position around the table as they talked they decided the best plan was to try to make peace with their neighbors king arthur was so pleased that he announced they would celebrate that night soon everyone was enjoying the music the dancing the banquet and suddenly the music stopped a messenger rushed in and handed a piece of parchment paper to king arthur the king read it and smiled ladies knights and guests i have excellent news the circumscribers are not planning an attack they only wanted to measure the area of our kingdom there will be peace in the land hooray everyone cheered until the king held up his hand for silence to honor these knights that gathered at this table to save our kingdom let them henceforth be known as the knights of the roundtable let us thank sir cumference lady di and their son radius they made this roundtable possible everyone cheered again further more because lady di of amador has a reach equal to the distance across the table we will name this measurement for her we will call it diameter what is the diameter student l
student,the part that goes across in a circle
teacher,right the part that goes across in the circle lady di is the diameter i am proud of radius too added king arthur someday he will become a fine knight he may be small but he has tall ideas everyone nodded and clapped let us call this small measurement from the center of the circle to its edge the radius finally let us not forget our clever sir cumference since it was his idea to leave the bark on the outside of the circle we will name the edge of the circle after him let s call it the circumference so circumference is the outside of the circle sir cumference bowed to the king as everyone rose from their seats and began cheering and whistling and stomping their feet it was the happiest celebration that anyone could remember i would like you to draw a circle in your math journal and i want you to label those three parts of the circle the circumference the diameter and the radius the diameter is the what i m not looking for perfection this is just for your notes the diameter is what student a
student,inaudible
teacher,going up or down or vertically it is the length or the width of the circle it goes straight through the midpoint what is the radius student s
student,the center of the circle to the
teacher,to the edge right the radius is from the center to the edge what relationship do the radius and the diameter have student d
student,the radius is half of the diameter
teacher,the radius is half of the diameter and the circumference is the what it s the edge it goes all the way around it we re going to continue with our stories of sir cumference and today we re going to talk about sir cumference and the dragon of pi it s a great story and it has a little bit of a puzzle in it that you re going to have to listen to sir cumference and his son radius sat in the shade of a tree and enjoyed a delicious mid day meal part way through the lunch sir cumference grabbed his stomach and doubled over in pain oh my belly he wailed it feels like fire radius ran to the castle and found a good doctor radius ran to the castle and he was winding up the staircase to the doctor s workroom the doctor was out radius entered a mysterious place full of plants and potions what should i do he wondered my father is in great pain i ve got to bring him something radius looked at several bottles hmm he murmured this says fire belly father has a fire in his belly maybe this will cure it radius picked up the bottle and hurried back to sir cumference the knight gratefully grabbed the bottle and gulped the liquid down kaboom sir cumference disappeared and a dragon now sat on the lawn of the grass ahhhh screamed radius where is my father here said the dragon flames slithering from his mouth help me radius he belched as puffs of smoke flew into the sky i feel inaudible his arms flailed wildly as his tail thrashed back and forth don t worry father i ll get help radius called over his shoulder as he ran back towards the castle the guards on watch had also seen the big explosion when the smoke cleared they saw the dragon and alerted everyone in the castle of danger plans were made and messengers were sent across the countryside to ask neighboring knights to come and vanquish the fire breathing dragon isn t that language awesome vanquish mother mother cried out radius as he hurried into the castle there you are answered his mother lady diameter looking relieved come inside quickly a dragon has been spotted nearby i know radius answered it s father radius told his mother what had happened we must find another potion that will change father back into himself i ll go look for the doctor she said we don t have much time the knights plan to slay the dragon tomorrow morning radius ran back to the doctor s workroom he looked through notes he peeked inside boxes and bags he searched through book after book finally he spotted a curious looking container with a set of spoons and a poem it might be the cure the circle s measure measure the middle and circle round divide so a number can t be found every circle great and small the number is the same for all it s also the dose so be clever or a dragon he will stay forever measure the middle and circle round thought radius i better go get geo of metry carpenters measure things all day geo was with his brother sym when radius arrived at the workshop they were looking at a wheel sym had made no matter where you look around the circle the spokes cut cross the middle and cut the circle exactly in half sym said it s a lovely design complimented geo my friends what do you think sym s first real name is
multiple students,symmetry
teacher,when radius heard across the middle and around the circle he had a good idea he needed to go back and reread the poem goodbye he called as he rushed out turn to your neighbor and tell them what you think this poem might mean all right who has an idea whose neighbor had a good idea and you were like i have to share that because it was a great idea nobody man it is monday morning you can tell student j
student,i think when it says measure through the middle the measure the middle of the circle and when it says circle around i think they mean maybe find the circumference
teacher,maybe the circumference yeah we ve got to find what number it is right it s the dose hands down when he ran through the kitchen he saw his cousin lady fingers she was baking pies she measured strips of dough into equal lengths with the span of her fingers help me finish this last pie she pleaded radius thought about sym s wheel and he arranged the strips around the pie like spokes there were three strips leftover he draped them around the rim of the pie pan one two three strips go almost all the way around the edge may i have a little more dough asked radius pinky was lady finger s nickname lady fingers handed him another strip of dough radius folded it in half and it was longer than he needed he folded it into quarters but even a quarter of a piece was too long he folded it into eighths and eighths was almost right almost but not exactly pinky i ve got to get going farewell so he noticed when he took the strips that went across the pie they went all the way across he took the same sized strips and put them around the edge of the pie and he had three but needed a little bit more radius knew what the magic number was what do you think it is
student,inaudible
teacher,maybe anybody else have an idea radius knew what the magic number was more than three but exactly how much more did it take to make the whole circle back in the workshop radius found geo s measuring tape a long strip of cloth marked inches he measured 49 inches across the wheel and 154 inches on the outside 154 divided by 49 is what i m going to write it up here 154 divided by 49 all right who has an idea i should see your pencils moving who wants to talk me through it up here on the board talk me through it student g 49 goes into 1 how many times 0 3 3 times 49 is subtract it and i get 7 i add a 70 goes into 49 how many times minus 9 is 6 minus 4 is 2 inaudible 210 goes into 49 how many times 2 that would be 70 again no not 70 3 is 147 let s try 4 9 times 4 is what 4 times 4 is 16 plus 3 is what 19 10 minus 6 is 4 and 140 what is that 2 149 is we re going to stop there okay it s going to keep on going thumbs up if this is what you got 3 142 we re going to stop at the thousandths place all right 154 divided by 49 is three and one seventh figure it out radius measured the big wheels and the small wheels every time the distance was three and one seventh times the distance across he stuck the measuring tape in his pocket and ran off to the doctor s room as radius ran around the corner he saw his mother coming toward him there you are lady di cried i cannot find the doctor anywhere what am i going to do it s all right mother i know what to do he showed her how he figured out the magic number he measured an onion slice a basket a bowl and a round of cheese lady di drew some diagrams to show the measurements this makes sense she said good work i ll go tell your father while you get the medicine don t forget we have only until morning i would like this table to figure out the onion this table to figure out the basket you guys are going to do the cheese you guys are going to do the bowl and you guys also do the basket those two are basket bowl cheese onion what are we figuring out who remembers what did he do to figure out the numbers student c
student,he divided the radius
teacher,not the radius the diameter by the circumference i m going to play you a song while you do this you have one song to do so you can do it on your own it has it up there i m trying to play the song go ahead and start dividing while i figure out the song why it s not working work as a table work to help each other out if you don t know how to do it i ll just give you a wake you up song when your group is ready stand up the entire group needs to be ready you re dividing it divided the circumference by the diameter what did you get inaudible music playing all right is your table ready stand up no one s ready half of our table is ready that s not helping saying work harder stop at the thousandths place song s almost over got to be done by the end of the song those of you that are done stand up and dance wake yourself up take a seat please basket people what did you get student t
student,we got 3 142857
teacher,i told you to stop at the thousandth student c what did you get you were a basket and what was it say it for me again just say to the thousandths
student,3 142
teacher,weird what did you get onion or cheese
multiple students,onion
teacher,onion people what did you get
student,3 142
teacher,weird okay cheese people what did you get how about onion people down here cheese and onion people you all went backwards student j and student i what did you get
student,i got i couldn t finish this problem i was a 3 1
teacher,okay what do you think the next number is probably
student,4
teacher,4 3 142 i don t know student r what about you you were the bowl
student,3 142
teacher,so all of these no matter what size the circle if i divide the circumference by the diameter i get let s keep reading and see lady di drew some diagrams to show the measurements this makes sense she said good work i ll go tell your father while you go get the medicine don t forget we only have until morning radius went back to the doctor s workroom to get the directions i think i understand these directions he said aloud but if i measure the wrong dose my father will remain a dragon forever i must make sure i m right said radius he sat down to reread the poem as he read his eyelids slowly closed soon he was fast asleep radius awoke as the sun was rising oh no i must hurry he said he grabbed the medicine and headed towards the woods smoke and flames lead him right to sir cumference the dragon the sleeping dragon was laying in a circle with his tail in his mouth just then it opened one eye and hissed son father your circle is such a big circle radius looked at the dragon doubtfully can the distance around the dragon s circle really be one seventh times the distance across it just then he heard the blaring of trumpets hurry radius lady di said the knights are coming mother radius said hold this part of the tape while i measure across the middle of the dragon s circle sir cumference cried out why are you measuring my diameter as he spoke his fiery breath burned the measuring tape so radius could barely read the numbers it looks like 70 but was it together radius and lady di measured 22 feet around the outside of the dragon s circle sir cumference whimpered must you measure my circumference now radius quickly divided 22 by 7 the circumference of the circle divided by the diameter was
multiple students,3 142
teacher,three and one seventh now the knights are surrounding them with the swords of dawn radius lady di we have come to save you they shouted it was now or dragon forever radius gave the creature three and one seventh spoonfuls kaboom a big explosion shook the forest when the smoke cleared a hearty human sir cumference stood in their midst sir cumference leaned over and hugged his son thank you radius but how did you do it radius explained about the pie and the measurement sir cumference and the knights listened in amazement cheering they swept radius up on their shoulders and returned to the castle pies let s eat some pies they shouted radius saved my life because of a pie at the celebration radius held up a pie and explained what he discovered i found that the outside edge of a circle call the circumference is three and one seventh times as long as the diameter which measures across the middle it s true for any circle i say we honor this new discovery said sir cumference from now on pie with an e will be for eating pi without an e will be the name of this number for all things that are round geo and symmetry stepped forward and gave radius a present this is a drawing compass may it lead you to other great discoveries about circles they said and radius had the seat of honor for the entire pi celebration which lasted 3 days 3 hours and 24 minutes pi without an e is a very interesting number we often represent it with the 60th letter of the greek alphabet it s usually expressed as a decimal number 3 14159 the part to the right of the decimal point is about a seventh so pi equals when we stop at the hundredths place 3 14 and it is written without the e just like the story pie with an e is meant for eating pi without the e is numbers so right now we are going to do our own investigating to make sure radius is correct i m going to give you something round whether you have something round on your table i m going to give you something round you re going to take the round object i m actually not going to use inaudible which is what i m going to give you all you are going to take a piece of string and wrap it around the circle okay to find its what to find its circumference then you are going to take that string let me show you exactly the reason i m not using a coke can is you have to measure you have to use a circle that stays the same all the way around does that make sense if i m going to use a coke can it s harder because the diameter of the coke can is not the same as the middle of the can does that make sense if you are measuring one of these you want to flip it over i m going to take this take a piece of string that i m going to give you you re going to find the circumference of the circle and cut it i ll have it right around i m going to cut it does everybody see that have it wrapped all the way around i m going to take my circumference and stretch it across the diameter 1 2 how many pieces of string do i have 3 pieces of string with a little leftover that s a pi right any circumference is always pi right the relationship between circumference and diameter is 3 14 or pi you re going to investigate that so you may find something in your desk or around your area that is round if you do not have one raise your hand and i will bring you one if you forgot what i just did you may look you are going to measure at least three different circles you need to do the top up here inaudible get to work work together as a group please let s go you re sharing your round objects as a table i m giving each table at least three round objects so you need to work together i m going to give you two songs to do this how about i show you all how to do it everybody watch inaudible you want to do it as close as possible you ve got one more song it was a very short song side conversation all right in your journal i want you to write why do you think pi is 3 14 answer that question in your journal you might want to talk with a neighbor to see who can come up with it any circle why do you think pi is 3 14 i want to see pencils moving or else i m going to turn the music off all right i heard lots of wait let me stop the music i heard lots of that s the way it is my question is what is the relationship between this circle and this circle and this circle why how what is it what is the relationship between all of them because this circle is really big right compared to this one student c tell me what you got
student,it s always 3 14 because the circumference divided by the diameter equals pi
teacher,the circumference divided by the diameter is always going to be pi it doesn t matter how big or how small your circle is you can take any circle measure the circumference stretch it across the diameter and it s always going to be 3 14 student a
student,inaudible
