speaker,cleaned_text
teacher,i have if you have your fraction things your fraction bars out your homework out and child l take your tub off your desk so you have room to work we re gonna check last night s homework about comparing fractions and i hope you have your scratch paper because at first when we first introduced this lesson we used the fraction bars then we did it the mathematical way and now today we re going to go back over it and compare our fractions with our fraction bars and also mathematically so number two and i m gonna writing this on the table number two you had two eights and seven thirty seconds and that s not showing up there is it
multiple students,too high inaudible
teacher,okay who wants to explain the steps to me that you have to go through in order to do this what are the three steps that i had you write down the other day child m you can look at your notes
student,inaudible and then you multiply the numerator and divide the denominator
teacher,you got the last two mixed up first you find the least common multiple and then you do what
student,multiply
teacher,hm mm i just said you got the last two mixed up
student,divide the denominator
teacher,you divide the denominator second put that number two on your paper and then number three what do you do
student,multiply the inaudible denominator
teacher,right so we re gonna check it this way first now on when i look at this one i see two ways it can be reduced but i see seven thirty seconds cannot be reduced so it s not going to i can t do the shortcut on this one what would be the least common multiple for eight and for 32 you re trying to find the common denominator child n
student,thirty two
teacher,okay so i m just going to bring down seven over 32 just bring that down i don t have to do diddly squat to it what will i have to do to two eighths to convert two eighths to a 32nd child n
student,divide eight into 32
teacher,right divide eight into 32 and what do i get
student,four
teacher,four and then what s the next step i do child m
student,you multiply the numerator so you multiply two times seven wait no four times seven
teacher,no this side is already done i don t have to do anything to that side that s already done
student,so four times two
teacher,four times two because i m dealing with this side of the comparison here so what is four times two
student,eight
teacher,so now i can compare eight and seven thirty seconds and what would that be what sign or symbol would go up in the circle
student,greater than
teacher,greater than because eight is greater than seven which means that two eighths is greater than seven thirty seconds how did we do on that one last night
student,good
teacher,everyone get the right answer
multiple students,yes
teacher,okay next one two thirds and six ninths and we can t use our two thirds six ninths oh now this one i see the shortcut that i was showing you yesterday can two thirds be reduced
multiple students,no
teacher,can six ninths be reduced
multiple students,yes
teacher,what would you reduce six ninths to six ninths equals what child j
student,two thirds
teacher,six ninths is equivalent to two thirds so these two numbers are equivalent because they re the same so what sign goes in the circle
multiple students,equals
teacher,the equal sign now how many of you remembered last night to do this the shortcut way how many of you divided it out okay that is fine but i want you to get used to when you re seeing these subtractions get used to thinking hm can this one be reduced because if it can be reduced it may save you a lot of steps if you ve figured it out by dividing them what would be your common denominator for three and nine what is the least common multiple for between three and nine child a
student,nine
teacher,nine and if you converted this into ninths it would be three is divided into nine three times three times two equals
student,six
teacher,six and six ninths would equal six ninths and we re not gonna fool with the cubes on that that fraction bars i m hoping one of these comes up where we can use the fraction bars and i think this one we will be able to okay we have five sixths and we re comparing that to three fourths five sixths and three fourths oh i got my odds and evens mixed up i got so excited thinking that we would be able to use your fraction bars for that okay three fifteenths and one third
teacher,okay now looking at this i can see that three fifteenths can be reduced but it s really not gonna help me solve this problem cause it s not gonna be reduced to a third if i reduced three fifteenths to something what would it be
student,one fifth
teacher,one fifth and that s not a third so it s not going to help me okay what would be the least common multiple for fifteen and three child c
student,fifteen
teacher,okay so i m just gonna bring down the 15 this side here will not change but this side will who wants to tell me how to get from one third to something fifteenths child j
student,you have to divide three into 15
teacher,okay three divided into fifteen goes how many times
student,five
teacher,and then what do i do
student,multiply by one
teacher,by one and five times one equals
student,five
teacher,so if you were going to compare three fifteenths and five fifteenths what symbol would you put up here child j what do you think
student,less than
teacher,what
student,less then
teacher,the less than sign because three is less than five so three fifteenths would be less than one third and we don t have fifteenths over here so we can t do this but if i reduce this what did we say one fifteenth reduced to
student,one fifth
teacher,one fifth we can compare one fifth and we ll pull that out and pull it down here and pull it down farther we can compare one third and one fifth and we can see that one fifth is smaller than the one third right here see that you can make it with your you can compare one fifth and one third here because three fifteenths reduces to one fifth and here s one third okay number seven six twenty seconds i keep on thinking we re doing the odds we re doing the evens number eight okay seven and three sevenths seven and six twenty firsts okay yesterday when we did these examples what did i tell you you had to do with the whole number
student,bring them down
