speaker,cleaned_text
teacher,we re good all right student e
teacher,funny i ll check yours student i i m sorry
student,questions and thoughts
teacher,okay let s go over your homework from last night real quick i ve already checked them all most everybody has them then number one explain how to check whether the height of the rectangle is rectangle one is six feet student j
student,i think you have to do length times width
teacher,okay you re only finding height it s asking you for height of rectangle one and so you re looking back at your example page 448 in your book and you re wanting to know what the height is how do you figure out what the height is you gave me the formula for area length times width how do you figure out what the height is student t
student,10 minus four equals six feet
teacher,very good 10 minus four equals six feet good so you would take six plus four to get 10 or you look at the triangle it says 10 foot is one side four foot is the other side subtract it for your difference very good student t student j
student,inaudible
teacher,what did you get
student,i forgot
teacher,okay if you re only finding the height let s look at rectangle one you have a figure that looks something similar to this right is that correct and it s divided into three different shades okay you have your triangle here this is rectangle one and you have a square here right it wants to know how you can figure out the measurement from right here to right here what did you get
student,i got the same answer
teacher,what did you get though for your answer you divided and what did you get
student,well i divided 10 divided by four
teacher,okay 10 divided by four why are you dividing you want to know how tall is this rectangle from here i m sorry from here to here is 10 you want to know how tall is rectangle one from there to there so you have to take this which is 10 and take away this part right here which is
student,four
teacher,four to give you six in any of our formulas that we ve done have we divided anything
student,no
teacher,no so you shouldn t be dividing okay all right number two says find the area of each compound figure your answer should be 64 centimeters squared okay three 128 feet squared okay and we ll check these all in just a moment four 54 inches squared five 246 feet squared six 38 centimeters squared and seven 151 yards squared okay are there questions on number two student p
student,i don t i don t get how you got inaudible
teacher,okay what did you get for your answer student p
student,122 centimeters
teacher,122 okay come on up here let s look at this one together it looks something like this kind of looks like an l an upside down backwards l right and it tells you that this side is four centimeters this side is four centimeters
student,the long side is eight centimeters
teacher,thank you student i the long side is eight centimeters what s the top side
multiple students,six
student,the bottom is six
student,yeah it s the bottom
teacher,six centimeters and what s the top
student,there isn t
teacher,there is no top okay student p show us where you would divide that shape okay very good so you divided it where your four ends okay then what would you do from there
student,write the formula
teacher,okay write the formula so what are the formulas you have the formula of a square and the formula of a rectangle area equals length times width very good and then area equals length times width very good that s correct so now what are you gonna do student p
student,multiply these two
teacher,okay go ahead so she got 16 centimeters just a minute and 48 centimeters okay student p you re missing one thing on both of those can you tell me what you re missing has to do with your title you want to call on someone with their hand up to help you
student,student j
student,you forgot 48 centimeters squared
teacher,centimeters squared very good
student,inaudible
teacher,yep it s okay if she wants to write it out that s fine okay so now student p what do you think you have to do to find the area of that entire figure
student,add them
teacher,yes long pause
teacher,so you get 64 centimeters squared right and that s correct very good are there other questions on number two good job student p questions on number three okay student f what did you get
student,inaudible
teacher,okay student d what did you get
student,i got 208 feet squared
teacher,okay let s see what you did i m thinking it probably was just an addition mistake but come on up here and you can work it you have a shape that kind of looks like a house right and you re told this side is 12 feet
student,the bottom is
teacher,the bottom is eight feet
student,and the side is 20
teacher,and from here to the tip is 20 feet all right student d show us what you did
student,i decided that i could like divide it right here
teacher,okay
student,in a triangle and a rectangle
teacher,okay
student,and then oh yeah and then i did
teacher,so tell us what you re doing
student,i m doing length times width which is 12 times eight
teacher,very good that s correct
student,and that is 106
teacher,okay check that you might want to check that multiplication cause i saw lots of hands go up when you said 106 we ll see if she figures it out put your hands down
student,96
teacher,96 so the area of that rectangle is
student,96 feet squared
teacher,okay very good that s correct
student,and up here it s a triangle and the area equals one times base times height
teacher,that s correct good
student,inaudible area equals i kind of got lost on this part
teacher,okay what can you bring down from that formula what s not gonna change in that formula
student,the base times height
teacher,mm mm
student,the half
teacher,the one half so write down the one half
student,inaudible
teacher,then base times height
student,so i have to do 20
teacher,no cause you re only looking for the height from here to here
student,so i do like half of 20
teacher,no okay 20 is from here to here and you re not looking for that right
student,mm hmm
teacher,okay 12 is from here to here but you re looking for here to here how would you figure that out
student,by i think i have since that s 12 i need to see
teacher,would you like to call on someone to help you
student,mm hmm
teacher,okay turn around and see who s willing to help you
student,student s
student,inaudible the rectangle is 12 and it s 20 if there s 20 in all you can subtract 12 from 20 which gives you eight and that will be the triangle s height
teacher,very good student s so student s said take 20 and subtract what s already been given to you which is 12 and you get eight which is the triangle s height you didn t bring down something
student,oh inaudible
teacher,yep you ve got to put that eight in the formula okay wait you re not finished yet look you ve brought down your one half you ve brought down your height what haven t you brought down
student,the base times height
teacher,your base so what s your base
student,eight
teacher,eight very good how did you know that
student,because the bottom of it was eight
teacher,very good so you have one half times eight times eight
student,so i have to do eight half of eight
teacher,no one half times eight which is your height times eight which is your base
student,oh so eight times eight
teacher,eight times eight go ahead and write times eight up here so whenever you re working with a triangle you re always gonna have three numbers and the first one is always going to be
student,one half
teacher,one half so once you have those three numbers which one are you gonna multiply first student e
student,the one that s in parentheses
teacher,okay the one that s in the parentheses what if there are no parentheses what if there are no parentheses which ones do you multiply first student f
student,the whole numbers
teacher,the two whole numbers yeah what if those aren t whole numbers what if they are decimal numbers
student,inaudible
teacher,okay but how do i know to multiply those two what am i multiplying first student s
student,base times height
teacher,base times height so base times height is what
student,the base times height
teacher,what is base times height
student,eight times eight
teacher,mm hmm which is
student,64
teacher,mm hmm and what do you have to do to that 64
student,oh multiply it by half
teacher,64 times one half yes
student,it s 32 feet squared and then i have to add 96 plus 32
teacher,mm hmm
student,128 feet squared
teacher,that s correct very good job
student,i get it now cause i wasn t sure about this 20 part
teacher,okay
student,that got me confused
teacher,remember yesterday when we were going through and we knew the full length of one side and part of another side but we had to figure out the rest of that other side and we subtracted
student,mm hmm
teacher,so any time you have a whole and a part you ll be able to subtract to figure out what s left over okay other questions on number three student j
student,could you also write for the triangle inaudible
teacher,this like this oops well what did we say yesterday when you re dividing figures what are you doing you re dividing them into what
student,triangles and rectangles
teacher,triangles and rectangles
student,squares
teacher,squares but how many are you gonna divide them into
student,inaudible
teacher,no let s let student i help you
student,you re supposed to divide them into small as little as possible
teacher,as small of pieces as few as the fewest number of divisions that you can so here i would only have that one division to give me two parts you wouldn t want to divide it here because you would still have to divide it here too and that s not gonna give me the fewest number of parts if you divide it here you re creating a lot more work for yourself and you don t want to do that okay all right questions on number four okay i knew there were gonna be questions on this one you have a regular figure not any really special shape straight across the top is 12 inches down the side is nine inches up this side is eight inches and from there to there is three inches and we re told that this and this are right angles who had questions on this one all right student f why don t you come work it for us
student,inaudible split it up like that
teacher,okay
student,and that and i think you multiply nine times eight times half
teacher,okay
student,and then you multiply these two by half
teacher,okay
student,and then you
teacher,then you add them good and what s your final answer
student,54
teacher,54
student,inches squared
teacher,inches squared yeah and if we had a ruler to make this exact student p could have picked up the the yardstick right here and gone from here to here to divide it okay student s
student,are you supposed to divide after you add multiply with one half
teacher,yeah multiply by one half or divide by two it s the same thing if i have 10 student s and i multiply it by one half i m gonna get 10 over two which is
student,five
student,an improper fraction
teacher,an improper fraction so what do you have to do
student,divide
teacher,yeah and what do you get
student,five
teacher,yeah or if i take 10 and i divide it by two what do i get
student,five
teacher,yeah so multiplying by one half or dividing by two is the exact same thing okay other questions on this one okay what about number five five five you were dividing into three rectangles okay all right student i want to come do this one student e want to come do this one this is eight feet six feet three feet 36 feet and 16 feet yes student j
student,what about on the other side
teacher,that s not given to you okay good so you divided it into three rectangles one of them which looks like a square right okay now what are you gonna do student e
student,put the formulas
teacher,formulas length times width
student,it s right there
student,oh
teacher,okay very good keep going how did you know it was eight
student,because this is the same as
teacher,very good yep keep going good job
student,i have a question
teacher,okay very good keep going looks like you re stuck on one of them so why don t you do the easiest one next and then come back to the one that you re stuck on good job that s correct so let s go back to the one you re stuck on do you have any idea where to start on that one okay let s start with your length okay in both of these you ve said your length is eight so you re doing length from top to bottom that s fine if you know that this is eight but this little part right here is three what are you gonna have to do to figure out what this little part is
student,subtract eight minus three
teacher,yep go for it good job okay eight she said in order to find this area this length right here she would take her eight feet which is from here to here and subtract the three feet that s already been given to her so eight minus three is five good job so what do you think you d do to find your width
student,subtract these two
teacher,very good from what what are you gonna subtract those two from cause you know that from here to here is 16 right and you know that from here to here is six but you re looking for what right here right so what are you gonna do you re gonna subtract
student,multiply the number with adding
teacher,no you told me you were gonna subtract so what are we gonna subtract we have to do that first before we can multiply
student,subtract 16 and six
teacher,from what you want to see if someone can help you
student,student t
student,36
teacher,very good 36 minus 16 minus six good job student t so what is very good the width is 14 so now can you finish that problem
student,70 inches squared
teacher,okay now what do you have to do now that you found the area of this rectangle and this rectangle and this rectangle what do you have to do to find the area of the whole drawing
student,add 128 70 and 28
teacher,mm hmm go ahead and that s correct good job are there questions on that one good job student e all right questions on six all right student m you want to come work it
student,mm hmm
teacher,and then we have one more and we re gonna move on to today s assignment okay so your figure looks something like that this is four centimeters this is four centimeters
student,and the bottom is eight
teacher,thank you student i the bottom is eight centimeters
student,inaudible
teacher,seven centimeters all right student m very good job so he divided it into what
student,a triangle and a rectangle
teacher,triangle and a rectangle what are you gonna do next what are you doing tell the class
student,writing the formula
teacher,writing the formulas so do you notice that that s the first thing we do after we divide our figure or after we cut our figure into shapes so he said area equals four times four times four show me where four times four is
student,four times inaudible
teacher,okay so if you re doing four centimeters and four centimeters aren t you only doing that much of the rectangle
student,yeah
teacher,so what do you want to multiply it by
student,eight
teacher,yeah good
student,and it equals 32
teacher,mm hmm 32 what
student,centimeters squared
teacher,centimeters squared good okay what s the first thing you do after you divide your figure into parts what s the formula for the area of a triangle
student,base times height base times height
teacher,what s the formula for the area of a triangle
student,base times height
teacher,turn around see if some of your classmates can help you
student,times one half one half times base times height
teacher,one half times base times height okay so you have one half times base times height
student,equals base
teacher,mm hmm how did you get how did you figure that out
student,just that i imagine there is an imaginary line here in this half of my shape
teacher,very good yep so he said the base is four because from here to here is eight and he knows that from here to here is four so from here to here in order to make it all eight it has to be four cause this plus this has to equal this so he said that the base is four what s the height
student,three
teacher,mm hmm how did you get that
student,just that i imagine like four squares right here and three squares are left right here
teacher,okay good so you said if from bottom to top is seven and this is four seven minus four is three so you said four times three is 12 you have to multiply your 12 by one half so what is the area of that triangle
student,six centimeters squared
teacher,very good six centimeters squared
student,then you add them all
teacher,mm hmm good 38 centimeters squared excellent job excellent job other questions on that one okay and number seven all right last one and then we re moving on number seven you have a figure that across the bottom is 15 yards up the side is five yards this little piece right here is three yards okay student j you want to come work it let s see where she divides her figure okay so then what do you do
student,make the formula
teacher,mm hmm you ought to be writing this down since you didn t do it how are you gonna know how to do it if you re not taking notes so she said her area is length times width and area is eight times seven or length and width is eight times seven and you get 56 yards squared okay good job you re on the right track keep going okay where did you get your first five yards
student,right here cause it s equal to this
teacher,okay you don t necessarily know that it is five yards but the way that you got it is not correct you can call on someone
student,student d
student,five times inaudible two is five
teacher,yeah so you take this length minus this that s already given to you to get that which is five good good job student d so it is five yards but you just needed to know the correct way to get it
student,okay
teacher,how did you get your other five yards
student,cause it s the same
teacher,nope can anybody help her out
student,eight minus three
teacher,not eight minus three
student,eight minus two
teacher,not eight minus two because your five right here is this right here so why don t you write five right there so you don t get confused now what are you looking for can you show me
student,the other side of it
teacher,not the other side of it length times the
student,the width
teacher,width so where s the width can you show me show me yes good job so where do you get the width from
student,from from five
teacher,mm mm you re working on this this way now
student,oh
teacher,you said this was the width right
student,mm hmm
teacher,so you re working with numbers going this way
student,here
teacher,okay that is one of the numbers you used but that is not your width see if somebody can help you
student,student f
student,you do eight plus three which is 11 and 15 minus 11 which is four
teacher,yeah cause from here to here is 15 but this part is already three then from here to here is already eight so you need to know what it is from here to here so you have to say 15 minus eight minus three
student,okay
teacher,okay
student,four
teacher,mm hmm
student,and then
teacher,tell us what you re doing
student,you have to get five times four and it equals 12 yards squared
teacher,five times four equals what
student,20
teacher,20
student,20 i m sorry
teacher,okay
student,yards squared and then here you have to do 15 minus five
teacher,nope that one s probably the should be the easiest one student j yes very good five times 15 how are you doing
student,good
teacher,are you getting it
student,inaudible
teacher,okay good job all right so she got 75 yards squared then what do you do student j
student,subtract all of them
teacher,not subtract all of them you re wanting to know what is the area of this square this square and this square what s your key word there
student,area
teacher,this square this square and this square
student,area
teacher,mm mm what s the key word what did i just say this square this square and this square
student,square
teacher,no it s okay call on somebody to help you what s the key word call on somebody
student,student m
student,addition
teacher,what s the key word this square this square and this square
student,student e
student,and
teacher,and so when you hear the word and what are you going to do
student,add
teacher,very good long pause
teacher,very good that s correct good job all right are there other questions okay then this is what we re going to do today you can put away your book and your sheet of homework quickly and quietly please so that we can move on you are gonna be divided into groups of three or four okay and you are going to be given animals or insects bees one bee a donkey a fish a dragonfly a doggy a turtle a cat looks like a funny cat but you ll figure out how to make it look like a real cat a duck and a rabbit and what you are going to do is you re going to take your animals and in your groups you are going to divide them into rectangles triangles and squares okay i have an alligator hanging on the board what else can you divide them into that we learned about yesterday student f
student,parallelograms
