speaker,cleaned_text
teacher,okay take your homework out it is reteach 6 1 and 6 3
student,30 markers 5 boxes 1 more red marker
teacher,i haven t read that the first sentence the teacher divided 30 blue markers among 5 boxes
student,30 blue markers 5 boxes
teacher,divided equally among 5 boxes okay so 30 divided by 5 but i m going to put that in parenthesis and we ll see what else is read then she put one more red marker in each box how many markers are in each box so she put one more in each box so what do i write for one more raise your hand
student,plus one
teacher,plus one in each box okay so the correct answer is a 30 divided by 5 equals what
multiple students,7
teacher,30 divided by 5 does not equal 7 6 so you re solving inside your parenthesis first then adding 1 so 6 plus 1 is 7 if you take this and break it apart then it is much easier to solve okay so the correct answer is a and the question says how many markers are there in each box that answer is 7 okay number two let s listen to see what is important from that expression denise had 95 cents she spent 4 dimes what s important student a from that sentence
student,90 cents
teacher,95 cents
student,95 cents and 4 dimes
teacher,she spent 95 cents and 4 dimes how can i show that 4 dimes
multiple students,40
teacher,4 times student t
student,10
teacher,4 times 10 so 95 minus because she said she had and she spent 4 dimes 4 times 10 you see how i m taking what they re saying and putting it into an equation so we re going to solve inside the parenthesis first 4 times 10 student p
student,equals 40
student,and that s 40 cents put the decimal point before the 40 95 cents plus 40 cents is what student k student s
student,55 cents
teacher,so what is the correct 55 cents could i write this 95 like that and 40 cents like that
multiple students,yes
teacher,i could it s the same thing as with the decimal before so the correct answer to this problem is b and 55 cents okay again you will see these types of problems on the test when we have it that s why i m fully explaining that you need to keep this worksheet in your math folder the backside is reteach 6 3 expressions with variables we know that a variable is a symbol that stands for a number it could be a rectangle it could be a square it could be a triangle it could be a star all considered variables you can use a variable to represent what you don t know in an expression this is just going over this barry has 12 balls to share with his friends how many balls will each friend get if there are 4 friends how many balls will each friend get write an expression that matches the words this completed it s basically showing you how to take what is in that problem and write it into an expression barry has underlined 12 balls to share so 12 divided by with his friends let the star represent his friends so find the value of the expression if star equals 4 12 divided by 4 equals 3 so each friend will get 3 balls that is the example at the top of this sheet that is a very good example to go back and review now it says write an expression that matches the words number one a number of tennis balls triangle divided among 8 players student h what did you get
student,triangle divided by 8
teacher,that is correct how many balls will each player get if triangle equals 16 you basically plugged that 16 in 16 divided by 8 equals 2 balls number two four chairs at each of some tables student s
student,4 times square
teacher,how many chairs are there if square equals 6 student j how many chairs are there if that square equals 6
student,24
teacher,that s correct three a number of pencils star shared between 6 students student d what did you get
student,star divided by 6
teacher,how many pencils will each student get if star equals 18 student g
student,3 pencils
