speaker,cleaned_text
teacher,okay all right so i ve been telling you guys everybody for a few weeks now that we were going to do a lesson on probability because you ve been asking me about it a lot you love to ask questions about math and up until now we haven t had time so now we have time and we re going to do some really fun experiments that have to do with probability too does anybody remember what probability is what does probability mean student e
student,i think it means that it may happen
teacher,exactly it s the likelihood of if something is going to happen how likely something is to happen okay so it s about something that hasn t happened yet and how likely that thing is to happen and basically probability has been sneaking into our math a few times this year i know you ve seen it before i see some of you nodding your heads it has snuck in there and it also sneaks into our daily lives for example when you ask me every day about the weather and i use my phone and i look at the weather and i check out what the temperature is on the phone i see the weather and i do this application that says local weather today which student k guessed right the weather is 59 degrees and then it gives you the weather on wednesday and if i hit wednesday it will show me the times and it shows the little rain thing because it s supposed to rain today right and it ll give next to that a percent sign 9 00 am it says 60 percent why do you think there s a percent sign next to the rain that says 60 percent student e
student,i think they mean the amount of rain inaudible
teacher,okay so if it says 60 percent do you think that it means that it s definitely going to rain
student,no
teacher,what do you think that means turn to the person next to you and talk and then talk to me okay turn back to me actually just so you know when i look on my phone it says 60 percent all the way up until it has a little rain sign it says 60 percent all the way up until 4 00 o clock and then it changes to 50 percent but up until 4 00 o clock which is our whole day that you re in school it shows you this sign which is supposed to be the rain right and next to it says 60 percent so why do you think that it says 60 percent student l what did you guys say
student,maybe because it s going to rain it might be maybe or likely
teacher,okay i like how you re using those words because we did briefly earlier in the year go over some of these words first you said maybe and then you said likely are those the same thing maybe and likely
student,no
teacher,they re not the same thing do you agree with student l that they re not the same thing shake your head yes if you say that no they are the same thing put your hand up in the air so student l you re saying they re not the same how are they different how is maybe different from likely student j
student,because maybe is like the half and likely is like more like you agree
teacher,good memory so likely is more than half and with 60 percent why is student l saying that it s likely rather than maybe rather than the half what percent would it be if it was half
student,50
teacher,50 percent so this is actually the reason that it puts these percentage signs is the chance that it s going to rain during the day there is a 60 percent chance that all day long up until 4 00 o clock where it changes to 50 percent the weathermen have predicted they ve forecasted that there s a 60 percent chance that it is going to rain which means it s more than maybe it s likely that it s going to rain 60 percent chance it s not 100 percent chance what would it be if it were a 100 percent chance that they said it was going to rain raise your hand raise your hand i love the thinking but raise the hand student j
student,i think like it s going to rain all day i mean they re going to be sure it s going to rain
teacher,totally they re going to be sure and do you remember the word that i taught you with that
multiple students,certain
teacher,remember when this came up earlier this year we just did this really quickly but i wanted to kind of take some more time with this today we did what we called the likelihood line do you remember that earlier this year
multiple students,yes
teacher,and we had certain here and what did we have here
multiple students,impossible
teacher,exactly impossible and if i were looking at percentages what would impossible mean
multiple students,zero
teacher,zero percent chance of something happening and if you re looking at certain don t say it out loud i want to call on someone if you re looking at certain what would the percentage be if something is definitely going to happen i should see more hands something s definitely going to happen student e
student,100
teacher,100 percent and then student j you just told us what would maybe be student j
student,50 percent
teacher,50 percent does anybody remember what goes here what was that word that goes here i see some hands as people are remember and i m so proud of you for not calling it out let your classmates think there s a word that went here when we did this and there was a word that went here and actually student l said one of the words when he decided that there was a hmm chance that it was going to rain today 60 percent or a he said it wasn t maybe but it was something else now i should see all hands up including yours student l good i m glad i see your hand up ah student g
student,likely
teacher,likely and likely can really mean anything from 51 percent to almost 100 percent is likely it could be likely over here and like it s really really really likely or it could be likely down here next to maybe it can be anywhere from here to here so it s not necessarily just 75 percent but it could be anything from here to here and what do we put here student a
student,unlikely
