speaker,cleaned_text
teacher,okay we re on okay boys and girls we re gonna learn about we re gonna learn about landmark numbers and there s a very important landmark number that i want to show you and one of the landmark numbers would be 10 it s easy to skip count by 10 another landmark number would be 25 another one would be 50 another landmark number could be 100
student,inaudible
teacher,okay everybody see that
multiple students,yes
teacher,those landmark numbers now these landmark numbers you can use these to try to get to every number we want to get to all right now if i skip count by tens it s easy to get to 100 by just counting by tens that can be my landmark number all right so if i started if i start at 30 and i want to skip count by i wanted to try to get to 90 how would i get to 90
student,60
teacher,60 how you know it would be 60
student,inaudible
teacher,okay we know it would be there because if i counted if i counted six more tens i would get 60 all right so if i counted so if i counted this way if i started here and then i counted to 60 how would i be how far would i be away from 100 how do you know how far would i be from 100
student,40
teacher,i d be 40 away from 100 how do you know
teacher,okay that would be 100 okay good so this would be this would be 100 if i ve got this and this would be this would give me 100 now now i m trying to get to i m trying to get to 50 and i m counting by 25 so how many more how many 25s do i need to count
multiple students,one
teacher,one 25 what if count another 25 what do i need
multiple students,75
teacher,75
student,then 100
teacher,okay and then 100 okay now if i counted if i used 50 as a landmark number how far would it take for me to get to 100
student,100
teacher,okay so that would be right there 100 okay does everybody see that all right now we re gonna be playing a little game using certain landmark numbers to try to get to to get to 100 we re gonna have a few landmark number patterns okay we started at 26 and we re trying to get to 100 can someone tell me how we how we got to this particular number we started at 26
student,inaudible
teacher,okay add tens okay so if i start at 26 the next number is gonna be what
student,36
teacher,36 the next number
multiple students,46 56 66 76 86 96 and four equals 100
teacher,okay good so it s important to add the four you can also use a number line to figure out some of these landmark numbers as well 29
student,inaudible
teacher,i m gonna add tens
student,yes
teacher,29
multiple students,39 49 59 69 79 89 99
teacher,equals 100 okay so you see how easy that was using that now this one i believe we use what do we use to get to this number we used nine
teacher,we used nines okay all right so the first one was what
multiple students,24
teacher,24
multiple students,33
teacher,33 well how did we get 33
student,inaudible
student,24 plus seven equals 33
teacher,okay so what do we what do we use as a landmark to try to figure this out yes
student,you could do 24
teacher,24 plus what would give me 10 i mean give me 34
student,24 plus 10 equals 34 minus one equals 33
teacher,okay and and how do we get from 33 to 42
student,33 plus 10 equals 43 minus one equals 42
teacher,okay you know everything is being filmed okay all right so so for this one this is this is 33 so if i added 10 more to this this would be 40 what 43 if i took one away it would be what
student,42
teacher,so inaudible counting by nines all right so equivalent is to look at that that landmark number which is a 10 and 42 plus 10 would be 52 and then take away one it would be what
multiple students,51
teacher,okay and so what s the next one next one
multiple students,65 inaudible
teacher,equals 100 okay now with this one right here i think some people notice a pattern what kind of pattern do we notice
teacher,odd even
multiple students,odd
teacher,okay that s
multiple students,odd even odd even
teacher,okay so there are a few there are a few patterns that we have in there this is 15 so what are we counting by on this one how would you know what did you use as a landmark number yes
student,you did 15 plus 10 is 25 minus three is 22
teacher,okay so the next one is what
student,28
teacher,28 how did we get 28
student,22 plus six
teacher,okay so
student,22 plus 10 is 32
teacher,and then what
student,is 28
teacher,28 okay so did everybody see how we do that okay now this is now to get to 35 we did the same thing 28 plus
student,10
teacher,plus 10 would be 38 take away three it would be what
student,35
teacher,35 same thing with that one you know do you know what do you notice about this what do you notice is there something is there like a pattern or something in here what do you notice
student,yes
teacher,what do you notice did anybody see a pattern
student,yes
teacher,this eight just keeps showing up what else do you notice what else keeps showing up
student,the five
teacher,okay what else someone said the five keeps showing up too so we see a pattern these patterns it s always important to look at patterns because that can also help us in a process of money too okay
teacher,okay again inaudible someone to tell me that and student s said and he noticed that too two of the patterns two of them just keep surfacing okay so this pattern would keep going you re gonna see add to that two you re gonna see an eight you re gonna see a five you re gonna see a two and then an eight inaudible too what do we see
teacher,every time we see the five we say what
teacher,yes yes see it s important to look at these types of things when you re trying to solve a problem it s important to look at these patterns all right that s why that s why i wanted to go i wanted to go in a different way in order to show you that sometimes you can solve problems not just by counting by tens but also by looking at patterns that can help you get down to problems much faster okay
student,four fives
teacher,okay and you know there s four fives four eights and a certain amount of twos but at the same time can you see the patterns can you see them right after the two you see an eight every time you see a two you see an eight okay we compared them okay okay so we re gonna try this again using some patterns okay remember we re using landmark numbers okay very important to understand our landmark numbers now let s do it let s do it a different way now we re gonna count we re gonna count this way we re gonna count going from left to right all right we re counting by we re counting by we re counting by 12 we re counting by 12 what s the next number we re counting by 12 what s the next number
student,inaudible
teacher,okay we re counting by 12 i got someone to help me out we re counting by 12 can someone help me out
student,37
student,it would be 37
teacher,37 good okay keep going
student,49
teacher,49 is everybody correct on that how do you know 49 what s next i want you looking for the pattern as we re going along go
student,54
student,61
teacher,what is it
multiple students,61
teacher,what is it
multiple students,61
teacher,61 what s next
multiple students,73
teacher,73 i need somebody to help me out what s next
multiple students,85
teacher,what is it
multiple students,85
teacher,85 okay good how do you know it s 85 can someone tell me how you know it s 85 yes student d i m gonna call on you next go ahead
student,inaudible number by 12 and then
teacher,mm hmm what made you get this arrive at this so easy
student,inaudible
teacher,okay what did you think in your head
student,i thought 73 plus 10 equals 83 plus two equals 85
teacher,okay so you he was he said he was thinking he started at 73 and then he counted 10 and he got 83 and then he added two more and he got what 85 okay so the next number is what s the next student l
student,97
teacher,97 okay what s the next one student n
student,61 i mean
teacher,okay
student,109
teacher,109 good how did you know that was 109 student n
student,because inaudible the same way and inaudible
teacher,okay does anybody see a pattern forming already
multiple students,yes
teacher,okay what s what do you what do you notice already you see anything repeating
student,five seven nine
teacher,okay all right so what do you see repeating what s coming after this
multiple students,seven five
teacher,okay and every time you see this all right so every time we see this five we re gonna see a what
student,seven
teacher,okay all right so i want you thinking i want you to try to think about your patterns as you re going along all right student k what s the next number
student,121
teacher,121 okay how do you arrive at that
student,because i just counted from nine to and then to 12
teacher,okay so you said 121 okay good so what s next yes
student,133
teacher,what is it
multiple students,133
teacher,133 okay anything repeating already 133 just came up so what s next look over so the next number you re gonna have what is it
multiple students,145
teacher,oh whoa you guys are good so what is it
multiple students,145
teacher,145 all right now take a sneak peek at that pattern so tell me what s next look at the pattern yes
student,157
teacher,157 how did you know it was gonna be a seven
student,cause i know all those have seven inaudible
teacher,oh good so 157
student,inaudible
teacher,okay what s next
multiple students,169
teacher,what is it
multiple students,169
teacher,all right how do you know that did you peek at something what gave you that hint
student,inaudible pattern
teacher,oh my goodness so we could just roll through this 169 all right
multiple students,181
teacher,what is it
multiple students,181
teacher,181 uh oh is that a pattern with one uh oh so the next number is gonna have a what in it real quick somebody tell me
student,it s gonna have a three in it
teacher,somebody said it s gonna have a three in it how do you know huh
student,because inaudible
teacher,okay so it s gonna be the next number is gonna be what
student,193
teacher,193 all right the next number is gonna have a what in it
student,it s gonna have a five
teacher,someone said it s gonna have a five so we know it s gonna be
multiple students,205
teacher,205 next number is gonna have a what in it
multiple students,a seven
teacher,okay so the next number is gonna be what 217 all right student j student j the next number is gonna have a what in it just tell me what it s gonna have in it you don t have to tell me what it s gonna be but tell me what it s gonna have in it look at the patter
student,229
teacher,i want him to do it okay let him answer the next one okay look at this seven what comes after that seven there s gonna be a what in it so you know the next number is gonna be have a what in it it s gonna have a nine in it so what is it gonna be 220
student,nine
teacher,229 okay i want you to pay attention okay that s gonna have that s gonna have a nine in it okay pay attention to that nine the nine is gonna turn into a what
student,one
teacher,how do you know
student,the pattern
teacher,okay you noticed the pattern so
student,the next one
teacher,okay so the next one is gonna be
student,241
teacher,it s gonna be 241 pay attention to that pattern okay it s gonna be 241 let me know when we get to 300 cause that s something we re working on okay let s see actually let s see if we can get to 351 we re gonna stop at 351 and then try to work another pattern okay looking at a landmark number okay so you said what is it 241 am i right okay so we re getting close let me know when we get to 251
multiple students,253
teacher,253 oh so we re gonna go past the 251 all right so 253 are we gonna are we gonna visit 259 anybody think
student,yes
teacher,student j
student,265
teacher,okay the next number is gonna be 265 all right are we gonna
student,inaudible
teacher,all right let s look at this one see what the next one is gonna be the next one you re gonna the next number you re gonna what the next number is gonna give us a what
multiple students,seven
teacher,it s gonna give us a seven so what does that wait wait wait
student,277
teacher,okay let s try to use hands i know people are anxious 2
student,277
teacher,okay so the next number the next number is gonna give us a what can you tell me the next okay look at this seven the seven is gonna give us a what
student,nine
student,the next one is gonna be 2
teacher,it s a nine so it s gonna be 2 what
student,289
teacher,okay let her answer please give her a chance i want to try to make sure that everybody knows it s gonna be 289 okay now nine is gonna yield us another number as well so what is it gonna be is it gonna be over 100 over 300 is it gonna be over 300
student,yes
teacher,how far over 300
student,one
teacher,we re gonna be one over 300 wow good thinking 301
