speaker,cleaned_text
teacher,okay thank you you can put it down okay yesterday we talked about what who can tell me student k
student,polygons
teacher,polygons who can give me a definition of a polygon or tell me what a polygon is student s
student,a closed figure with straights
teacher,a close figure with straight sides okay very good and can anybody tell me how polygons are named
student,by how many sides they have
teacher,excellent by the number of sides or number of angles that they have give me an example of a polygon student j
student,a triangle
teacher,a triangle student a
student,pentagon
teacher,a pentagon hexagon
student,octagon
teacher,octagon student k
student,a quadrilateral
teacher,a quadrilateral student j do you have another one
student,i was gonna say quadrilateral
teacher,student k
student,trapezoid
teacher,trapezoid okay is a circle a polygon
multiple students,no
teacher,why not
student,cause it has no sides
teacher,cause it what
student,it doesn t have any sides
student,it doesn t have straight sides
teacher,doesn t have straight sides that is correct so what we re gonna do right now we re gonna check our homework and make sure you understand and then we are going to talk about a specific polygon so let s check our homework first and that was practice book 13 1 and number 1 we just talked about that what is the answer student a
student,a polygon
teacher,polygon it is a closed plane figure that has straight lines number 2 and we classify polygons in several ways student k read number 2
student,in a regular polygon all sides have equal length and all the angles have equal measures
teacher,okay so in a regular polygon all the sides have equal length and all the angles have equal measures what about a non regular and that s not on here but what about a non regular polygon who can tell me what a non regular polygon is student a
student,it doesn t have all straight sides i mean it doesn t have equal sides
teacher,okay doesn t have all equal sides so then now we re talking regular and non regular okay and next section says number 3 through 10 it says name the polygon and tell if it appears to be regular or non and again appears because these are definitely not to scale so just kind of look at it and do the best that you can with that so number 3 name the polygon let me start with student s what s the name of the polygon
student,triangle
teacher,and student a is it regular or non
student,regular
teacher,regular okay student s number 4 name the polygon
student,quadrilateral
teacher,quadrilateral is there another name that we could call it
student,a trapezoid
teacher,so that s a quadrilateral because quad means what
multiple students,four
teacher,four or trapezoid is that regular or not student s
student,non
teacher,not okay student s number 5 name that polygon
student,hexagon
teacher,hexagon student o regular or not
student,not
teacher,not student j number 6 name that polygon
student,pentagon
teacher,pentagon student c regular or not
student,regular
teacher,regular excellent student j number 7 name that polygon
student,quadrilateral
