speaker,cleaned_text
teacher,they ll be able to do some of their project that they re working on
student,how come inaudible
teacher,so 2 you ll be here at 2 okay that s on sit down okay there you go
student,inaudible
teacher,you should be working on your before class work
student,can we work on our projects yet
teacher,no
student,well you said it like inaudible
teacher,no alright class everybody should be doing their before class work quickly because we have to get through this in 45 minutes
student,teacher
teacher,why are you calling out when you re done if you want to try to attempt this this would be good you don t have any more of those you re gonna have to use look you re gonna have to look at somebody else s get some paper and copy them
student,teacher mines at home because i left mine oh wait i didn t get it
teacher,okay so copy
student,wait i said i didn t get it what happened to the before school things in the basket did you give them away
teacher,no i didn t see any before school on my desk why would you put in on my desk
student,teacher
teacher,yes
student,i ve got a question
teacher,sure
student,the first one why did you turn on the lights
teacher,cause i couldn t see and you need to see get a piece of paper and do your work
student,are we doing our math
teacher,yes you can put it in your notebook everybody should have their add out as well yes
student,i have my add but i wasn t here on monday
teacher,okay
student,when are we gonna do inaudible
teacher,probably the week after next
student,aww
teacher,shh student e focus on math right now we ll do science later
student,is it kind of a book report
teacher,sort of
student,what d you do with the messy desk
teacher,i cleaned up my desk but i didn t see it before school
student,well that means somebody took it because i put it on your desk
teacher,why would you put it on your desk when i asked you to keep it with you
student,it was sitting there yesterday
teacher,why would you ahh let s see if we have it here let s see you ll have to copy
student,it s hard to copy
teacher,you don t have to copy just put what your answer is alright get a piece of paper and go put your answer
student,mind your own business
teacher,come on
student,teacher when you get a chance could you look for it for me please
teacher,you know what
student,i said when you get a chance can you still look for it
teacher,yeah but if we it s not in there
teacher,inaudible student d what are you looking for thank you student k alright i m gonna come around and look at your add math homework
student,inaudible
student,come on
teacher,add add add
student,are we supposed to have all of it done
teacher,no we re going over this one did we not go over this one yesterday
student,nope
teacher,oh so the two of them where is it you said you had it
student,oh yeah
teacher,where s your add
student,i don t have it
teacher,oh student c
student,it s not my fault
teacher,oh that s right because i had a meeting yesterday that s right
teacher,good good student n
student,inaudible
teacher,go sit down who s fault is that
student,i already told you
student,teacher is there where inaudible
teacher,where s your add
student,i don t have one
teacher,you don t have it
student,no
teacher,oh you weren t here okay could you look well you both are gonna have to look at student c s then
student,teacher inaudible
teacher,in a minute in a minute why do i hear all this talking
student,yeah but she was
teacher,why do i hear all this talking
student,can i sharpen my pencil
teacher,i ll sharpen it nice job student n i like what i see
teacher,student j excellent student v excellent student j excellent student k excellent great great great student n please sit down okay
teacher,7 goes into 685
student,inaudible
teacher,sure alright let s fix this
teacher,go ahead are you done with your before class work
student,inaudible
teacher,sure alright i m gonna give you a couple more minutes so we can get started going over our before class work
student,can you help me i m trying to do this
teacher,okay that s why we re gonna practice it are you good at it student a can you help him with it in the mean time
student,right after i m done with this problem
teacher,okay
student,teacher
teacher,yes when you re done with the before class work attempt the problems on the board when you re done with the before class work attempt the problems on the board attempt it
student,teacher inaudible
teacher,yes you ve done all of them you may check it with the calculator
student,teacher i need help
teacher,okay you re attempting it we re gonna go over okay try to give it your best effort first your best effort first
student,okay
teacher,try it first because then we re gonna go over it
student,is this i inaudible
teacher,okay move down sweetheart yes
student,does this how much does 7 go into 55 or 9 go into 55
teacher,well it s 7 where d you get the 9 from the 9 goes up here that s where the quotient goes right so you have to put the 9 up here that s the only thing you re forgetting
student,okay
student,teacher
teacher,yes
student,if i was you i would not do the projects tomorrow cause some kids won t be here for band
teacher,okay did i say that we re gonna start today so we could do it today
student,oh yeah
teacher,so student j have a seat
student,okay i was gonna ask you if i can do the problem
teacher,yeah that s what you should be doing right now
student,on the board
teacher,let me see you do them first
student,can i use the bathroom
teacher,i have somebody else gone alright another minute guys sit down please
student,inaudible
student,i do i do
student,when inaudible like
teacher,how much have you gotten done okay how much have you gotten done
student,i really need to go
teacher,how much have you gotten done are you done with school work
student,i told you i don t have it it s in my desk
teacher,go quickly very quickly i m timing you alright let s take it
student,10 minutes
teacher,1 minute
student,9 minutes now
teacher,alright i said one minute alright are we done before class work we need to get going
teacher,2 come on you should be copying it
student,huh
teacher,you should be copying that
student,i got this one right here
teacher,where s your before class work can you go over there please put it on your desk that d be good
student,and then we do 13
teacher,nice job how are you doing oh you re double checking that s good
student,teacher
teacher,yes
student,i need help with this one
teacher,hm
student,55 times 7 equals 285
teacher,okay how many times does 7 go into 55
student,7 times 7 equals 49
teacher,right so you put the 7 up here on the quotient and 7 times 7 is 49
student,where do you
teacher,subtract 49
student,hey now
student,so remainder
teacher,right
student,inaudible
teacher,nice work i see a lot of people working hard 9 11 97 remainder 4 yes student j
student,um i got it
teacher,so what did i say student j you re supposed to do copy and put your answers down right student j why is your desk all like this no but that close it up what s the matter
student,inaudible
teacher,okay good student j what s the matter
student,teacher
teacher,yes
student,i don t know how to do this stuff right now
teacher,student k can help you you re doing a good job too
student,i need help with the 4th one
teacher,alright let s we need to go over the before class work page 32 32 everybody everybody should look at the before class work student a stop that for a minute before class work i should see everybody have it on their desk
teacher,everybody should have it on their desk before class work look at student k s student d do you have it okay so we were because yesterday i was in a meeting um we didn t get to go over day 3 and day 4 which group of numbers in order is from greatest to least which one is it from greatest to least student a
student,um i just want to say can you throw the popsicle away
teacher,student a stay focused i m gonna give you a circle if you re not focused student c do you have the answer
student,inaudible
teacher,student j do you have the answer
student,yes
teacher,what s the answer
student,it s inaudible
teacher,correct 8021 8012 8003 greatest to least shade in this thermometer to show about how many 75 degrees is what would you shade in student b
student,um up to 70 and then to the half point
teacher,right between 70 and 80 the line in between correct this number line shows what is it only student j and b today student n
student,the third one
teacher,the third one correct how did you know to pick that one student n over the first one
student,because i knew that 300 was less than 305 and that it didn t go all the way
teacher,excellent and it says between it says between and multiples student j sit down
student,but i m inaudible
teacher,sit down 5040 take away 3217 student c
student,1823
teacher,1823 is she correct she is next one 9200 take away 7643 student n
student,1557
teacher,say that again
student,i said 1557
teacher,how do you say it in 1000s though somebody help her student k
student,1557
teacher,correct
student,i knew that
teacher,i knew you knew that you should of tried alright during which month did jim and matt earn about the same amount of money which month which month
student,in june
teacher,in june is correct if you had three darts and three of them got burst what could a possible score be student j
student,38
teacher,okay let s look at the numbers 5 10 15 and 20 they re multiples of what
student,5
teacher,right so if it s 38 is that a multiple of 5 no so would you like to revise your answer what s the answer
student,wait what was the question again
teacher,okay you have 5 10 15 and 20 right 5 10 15 and 20 we already know 38 is not right
student,it s 52
teacher,um a combination of 3 darts 3 darts it has 50 as an answer 45 as an answer and 15 is an answer but you need three of them so which one could you get right off the bat
teacher,first off the bat what can you get rid of right off the bat
student,i wanna say the answer
teacher,but tell me answer my question first
student,you could um one of the guys you could take away
teacher,which ones of those answers could you just take right away
student,15
teacher,15 is correct you cannot have 15 so now you re left with 50 and 45 right so now you need 3 of them what combination can you get of the three student j
student,the 5 cause 5 times 10 equals 50
teacher,but you re using which ones of these are you using to make 50 not times because remember they re darts you re gonna pierce them
student,wait wait wait that s ooh um 45
teacher,45 is the correct answer what did you use
student,i used 20 15 and 10
teacher,20 15 and 10 excellent next one
student,i have a question what about the other one
teacher,but you have them on your sheet right
student,i had them all right
teacher,20 you gotta use three you have to use 3 not 4 three right
student,teacher
teacher,yes
student,i thought 15 was not a multiple inaudible
teacher,that s not what the question asked read the question out loud read the question wait a minute i don t think people are listening
student,if three darts pierce three of the inaudible what are the possibilities
teacher,right you have to use three of those three of those balloons student j what happened
student,inaudible
teacher,how
student,no he really hurt her
teacher,how
student,he was like he was getting up like really hard
teacher,why were you on the floor in the first place
student,my pencil
teacher,to get your pencil do you think you need to go to the nurse or are you okay why don t you stay and see what it s like in a couple of minutes okay see how you are in a couple minutes a reasonable
teacher,a reasonable estimate of number of hours a 4th grade student might spend doing homework during the week would be about how much what is an important word in there in the first place student a what s the important word that you need to make sure you pay attention to student a
student,week
teacher,week so what did you pick student a
student,i picked i picked 5
teacher,correct 5 hours the okay mike marbles have a nice night might marbles video game student j 2450 student r 3100 student a 4200 the answer is 1750 how would you write a story about that what would a story be that you could use what would the numbers be that you could use first of all what are the numbers the difference between whom and whom
student,exactly
teacher,to get 1750 what 2 numbers give you a difference of 1750 student b
student,um 400 and i mean 4200 minus 2000 no no no minus 3100 i had those two
teacher,so say it again
student,4200 minus 3100
teacher,that s correct because 4200 take away 3100 would be how much
student,would be 120
teacher,not 100
student,i mean 1000
teacher,1000 what
student,1700
teacher,alright look 4200 take away 3100 is going to give you what if you chose those two before student v 4200 take away 3100 what is that gonna be give him a chance
student,what was the question
teacher,4200 take away 3100 what would it be if we chose that for an answer what s 0 take away 0 what s 0 take away 0
student,0
teacher,what s 2 take away 1
multiple students,1
teacher,what s 4 take away 3
multiple students,1
teacher,right so you know it s not those two it s 4200 and 2450 i believe it was right alright put this away put this away take out add take out add quickly
student,it s only 25 minutes how are we supposed to
teacher,i know we gotta go over the division next
student,teacher
student,we re just gonna waste more time and we re never gonna get to do our whole project
teacher,yep so let s stay focused alright so we didn t go over the middle one right cause we cause i was in a meeting right
teacher,we didn t go over 91 monday we did mondays nope
student,yeah we did
teacher,i went over monday s alright what is a cylinder let s do it quickly a cylinder looks like which picture student c the second one right the pyramid is which one student n
student,that looks like a cylinder
teacher,which one is the pyramid student n
student,the last one
teacher,the last one rectangular prism what one is it student j
student,the first one
teacher,the first one the cone what one is it student j
student,uh the third one
teacher,the third one 427 take away 189 student a you look like you re about to answer
student,what s the problem
teacher,437 take away 189
student,248
teacher,248 is correct student n do the next one 89 207 take away 6 909
student,82 208
teacher,alright what about those flowers how much is it worth
student,2 50
teacher,2 50 is correct alright the question the word problem robert had some paperback books he bought 1069 at a garage sale now he has 5 083 books what how many books did he have before the sale what s the answer student a
student,4 013
teacher,oh very close
student,ahh
teacher,yes
student,4014
teacher,that s correct alright next part good try student a circle the months that do not have 31 days student n
student,february june and september
teacher,yes yes correct 5036 take away 9376 student d
student,60
teacher,what was it 60 did you say 60 good 17 take away 8 what are you pointing to on that sheet student j
student,inaudible
teacher,say it a little louder
student,you re point to inaudible equals 9
teacher,correct 14 take away 6 student n what are you pointing to
student,oh 14 take away 6 is pointing to 13 minus 5
teacher,correct what s the answer
student,8
teacher,correct 12 take away 7 student a
student,it s to 11 take away 6
teacher,which the answer is
student,5
teacher,right 10 take away 3 student n
student,7
teacher,and it s pointing to
student,pointing to 16 minus 9
teacher,correct alright on the next problem what did you have to do you had 59c 83c 64c 67c and 74c
student,you skipped one
teacher,when you re finding the average okay i ll go back when you re finding the average what are you doing student k
student,you add them all and then there are 4 numbers
teacher,so you add them all and then you have to do what
student,divide
teacher,divide so what do you get the answer student a
student,i don t got it
teacher,what do you get student k
student,71
teacher,71 is correct so 71 times 4 is 284 where are you going student n
student,inaudible
teacher,okay alright you too student a oh boy alright okay alright have fun have fun alright next i missed 35 multiples of 7 35 everybody do it together 32 49 56 63 70
student,class repeats
teacher,um circle the multiples that are odd student d
student,35 49 63
teacher,excellent alright bottom 49 divided by 7 student j
student,um
teacher,did that catch you off guard 49 divided by 7 or 7 times what is 49
student,are you serious
teacher,give him a chance wanna pass
student,call a friend
