speaker,cleaned_text
teacher,we have been working on word problems with fractions so today we re gonna do an exemplar called feeling hungry on pages 44 and 45 thumbs up if you re there i think everybody is on the right page okay good so put your finger on it while i read i m gonna read part of it and then someone is gonna read it again and we re gonna underline the important information ready one afternoon mr and mrs b and their three children were busy working outside in their garden mrs b was feeling hungry so she went inside to the kitchen where there was a plate full of cookies she ate one sixth of the cookies and then went back to work fifth of the remaining cookies and then went back to work next anna was feeling hungry so she went inside and ate one fourth of the cookies that were left on the plate and then went back to work then tyler was feeling hungry so he went inside and ate one third of the cookies left on the plate and then went back to work they re doing a lot of working finally little adam was feeling hungry and he went inside and ate one half of the remaining cookies leaving four cookies on the plate how many cookies were on the plate before anyone started feeling hungry okay so let s read it again understanding the words we need to figure out what s important so who wants to read it again and we ll try and underline the important information student m go ahead
student,one afternoon mr and mrs b and their three children were busy working outside in their garden
teacher,stop anything important in that sentence
student,no
student,yes i mean three children
teacher,three children and mr and mrs b so we have the characters okay next sentence student m
student,mrs b was feeling hungry so she went inside to the kitchen where there was a plate full of cookies she ate one sixth of the cookies and then went back to work
teacher,okay anything important
teacher,okay so we should probably underline that okay good go ahead student m
student,mr b was feeling hungry so he went inside and ate one fifth of the remaining cookies and then went back to work
teacher,anything important
student,he ate one fifth of the remaining cookies
teacher,what does remaining mean
student,like the ones that are left
teacher,the ones that are left so she already ate some so he eats what s left that makes sense right so how much does mr b eat
student,one fifth
teacher,one fifth so should we underline that
teacher,okay student m go ahead
student,next anna was feeling hungry so she went inside and ate one fourth of the cookies that were left on the plate and went back to work
teacher,okay that s important
student,ate one fourth of the cookies
student,then tyler was feeling hungry so he went inside and ate one third of the cookies left on the plate and then went back to work
teacher,how much
student,he ate one third of the cookies
teacher,one third of the cookies left on the plate then what happens i like all these transition words
student,finally adam was feeling hungry and he went inside and ate one half of the remaining cookies leaving four cookies on the plate
teacher,how much does he eat
student,one half of the remaining cookies
teacher,so whatever there was left on that plate adam eats how many
student,four
teacher,half of them but we don t know how many
student,leaving four cookies
teacher,leaving four so we don t know how many he ate
student,i do
teacher,okay so what s the question student m
student,how many cookies were on the plate before anyone started feeling hungry
teacher,okay should we circle that we re trying to figure out how many cookies they started with can anyone have a connection to this has anyone s mom or grandma or aunt bought or made cookies and everyone starts eating them it kind of reminds me of the doorbell rang a little bit do you remember reading that story when we started division okay so cookies cookies cookies everybody is feeling hungry they re eating them and then they re left with four so they re saying how many did they start with so the first thing that we need to do on the right side is in your own words write what the problem is asking you to do them to do talk with your group and then we ll come up with a sentence
teacher,how many cookies are left or how many they started with what s the question okay
student,should we write it down
teacher,okay i m hearing some good things these two groups have about the same sentence are we solving or are we coming up with a question baby
student,coming up with a question
teacher,okay so the question that they re asking us to solve in our own words is what student c
student,huh
teacher,slow down what s the question what are they trying to get us to do
student,to figure out how many cookies they started with
teacher,figure out how many cookies the family started with before everyone got hungry so write your question on this page in the top box know which is an easier way to say what we circled before anyone started eating the cookies how many were there okay what do we do next we need to figure out what strategy we could use so let s look at our options where it says choose a strategy could we find a pattern write an equation draw a picture make a chart use logical reasoning solve a simpler problem or work backwards i can think of a few ways to solve this problem does anyone have an idea
student,guess and check
teacher,using guess and check what do you think
student,using an equation
teacher,okay what are you thinking
student,draw a picture
teacher,draw a picture i think would work so what i want you to do is i gave you fraction tiles see if you can come up with a strategy and solve the problem space but i want you to talk and use mathematical thinking okay how could we figure out how many cookies they started with go ahead
teacher,please write in pencil
teacher,i don t know what do you want to do you don t have to use the fraction tiles if you don t need to i just set them in case you needed them
teacher,what would a simpler problem inaudible
student,inaudible
teacher,i m not saying you re wrong i m just asking
teacher,what do you think student m what are you thinking
student,inaudible
teacher,okay
student,i think i might have figured this out inaudible
teacher,yeah but it doesn t say that it says she ate one sixth of the cookies but we don t know how many one sixth equals
student,inaudible
teacher,she ate one sixth of the plate so think about a square plate or a circular plate if there are an even amount on all parts of the plate and she just ate one sixth that doesn t mean one or two we don t know at the end the only thing we know is that there are four but those aren t ninths so you re gonna confuse yourself those are twelfths
teacher,the baby little adam he was feeling hungry but we don t know because they could have eaten a lot and then he just ate half of what was left but we know it had to be he probably ate more than four because there were four left right
teacher,but there s only one plate of cookies so you can t make more than one plate of cookies this one whole plate is a mystery right so we don t know what adds up to one whole yet but you re creating more than one whole you just created one and a half do you understand what i m saying there s one whole plate of cookies and then they start eating inaudible
teacher,right there are unlike denominators what do you do when the denominators are unlike
student,inaudible
teacher,unlike
student,change the denominator the same as the other denominator
teacher,mm hmm you could try that
teacher,you guys inaudible they re not like denominators five and four are two different numbers
student,can i cross the inaudible
teacher,yeah but you can multiply something by both of them that would be your common denominator think about their multiples what do six and four have in common 6 12 18
teacher,there s something smaller too keep thinking
student,twelve
teacher,what is your plan
student,we re doing one whole to inaudible
student,so we need these
