speaker,cleaned_text
teacher,this week we started talking about division and we ve done some have one that s great right now just make sure you have one of these in your bag does anybody know what this represents what number this represents student h
student,one hundred
teacher,this represents 100 she calls these squares and for today we might just call these squares they can be called flats and they represent the number 100 does anybody know why they represent the number 100 student r do you know why
student,yeah because inaudible
teacher,these tiny little cubes and she called it a unit that s its special name these tiny little cubes 100 of them could sit on here to fill it up in your bag i want you to have 20 or more of these units if you don t have 20 or more you re gonna quietly walk back to the table and get those student s you re gonna go to the table and stand next to the container that has these in it and monitor people and their units both of you don t need to go in your group one of you needs to go twenty or more twenty have you counted twenty if you have more than 20 just leave them there boys and girls when we re using manipulatives that s what these are things you can move around we don t play you can explore these when we re doing fingerboard time but not while we re doing lessons don t take your cubes and stack them on top of things until i tell you because right now we want to move on with what we need to do okay so student r told us that each one of these we can fit 100 of these on here each of these is called the unit we might call them cubes squares cubes each one of these represents the number one in your bag you should also have some of these anybody know what these are called what are these called student p
student,inaudible
teacher,they re called tens they can be called flats some people call these sticks some people call these cubes they can be called different things but what number do they represent
student,ten
teacher,okay you have been looking at these you should have been looking at these since first grade i know teacher t uses them i m sure teacher b uses them and i hope your teachers in other grades have used them too so that you re used to seeing them which is why you don t need to build with them while we re doing lessons you don t need to sort them and move them around while we re in the middle of a lesson cause you ve had your hands on them before you know what they are in your bag you need to have at least 10 of those count to make sure you have at least 10 if you don t student s will meet you at the back table so you can get more if you already have more than 10 that s fine but i don t want you to have less than 10 now if you have a partner these objects should be between you and your partner they shouldn t all be on your desk you shouldn t have them all for yourself because you re gonna share but it s important today that you share because you re gonna kinda be checking each other on some things we do cause i can t see everybody i ll try to but i can t always here s the first thing i want you to do we re gonna organize our desk just like this pretend this rectangle was the desk or the place between you i want you to organize them so that the hundreds are to the left of the tens and the tens are to the left of the ones that means they re not like this they re not stacked down the middle of your desk across like this hundreds and then tens and then ones push them all the way to the top this is going to be our storage this is where we put them when we re not using them and the area closer to you is gonna be where they are when you re using them so far it looks like you re sharing very nicely here s the first thing we re gonna do we re gonna model making numbers so the first number we re gonna model making is 135 show me how to make 135 leave everything in storage that you don t need and pull down closer to you what you need to model 135 remember they shouldn t be right in front of one of you you should be sharing taking turns having them in between you need to make sure okay good if you modeled 135 how many flats or how many hundreds did you use how many student s
student,one
teacher,you have one one hundred how many tens did you have student c
student,three
teacher,three everybody remember doing this in first grade
teacher,teacher f i saw her yesterday grading some papers and she was grading papers just like this so i know that you should have done this already and so how many ones student j
student,five
teacher,this is the number 135 we know because we have 100 plus a 10 plus a 10 plus a 10 plus a one plus a one plus a one plus a one plus a one now when we divide we are gonna have to separate what we have into different groups but sometimes we can t separate what we have because we don t want to cut them up right we don t want to cut these up did i tell you to make sure you had 10 of these
student,yes
teacher,you need more everybody go get ten more sorry
teacher,okay let s go back to what we were doing let s say we want to take this 135 and we want to divide it and we want to divide it into three equal groups well some of these things we could divide easily into three equal groups and some of these things we could not so let s talk about our flat here without a pair of scissors can we divide that up can we put some here some here and some here
teacher,no we can t because we d only have one of them if we put it here we can t put it here or here can we
teacher,so instead we re gonna have to do something what do we have to do student b
student,divide it
teacher,how
student,inaudible
teacher,we can t cut it up we get in lots of trouble if we cut that up what do we do instead student j
student,inaudible
teacher,yes we re gonna trade it we re gonna take these tens that are in storage and we re gonna put em on top of this until it s equal do that right now take some tens from storage don t move your three from 30 what happened to your 135 okay so this is what you re doing you re laying tens on top you should be laying tens on top of your 100 like that so now we still have our three in the middle and now we put some on top of this how many did you put on top of here
teacher,ten okay so i want you to take your 100 that you had out from underneath put it back up in storage and now you ve got these 10 sticks instead now we have 10 tens 10 20 30 40 50 60 70 80 90 100 it still equals 100 we have 10 tens here our three tens we started with we still have our five ones now could we put some in each circle okay i want you to take these 10 right here these 10 and i want you to put the same number in each circle do that right now three piles on your desk take these 10 and put the same number in each circle those 10 that were on top of your hundred student j has something to say he says we have one extra he put three in the first spot on his desk he put three in the second spot on his desk he put three in the third spot on his desk and he said i ve got one extra so he s taken away nine of these right now so what do you think we should do next student r
student,we should inaudible
teacher,okay she wants to take some of these units and put it on top of here
student,yeah
teacher,okay we could do that anybody have another plan what else could we do
teacher,put one on top of the hundreds the hundred is in storage we don t have it any more this is what we have left
student,put the last one on top of one of these other ones that are in here
teacher,okay he says let s take this one and put it with these does everybody agree
teacher,that s a good idea so let s put this one over here with these so now you should have the four you haven t used and three in each group what are we gonna do with those four we haven t used
student,keep em in storage
teacher,let s put some of these and equal number in each group do that you ve got four and you have to put some in each group and student g said the same problem happened she put one in each group and she still ended up with one left so what do you suggest we do next student d student h have you got your three groups
student,no
teacher,the 100 is in storage student h we have four in each group four in each group remember we re not building we re not making designs we re doing math right now student i you do it you re doing an excellent job so what should we do with this lonely 10 that we re not allowed to cut with scissors what do we need to do what do you think student d
student,inaudible
teacher,he says take some units from your storage stack em on top of this until it s equal do that right now
student,we can look at this other group and take one of them out like that and inaudible
teacher,student a is putting her last unit on and what did you discover student a how many fit ten little cubes fit on top of that 10 so take that 10 out the one that you covered up put it back in storage and now you have 10 little cubes and it s okay if you separate them they don t all have to be stuck together ten cubes okay so here s what you should stay if you don t see this on your desk you need to fix it you should see four tens next to another group of four tens next to another group of four tens the five ones we had originally and the 10 we just traded up for okay now what do you think we should do student i what
student,we should split it
teacher,split what
student,inaudible we already have the five
teacher,take these five and put them where
student,and put them in with the five we already have and the 10 we already have
teacher,he says put all those together okay and then how much do we have
student,fifteen
teacher,fifteen now what remember our whole goal was to divide them up into these three groups so what should we do next what should we do next student j
student,we should try to fit all 15 in each one
teacher,he said we should take these 15 and try to fit them in the group you have to divide them equally see if you can do that try it
teacher,just a minute student s and student i want to tell us something they discovered what did you discover
student,it uses all of em
teacher,it uses all of them how many did you put here
student,five
teacher,five one two three four five so i can erase those from here right how many did you put in the next one
student,five
teacher,five erase these five and then five more okay let s see who has a good memory here what number did we start with we had one of these how many do we have of these
student,five
student,three
teacher,three of those
teacher,and we had five of these student d how many groups did we make
student,three
teacher,three groups so what do you think 135 and we divided it by three that s what we just did how many ended up in each group how many student d
student,forty five
