speaker,cleaned_text
teacher,did you get this far
student,here
teacher,student k did you get this far
student,yeah
teacher,did you get this far
student,no
teacher,okay
student,inaudible
teacher,i can t hear you
student,i had forgot to inaudible
teacher,okay remember you weren t here for this one the first three you bring it you carry it over circle your last number okay the last number tells you go back to our estimating lesson or remember if it s four or less student k what do you do four or less i m talking to student k only four or less you
student,you round down
teacher,very good five or greater
student,you round up
teacher,my man you take the 40 41 you bring it over
student,but wasn t that one fraction zero
teacher,nope remember if the two is here remember this tells you whether to leave it at that number or you take it up to the next penny
student,oh
teacher,all right so now since you already said that the two was less than five so we ve already said okay we re gonna keep it as 41 cents so that s why we re gonna take the point 41 we re gonna bounce it over here and we add it
student,i thought you were only supposed to add it by 3 33
teacher,5 15 that was another problem
student,i know because i inaudible
teacher,okay when you wrote it did you copy it correctly
student,yes
teacher,yes you have 5 15 remember this number you don t do nothing with other than add it to whatever you get from here
student,oh i get it
teacher,all right you got it i ll try one more
student,i got a question
student,if it s like 1 2 3 or 4 and they say 7 inaudible beside it on the left
teacher,there you go talk to me
student,when you first start it how do you get 41 inaudible
teacher,down here
student,no up
teacher,5 times 8 which is
multiple students,40
teacher,zero 4 8 times 1
student,12
teacher,i m talking to student a 8 times 1
student,is 8
teacher,yeah plus 4
student,inaudible
teacher,two one 8 times 5
student,40
teacher,plus 1
student,41
teacher,all right try this one and i m gonna want a discount
student,this number over here you still got to deal with it
teacher,once you cross it off that s it all right try this one 15 07 with a 10 percent sales tax all right you ve got a buck 30 let s go
student,this is inaudible
teacher,this is sales tax
student,is that 15 of 5
teacher,that is 15 07 with a 10 percent sales tax all right your time is already gone
student,you said something with 30 cents
teacher,15 07 with a 10 percent sales tax in black
student,i heard 30
teacher,i didn t say 30
student,you said a buck
teacher,oh yeah you have a minute and 30 seconds
student,oh
teacher,you are now down to a minute even
teacher,now remember it s important for you this is one of those attention to details that i ve always been talking to you all about remember to read the entire question through because some of you all may think okay well i m doing discount where you should have been doing sales tax and some of you all may be doing discount when you should be doing tax so it s important for you hold your question it s important for you to read over your stuff talk to me
student,do you always have a inaudible
teacher,we ll see we ll see what you get all right here s your setup all right so far on your setup thumbs up on your set up
student,yeah i got me setup right
teacher,all right that s your setup
teacher,all right that s your first you re talking remember i told you so that way you won t get confused cross off the number so you won t get confused put your start there multiply 1 by everything up at the top right now check what you have so far thumbs up is you have this thus far i don t have everybody s response so that tells me something s going wrong
student,teacher how do you get 15
teacher,take a look take a look all right you re in between
student,teacher can i help him
teacher,wait do you see your steps
student,i m in between cause i got these steps that i m doing
teacher,huh
student,i got inaudible
student,he put it in the wrong spot
student,i put those four zeros under inaudible and then i put four zeros there
teacher,you put the four zeros here
student,yeah
teacher,okay what did you do here
student,he got this he put another set of four zeros under it
teacher,remember once you finish with this cross it off okay
student,inaudible
teacher,all right thumbs up if you have this far if you have 15070
student,i haven t placed the decimal
teacher,hold on i ain t placed the decimal yet i didn t put the decimal yet
teacher,okay hold on wait a minute let s see what you come up with you re talking you re talking
student,the decimal goes right there
teacher,so now you should have as your hold on so this is what you should have you should have this as the answer to this then remember i said bring over the first number before the decimal and the first three after
teacher,this one here
student,no the one up top
teacher,that s part of it
student,you said bring the first three
teacher,right after remember after the decimal after the decimal remember i said inaudible i got you i understand where your confusion is let s just say if this was a 2 here you take the 2 you bring the 2 over for 1 2 you still bring it over
student,oh
teacher,all right so now you bring over the 7 so what does that tell you are you going up or down
multiple students,up
teacher,to what number
multiple students,1
teacher,you re gonna bring it up to 1 so this would take it to 1 51
student,i thought you said the first three digits
teacher,you re correct i did say that remember you re bringing over the first three
teacher,wait a minute wait a minute you bring over the one cause that s part of the decimal cause you re gonna need that then you bring over the next three see what i did here
student,i don t get it cause you said bring the first three over
teacher,right so you brought all this over that s what you should have brought over
teacher,remember like i was just telling student j remember i said inaudible like the example i gave student j i said if it was 2 4 1 2 zero you still bring over the 2 and still bring over the three numbers with it
student,oh
teacher,okay so that s why it s 151 you take this and we ll put it down here 15 07 plus 1 51 you should have 16 58 as your final
student,yay
student,i got that
