speaker,cleaned_text
teacher,all right guys make sure your desk is clear and you have a pencil out so if there s a lot of things on your desk let s move em aside okay coming out to you is your exemplar we re gonna first start together like going over certain important parts of it we re gonna start it together i m gonna allow you to work small groups and brainstorm and continue it and then we ll come back together to go over this one okay you ve done exemplars before and then once we re done time for meeting you ll be getting another one that will be similar a little bit different that you ll then do on your own that s why we re gonna do one together first all right so your exemplar should be the same thing as what mine is up on the board so go ahead and put your name up on the top a blank one got your name at the top
student,inaudible
teacher,okay let s read this together who would like to read it out loud while the rest of us follow along student read this one for me what s the title of it is this the correct one
student,inaudible
teacher,make sure i have the correct one hold on okay i have two different versions i had to make sure
student,inaudible reading aloud in the first game he lost half one half of his inaudible in the second game inaudible in the second game how many marbles did dan end with can you solve this problem in more than one way
teacher,this one is different hang on i ve got the wrong one hold on hang on this is the that s the second one let me fix it okay so you have a preview of the one you ll be doing in a moment so here s the one that you are doing now let s try this again student read the one that you do have on your desk while we follow along
student,dan played three games of marbles in the first game he lost one half of his marbles in the second game he won four marbles in the third game he won the same number of marbles as he did in the second game he finished with 32 marbles how many marbles did dan start with
teacher,okay let s first go through and find what s important in this exemplar so we ll underline or highlight since we have a pencil we ll underline what is important in trying to solve first off what is it asking us to do student what s it asking us to do
student,it s asking how much did he start with
teacher,good the question is the most important thing you need to know what you re solving for right okay so that s the most important thing this in purple all right so
student,inaudible
teacher,it is it s a vis à vis it ll stay up there until i take it off with wet paper towel all right so that s the question that s what s most important because this is what we re solving for so what in our paragraph is gonna help us to figure out how many marbles dan started with student
student,inaudible the marbles
teacher,okay this may be important let s underline that there s three total gained student
student,inaudible crosstalk four marbles
teacher,okay which game did he win four marbles
student,second
teacher,okay so the second game four marbles right he got four marbles he won so he s getting them does that make sense okay what else is
student,the first game he lost two and a half marbles
teacher,he lost
student,one inaudible
teacher,how do you say that one over two
student,one half
teacher,he lost one half so the first game he lost one half of the marbles anything else important student
student,in the second game he won four marbles
teacher,okay i have that you should have that underlined already
student,do you inaudible
teacher,student something else
student,he finished with 32 marbles
teacher,that s definitely important this is how many he finished with so they give you the ending amount after he s played the games student is there something else we need to know
student,he won the same number of marbles as he had at the end of the second
teacher,good so the third game he won so that means is he getting them or having them taken away
multiple students,getting them
teacher,he s getting them so in the third game he won the same number as in the second game that kinda all goes together the third game he won same number as what he had in the second game yes sir
student,inaudible how many he start with and he had three he played three games of marbles in the first game he lost one and a half of his marbles
teacher,mm hmm
student,in the second game he won four marbles so it doesn t tell you how much
teacher,that s what you have to figure out
student,it s hard
teacher,yes well how many he started with is what we re trying to solve this is what we re solving for is how many he started with okay so they re giving you how many he had at the end and how many he won throughout the three games what we have to figure out is how many did he have before he played the games that s where we ve gotta go so now we know all of our important data does anybody have an idea what something he might could do to start it student what do you think
student,inaudible
teacher,we re gonna have to do some kind of operations right
student,divide
teacher,i m not sure what think of some strategies
student,see like how many he like he played three games of marbles so we have to see inaudible the first game he lost one half of his marbles
teacher,okay keep thinking what s the strategy
student,we have to add all the marbles that he won
teacher,we need to figure out how many that is though for each of those right we have numbers like half and you know third game same number as second game things like that so what kind of strategy could we use think about our strategies
student,multiply
teacher,well that s a function right something that we could use to help us but what s the strategy we re still doing operations if you re not sure of something think of the different strategies we use in math to try to problem solve
student,inaudible
teacher,we re still just giving an operation
teacher,think about what plan what s your plan
teacher,your plan exactly your plan to try to solve it
teacher,crosstalk a plan to see what you re gonna do so what is your plan gonna look like
teacher,what kind of plan could we use student
student,inaudible
teacher,say again
student,we have to find the number of the third game he won
teacher,right we do we have to find the number of all the different games student
student,you can divide 32 divide it by three
teacher,would that solve it exactly though cause we have one he only got four marbles
student,then you add it then you add after you get the number you can add four marbles he won with it
teacher,okay what about the first game where he lost half
student,then after you add that you can subtract the number he subtract one half out of 14
teacher,oh we re thinking we re trying to come up with a plan what can we do think about the strategies there s guess and check working backwards there s all kinda strategies you can try
student,you can add the four from the second game and the third game and add it to 32
teacher,we can start trying to do a plan yes
student,you can take 32 and you can subtract from the marbles he inaudible
teacher,all right so if we re starting with the number he finished with and we re trying to work from the third game to the second game to the first game what kind of plan are we actually using
student,it s kinda what student said but start with the 32 marbles crosstalk he played three games of marbles and then inaudible
teacher,okay so if you re starting at the end and working toward the beginning what are you actually doing
student,subtracting
