speaker,cleaned_text
teacher,good morning thank you student m come on back student w fix your head please okay take a minute please at your table take about two or three minutes please start the do now and do both sides read the directions this is going to link to what we re working on today but please do both sides and read the directions carefully okay so go ahead take about two minutes please do both sides mm hmm go ahead yep so yeah good you started something from yesterday mm hmm good yep read the directions you can come over here student m see that you know what to do you don t have what a writing utensil
student,what am i supposed to do with the number line
teacher,so what could you use to do the number line one more minute how could you use this to help you gentlemen come one do now come on sit please you should be almost done with this one
student,i just got paper
teacher,so you know how to think
student,i just got the paper
teacher,okay let s see what you can do it thirty seconds thirty seconds come on both sides it should be about down twenty seconds both sides should be close to finished both sides should be close to finished student c is using the number line i see students using the grid i see kids using other strategies from yesterday about 10 seconds okay boys and girls we should be done let s go to the side where there s a number line it says round actually could someone read the directions student a please
student,round to the nearest tenth
teacher,round to the nearest tenth okay how could you use this number line or how did you use this number line student j what did you do
student,what did i use
teacher,how did you use it
student,by jumps i put a circle on 1 point 70 and 1 point 80
teacher,so you changed it how would you say 1 point 70
student,one and seventy hundredths
teacher,yep good
student,and 1 and 80 hundredths i counted the jumps 1 and 71 1 72 and 1 73
teacher,so 1 and 71 hundredths 1 and 71 hundredths 1 and 73 hundredths okay all the way or part way
student,just to the round 173
teacher,so you got to 1 and 73 hundredths so you got to here okay so i see the number line he s marking the spots does anyone want to add on to student j s thinking what can we do from here or what did you do from here what did you do student a sorry what did you do from here student a you re looking at it
student,oh so i counted all of those
teacher,so all of the so 1 and 75 hundredths is this what you re saying
student,yeah to the spot about to that we learned about five or more where you lined it up or more or less
teacher,student k i saw you do something on yours i say you underline student w why would student k underline this why did student k underline this seven why did student k underline the seven on 1 and 73 hundredths what made her underline the seven student k what made you underline the seven
student,inaudible
teacher,what made her underline the seven student c
student,because that s the thing you round
teacher,so you re saying seven is the place value she s rounding to
student,yeah
teacher,okay what happened next student a
student,inaudible
teacher,circle the three okay so the three is circled and the three remember from yesterday the three is
student,inaudible
teacher,so is ten this one we re going to round down so here is our number what are we rounding down to
student,one seventy
teacher,one seventy so let s 1 and 70 hundredths yeah yesterday student s i think you kinda gave proof student h i know you can t see from there how did you know this is correct 1 and 70 hundredths
student,because well it s closer to the 170 instead if there was like about here it would be closer to there because it s closer
teacher,so you re saying is this what she s saying student r explain what she s saying something is closer to something what is she saying what did she say this is closer to something
student,closer to
teacher,okay what
student,inaudible
teacher,she said yeah what s the proof how do you know it s closer to 170 i shouldn t be saying that to 1 and 70 hundredths
student,that s easy
teacher,how do you know what s the proof how do you know if this is closer to 1 and 70 hundredths
student,because it s well if you go further it s going to be closer to 180 because it s the numbers go
teacher,they re closer further down student r i saw your hand up
student,i was going to say because if you re rounding like it s kind of because if it s five it goes up but if it s less than five it rounds down
teacher,so we have a rule so student r is saying if the number next to the place value you re going to is five we round up yesterday teacher f said even though five is in the middle we have to keep going so we re rounding down so instead of saying seven doesn t change but we re going back to 1 and 70 hundredths thank you yeah that s fine sorry the things please write down this number you put it on your paper or in your notebook real quick just a quick place value review what s the place value of some of these numbers what s the place value of this nine what s sh what s the place value of this nine
student,the nine is hundreds
teacher,hundreds
student,want me say the next one
teacher,go ahead
student,the five is in the tens
teacher,five is tens five tens which is a value of fifty go ahead
student,and ones
teacher,and ones now what comes next after the decimal what s the first place value after the decimal student d after the decimal so the six what is the six what s the place value we already did the number before the decimal what is the six what place value is the six in there s a chart with a hint
student,tenths
teacher,tenths tenths i noticed you said it correctly you said tenths okay how about that seven student r
student,hundredths
teacher,hundredths and what s the final three student a
student,thousandths
teacher,thousandths okay i run out of room today in math your objective is the same as yesterday you are rounding it s up on the board from yesterday in the back but you are rounding decimals to different place values to the tenths to the hundredths and sometimes the whole numbers just like student k showed and was explained we re underlining the place value and circling the number next to it we ve got the same activity sheet as yesterday and i want you to work on finishing it when you re done it has to be checked by an adult then you have an activity to do when it s finished okay so here s our tables as soon as you get this please begin all right guys good so one student k student d have since you were absent yesterday
student,wanted to be here today
teacher,you haven t student s student m s student d come see me with that please hm hmm why isn t it your name
student,she dropped it in the water
teacher,student b i don t have your name on yours thank you student d
student,oh yeah teacher i need a pass
teacher,student m student r you don t have your name on yours
student,because i need to bring up the tardy slip so i can get a pass and see if they re still serving breakfast because i just came
teacher,well you just came on the bus your bus was late breakfast is over that s yours with no name
student,can i see the writing let me see
student,but yeah because i just came i was late
teacher,here we go i don t have yours there s no name on this student d go do what you need to do do what you need to do go i m not writing a pass so student s was absent yesterday and student d i want you to underline the place value so first i m sorry
student,inaudible
teacher,come on in student j it s fine let s go good so let s check this student j go to the back please so let s check now i didn t see you i want to see you underline and circle
student,underline are you kidding me
teacher,i want proof how you know how would you speak student s
student,lower tone
teacher,how would you speak
student,i don t know
teacher,so these aren t whole numbers so a whole number doesn t have a decimal whole numbers are one two three four five six seven student d student m this is correct
student,can i go to ms m over there
teacher,yes this is correct these are not a whole number so the whole number is here let s do these two here guys so this one read those directions so here s the whole number underline the whole number
student,which one
teacher,the next one student d do what you need to do
student,what does that mean i don t get this
teacher,so which ones so now here s a three now look student s to the digit next to it to the tens now are we rounding up to four or down to three
student,up
teacher,up how do you know
student,cause it says five or more go up it says five or less go down
teacher,good so there you go cross this out or erase
student,i m trying hard to
teacher,student d finish what you need to on there please
student,inaudible
teacher,student m soon as you can to this table okay so now do the same thing here circle the ones or underline the ones i mean underline the ones because we re rounding to the nearest one the nearest whole number which one is the one which one is the ones
student,three
teacher,the three and then circle the five so yep so circle that so it goes up to what
student,two four zero zero
teacher,you don t even have to put point zero zero you just leave it as a regular whole number 24
student,and in this one you underline nine and circle that one it would be 20
teacher,yes so how did you know that didn t just go to one 10 or whatever how did you know 20
student,because it pays in five and i think the five is something that
teacher,okay good student d student d let s look at that next part you have this
student,is this correct
teacher,well whole number so you got to read to a whole number okay let s look at these so four now what kind of a number is four it s not a decimal right so it s a whole number so a whole number is here so underline the whole number and then circle the digit next to it
student,why do we got the cameras in here again
teacher,it s a math lesson but just a regular day
student,do i have to circle this
teacher,yeah so you circle the digit next to it now what is the seven gonna tell the four to do student e you re out of your seat student a thank you so what is it telling the four to do
student,she just said it
teacher,what is it what did she say
student,go up
teacher,go up yep so what is the next number
student,five
teacher,five so this one goes cover it on here five so does this do the thing does it go to the nearest four round to four
student,no
teacher,nope so cross it out
student,this goes down
teacher,yeah down to what
student,four
teacher,four right
student,this goes up to four
teacher,now i want to see you underline and circle
student,this is going to five because it s a five
teacher,so that doesn t fit the rule
student,this would go up to five
student,this would go down to three
teacher,can i see how d you know uh yep so look so underline the whole and circle the place value next to it so the two does that mean it rounds up to four or down to three
student,to three
teacher,yep how d you know
student,because
student,because there s three because there s three fours
teacher,okay so go ahead and show why
student,cause i don t know
teacher,read this okay so it s two but the two told you to round down but you said the number line kind of went backwards so the whole number is three so on the number line it will be three at the beginning and four
student,at the end
teacher,at the end yeah let s go on and let s do number two together student d what do we have to round to on number two round to the nearest what well no yep and what is it when we round to the nearest tenth so underline the tenths place underline the tenths place first and you did the tenths for that board right yep so now circle the digit next to it
student,check mine i ve been done since yesterday you didn t check the back
teacher,okay good
student,can i go look
teacher,breakfast is over that you know that student d
student,i get to eat because i can t wait
student,i don t care i want to look
teacher,okay let s look at these student d let s look at these these aren t correct these aren t correct so first can you do me a favor student d underline the hundredths place on that not the hundredths
student,you said these aren t correct
teacher,these up here no underline the hundredths and circle the thousandths
student,inaudible
teacher,i m not sure so do the same thing student d underline the tenths so underline the tenths yeah so good student p so now
student,this is five point two
teacher,yeah so how d you know
student,because seven would go up
teacher,okay you should underline the one and circle the seven now which is it
student,then there s five to one
teacher,yeah it is so underline and circle i want to see the proof which one five point two yep five and two tenths
student,oh it s five point two
teacher,yeah cause the first digit is the tenths so your answer is only gonna have one digit after the decimal so now student p five point one one five and what is the one in the hundredths place so here what is the seven gonna tell the one to do
student,go up
teacher,yep yep go up
student,so it s five point two
teacher,yep student a so good so underline the tenths to start underline the tenths
student,i don t know which one is the tenths place
teacher,okay so what s the eight tell you on that number line it tells you to go up so it tells the zero to go up student s stay on task exactly five and how would you say five point one by the way five and one what show him the chart there s one digit where the first place is the
student,this one is five
teacher,now hundredths underline the hundredths student d i want to see you show on here so it says the nearest tenth so the one is a tenths and then circle that nope round it to the nearest look hundredths is this place value
student,student d hundredths is the last one
teacher,so let s look student d let s look at this the seven is here remember the hundredths are those square grids so what is the three telling the seven to do round up or down
student,up i mean down
teacher,down so the seven doesn t change so the answer is 77 hundredths it doesn t mean i see what you mean you did 800 thousandths but that s the thousandths when it s three digits
student,which one are the tenths i mean yeah the tenths
teacher,the tenths you tell me look at the chart so round to the nearest tenth
student,oh i already did this
teacher,so do the same thing which ones round to four when you round to the nearest ones underline the ones does that round up so cross it out show your work and test them all out i m going to come back i want to see these too you re on the hundredths nope remember the hundredths is the second digit it s different it s kind of different than how is it different than like whole numbers
student,i didn t get no
teacher,where are the hundredths you underline the tenths
student,oh got it
student,you said it a hundred times now you feel uncomfortable
teacher,good student m i want you and student r to do it take out
student,he s not even done
teacher,when he s done i want you to take out the cards then first student r
student,i have more than 20
teacher,good so this digit is going to be the one that either changes or stays the same student d so what happens here
student,so this one moves into it goes right back to eight because this is small
teacher,so wait so it goes it to what
student,it will make it right to eight
teacher,no so the zero is either gonna go up to one or stay a zero
student,it s going to stay a zero
teacher,it s gonna no because there s a five there
student,oh
teacher,hm
student,inaudible
teacher,eight point one where s your decimal you ve got the right numbers yep so now the zero is gonna go up to one or down to zero
student,four eighty one
teacher,yes eighty one hundredths so now do the same thing here now do the same thing it s almost the same here you know who s saying negative language
student,no is negative language style
student,four eight
teacher,yeah how d you know
student,because this is our zero
teacher,i see
student,i need a napkin
teacher,underneath the thing here please where are they it s either by the sink or right here usually the napkins student s you re in charge of these when you guys are done
student,why is she in charge
teacher,because i m gonna have her be the materials person so i want you guys to finish number four and then i want you to do a quick thing student d i want you to see if because student s didn t finish the other day why don t you see if she can put decimal set a in order from smallest to biggest when you re done ask me to come and check finish number four and then put decimal set a in order you re gonna do this one together student d i want to come back in three or four minutes show student p student d check hers from that please you did the first i ll wait look you switched the decimal eight wholes now you don t have no wholes
student,inaudible
teacher,no look no no keep the eight there because eight doesn t change put the eight the whole number there there s still eight like that doesn t change we re not rounding that off so put the eight then the decimal now the only numbers that are changing are these unless they re
student,equal to
teacher,no because the zero doesn t change because we re rounding the two so there should be a zero there unless there s a nine so now the two is gonna change everything else stays the same
student,i don t get it inaudible
teacher,the same thing this stays the same these are the only numbers that are changing maybe changing so the zero is changing
student,eight point one
teacher,no look you just changed the whole number there s zero wholes there s zero wholes so you have point eight see how you underline you can almost ignore this put it there but these are what s changing so is the five gonna make the zero go up or is the five gonna make the zero stay the same
student,stay the same
teacher,what s the rule of five i know you were absent so what s the rule of five what s the rule of five
student,if anything is above it then it goes up
teacher,yeah five and up round up so this is gonna tell the zero to round up
student,inaudible
teacher,no the seven doesn t change because you re only looking at these two numbers student a go up there and put point seven down now this is actually going to be the rule breaker so we should share this one at the end so point seven nine six
student,inaudible
teacher,so now the six is telling the nine to do something
student,to turn to it s making this an eight
teacher,yeah exactly how d you know
student,because the nine and six are bigger than five so yeah
teacher,when you re all done with these student d check student p s on this
student,what
teacher,all right gentlemen let s see what we have so we are where
student,i just did this one i finished this page no i finished this page
teacher,good student m okay so first up what do we underline what do we underline
student,we underline the fourth one
teacher,always no read the directions which one
student,the numbers that round to four
teacher,you already finished this let s do this right now let s round to the nearest one let s do this student w you have a pencil do you need another
student,i ll get a pencil
teacher,i got it yeah so what s next the game
teacher,so decimals in between deal out sides put them you re not talking about math when you re done yeah together all right so guys student w can you read those directions again for us please
student,inaudible
teacher,oh sorry so what is it can you read these for us please
student,how come i have to fine i ll read it i ll read it round each number to the nearest one
teacher,i m sorry
student,bathroom
teacher,just leave it you re where you re supposed to underline the ones place value and i ll
student,i already did that
teacher,underline the ones underline the ones so go to these student j i want to see underlining and circling
student,is it five point nine or it s six point zero
teacher,no where are the ones whole numbers right student w count by ones
student,one two three
teacher,yeah so it has to be a regular whole number there s no decimal
student,sixty
teacher,no this isn t 60 you have five wholes because there s like five student j this is like 5 80 you can t get 60 is not close that wouldn t make sense
student,so this is
teacher,fifty dollars is not even near five
student,five dollars and
teacher,five is going to round up to the next dollar or down to five dollars
student,inaudible
teacher,think about this connect to money student j if you have 5 80 what s the nearest whole dollar if you have 5 80 what s the closest dollar whole dollar you have
student,ten
teacher,no not multiple of 10 ones if you have 5 80 what is the closest dollar you have about how many dollars is that 5 80
student,twenty more
teacher,what
student,twenty more
teacher,twenty more what
student,dollars
teacher,there s 5 80 and you re telling me you had 20 00
student,i mean 20 cents
teacher,twenty cents to get to what
student,a dollar i mean
teacher,what s the next dollar
student,six dollars
teacher,six dollars so six is a whole number so that s the closest whole number
student,so we just put six
teacher,yes
student,what
student,teacher check this
teacher,so now
student,on the bottom i got the wrong
teacher,oh the same thing whole numbers now i m number 14 think of this as like 3 71 and then there s the eight and something different student j if you guys have 3 71 what s the closest whole dollar amount
student,two
teacher,3 71 is closest to 2 00
student,four
teacher,student m is right how do know four is right
student,because eventually it s after three
student,when you have five don t you have to round down
teacher,yeah exactly
student,do four three two one you have to round down six
teacher,okay so next student m so this rounds up so you can t have a decimal in your answer look listen guys one of you was right on this four student w five blank over an eight is not a whole number student w just had the number one two three four five six seven eight so if 3 71 what s the closest whole number whole number you can t have any decimals in your answers student j so what s the closest whole number here
student,oh
teacher,how many dollars you don t have to put all those
student,four dollars and
teacher,you just said a whole number four you don t have to worry about any of the change so decimals after too you don t have to worry about it so just put four so just put four
student,you re doing number 14
teacher,yeah just put four if you had 3 71 that s closer to 4 00 or 3 00
student,4 00
teacher,four cause the seven tells the three to go up there you go four you don t have to do decimals because it s a whole number
student,you have the tuesday and friday ones
teacher,good student w how d you know
student,inaudible
teacher,how d you know that student j you re not talking about math you should be so read these directions student r which one s round to the nearest round to four
student,what do i do with this i just underline the two and then
teacher,no two is not a one
student,inaudible
teacher,no look none of these are correct because we re
student,none of these
teacher,oh i m sorry i was looking at the wrong thing you re right none of this are correct though where is the hundredths place value which one is the nine right what does the two tell it to do round up or down
student,down
teacher,down so you have to in there so six and 49 hundredths now this one is correct you should only have you don t have to have the third thing there this one is not correct you have to change this one either round it up or stay it the same
student,stay i mean round up
teacher,why are you gonna round the one up
student,no round down
teacher,yeah so round it stays the same
student,it s going to be three six
teacher,three point six what yeah three and 61 hundredths
student,i didn t even know that was
teacher,when math is over
student,i forgot my flash drive at home
teacher,i want to talk to you later
student,i m okay
student,what did i do
teacher,i asked you guys to finish 19 where s your paper student d book
student,i don t know
teacher,you know that s not okay where s your paper student d so since i ve left you haven t accomplished what i asked you to do where s number four
student,i m done
teacher,so you didn t do any of the work
student,i did that one
teacher,round each one to the nearest tenth it looks like you did i don t see that you even underlined you guys are going to the computers today you re going with ms m she s taking you down ten i think
teacher,round to the nearest one yeah so what
student,eight
teacher,eight
student,i mean 80
teacher,which one are you looking at oh which one is the ones place value
student,five
teacher,where s the ones look at that chart from before where is the ones
student,teacher
teacher,is the ones before or after the decimal the ones not the tenths where s the ones which one
student,seventeen
teacher,seventeen to the nearest one no just the nearest whole number
student,oh yeah
student,is that why
teacher,student j where s the ones yeah the five okay so how d you know
student,no i m talking about this
teacher,oh yeah so where s the ones which one is the ones place value which one is the ones
student,five the seven seven
teacher,no look at the chart where is the ones before or after the decimal right here which one is the ones before the decimal or after the decimal
student,before the decimal
teacher,before the decimal okay so underline before the decimal
student,what i don t understand it
teacher,so where s the number before the decimal
