speaker,cleaned_text
teacher,thank you this is the third filming for number 747 thank
student,a pentalogon
teacher,no a pentagon is not a geometric solid
student,no a pentalogon
teacher,no there s nothing called a pentalogon but that s a good try what do think student a
student,a cube
teacher,a cube is one what s another one student j
student,a rectangular prism
teacher,a rectangular prism nobody should be talking student g student i student c close your book please
student,is a pentagon prism
teacher,a pentagular prism you know what we re gonna check in a minute pentagular make sure i spelled that right student a
student,triangular prism
teacher,a triangular prism put your hand down student o
student,i know one
teacher,i know but i want you to put your hand down since you weren t here i want to make sure we get answers of things we talked about student just
student,hexagonal inaudible
teacher,hexagonal prism student k
student,a pyramid
teacher,a pyramid these might not all be things we talked about yesterday we ll see student c
student,a cone
teacher,a cone student f
student,inaudible it started with a v
teacher,we talked about vertexes but that s not a three dimensional shape or a geometric solid it s part of a geometric solid but i m glad you said that cause we are gonna talk about that again today student e do you another books are not supposed to be open at or opened leave them closed we re trying to remember these you know one
student,a prism
teacher,a what
student,prism
teacher,no not just a prism put your book down on your desk student e student j
student,a cylinder
teacher,a cylinder
student,a sphere
teacher,a sphere some of these are things we talked about yesterday and some are not but they are geometric solids student m
student,a cone
teacher,what
student,cone
teacher,now let s look in your book on page 286
student,386
teacher,2 i ll write it on the board 286 and actually we re gonna go back one page to 282 actually that s more than one page go back to page 282 and especially student s and student o i want you to look at the pictures and i want you to see the things that we learned about so let s look at our list was cone on the list
multiple students,no
teacher,raise your hand if you think cone was on our list yesterday you re right it wasn t was cube on our list yesterday
multiple students,yes
teacher,yes how about rectangular prism
multiple students,yes
teacher,yes how about triangular prism
multiple students,yes
teacher,yes cube rectangular prism triangular prism was pentagular prism
multiple students,yes
teacher,uh oh was that the right word
student,no that s not how you spell it
teacher,how do you spell it it says pentagonal pentagonal
student,inaudible
teacher,do you know why cause this is the word pentagon pentagon pentagonal so we have cube rectangular prism triangular prism pentagonal cause it has the word pentagon in it prism hexagonal hexagon hexagonal prism those were on our list how about pyramid
multiple students,no
teacher,cylinder
multiple students,no
teacher,sphere
multiple students,no
teacher,cone
multiple students,no
teacher,that doesn t mean they re not geometric solids if you look at the bottom of your paper we did not talk about those three yesterday but if you look at the bottom you will see cylinder cone and sphere so we can cone cylinder sphere so the only thing on our list that we haven t talked about is a pyramid that doesn t mean a pyramid isn t a geometric solid two words here geometric solid or 3 d or three dimensional
student,or 2 d
teacher,shapes no not 2 d student t remember we said 2 d shapes are flat like triangles and squares and quadrilaterals and other things if you have paper right now if you ll take your paper and put it in the back of your book because right now we re not gonna be writing anything put it in the back of your book cause i did tell you save it in there yesterday we were gonna use it again but for right now i just want it in the back of your book out of your way so these are the geometric solids now yesterday student e said something that was very good and she said 3 d shapes are made out of 2 d shapes so when we look at a cone we need to think what kind of shape is a cone made out of well a cone has something
student,zero
teacher,on it what do we call this what do we call this part student c
student,a circle
teacher,it s called a circle so if somebody said to you how many faces and that s one of the words that goes with student f was saying we talked about faces we talked about vertices and what was the other thing we talked about yesterday it s in your book right there in front of you
student,vertex
teacher,faces vertices and what was the other thing student j
student,edge
teacher,edges each of these shapes can be defined by the number of faces edges and vertices and here s our definition of a cone ready watch student i put your pencil away a cone has one face and that face is what shape
multiple students,a circle
teacher,a circle a cone has one vertices here it is and we say that a cone has one edge this is the edge of a cone now what about all the rest of this part of the cone well it doesn t have a specific shape so we don t define a cone by this part and we only call this a face we don t call this a face that s the way our coach books have defined it so this is how we re gonna learn it for our crct this is a circle this is part of cone student t i need your full attention today i need your head up i need your hands out of your desk put them on top i need your full attention means don t look down look up when we re doing things what was the name of this shape
student,cube
teacher,student a
student,cube
teacher,it s called a cube now student e said that 3 d shapes are made of 2 d shapes what two dimensional shape is a cube made out of student d
student,a square
teacher,a square how many squares student s how many squares student a put those things away so you can pay your full attention since you weren t here yesterday this cube is made out of six squares it has six faces and each of the faces is a square how many vertices does it have remember the vertices are these little points right here how many vertices does a cube have student g
student,eight
teacher,this one has eight this is the one that in your book it told you the answers to vertices faces and what s the other word i m trying to think edges so this is a geometric solid a 3 d shape made out of squares let s talk about this one who can tell me the name of this one what s the name of this 3 d shape
student,inaudible
teacher,student j
student,cylinder
teacher,it s called a cylinder now student s what 2 d shape are the faces of a cylinder made out of
student,circles
teacher,they re made out of circles two circles a cylinder is described as having two faces and these are the edges this one and this one that s it that s how our coach book defines it so that s how we re gonna learn it who knows the name of this one
student,inaudible
teacher,this is the one that s kinda hard to say
student,sphere
teacher,shh what s it called student c
student,a sphere
teacher,can you say the word fear like you re afraid
multiple students,fear
teacher,then you put a s in front of the word fear sphere it s not a spear a spear is a little pointy thing you use to poke things with this is not a spear it s a sphere and guess how many faces it has
multiple students,zero
teacher,thank you for those of you who raise your hand how many faces do you think it has student a
student,zero
teacher,zero how many vertices does it have how many vertices student c
student,zero
teacher,zero how many edges does it have
student,zero
teacher,student j
student,zero
teacher,zero zero zero zero this one has none of those things let s see what else do we have how about this one this one i ll hold this up this might be easier to see what s this one called student c
student,a triangular prism
teacher,a triangular prism because it has some faces that are what shape
multiple students,triangle
teacher,triangle but guess what what else does it have student j
student,rectangles
teacher,it has some rectangles how many faces does a triangular prism have basically it s like how many different ways can you look at make it face your face is what they re telling you
student,six
teacher,nope not six
student,eight
teacher,shh student a
student,five
teacher,five it has one two three rectangles and one two triangles five faces how many vertices
student,six
teacher,how many vertices student s
student,six
teacher,six those are these six little points how many edges this is the trickier one it means how many lines would you have to draw to draw this shape well how many lines would you have to draw to draw this shape
student,inaudible
teacher,student m
student,nine
teacher,nine three for each triangle and then the three that connect the two triangles that has nine edges
student,inaudible
teacher,it s all right how about this one
student,inaudible
teacher,what s this called student a
student,a cone
teacher,nope it s not a cone because remember we said a cone doesn t have it has only this one edge but this one look student a has all of these edges it s kinda like a cone though student s i really need you to stop playing in your desk put everything in there put your hands on top of your desk you were absent look at me you were absent yesterday you need to really listen student s
student,a pyramid
teacher,this is called the pyramid what kind of shape or shapes is this pyramid made of what kind
multiple students,triangles
teacher,triangles
multiple students,inaudible
teacher,and a square now here s a tricky little thing look at this shape what s this shape called
student,a triangle
student,inaudible
teacher,what s this shape called student e
student,a pyramid
teacher,it s called a pyramid what shapes is this made out of oops
student,triangles
teacher,it s all right student i
student,triangle
teacher,does it have a square
multiple students,no
teacher,no so these are both called pyramids one is called a triangular pyramid and this is a they can be a square bottom pyramid triangular bottom pyramid but they re both called pyramids what s the same about both of them there s some things that are the same about both of them student m
teacher,yes ma am
teacher,we re in the middle filming harvard can she wait for about an hour thank you don t forget what s this saying about these two student f
student,they both have triangles
teacher,they both have some triangles what else is this same student a
student,they both have edges
teacher,they both have edges but do they have the same number of edges
multiple students,no
teacher,no which one has more edges the one with the square bottom or the one with the triangular bottom
student,this one
teacher,which one student t you re in the fourth grade you re supposed to raise your hand you know that student j which one has more edges
student,the square bottom
teacher,the one with the square bottom why why does the square bottom one have more edges than the triangle bottom one student d
student,bigger
teacher,no not cause it s bigger even if we made them i mean it is bigger but if we made this bigger it would still have more edges why does it more edges student f
student,because that one has more edges
teacher,why why more edges student o
student,because of the square bottom
teacher,and what about that
student,the square bottom has four sides and angles
teacher,the square has four sides the triangle only has three sides so that makes this one have one more edge than this one what else is the same about both of these they both have edges they both have triangles and they both have something else the same student c
student,both have isosceles triangles
teacher,you know what in this case you re right they re isosceles triangles actually this one might be equilateral i haven t measured it i think this might be an equilateral triangle there s something else
student,they have faces
teacher,you already said that i think or no did we you said edges you re right they all have faces they both have faces which one has more faces which one has more faces student a
student,the triangle
teacher,the one with the square bottom or the triangle bottom
student,the square
teacher,the square bottom has more faces because there are four triangles here and only three here but there s something else that s the same what do you think student k
student,inaudible
teacher,they each have
student,inaudible
teacher,how many you know what i just told you a lie didn t i i was thinking about this top vertices like a cone but they don t have the same number of vertices do they
multiple students,no
teacher,mm mmm how many vertices does this one have
student,four
teacher,raise your hand how many vertices does this have student c
student,five
teacher,five four where the square is plus one how many does this one have student d
student,four
teacher,four three at the triangle bottom and one at the top so they don t have the same vertices which shape is on the board but we haven t i haven t shown you one student c
student,inaudible
teacher,i haven t shown you this a pentagonal prism anything else what else student e
student,hexagonal
