speaker,cleaned_text
teacher,okay let s go ahead and get our homework out and go over we re going to start with our weekly sheet and then we ll go into our other homework let s start with you have the next three sections which starts with operations and algebraic thinking i m just going to walk around and eyeball look at everybody s this should be a skill that you are constantly reviewing for crct because you will see this again 173 times 65 is 11 245 153 times 46 is 7 038 93 times 167 is 15 531 560 times 1 000 is 560 000 now division 1 579 divided by 7 is 225 remainder 4 2 734 divided by 7 is 390 remainder 4 15 60 divided by 9 finish those do not do those is 1 74 with remainder of what
student,4
teacher,i have remainder 4
student,on which one this one i got 3
teacher,the next one 15 50 divided by 10 is 1 55 okay remember when you have a decimal in division all you have to do is bring it up you don t have to do anything else that is in your dividend just bring it up okay then the next section number and operations fractions again you need to get common denominators before you compare these doesn t look like you did these this is not acceptable okay they are one third is less than one half is less than three fourths student k can you wait what is it do you have a question
student,you got remainder 4 on this
teacher,go back and double check it two thirds is less than three fourths what is an equivalent fraction for two thirds what is your denominator going to be for two thirds and three fourths 12 two thirds equals how many twelfths eight twelfths three fourths equals how many twelfths student l
student,nine twelfths
teacher,so two thirds is less than three fourths seven tenths this is less than 75 percent 75 percent would equal what what equals 75 over 100 seven tenths would equal what over 100 70 over 100 then we just marked off the last one we re not even going to address that one at this time okay and probably what i m going to do is assign part of this for tonight then have the rest due on monday because i don t want to overwhelm you with too much homework since we ve had a short week this week we didn t have one of these sheets last week and next week will be early release i ll go over that later okay let s go over our other homework practice book 12 2 okay remember i told you on this not to use a protractor to just tell me if it s acute obtuse or right number one a right angle measures 90 degrees number two an acute angle measures greater than 0 degrees and less than 90 degrees an obtuse angle measures greater than 90 degrees and less than 180 degrees my expectations as we ve talked about in class when we made our little irregular shape and we folded it and made what s this called a right angle to use this as a benchmark to help you compare obtuse and acute angles okay so again i did tell you to use this yesterday so if i m looking at number four and i lay this down here with this being the vertex that is the point it is what student s
student,acute
teacher,number five i m going to do the same thing and use this as my benchmark and number five is
student,obtuse
teacher,okay because i can see the angle over my 90 degree angle if i can t see it it s going to be under the paper which means it s going to be what kind of angle
multiple students,acute
teacher,that s right and number six i can lay this down and look at it and i know it s what kind of angle
multiple students,right angle
teacher,okay again we re not using protractors yet that will come later to measure them now let s get out your sheets all triangles have and some triangles have okay it was class work to be finished i told you the one with the most there may be a potential candy just inaudible okay so how can we classify all triangles have what raise your hand and do not yell out
student,three sides
teacher,three sides
student,three angles
student,three points
student,they have names
teacher,they have names
student,vertex
teacher,yes a vertices is plural vertex is single vertices is plural student l
student,three corners
student,they re all acute
teacher,do they all have an acute angle student t
student,they all have a shape
teacher,what about some triangles have
student,equal sides
student,right angles
student,obtuse angles
student,acute angles
student,parallel lines
teacher,nah huh how would they have parallel lines that means what okay so what i want you to do is and i ll come around later and look at your sheet or if it s in your notebook we ll look at it together and i ll give those that participated a piece of candy what i want you to do is keep this in tact in your math portfolio and continually add to it as you learn or change things if you put something that maybe is in the wrong place mark through it and change it okay good job guys now what i want to do i want to review very quickly for a day to day that we re going to have tomorrow and then we re going to go into our lesson for today first of all who can tell me what parallel sides are or a shape with parallel sides it can be one set two set how many
student,it s a shape that has lines that never cross
teacher,or never will intersect parallel lines okay can you think of a shape that has at least one set of parallel lines
student,trapezoid
teacher,what does a trapezoid look like
student,inaudible
teacher,half of what what does it look like can you tell me which is that it
multiple students,no
teacher,is that it
multiple students,yes
teacher,okay what s that called
multiple students,trapezoid
teacher,i know i m not great at drawing but these lines the top and bottom depending on how you hold it those are parallel lines they will never intersect okay what other shape
student,rectangle
teacher,a rectangle how many sets of parallel lines does it have student a
student,two
teacher,these two and these two they will never intersect or cross
student,a square
teacher,how many pairs or sets of parallel lines does it have student l
student,four
teacher,it s two it s got four sides but it s got two parallel lines these two and these two student e
student,a parallelogram
teacher,okay looks like the what can you show me which one of these shapes do i have one of those the blue one does that have parallel lines
multiple students,yes
multiple students,no
teacher,those two then those two they will never ever cross now these two will if you carry them out but they are the opposite they will never cross an octagon how many sides does an octagon have
multiple students,eight
teacher,i m not good a drawing that it looks like a stop sign let s see if i can draw that 1 2 you said how many sides
multiple students,eight
teacher,3 4 5 6 and this is definitely not to scale somewhat 2 4 yes it is yes it is 4 6 7 i can t draw it that s okay anyways we have to look at that you re going to get an opportunity to look at some shapes tonight and give me that information yes
student,how many sets
teacher,how many sets
student,four
teacher,four and you ll get to look at that tonight in your homework because again i m not an artist also if i m looking at these shapes how many sides does the shape have four how many angles does this shape have
multiple students,four
teacher,okay how many sides does this shape have
multiple students,four
teacher,how many angles
multiple students,four
teacher,how many sides
multiple students,four
teacher,how many angles
multiple students,four three six
teacher,okay so can i make a generalization about the number of sides versus the number of angles student a
student,the same number of sides is the same number of angles that you have
teacher,is that going to always hold true
multiple students,no
multiple students,yes
teacher,it should hold true unless you have a circle but a circle doesn t have any sides does it so it s not going to have any angles okay so again that s your review for your daily grade you re going to have tomorrow we ve gone over this a couple of times pretty easy right
multiple students,yes
teacher,okay today what we are going to do i am going to pass everyone out these mini triangles to cut and sort what you re going to do is cut the triangles out you re going to sort the triangles into groups where there are no triangles that do not fit into a group and there are no triangles that fit into more than one group then you re going to sort once you do that in a different way again there should be no triangles that do not fit into a group and no triangles that fit into both groups if you have three groups they should not fit into any more than one group then i want you to record on a piece of paper how you sorted the triangles and the number of triangles in each group i m going to let you cut it out and take a few minutes let you figure out how you re going to sort these then we re going to come together and talk about it yes
student,inaudible
teacher,they ve got numbers on them so you should be able to cut them out and i ll get scissors for those that don t have them if you have scissors go ahead and take them out
student,inaudible
teacher,is there what now
student,inaudible
teacher,nothing in the book we didn t go over that last week we ve been over that since you ve been here whose is that okay raise your hand if you need scissors i want you to look at these once you cut them out figure out how can i sort these where they are in groups that can t fit into another group there you go i d cut them so you clearly see them it s got the directions on the top so go ahead and tell them and it s going to tell you it s got the directions and i read them to you but you can reread them right now you have scissors right there you re going to have to do the best you can with them they work fine but don t cut through the triangle you re going to have to be careful shouldn t take you that long to cut these out then i want you to sort okay do you think this might be handy somehow the magic square mine s not a square though is it do the best you can you might want to clear everything off your desk so you have space to sort them no been working with triangles for a while it s not the same activity what are you looking for honey inaudible you got them you need a bigger pair
student,inaudible
teacher,read the directions here again your directions i did read them to you but they re also at the very top of this sheet inaudible take it some kids are already getting theirs cut i want to see who s sorting i want to see your thought process clear your desk so you can see have space to sort them inaudible you done sorting you have to sort them
student,big and little
teacher,how else can you sort them i m looking for something more than big and little big and little as in what how they look
student,yeah
teacher,see if you can come up with something else how do you have yours sorted
student,right triangles acute triangles and obtuse triangles
teacher,okay
student,inaudible isosceles they are to be attached these are scalene scalene triangles and these are on the equal sides
teacher,what are those called equilateral good job see if you can come up with another way to sort them are these my scissors student r
student,yes
teacher,i m walking around and seeing some good ideas of how students are sorting them
student,can i use a ruler
teacher,no what do you need a ruler for use your piece of paper
student,this is scalene this is isosceles
teacher,good job is there another way that you can sort them look at them and see if there s another way so equilateral what is this
student,isosceles
teacher,isosceles and
student,scalene
teacher,see if there s another way you can do them have you sorted yours
student,isosceles equilateral and scalene triangles
teacher,okay see if there s another way you can sort them how do you have yours sorted
student,equilateral scalene isosceles
