speaker,cleaned_text
teacher,yes sir
student,are we writing it all down
teacher,no you don t have to write it all down we ll go over it in just a second we have 12 plans today remember my little hint if you can simplify you may want to before you try to figure out the decimal did you already do it the different way you can do it that way too but also remember what a fraction is somebody raise your hand and tell me what a fraction is another form of
student,division
teacher,division right i noticed on your paper just a second ago that you did 20 divided by 12 is that the right way
student,no i did 12 divided by 20
teacher,you did
student,yeah
teacher,oh i thought you had it written the opposite way you re right it s 12 divided by 20 my little hint go ahead and make it easier for yourself simplify that fraction can you simplify any further than that when we simplify what are we looking for greatest common factor least common multiple
student,i know what you re talking about
teacher,you see those t charts right you can do it your way student j but it s easier if you just get the what
student,least common multiple
teacher,least common multiple and you can divide the numerator and denominator by that but you got the right answer anyhow
student,i can t see
teacher,that s okay you can move up you can put a chair at the table if you want goodness start with this one right here as long as i have an equivalent fraction to twelve twentieths if i do the division problem am i still going to get the same answer some of you told me that an equivalent fraction is three fifths right so if i do 3 divided by 5 would the quotient be the same as 12 divided by 20
multiple students,yes
teacher,will it
multiple students,yes
teacher,how do we know that student s let s think about the word equivalent what does equivalent mean
student,it s the same it s just the simplest form
teacher,what does equivalent mean
student,it means they re the same
teacher,they re the same amounts so the decimal doesn t change just because we changed the numerator and the denominator the decimal does not change good remainder 6 remember you have to add your decimal bring your decimal up drop the 0
student,inaudible
teacher,that s fine you can do that erase the 4 and the 6 you have your decimal so now you can put a 0 here drop it not up there
student,i thought you said up there
teacher,nah uh drop that down now you have 60 divided by 10
student,goes in 6 times
teacher,there you go what s your answer
student,six tenths
teacher,good while you guys are finishing up calendar before we start going over it i want to remind you that tomorrow morning at 7 15 is tutoring okay so if you d like to come please do please come because we don t have a lot of time since we don t have a lot of time before school please come with the idea of what you want to work on tomorrow okay sometimes i might have five kids show up and sometimes i can have 20 kids show up that s about a minute a kid right i teach 38 math students right small one in here all right guys let s go ahead and get started who can tell me the word form student d
student,twelve twentieths
teacher,huh
student,twelve twentieths
teacher,is there another word form that we could say that would be the same
student,yes
teacher,what is it
student,three fifths
teacher,is there another one
student,yes
teacher,what
student,six tenths
teacher,how about another one
student,forty eight eightieths
teacher,that works
student,eight tenths
teacher,how did you get eight tenths
student,i used the greatest common factor
teacher,so you divided 12 by 2 and 20 by 2
student,yeah
teacher,what s 12 divided by 2
student,6
teacher,so what did you mean to say
student,six tenths
teacher,good good you ve got to be careful with our little division problems okay guys little tiny mistakes can lead to major catastrophes right how many different ways can i say this number
multiple students,infinitely
teacher,an infinite amount right
multiple students,yes
teacher,can i always go lower
multiple students,no
teacher,when we go as far as we can go making those digits lower what s that called
multiple students,simplifying
multiple students,simplest form
teacher,but i can always make it bigger right
multiple students,yes
teacher,can i do 12 times a billion and 20 times a billion
multiple students,yes
teacher,and get 12 billion 20 billionths
multiple students,yes
teacher,i can go trillionths right if i wanted to as long as i do the same thing to the top and the bottom i m going to have an equivalent fraction right
multiple students,yes
teacher,it s really important guys that we start and you guys are doing really well at it with simplest form least common multiple common denominators all these things are our vocabulary words and we need to continue to use those when we re explaining our answers it s going to help us down the road so very good we actually did word form and you guys just told me equivalent fractions did you
multiple students,yes
teacher,so we can skip these two yes
student,i know the decimal
teacher,you know the decimal hmm you guys why don t you guys talk about who s going to do the decimal what is it student e
student,six tenths
teacher,six tenths is she right
multiple students,yes
teacher,how did you get six tenths
student,i did 10 divided by 6
teacher,you did 10 divided by 6
student,yes
teacher,so you did 6 divided by 10
student,no i don t know why i said that
teacher,6 divided by 10 right if it s six tenths then it s 6 divided by 10 good anybody do it a different way
student,me
teacher,what did you do you just said you did it a different way right
student,yeah
teacher,so what did you do
student,12 divided by 20
teacher,okay student m be confident with your answers okay is this a wrong way to do it
multiple students,no
teacher,you can do 6 divided by 10 you can do 12 divided by 20 what s another way student t
student,3 divided by 5
teacher,is there a limit to the amount of ways we can do this
multiple students,no
teacher,as long as there are equivalent fractions we can continue to do it as many ways as possible right is there one way up here that s definitely easiest
multiple students,yes
teacher,what equivalent we have twelve twentieths we have three fifths we have six tenths is there one of these fractions that you can just simply look at and know exactly how to write that problem or the decimal there s not what is it student a
student,six tenths
teacher,we know how to write in tenths right
multiple students,yes
teacher,so without even having to do division problem student a can look at this fraction right here and say oh six tenths i know exactly how to write that zero and six tenths those two are the same right
multiple students,yes
teacher,but of course zero and six tenths is also the same as three fifths it s also the same as twelve twentieths right there s just one way that s easier if we can ever get our fraction to hundredths or tenths then we can always just write down the decimal right when i call something hundredths or i call something tenths it s called the same thing whether it s written as a decimal or a fraction isn t it
multiple students,yes
teacher,when writing decimals we don t have a fifths place do we
multiple students,no
teacher,but we can definitely figure it out when we have tenths or we can do a division problem which is probably
student,easiest
teacher,well this is pretty easy six tenths but it s not always going to be so nice and simple and pretty is it no okay moving on here s a tough one what fraction can i add to twelve twentieths to get one whole
student,eight tenths
teacher,eight tenths why did you go from tenths to twentieths
student,because inaudible
teacher,why
student,because that one is the 20
teacher,and you need what what s that called
student,common denominator
teacher,exactly good so we need to keep our denominator the same in order to add that well i know that three fifth is the same as twelve twentieths so can i say twelve twentieths plus two fifths will give us one whole can we prove that what if i do this sit over here so you can see twelve twentieths oops i want to do two fifths right i m trying to prove this plus two fifths twelve twentieths plus two fifths can i do those right away
multiple students,no
teacher,no i need to do what student d
student,find the common denominator
teacher,and you know it might be really obvious what the common denominator is to us right now but i still want you while we re learning to make our t chart okay student d can you explain to me what we re doing with this t chart i have 5 and 20
student,finding the least common multiple
teacher,so give me some multiples of 5
student,10 15
teacher,10 15
student,20
teacher,20 do i have anything in common already
student,yes
teacher,what
student,20
teacher,do i need to find any more multiples of 20
student,no
teacher,this is going to be the least common one the lowest common multiple so good all right that becomes my new denominator go ahead and write that down i have 20 and i have 20 5 times what equals 20 5 times 4 5 times 1 is 5 5 times 2 is 10 5 times 3 is 15 times 4 is 20 good so 5 times 4 equals 20 student d what do i need to do to this 2
student,times it by 4
teacher,multiply it times 4 good 2 times 4 is
student,8
teacher,is that the eight twentieths that we were talking about before exactly 20 times 1 equals 20 right
multiple students,yes
teacher,so now i need to do 12 times 1 12 plus 8 we have 20 or one whole equals 1 what about if twenty twentieths equals 1 what does twenty seven twenty sevenths equal just call it out
multiple students,one whole
teacher,what does thirteen thirteenths equal
multiple students,one whole
teacher,what does twelve thirteenths equal less than one whole right so when we re talking about fractions guys the top number is called the
multiple students,numerator
teacher,the bottom number is called the
multiple students,denominator
teacher,what does the bottom number represent let s raise our hand and not scream this one out this one takes a little bit of explaining what does the bottom the denominator represent one person in here knows that yes sir
student,the denominator is the number that the numerator is going into
teacher,explain a little more
student,like there s a bin it could fit 20 apples in it it s like you put 12 in there
teacher,you have 12 of them in there okay so it held 20 and i put 12 in it would be twelve twentieths full so 20 would be the number it could hold
student,yeah
teacher,okay good that s a good way to explain it were you going to add something go ahead
student,the denominator it would be the number like yeah it would be like the number that the numerator is going into
teacher,okay how about this guys the denominator represents
student,it s like a candy bar and you cut it into 12 pieces
teacher,it represents how many pieces the whole is divided into so you used a candy bar if i had a candy bar here s my giant candy bar and i cut this candy bar into 20 pieces then i ate 12 of those pieces then i would have eight twentieths left now student s would you care if i had two candy bars where s my other candy bar i think these are the same candy bars there they are just different designed candy bars student s if i cut this one into three fifths three fifths left of this one and twelve twentieths left of this one would you care which one i gave you no it would be equivalent right it would be the same amount all right we re going to move on we re going to do a little bit of modeling today but before that let s review right someone tell me what this is put your chair down student j what is this answer up here why don t you come write it for me this is a little bit broken so hold it down here okay you re good buddy
student,the answer
teacher,yeah
student,simplify
teacher,write down whatever you think it is
student,multiply i don t know
teacher,you have to touch it there you go what are you doing student j explain to us what you re doing
student,simplifying
student,simplifying then adding
student,yeah simplifying then adding
teacher,okay keep going so you re writing it vertically
student,yeah like you put the lines right next to each other and you put the biggest number i don t know
teacher,you re fine just do what you want to do we ll see don t worry about it try not to push the buttons on that pen okay what are you talking about right there why are you writing 8
student,oh no 16
teacher,there you go just write it out next to it cross that out and write it out next to it there you go that s also an 8 just cross that out write 16 all right great so sixteen ninths right excellent now we have an improper fraction i see what you were doing here student j okay you took this one and you moved it over here because that s how you always line it up vertically right
student,i also put the lines right next to it
teacher,right in this case we have a what are these called
student,denominators
teacher,and they re common right we didn t need to find a common denominator since we had one so we re good i see what you were doing in case you had to change things you did it over here just like you did the previous problem you ve got sixteen ninths student s you told me sixteen ninths is an improper fraction what if i told you to change it to a mixed number student s what would you do
student,you would take the number you re supposed to take the 1
