speaker,cleaned_text
teacher,five today okay see how many you can get done go long pause what is that
student,what
teacher,what s eight times four
student,36
teacher,mm hmm so that doesn t go there does it i don t know what you re doing here guys it has to be readable it has to be legible long pause student z student c is not here go sit at her seat i ll get your stuff you go cause i don t want you at the table today long pause okay you ve got to put equal or inaudible
student,you do
teacher,mm hmm you have to put equal and put the answer
student,but
teacher,no you have to put equal and write the answer if you don t you don t get the point in wizzle pro
student,okay
teacher,take this one you have 32 too what is this i can t read it thank you long pause
teacher,and remember you don t have to find them in order you can find any of them okay cause you re going straight down the page so if you find a fact you can write it down in any of the numbers one to 36 can you do this what is three minus seven you have three inaudible can you take seven from three
student,no
teacher,did you write it backwards mm hmm so seven minus three is what
student,four
teacher,minus two
student,two
teacher,okay i like how you re using the same numbers good job what is eight times two
student,six oh 16
teacher,and add six to it that doesn t equal 20 does it
student,no
teacher,so fix it long pause
teacher,okay you have no parenthesis in yours you have to put parenthesis around two of the numbers and you have to put equal so if you do six and five is 30 minus nine that s 21 so now put parenthesis and put your equal put this away this is math time put it in your desk on your floor or in your book bag now student e you did four times one is four then minus eight you have four m ms c you take eight from it
student,no
teacher,no so you ve got to reverse how you write that guys make sure you re not you don t have your negative number you re subtracting the big number last cause then it s gonna end up with a negative two times nine is what
student,18
teacher,hmm
student,18
teacher,add four to 18
student,it would be 22
teacher,is it 21 no so you can t put that there
student,i can t inaudible
teacher,inaudible erase it the same problem you have here you can use it right here too
student,i just didn t use it
teacher,it s okay we ll get it in a minute
student,inaudible
teacher,nine minus six is what
student,i don t i just looked at that i was just writing
teacher,okay so you re gonna fix it
student,mm hmm
teacher,so what s wrong with it
student,it s it
teacher,no don t erase it what s nine minus six
student,four
teacher,no nine minus six
student,three
teacher,plus five
student,eight
teacher,you need to put it up here you had it on the wrong line i m coming student c
student,inaudible going like two four nine
teacher,you can as long as you re using the three numbers in the row you can use them in whatever order you want you just can t use numbers from another row or column or diagonal okay what is this seven minus three
student,it s four oh never mind oh
teacher,all right stop what you re doing put your name on the front of your paper put it in your math folder for now if we have time at the end of class i ll give you some time to finish filling it in or work with a partner you re gonna need your math journal so put your wizzle pro sheet in your math folder and get out your math journal i like how student a s table is doing it without talking and student f s table turn to a clean page put today s date at the top of your paper
student,inaudible for homework
teacher,no i have a little bag for each of your groups it s called what s in the bag so go ahead and write that title on the top of your math journal what s in the bag as i come around i m gonna tell you who s gonna be working together as i put these down okay you three are one you two are one okay until teacher has them all passed out let s see inaudible you two you two that s four i ve got eight more inaudible student j i m changing my mind bring me yours back you guys are all gonna go together cause you re only a group of four and i have three groups of six yeah so i ve got to make these smaller thank you you three are gonna use this one you three are gonna use that one you three you three actually inaudible i said you may read the directions did i say anything about touching it yet you two you two and you two why is our desks separated
student,they were like that
teacher,oh push them together
teacher,i m gonna have you two go you two and you two student g and student n student a you two all right put your pencils down hide your hands pencils down hide your hands what does the first direction say on your bag student t
student,how many edges
teacher,how many edges who can go back over and review what are edges who can tell what tell me what an edge is student f
student,inaudible
teacher,keep going
student,i m not sure how to say it but like on the shape it s those little it s like the lines like in
teacher,a line that hooks what
student,like that puts all the shapes together
teacher,who can help expand that for her student a raise your hand
student,it s the lines that are connected to like the faces to make the
teacher,it s the lines that hold the faces together and what are they held together with
student,the vertices
teacher,with the vertices so are those lines or line segments
student,line segments
teacher,they re line segments so the edges are your line segments hands i said hide your hands what is the second direction student m
student,color in faces
teacher,what is a face what are faces student j
student,it s like a flat surface inaudible
teacher,faces are the flat surfaces that that you can touch and count on the shape what is step three student d
student,what shapes are the faces
teacher,so what are you gonna do when you get to step three student g
student,tell like whatever solid you re looking at you re gonna tell like what what the shape what the faces look like like what shapes are they like if some were like a rectangle others are like a hexagon
teacher,what other shapes could you have what other faces could you have that you could actually feel with your finger student j i said hide your hand and student j student c
student,the inaudible
teacher,is that a face
student,yeah i mean that s what links it
teacher,what you ve been playing with the boxes of your solids for a week what are some of the shape of the faces that you might be touching when you reach inside your bag student g said you might be touching a hexagon and he said a
student,rectangle
teacher,rectangle what are some of the other shapes you could possibly feel hide your hands i m not telling you again student a
student,squares
teacher,you could faces touch a square right what else student w
student,inaudible
student,oh wait a hexagonal prism
teacher,student j
student,you could touch a triangle
teacher,a triangle what is one of the nets you ve already put into your 3d shape what other face could you touch student a
student,circle
teacher,a circle and look some of us has has that 3d net on our desk so that s the face of the cone isn t it it s a circle so those are what you re gonna be touching and you re gonna be writing down or you could draw the shapes that you the faces that you re touching what is step four student a student g hands down
student,how many vertices
teacher,and what s a vertice what s a vertex
student,a vertice is inaudible
teacher,it is where your line segments and your face comes together and you have a point it s your corner what is step five student r
student,inaudible
teacher,you re playing who am i but you re playing it with geometric shapes what you re going to do you re paired off into your groups for example student l and student z one of these two is gonna be the teacher the other one is gonna be the student or you can both be the student you decide if you both are gonna be the student nobody can peek in the bag
student,i want to be the teacher
teacher,you re doing this kind of like blindfolded you re putting your hand in the bag feeling your 3d geometric solid your shape you re going to count how many edges are on this shape without looking at it
student,what
teacher,you re going to determine how many faces are on this shape without looking at it you re gonna name the shape of the faces you re gonna tell how many vertices are on the shape and then you re gonna guess what shape you think it is and then you look in the bag so that s why you have your math journal out because you have to answer these five questions in your math journals
student,so we should write them down
teacher,you need to write it down now if these two both want to do it student z will reach in he ll figure out edges and then pass it to student l then she ll do edges pass it back you re taking turns now if you want to play the teacher she ll peek in and see what it is okay but i would do it as both of you do it or all three of you do it to see if you guys can get it right does that make sense and then what we re gonna do is if we have time we ll rotate the bags so you can do it one more time okay raise your hand student j if you do not know what you re doing
student,student j raise your hand
teacher,and actually i m changing my mind i want you all to do it as students i want you i want both of you to do it to see if you come up with the same thing okay go ahead
