speaker,cleaned_text
teacher,okay so let me just reiterate today the objectives in this unit decimals on grids and number lines is to understand the relationship between tenths hundredths and thousandths to be able to place decimals on a number line and these decimals can be tenths hundredths and thousandths and i want you to be able to take any decimal and know where it goes on that number line and i also want you to represent and identify decimal fraction and percent equivalence what is that word equivalence what does that mean student i
student,equal
teacher,equal so by representing decimal fraction and percent equivalence somebody give me a fraction that we ve worked with
student,three fourths
teacher,three fourths so if this is the fraction what is the percent for three fourths student v
student,75
teacher,it would equal 75 percent what would the decimal form for this be student d
student,75 hundredths
teacher,75 hundredths and can you tell me how to write that
student,inaudible decimal
teacher,put the decimal
student,inaudible
teacher,and the number 75 very good so ladies and gentlemen as you work today i want you to see 75 hundredths and recognize that as either 75 percent or three fourths and i want you to be able to do that for the rest of your life okay whenever you see a decimal a percent or a fraction i want you to be able to toggle between the three and know that this one number can be represented in these other ways okay for the rest of your life okay so we ve already at the beginning of the unit we talked about everyday uses of fractions decimals and percents we talked about sharing food a half of a cookie half of a pizza we talked about distances going three quarters of a mile or half of a mile we ve also talked about using decimals especially with money and i told you for me personally when i was first learning decimals it was easy for me if i related it to money okay so we know that a quarter is one fourth of one whole dollar and it s also 25 cents 25 percent of a dollar we talked about batting averages of our favorite baseball players everyday uses of percents we talked about when you get a test woo hoo i got 100 okay we also talked about paying tax for every dollar that you spend in massachusetts the government wants their share so for every dollar that i earn i know that i have to give some in tax to the government okay and we talked about going to sales you want to buy a sweater or a pair of jeans or a pair of sneakers those air jordans might cost you 150 00 but if they re on sale for let s say 50 percent off it s not gonna cost you 125 00 or 150 00 at 50 percent off you re gonna pay half that price okay so we ve talked about that i want you guys to refer back to that as we work today okay let s i m gonna draw a number line and you guys are gonna play you re gonna you re gonna have an activity and i say play because i do want you to have fun as you re learning but let s take a look at page 17 okay so what do you see on page 17
student,number lines
teacher,number lines so go ahead take out page 17 do you not have page 17
student,inaudible
teacher,page 17 in your student activity book go ahead and slant when you have page 17 out please okay so i m gonna draw a number line on the board yes sweetie
student,i don t have page 17
teacher,you don t have page 17 can you look on with student a and i ll get you a page 17 okay thank you so here s my number line okay and i m gonna place a zero here i m gonna place a one here and i m gonna place the number two here what did we talk about what is when we talk about a decimal what is a decimal when we talk about decimal when we talk about decimals what is a decimal hold on just i want you to take a moment to think about that you all know the answer to that gentlemen are you paying attention here eyes on me when we say decimals student a
student,a decimal is a number that s more than zero but less than one
teacher,okay so just so that you know and that s only if it doesn t have a it doesn t have a digit in the ones place which would be to what side of the decimal point
multiple students,left
teacher,the left if it has a zero to the left but it has numbers to the right of the decimal we re talking numbers that are more than zero but less than one whole okay so on the number line remember that okay now in your book okay i want you to think about how this number line on your page is marked okay what if we wanted to show six tenths on that number line at the top of your page just take a moment six tenths
student,write it down
teacher,yeah where would it be take your pencil i don t want an answer i want you to look at your number line in front of you and i want you to say where six tenths would be hold on one second student c here you go six tenths where would six tenths be on your number line would i show just i want a show of hands does everybody know have an idea where six tenths would go raise your hand if you have no idea where six tenths would go on your number line okay so if i said it was going to go somewhere in here six tenths would i be correct
multiple students,no
teacher,no why would i be incorrect if i said six tenths but i did say six student a
student,because it s between zero and one
teacher,and how do you know it s between zero and one
student,because it doesn t have a one
teacher,it doesn t have a one in the ones position six tenths can you show me how it would be represented in a decimal i said six tenths could you write that here on the board just what does that number look like in decimal form six tenths thank you very much is she correct
multiple students,yes
teacher,mm hmm she is so just for my own curiosity can somebody tell me how we could turn that into equivalency with hundredths hundredths can somebody show me student t here you go leave that there and i want you to draw write another one but equivalent in hundredths
student,inaudible
teacher,hmm yeah you can be next to it under it wherever you want on the board i want it in hundredths is he correct
multiple students,yes
teacher,sixty hundredths are those two numbers equivalent
multiple students,yes
teacher,now why are these two numbers equivalent this is just a six on the right side of the decimal this is a 60 on the right side of the decimal why is it that six tenths and sixty hundredths are equivalent student n can you tell me that
student,because tenths are 10 times smaller than hundredths and when you want to go to hundredths you multiply by 10
teacher,so she said tenths are 10 times smaller than hundredths
student,yeah
student,no 00 10 00
student,it is cause 10 times cause 10 times 10 equals 100 and she s saying and she s saying but she s saying that like 10 is 10 times smaller than 100 so then you know that 10 times 10 equals 100 and 100 divided by 10 equals 10 so it s 10 times smaller
teacher,okay so this is what i m going to do and this ladies and gentlemen is our this is what i m gonna do would you rather have a tenth of something or a hundredth of something
multiple students,tenth
teacher,a tenth okay so let s talk about tenths and hundredths for the sake of argument this is going to be hundredths and this is gonna be tenths oh okay so one of these is how many of these
multiple students,10
teacher,10 mm hmm 10 so this is
multiple students,tenths
student,hundredths
teacher,hundredths how many of these will fit in this
multiple students,10
teacher,so the relationship between this and this
student,it s times 10
teacher,mm hmm however ladies and gentlemen this is deceptive because they re not the same size if i were to take they re not the same size so it is deceptive the exercises that you went home and you did the other day where you were looking at you were looking at models of the same size and you were trying to one side was hundredths the other cube or the other grid was thousandths i m gonna put this down we ll come back to this if this is hundredths and this is
student,thousandths
teacher,thousandths if this is hundredths and this is thousandths so if i were to shade in one fourth of the hundredths what portion have i shaded what decimal have i shaded in decimal student v
student,0 25 hundredths
teacher,0 25 or 25 hundredths for the thousandths grid to have one fourth what decimal do i shade student c
student,25 thousandths
teacher,25 thousandths is she correct
multiple students,no
teacher,do you know
student,250 thousandths
teacher,250 thousandths why did you change that
student,because you have to put it in thousandths
teacher,i know exactly what you said i think i know what you mean she said you have to put it into thousandths do you know what she means when she says you have to put it into thousandths what does she mean when she says you have to put it into thousandths so she said in order to shade the equivalent in the thousandths grid you have to shade 250 thousandths in order to shade one fourth what does she mean you have to put it in the thousandths what does she mean i m gonna wait cause i want people to think about what she s saying she said you have to put it in thousandths student i you re over there busting a gut what does she mean
student,she means that you have to put in thousand like same way you have to put it in hundred like 25 times four equals 100 and the same way you have to do 25 times 10 equals 250 then that s what she means by that
teacher,okay which brings us back to what student n was saying now ladies and gentlemen we talked about a tenth one tenth of something being one portion if the whole thing was divided into 10 equal pieces and you get one of them which represents one tenth now a thousandth is 10 times smaller than a tenth even though the number looks larger okay but the relationship we talked about tens being the relationship between here this is 10 times smaller
student,inaudible
teacher,but 10 times smaller 10 times smaller because if you look at that grid on page 16 just look at the two grids on page 16 they have the same area they re the same exact size the whole grid itself is they re both the same size but look at how they divided those grids the grid that s broken into 100 places those boxes are a lot bigger than the grid that s broken into 1 000 equal pieces okay so we have to multiply the hundredths times 10 and it ll give us the thousandths
student,inaudible
teacher,yeah okay so this is what we re going to do you have a question gentlemen
student,inaudible if a person doesn t know how to put the hundredths and the thousandths when you see the inaudible you can just inaudible kind of put 10 10 like 10 squares not squares but like 10 no nine inaudible in each hundredths inaudible
teacher,right you re multiplying it times 10 so if you started out with 10 if you multiply that times 10 how many would you have
student,1 000
teacher,100 and 100 times 10
student,would be 1 000
teacher,1 000 okay so if the tenths times 10 gives us the hundredths we multiply this times 10 it would give us the
multiple students,thousandths
teacher,thousandths and what would this look like in thousandths format student c can you come show me thank you thank you okay so let s go back to the number line i asked you where is six tenths on the number line which is this here i m gonna erase this
student,teacher can i say something
teacher,yes student i
student,like yesterday you know how like we say we was doing like the pizza pie like and now we re doing like with tenths and hundredths like inaudible like a pie for 100 people you would get less because it s 100 people
teacher,exactly
student,inaudible 10 you ll get like a
teacher,a bigger piece yes when we talked about we read the doorbell rang when remember they were baking cookies and at first it was just two people the grandmother and the child then the doorbell rang and two more people came in now he s got to share those 25 cookies with four people and then the doorbell rang and in come more people so his portion of the cookies that he s sharing is getting smaller and smaller and smaller because more people show up same thing with the pizza pie if it s just you and that 16 inch pizza you have a lot of pizza to eat somebody else shows up well there goes half your pizza then let somebody else show up now you re splitting that pizza three ways
student,inaudible
teacher,into thirds exactly so you re at first it was you were getting the whole thing then somebody came and now you re only getting half then somebody else comes now you re getting thirds somebody else comes
multiple students,fourths
teacher,fourths so your pizza is getting smaller and smaller one whole one half thirds fourths and you can actually see right there the representation of what that would look like if that bar were a pizza that whole bar so six tenths the number line just from looking around six tenths you guys seem to be okay with where six tenths is placed on a number line question how do you know that how do you know that spot is the right spot on your number line how do you know someone i haven t heard from student a you raising your hand or you re just stretching student k
student,you have the tenth the whole divided into tenths
teacher,what s the whole when you say the whole remember clear and concise language
student,the zero to the one
teacher,from the zero to the one on your number line there are 10 equally divided spaces and what number were you looking for on this number line
multiple students,six
teacher,six tenths so what did you have to do to find six tenths on this particular number line what did you have to do what did you have to do
student,i found half and then add one
teacher,you found half and then you added one what
student,one tenth
teacher,one tenth cause half would be how many tenths
multiple students,five
teacher,five tenths and one more tenth would give us six tenths okay so i think you guys are ready what we re going to do is you are going to partner up with the person who sits beside you because i don t and the reason why i say beside you i ll wait and you guys are gonna work together no yeah student k you re probably gonna have to come over here okay here s the deal ladies and gentlemen i have one group of three which is fine you re gonna be using the orange cards listen i said beside you because i want you both looking at the number line i don t want anybody to look at the number line upside down especially as we re learning i m gonna wait until i have everybody s attention you and your partner are gonna shuffle the cards then you re gonna deal five cards just you and your partner five cards between you and your partner and you re gonna discuss where those five cards go on a number line and place them in order on the number line okay in order when i say in order i mean from least to greatest okay on the number line does everybody understand what you re doing
multiple students,yes
