speaker,cleaned_text
student,how many columns are we supposed to do
teacher,two columns please what do you need
student,inaudible
teacher,just do a line straight down the middle it doesn t have to be straight okay ladies and gentlemen as i just mentioned we are making two column notes today so you can have one line don t worry about how straight it is approximately down the middle of your page who remembers what i told you your title for your table of contents and the top of your notes is student a
student,sum of the angles
teacher,sum of the angles so hopefully you ve been thinking about what that means cause this is the first time we ve used this phrase take a minute and talk to the people at your group about what sum of the angles could mean
teacher,so when you re ready can i have eye contact back please inaudible is your table ready
student,yep
teacher,okay raise your hand if you would like to share what you think sum of the angles could mean what could that mean inaudible start using this phrase a lot in math sum of the angles student b
student,it means adding the angles around the triangle
teacher,okay yep so it could be a triangle it could be any shape what s that fancy word that starts with a p for a shape with a closed sides it can be any polygram so how d you sum meant to add
student,because i looked up inaudible
teacher,so you used your vocabulary student t very good so student b is correct do other people agree with that
multiple students,yes
teacher,sum of the angles means you re gonna add all of the angles key word though is inside a polygon for example in your notebooks please draw on the left side of your columns either a square or a rectangle doesn t matter which it is draw either a square or a rectangle on the left side of your notes
student,inaudible
teacher,or both great question student d we ll talk about that in a minute i d like you to label all the angles inside your shape with how many degrees you know they are from what we ve talked about already
student,which ones get inaudible
teacher,nope nothing just follow the directions that i told you draw a square or rectangle and label the inside angles so do you know how big all those angles are
student,oh yeah
teacher,oh yeah you know how big all those angle are and then talk to all the people at your table about if you added the sum of all the four angles what the total would be see if you all get the same answer
multiple students,students working in groups
teacher,okay could somebody come up and label the degrees in one of those polygons for me student t you go for it
student,just inaudible
teacher,the all four angles that s just in one of the polygons student t do you know how big that angle is right there
student,no
teacher,think about it what were you about to write there
student,inaudible
teacher,okay so student t thank you can anyone go up and add the special mark that we put to show
student,me
teacher,you want to go
student,writing on the chalkboard
teacher,good so now we know they re 90 degrees and student t do you know the other mark that people that no you can sit down thank you i want to give someone else a chance thank you very much student t could somebody else go up and mark the first polygon but instead of writing the degrees since student t already did that beautifully put the special symbol that we put sometimes if they don t write 90 degrees student p without writing the 9 0 with the degree symbol how else could you show that that s a 90 degree angle
student,i don t know
teacher,think about if you ve ever seen a 90 degree angle drawn before without the 9 0 inside of it student t
student,inaudible
teacher,so if you didn t do that already i see you did it already
student,inaudible
teacher,if you didn t do that already add that to your notes
student,i did it
teacher,good can you add that special symbol to your notes that student j is doing on the board
student,does it look like this
teacher,you remember it now student s so either way you ve labeled your shapes the angles are all 90 degree angles we talked about last week that if i was to extend this line and just look at this whole straight line raise your hand if you remember how many degrees that was if i made a straight line student m
student,180
teacher,180 degrees how did you know that
student,inaudible
teacher,you add 90 twice very nice okay just a quick refresher there so raise your hand if your table agreed or if you are pretty confident on what the sum of the angles in either of those polygons is student s as on the board and on your notebook please what s the sum of the angles here student j
student,360 degrees
teacher,and how did you get 360 degrees
student,because 90 plus 90 plus 180 so there s four inaudible
teacher,okay so you said there s four sides so four 90s and i m doing the same thing i told student t not to do i know it s easy to forget but the whole number in the degrees are not the same thing so you always have to have your degree symbol thank you student j did anyone do this a different way student j said she added 180 twice student j
student,inaudible
teacher,and what is 90 times 4
student,inaudible
teacher,thank you and i m gonna make sure to have my degree symbol whenever i m writing so this is why am i not putting a degree symbol here i have 90 degrees am i m not putting a degree symbol here student d why
student,because you re not multiplying it by four degrees
teacher,right i m not multiplying it by four degrees i m multiplying it four times
student,four 90s
teacher,yeah four 90s four times so what i d like you to do is underneath that draw line that goes across your paper horizontally and on the left side of your columns draw a right triangle so a triangle that has one right angle it doesn t matter which angle it is as long as your triangle has one right angle does everybody have this in their notes i can erase
student,yeah
teacher,so student b you ll let me know when you re ready
student,done
teacher,i d like you to talk at your table and think for a minute you could possibly try to find the sum of the degrees in a it s a little trickier
multiple students,students working in groups
student,i got a trick for it
teacher,then let s see it we re gonna use a trick to answer it
student,inaudible
teacher,do you have to label the i would love you to label the angles but how are you gonna know what they are
student,inaudible
teacher,that s the problem so how d you come up with those
student,inaudible the triangle inaudible
teacher,how d you know that
student,inaudible
teacher,exactly so maybe you could draw that other half that you would pretend to cut off and then you need
student,inaudible
