speaker,cleaned_text
teacher,all right good morning boys and girls how are you today
multiple students,good
teacher,okay all right today we have finished and testing and reviewing for our testing and today we re gonna jump back to what we used to do back in when we used to do it once a week was our problem solving do you remember when we used to do our exemplars and our problem solving
multiple students,yes
teacher,and you had your math journals these yellow journals everybody remember
multiple students,yeah
teacher,well we re gonna review problem solving skills today and then i m gonna let you work on an exemplar today so actually we re gonna do two exemplars today the first one i m gonna let you do as a group with a partner and the next one i m gonna let you try by yourself and i m gonna explain why we re gonna two today and the purpose of that but right now let s go on and look at these charts up here so we can go over problem solving skills so first off when you have a when you get a math problem and it s a multiple step problem what is the process that you need to go through what do you need to be able to do to solve that problem what s the first step student b
student,what i need to know
teacher,yeah what do you know what do you know and we call that we need to understand the problem so you have to first understand the problem so what are some ways that you understand the problem student j what do you do to understand the problem
student,you read it twice
teacher,okay you can read it two times
student,you figure out what you need to solve
teacher,okay by figuring out what is the question asking you sometimes when you get a big word problem does it give you a bunch of information that you don t really need
multiple students,yes
teacher,yeah sometimes it ll give you a whole bunch of information that you don t need so we our first step to understanding the problem is what do you know so we pick out all the facts and what do you need to find out okay and remember when we do our problem solving we ve used this chart before this graphic organizer and so what is this box for
student,what we know
teacher,yeah this is we list all of our facts what in the problem do we know and what do we need to help us find the problem solve the problem and what s this box
student,what do i need to find out
teacher,yeah what is the actual question what is the actual question so once we understand the problem we have all of our facts and we know what it s asking us what s the next step
student,you show your math work
teacher,even before we show our math work
student,try to solve the problem
teacher,okay even before we try to solve the problem you need to come up with a
multiple students,plan
teacher,plan you need to pick a strategy to help you solve the problem so we understand the problem now we need to develop a plan so here are some questions have you ever solved a similar problem what strategies can you use can you estimate an answer so if we look over here i ll put this chart up what does this chart tell us what does this chart student a
student,it s tell you what to do
teacher,okay student b
student,it gives you some ideas what you can do for the answer
teacher,yeah this is a bunch of whole different strategies that you can use to solve your problem so the first one you can act it out or can use objects you can make a picture or diagram you can either make a table make an organized list you can guess and check what is guess and check mean
student,inaudible
teacher,okay yeah so that s just go ahead and solve the answer bt then check to make sure that the answer fits use or look for a pattern you can work backwards now does that mean you re gonna actually work backwards
student,no
teacher,what does that mean
student,you gonna start at the end
teacher,yeah start at the end of the problem and work your way back to the top use logical reasoning make it simpler and you can brainstorm so these are some strategies that you can use to solve problems is there always just one strategy that works
multiple students,no
teacher,no student m might use a table and student n she might make a picture or diagram so you can use several different strategies to solve the same problem and that is why we re doing two exemplars today the first exemplar i m gonna have you work with a partner it s a simple it s an easy exemplar it should not take us very long at all but you re gonna do it with a partner you re going to go through these prompts and you re gonna go through your graphic organizer but you re gonna put your work on this chart and then we re gonna compare how you and your partner solved it compared to other people so i m gonna approve to you that there s not always just one way to solve a problem okay so these are the strategies so that we go back to our steps we understand the problem we have a plan what s the next step student m
student,inaudible
teacher,we understand the problem we know what we need to find we ve picked a strategy to use what are we gonna do next
student,solve
teacher,solve the problem you are going to solve the problem this is where you put all your math work and so that s what we re gonna use this box for so how do i show my thinking there is where you re gonna use whatever strategy to solve your problem work it out and then so we solve the problem what if you re working on a problem and you realize this strategy doesn t like if you re making a table and making a table we re gonna do strategy do you have to keep making a table
multiple students,no
teacher,no what could you do
student,you can pick another
teacher,yeah scratch that and go pick another strategy because sometimes a strategy that you think might work it might not work so that s why you need this tool belt of all these different types of strategies okay so once we solve the problem you need to be able to communicate the solution is communicating only talking about it what s another way we could communicate to
student,explain it
teacher,okay yeah you need to be able to explain it but what else could we do what s another way to communicate besides just talking
student,you could like write it down
teacher,okay writing it down are pictures a way of communicating
student,yes
teacher,are tables
student,yeah
teacher,yes all that is a way of communicating and you need to make sure these questions answer do you have a representation is it labeled correctly do you use math language to communicate and is it clear what you did and why you did it so when you communicate you re explaining what you did and it can be through words it can be through pictures tables but you just have to make sure whoever s reading your problem understands what you did and understands the answer and then finally what should you always do
student,look check
teacher,yeah you always need to check so once you re done go back and make sure that does your answer make sense is it correct did you answer the right question all right so any questions about the process is this all ringing a bell coming back to you because i know we ve focused a lot of testing the past month we kind of had to put exemplars to the side is this all coming back because remember we did an exemplar once a week
multiple students,yeah
teacher,yes okay so today like i said we re gonna do two exemplars the first exemplar it s a very easy exemplar and it should not take you very long time but the whole point of this exemplar is because i want you to pick a strategy and i want you to show it show your strategy show your math thinking on this paper and then we re gonna show all the different strategies that were used so some of you might use objects some of you might make a picture or diagram some of you might make an organized list so we re just gonna see how many different strategies that we were able to use okay and then i have a more challenging exemplar that we re really gonna focus on these steps
student,by ourselves
teacher,yes we re gonna try it by ourselves okay but we ll do you ll do it by yourself but we ll also do it whole class but the first one i want you to work with a partner so with that being said this is what i m going to need you to do i m gonna pick your partner for you you and your partner take your math journals and then next free page you can go ahead and make your graphic organizer okay and you re gonna do the steps then when you get to the part where it says show my math thinking you re gonna put it on here okay and you can use markers if you wanna make it darker that s fine if you need to use manipulatives if that s something that you want to use as strategy where it says use objects you can get a math kit any questions student b
student,so our graphic organizer we re only gonna show our work on that paper so
teacher,yes we re going to what i m focused on right now with the paper is your strategy but in your math journal you can make your graphic organizer and you need to make sure that you write down what you know what do you need to know this means show your thinking and communicate on this as well all right and like i said really focusing on the strategies that you use to kind of familiarize us again with all the strategies because we ve used exemplars using all those strategies i just wanna make sure we go over it before you get the bigger exemplar all right so let s have student e and m student j and v student b and m student j and a student c and student m student a and student j student m and student b who doesn t have a partner student n and b all right let s do this and say in about 15 minutes because i think you re gonna find this one is very easy but if we have some problems then we ll go over together so about 15 minutes so please one partner come up and get your exemplar oh the exemplar s called chaperones chaperones and since we are going on a field trip tomorrow i thought it might you might be able to relate it to tomorrow too
student,do we just get our papers
teacher,yes chaperones so one person from your group come get your exemplar and you re purple paper is it hot in here everybody get one
student,no i didn t
teacher,everybody got a purple paper and an exemplar okay so 15 minutes 15 20 minutes thereabouts
student,miss
teacher,yeah
student,do we need one paper per person
teacher,yeah one paper per group one purple page per group
multiple students,inaudible chatter
