speaker,cleaned_text
teacher,okay our centers today are gonna be a little bit different from normal because they don t just focus
student,inaudible
teacher,excuse me i m ready they don t just focus one thing they re gonna focus on several things you know as you wrote down you have a test on perimeter and area on thursday so part of today s review at the teacher center is gonna be on that the game art center will be an artsy center about what we learned yesterday points end points lines rays line segments and then when you re at the independent center you re gonna kind of do a general review on lots of different things that you should already know so independent center you re gonna be using your pencil to do journal 1 and you re gonna work on pages 3 9 and 11 you re doing all of 3 all of 9 all of 11 except for number 2 that s why i put an arrow and i put not number 2 it can be a challenge problem and it has to do with an angle and i haven t taught you angles yet that will be next week but if you think you can do it feel free or you can skip it it s optional so all you need for independent work is a pencil and your journal 1 your game art today you re going to be a doing a book of riddles and this is kind of what it s gonna end up looking like similar to this you re going to have white paper and we re gonna take two pieces and you re gonna fold them together just like this we did this the same with the other book that i haven t yet hung up but you re gonna fold two pieces together and then you re gonna take a colored sheet construction paper and you re gonna put it over it so in the end you re gonna have your book something like this on the front all you re gonna write this says the book of riddles by and then it says rays lines line segments point end point you don t need all that all you need to write is a book of riddles by and then your name and your partner s name okay don t write all the rest of this inside is an example there s only one example okay it says i m a location in a space sometimes i am referred to as a dot letters are used to name me who am i what do you think that is if we can use a dot and a letter to name it student a
student,a line
teacher,um no if it s a line it d be something about extending on forever in both directions it says i m a location in space just one location sometimes i am referred to as a dot letters are used to name me student j
student,a ray
teacher,no glad we reviewed this maybe we should review it again a ray goes on forever in one direction think of a dot the biggest hint here is that i am a dot and a letter is used to name me student j
student,it s the ending point
teacher,well end points generally there s two this is just one so this one is just a point
student,oh inaudible
teacher,okay so on the line that says point and then underneath it there s a picture of a point there s a little dot and there s an a next to it that s a point okay with just a dot we normally call it a dot but with an a next to it it s now a point cause we label it as a point okay so that s an example of point you ll turn the pages and you ll write your own there s five to do okay one on each page so what i m gonna give you is construction paper for two purposes one for the outside of this and you ll staple it when you re all finished and two you can cut little squares to cover up your answers at the bottom use this is an example but there s only one example in it all right i m also gonna give you tape scissors and a stapler so you pretty much have everything you need for that so i wrote pencils colors actually you won t need colors i don t think cause i don t think you ll get far enough to illustrate it your srb is to help you obviously we re still a little bit rusty since we just learned this yesterday cause we re giving me wrong answers in your srb you can use the glossary you can use the index the glossary to give you definitions the index to tell you where to find those pages like we did yesterday and read about them so you have a riddle to write you re doing it in partners and i do expect you to finish i want you to finish all right so you ll bring your srb you ll bring your pencil don t worry about the colors for now i ll give you the rest teacher time you re doing a review on perimeter and area with me on the carpet you need a whiteboard and a pencil computers st math student r
student,do you have to bring your srb to the inaudible
teacher,one of you should bring it but you don t know who you re gonna work with yet so you should bring it
student,okay
teacher,it d be better to bring it and then not need it than to have to get up and go to a different table while you re working student a
student,inaudible
teacher,today is the first day of centers so we just do where we are and then switch tomorrow we ll do the opposite too student s
student,what if you re on the track meet tomorrow
teacher,if you re on the track meet tomorrow i m gonna give you whatever center you re going to be missing not if it s probably the game or the art but if you miss independent work or if you miss teacher time i m gonna give that to you tomorrow questions others on where you re going or what you re bringing only on the center student s what
student,you re saying we have to do like two days of computers right
teacher,what
student,i don t know
teacher,i m not sure what your question is if you can clear it up let me know
student,inaudible
teacher,we have 50 minutes from right now until 12 00 so that means 25 minute centers you may go where you re going don t forget your srb and your journal depending on your group
student,inaudible
student,inaudible
teacher,what
student,inaudible
teacher,yeah you know what i already have some whiteboards on the carpet you could use those too
teacher,it sounded like a good like it beeped but then i pushed it again you can check all right student a clean up this mess
student,it s not a mess inaudible
teacher,student a clean up that mess
student,no you sit there
teacher,all right here s some construction paper for either the outside or for the inside
student,inaudible partner
teacher,you need two pieces each this one i ve already pulled in are you two working together
student,yeah
student,yes
teacher,this is to staple it when you re done
student,yeah
teacher,this is to tape down the answer flaps here is an example remember just the book of the riddles by you don t write all this and these are scissors to cut the flap also
student,teacher s write our names here right
teacher,yeah all right you two are together
student,uh huh
teacher,and student s and student a is that gonna work is that a good idea
student,yes
teacher,i don t want to hear any conversation that s not related to what you re doing here
student,all right
teacher,now student h put those down you don t need em yet
student,inaudible
teacher,put em back on the pile you don t need em till you do the answer flaps you have 25 minutes now 24 and you got to get all 5 of those done okay no wasting time student s that s for you and student a
student,i need inaudible
teacher,student s focus that s for you and student a thank you student a for taking it student s pay attention student a on the oh take a piece of paper so you can do your cover you re just gonna write a book of riddles by student a and student s and i want this group taking turns writing the riddles but you re coming up with them together they give you a grid to do to the work student n
student,i used it
teacher,okay this group don t forget that i mixed in area and perimeter problems so don t be confused don t get confused because you got to read each one carefully student e do you need to go to another table by yourself
student,inaudible
teacher,that s the last time i want to hear that from you boys you re working independently please this is a review for a test so there should not be talking
student,oh
student,wait you could staple at the very end
student,oh yeah
teacher,you could staple it now if you want just make sure it s right up against the inside just put two staples in it and then you can start working student a are you gonna be able to see the title cause you picked a black piece of paper
student,yeah
teacher,okay
student,as far as i know
teacher,make sure student a that student s is writing with you student s i need you focusing on him please
student,yeah
student,do we have to count this piece two up and then these two inaudible together
teacher,if it s perimeter perimeter means all the way around so i would show it i would add it all up perimeter so 110 plus 110 plus 50 plus 50 add it all up
student,okay
student,inaudible
student,that s not true
teacher,student a and student s if it would be better to go sit at a different table then go sit at table 3
student,inaudible
teacher,student a do you need help with the stapler
student,i know how to staple
teacher,okay so when you guys are done give it to student l student j for that one
student,uh huh
teacher,see how each square is worth four
student,yeah
teacher,i would count by 4s cause that one is gonna mix you up probably student j same with you i would count 4 8 12 each one is worth 4 you can even write it down in the squares put a little 4 in the first and 8 in the second then you should get the right answer
student,okay
teacher,cause that s the one that confused people the most in the last class student j write a four now write an eight now continue student a please don t manhandle my stapler
student,i know inaudible
teacher,no you re not supposed to slam
student,it s not working
teacher,back up
student,can i try
teacher,no if you have a staple sticking out that means there s something jammed okay you can t look you can t keep stapling it when there s staples sticking out here go the other way
student,what
student,plus
teacher,okay student a you also can t staple that high because you can barely turn the pages
student,inaudible
student,inaudible
teacher,it s a microphone
student,oh
student,what do you mean microphone
teacher,nope student h i m obviously using it right
student,can i go get a drink of water
teacher,no you and student s are working on this book that i m stapling for you here student s
student,can i
teacher,no i shall do it
student,nothing but we just go inaudible
student,wait we have more than enough covers can we like oh i have an idea what if we cut out a little bit put it on here and then we wrote on this
teacher,well i would just go get a marker and you ll be able to see it with a marker
student,oh come on i think it would be better that way
teacher,student a we don t have time so right now go get a marker
student,inaudible
student,yeah
student,do we have to this inaudible or yeah this is i did inaudible
teacher,it s perimeter right or is it area
student,perimeter
teacher,okay so how do you find perimeter of a figure what did i say about the other one
student,inaudible
teacher,well that s part of it all right i m gonna take this
student,area it says
teacher,no how do you find perimeter of a shape what do you do
student,you would multiply this
teacher,that s area student m how do you find perimeter of a shape
student,like two inaudible
teacher,area is the distance around so what do you do
student,hey
teacher,student a do your work please
student,what is it on
student,i m not sure
teacher,student l and student h you have no time to waste right now and you may not say a word to student a or student s how do you find perimeter
student,ten plus no
teacher,what is perimeter
student,perimeter is the around
teacher,okay
student,the area
teacher,if it s all the way around what do we do
student,we add
teacher,but what am i adding
student,which plus which
