speaker,cleaned_text
teacher,okay boys and girls we re gonna get started today we have our objective it s there can you see it
multiple students,yes
teacher,given a set of fractional word problems the students will accurately solve the problems and explain how they know they re answer is correct now we re gonna be talking about fraction actually we ve been talking about fractions you know a lot about fractions don t you
multiple students,yes teacher we do
teacher,this means that we re going to work together in order to solve a in your group after you re done we ll come back and we share all right
multiple students,yes
teacher,now the problem that we have is this one i hope that you can see the problem i m gonna read it to you and you re gonna try to solve it together it says miss h asked her students how they get to school each day she collected their answers and determined the following results half of her students take the bus one fifth of their parents now that s the problem right
student,yes
teacher,that s the information that we have now i m gonna ask you this question what s the portion of the students that are going to take the bus it says they re
student,one inaudible
teacher,it says that they re going to take the bus
multiple students,half
teacher,half right half of the students and what s the portion that are going to walk
student,one fifth
teacher,one fifth and the rest do you know the portion of the rest
student,no
teacher,you don t know it yet right you don t you have something to say
student,yes i think one half plus one fifth will give you the answer it probably be the answer of the rest of her student inaudible
teacher,we ll see but let s go to the question first now we have the question right the question the first question that we have there can you read the question can you read the question question question a
student,what percent of the students take the bus
teacher,what percent of the students take the bus now let s think about that now we know how to convert fraction into percents don t we
multiple students,okay
teacher,if you don t know we have it over here but i know that you know now it says half of her students take the bus and now the question is what percent of the students take the bus let me go to the girls and see can you tell me what percent of
student,fifty percent
teacher,fifty percent hmm do you
student,how do you get that
teacher,do you all agree though do you all agree that s 50 percent
multiple students,yes
teacher,what about the boys do you all agree
multiple students,yes
teacher,and why do you think i m gonna go back to you again why do you think it s 50 percent
student,cause one half comes to 50 percent
teacher,because one half is
multiple students,fifty percent
teacher,the same as
multiple students,fifty percent
teacher,fifty percent and are you sure about that
multiple students,yes
teacher,you sure
multiple students,yes
teacher,you re sure
student,yes
teacher,oh sure or not sure are you sure
student,yes
teacher,yes it s 50 percent right fifty percent is the same as half any half is 50 percent right
multiple students,yes
teacher,now that s an easy one to go down should i write it right here
multiple students,yes
teacher,what percent of the students take the bus
multiple students,fifty percent
teacher,fifty percent okay fifty percent of the
multiple students,students take the bus
teacher,students all right now we have the second question can you read that question please
student,what percent of the students walk
teacher,what percent okay sorry
student,explain how you know that answer your answer is correct
teacher,now in this question we have more than one part right
multiple students,yes
multiple students,two
teacher,two parts now don t forget when we are ready to answer the question we should answer the two
multiple students,parts of the question
teacher,parts of the question now what s the first part of this question let me see let me go over here what s the first part can you
student,what s the percent of the students that walked to school
teacher,what s the percent of students that walk now let me see if you can t come up with the answer to that i m going to that kid over here
student,twenty percent
teacher,twenty twenty percent you said one fifth of her students walked he said 20 percent boys do you agree that it s 20 percent
multiple students,yes
teacher,do you agree
multiple students,yes
teacher,okay i need to see the girls girls do you agree that it s 20
multiple students,yes
teacher,now why do you think it s 20 percent tell me
student,because one fifth equal 20 percent
teacher,because one fifth is 20 percent now he said 20 percent and all of you agreed that s 20 percent is what percent of the students that walk and i m gonna write it here 20 percent but yet they are asking you to explain how you know that the answer is correct remember our objective says that we got to explain our answer and he said what did you say can you repeat it
student,one fifth equals 20 percent
teacher,one fifth is 20 percent now how do you know that one fifth is 20 percent can you tell me how do you know that one fifth is 20 percent how do you know that can you help student j
student,you could write i know that it s 20 percent because 20 percent is equal to
teacher,okay go ahead equal to what
student,like
teacher,equals one fifth is that what you mean
student,yeah one fifth equals
teacher,yeah but how do you know that one fifth is 20 percent can you help
student,you could do it this way one fifth of 50
teacher,one fifth of 50 why 50 why 50
student,not fifty of the students cause
teacher,fifty do we have fifty there
student,no cause one inaudible what percent of the students take the bus
teacher,okay that is 50 percent of the students but why do you have to relate it to one fifth okay again my question is how do you know that one fifth of is 20 percent do you have something to add
student,yes one fifth of percent one fifth is the same as two ten and when you have like a tenth you just got like ten times the number that s ten times the numerator and it s gonna be the same as two ten and two tenths is the same as 20 percent
teacher,okay two tenths two tenths is equivalent to one fifth right and it s the same as 20 percent if one fifth is 20 percent two tenths is also 20 percent now girls what do you think
student,correct but there s another way you could do it you can find one fifth of
teacher,can you say it louder
student,you can find one fifth of a whole
teacher,one fifth of a whole yes that s a good idea yeah and in a whole how many fifths you have
multiple students,two
teacher,how many fifths you have in a whole fifths
student,four fifths
student,five
teacher,two three four five
student,six
student,four
teacher,two fifths
student,one
teacher,excuse me let me let me look at it this way okay let me what do you have to say
student,could you say the question again
teacher,i said one in a whole one whole how many fifths you have in a whole a whole
student,one
student,i have three
student,two
student,five
teacher,five that s good five fifths yeah then if you have five fifths fifths is the same as what
multiple students,100 percent
teacher,100 percent if you divide 100 percent into into what into five parts then each part would be what
student,one fifth
teacher,yeah this is if you want to explain it this way you do this
student,twenty five times
teacher,you divide this one two three one two three four five right
multiple students,yes
teacher,into five parts right and this this is the same as five fifths or one whole right
student,yes
teacher,and one fifth is this one right and this is one fifth and this is the same as what percent one whole is
multiple students,100 percent
teacher,100 percent and one fifth is one 100 divided by one two three four five if you divide 100 by 5 what you have
student,20
teacher,20 and 20 percent a one fifth is the same as
student,20 percent
teacher,20 percent right now he explained it right this is how you should explain your
student,answer
teacher,your answer now is that difficult to do
student,no
teacher,no it s not difficult now are you ready to go to the third question
multiple students,third
teacher,now i m gonna have one boy over here to read the can you read the third question question c
student,what percent of the students ride with their parents show or explain how you got your answer
teacher,now here the question the question is what percent can you state state the question for me what percent what s the question question c
student,it says what percent of the students ride with their parents
teacher,parents now let s go have let s go up a little bit it says see the problem there
student,yes
teacher,it says the rest of her students ride with their parents hmm isn t this a little bit difficult isn t this a little bit difficult to do right but now how are we going to solve this problem here what is the first thing to do to solve this problem let me go over here okay what is the first thing that you do to solve this problem what percent of the students ride with their parents i believe it says the rest okay the rest of the students ride with their parents
student,you put at both of the percents of you ve got 50 50 percent plus 20 percent and then find and then you do 70 percent plus what equals so 100 percent
teacher,yeah but it seems to me that that s the answer but boys what you say
multiple students,yeah
teacher,and over here what do you say are you do you agree with him
multiple students,yes
teacher,can you tell me what he just said
student,he said that you have to add the
teacher,what do you want to add
student,the percents that you have
teacher,the half the percent of b half of the students then it s he said it s 50 percent right
student,add 20 percent
student,yes
teacher,you re gonna add it
multiple students,20 percent
teacher,add it to 20 percent
student,equals 70 percent
student,70 percent
teacher,70 percent and now let me stop there okay let me see one of the girls over there i m going to you okay now 70 percent now you said that you add 50 right then 20 and you have 70 percent is that the answer
multiple students,no
teacher,okay now girls what can you say
student,you add 70 plus what equals to 100 percent
teacher,okay you add 70 plus what okay she said add 70 plus what that goes to
multiple students,100 percent
teacher,100 percent then he would be what
multiple students,30 percent
teacher,oh good that would be 70 plus 30
multiple students,equals 100 whole
teacher,then the answer would be what
multiple students,30 percent
teacher,then it says what percent of students ride with their parents
student,30 percent
teacher,okay 30 percent okay
student,students drive with their parents
teacher,of the students okay thank you with their parents now that s good yes do you have something to say about this
student,she had a question
teacher,yes what s your question
student,where did you get the 30 from
teacher,where did i get the 30 from who can explain who can tell her okay let me see over here
student,well when you put fifty percent plus 20 percent equals the 70 right then 70 plus what equals to 100 percent there s a whole in the class and inaudible and you find 70 so 70 plus 30 equals to 100 percent a whole
teacher,yeah remember that the whole is 100 percent right now you already know that half of the students take the bus what is the percent for half
student,70
teacher,the percent for half percent percent fifty percent right
student,fifty percent
teacher,and you also know that one fifth of the students walk right because it s 70 and the whole remember is 100
teacher,percent then when you go from 70 to 100 you take how many steps
multiple students,30 steps
teacher,30 steps right
student,because it s 30 steps
teacher,it s 30 percent now what we did here was we added right but we could have
student,subtracted
teacher,done subtractions right how could you do subtraction can you tell me
student,fifty percent take away 20 percent that s 30 but it was 30 there s 70 i know that 70 plus 30 plus 100 but the answers not 70 the answers 30 cause 50 percent take away 20 percent
teacher,now you said that you d take the 50 20 percent from 50 percent
student,yeah
teacher,would that be the correct way to solve this problem to do the subtraction now how would you do it
student,i would first i would subtract by
teacher,from
student,from 100 then the answer would be 80
teacher,80
student,i would
teacher,the answer would be
student,80 from subtract would be 100 by 20 you ll get 80 then you ll subtract the 50 by the 100 i mean 80 by 50 to get the answer
teacher,hmm isn t this a little bit complicated for us no but the idea is there but you need to work on it a little bit who can help can you tell us how to get it by to do it by subtraction how to what are you going to subtract what are you going to subtract
student,100
teacher,100
student,minus 70
teacher,minus 70 right because it s remember you added 50 plus 20 now we have 70 percent that you know the 50 percent of these students are riding the bus taking the bus and 20 percent are riding with their parents and we know 70 percent and we need to know the rest it s 100 percent minus
multiple students,70 percent
teacher,minus see and this is how you do it see it s 100 minus 70 equals 30
multiple students,30 percent
teacher,and remember that this 70 here 70 comes from what from 50
student,fifty percent
teacher,plus what
multiple students,plus 20
teacher,plus 20 then you have that
student,equals 70
teacher,right
student,yeah right
teacher,that s why you have 30
student,percent
teacher,30 percent now yes
student,you could take 100 inaudible from 70
teacher,yes
student,plus inaudible though
teacher,yeah that s how you do it now let s go to the yes
student,inaudible i would stop at two fifth you need to give to the whole right
teacher,yes
student,you know that 50 plus 20 equals the 70 so you do 100 minus what equals to 70 that was my thinking
teacher,100 minus
student,what is close to 70
teacher,yes 100 minus what 100 minus
student,30
teacher,30 equals to 70 now that s
student,or inaudible
teacher,that s okay now let s go to the last one okay over here b last time one of the boys read right
student,he did
