speaker,cleaned_text
teacher,all right we have been here 120 days of school student c can you see from right there then i think you need to find a different spot find somewhere you can see the board all right so 120 days of school so someone write me tell me that in word form student a
student,one hundred
teacher,words
student,one
teacher,letters we always spell it out
student,zero o n e h u n d r e d 20 t w e n t y
teacher,thank you expanded form student l no this is her question give it a try
student,ten plus ten
teacher,all right i see that you did you wanted three numbers because we know we have three numbers what number is in the tenths place
multiple students,two
teacher,two so it s always going to be whatever is in the second place here so that will be the 20 and is there anything in the ones place
student,no
teacher,so you can either add nothing by adding a zero or you don t have to write anything at all your choice all right next let me hear money form for 120 cents yes ma am
student,dollar sign one decimal two zero
teacher,okay now let s turn 120 cents into a fraction and start with an improper fraction student c
student,one hundred twenty over one hundred
teacher,one hundred twenty over one hundred cents in a dollar let s change that to a mixed number student j
student,one whole
teacher,one whole
student,twenty over a hundred
teacher,and 20 over 100 excellent all right we have been just turning it into a mixed number is it you remember a the beginning of the year when we were reducing our fractions when we were dividing it by a factor can we reduce the 20 over 100
student,yes
student,no
teacher,i m hearing some yeses so someone who says yes tell me what am i dividing both the top and the bottom by student r
student,two
teacher,two okay when i m doing that let me show you one and one half that would be one whole circle and then another whole circle colored in right that s one and a half one and two fourths which we ve already talked about one half and two fourths being equivalent one whole circle and then two out of four pieces being colored in are those the same
multiple students,yes
teacher,yes one and a half even though my drawing is not very pretty and then one whole circle and two fourths that s the same amount did my whole number change when my fraction changed
multiple students,no
teacher,no so when i reduce my whole number s gonna stay the same and student r wanted us to divide by two so everyone what s 20 divided by 2
multiple students,ten
teacher,ten and what s a hundred divided by two
multiple students,fifty
teacher,fifty can i get any smaller
multiple students,yes
teacher,you said yes so what do you want to divided by
student,two
teacher,two again is my whole number gonna change
multiple students,no
teacher,no what is ten divided by two
multiple students,five
teacher,five what s 50 divided by 2
multiple students,twenty five
teacher,twenty five can i go smaller
multiple students,no
multiple students,yes
teacher,i m hearing yeses and nos somebody who thinks it s a yes student a student e how much or what am i dividing by you want to change your mind you think divide by five let s see does my whole number change
multiple students,no
teacher,no what s five divided by five
multiple students,one
teacher,and what s 25 divided by 5
multiple students,five
teacher,five can i get any smaller than that
multiple students,no
teacher,no cause i got a one on the top this is equal to the one we started with all right those are equivalent fractions we ve just been reducing it or simplifying it sit down please all right is there anybody who could tell me what could i have divided by if i wanted to go straight from here to here
student,maybe i think you said multiply
teacher,i said tell me what i could divide by cause we re getting smaller to go straight from 21 hundredths to 1 fifth student a
student,four
teacher,well what s 20 divided by 4
student,five
teacher,five and a hundred divided by four would be
student,twenty five
teacher,the 25 that we did earlier is that the same as this no so it s gonna be bigger than four student s student r
student,seven
teacher,what s 20 divided by 7 how let s think about these the way we ve been doing equivalent fractions how can you get turn a 20 into a 1 student a
student,twenty
