speaker,cleaned_text
teacher,go ahead and get some paper we re going to be working on 2 by
student,is student b sitting here
teacher,yes go ahead and put today s date on the top student b i m waiting on you
student,what do i use
teacher,versatiles honey unless you feel like you need to come work with me we re reviewing 2 by 2 and then going on to 3 by 1 and 3 by 2 why don t you come join us student b sit around the edge i m going to write upside down come sit over here go ahead and scoot this chair over student j will you pull up a chair between student c and student v the problem solving groups make sure you explain how you solved it in words i need to know what your thought process is
student,what s the date
teacher,november 8th let s review 2 by 2 and that s multiplication first can someone give me a two digit number
student,23
teacher,so let s go ahead and write 23 how are we going to represent our multiplication sign what are we going to put there
student,a dot
teacher,what s the difference between this dot and a decimal dot
student,in the multiplication guide inaudible
teacher,right multiplication that s magical magical multiplication in the air decimal dot is dead on the ground remember can somebody give me another two digit number why don t you join us please
student,25
teacher,25 go ahead and write it down so 23 times 25 we can say 23 groups of 25 or 23 rows of 25 that s how we can say it in words yes sir the products are in the top drawer someone who was here for tutoring this morning the black piece of paper we used for multiplication
student,it s over here
teacher,i thought i was losing my mind yes
student,i got one times three digit and i just got that
teacher,very good you can get a calculator and double check if you need to if it s wrong you need to go back and check your work again what is the very first step for multiplication
student,expanded form
teacher,what is expanded form
student,25 equals 20 plus 5
teacher,let s stop right there we put each number in expanded form thumbs up when you re finished writing both numbers in expanded form student d i said do not go on now what am i going to do
student,matrix
teacher,what is a matrix
student,inaudible
teacher,kind of like a grid looks like a tic tac toe kind of thing how many vertical lines am i going to make what s vertical mean
student,up and down
teacher,why don t we just say up and down why do i like you to say vertical instead of up and down
student,because it sounds more mathy
teacher,it does we sound more like a mathematician right what do we do next we ve drawn two vertical lines what does horizontal mean
student,to the side
teacher,okay hold on you re going to write 23 at the top 25 out to the side now what
student,write 20 inside the top box
teacher,what does this represent this 20 and this 3
student,23
teacher,very good expanded form okay and then
student,inaudible
teacher,how about i set it down with our mathematician words
student,vertical
teacher,very nice hold on before i get started what do i need to do
student,put it on the bottom line
teacher,why do we do the bottom line hold on one second i want to know what two numbers meet in the the squiggly line goes all the way around in all four boxes let me see student d okay student c the squiggly line goes around all four boxes okay now what two numbers would meet in this box hold on what two numbers
student,20 and 3
