speaker,cleaned_text
teacher,okay good morning
multiple students,good morning teacher
teacher,awesome awesome okay today we are going to be looking at our fraction cubes and working with fractions what can we tell what can we say about adding fractions what do you need student s
student,you need two like denominators
teacher,you need two like denominators okay what do we know about a mixed number student j
student,it has a whole number mixed with a decimal
teacher,a decimal
student,i mean a fraction
teacher,a fraction a mixed number is a whole number with a fraction and what we do know about improper student n
student,the numerator is larger than the denominator
teacher,awesome the numerator is larger okay so today s goal is to add fractions with a whole number so what are we going to be adding
student,fractions with a whole number
teacher,what are fractions with a whole number
student,oh mixed number
teacher,mixed numbers so we are going to be adding mixed numbers i need you student r lay them down flat i do not want to see you playing with them until i give you directions okay we re going to be doing some hands on activities where you re going to get to add the fractions using your fraction bars and i will go ahead and tell you that if you cannot follow directions and are playing with them i will take them is that clear
multiple students,yes
teacher,okay so we ve covered mixed numbers and improper fractions we know that in order to add and subtract fractions we need a
student,like denominator
multiple students,like denominator
teacher,common denominator a like yeah like denominator common denominator same thing okay so now we are going to practice using our fraction towers our fraction cubes to add mixed numbers so find your eighths thank you pull out your eighths and get out three eighths
student,inaudible
teacher,hmm
student,i don t have any
teacher,where s your eighths
student,inaudible
teacher,they weren t in the bag did anybody see that they have two sets of eighths
student,inaudible
teacher,okay student j just look on with student a for this one is that it i had no clue those were missing okay okay and actually you can work with your elbow partner because you re going to need a whole number and obviously in our sets we only have one one whole huh he doesn t have a whole
student,no he doesn t have a partner
teacher,oh okay then if you have to do a three team that s fine okay so work with someone near you and just if you do one group of three that s fine so put your two wholes together okay just put two wholes together and one of you get your three eighths find three eighths
teacher,get your wholes yeah get your wholes so you two can you all three can work down there that s fine
teacher,two whole they can work together okay two wholes and three eighths okay now you can use your two halves to make your one whole
teacher,and now add one fourth okay so you re going to have to use your your group
teacher,don t put them you need to put them together okay here s your two and three eighths okay now you can use this as one whole and one fourth okay so with your group you re about to lose them
student,well she took it
teacher,enough enough
student,well she took mine and then
teacher,stop
teacher,and when you have two wholes together with a group and three eighths and then you can use your two halves these two pink because what do these make
multiple students,a whole
teacher,these make a whole you can use these as another whole and i want you to find a fourth and pull that out all of your other ones just set on the side
teacher,okay so now we are going to add these two mixed numbers and when you have it your eyes are up here lay them down student s can you explain to lay them down are we ready
multiple students,yes
teacher,okay so we are going to add these two mixed numbers but what do i see that is not there we should all be looking we should all know what we need student n
student,inaudible
teacher,we need a common denominator so what can we trade student d and student u what can we do with our eighths and our fourths what is something that we can change out if we have three eighths what do we change out for that fourth to have a common denominator student j
student,we re going to change three eighths into two eighths
teacher,well we have three eighths so what do we think is going to be our common denominator student n
student,the common denominator is going to be eight i mean you have to look for the lcm least common denominator
teacher,okay well a common denominator so what s a common denominator between four and eight
student,eight
teacher,eight okay so i have one fourth here okay what can i trade this out for to get eighths student j
student,one eighth
teacher,try one eighth one fourth and one eighth does that match
multiple students,no
teacher,how many eighths do i need to make one fourth two try that take off not from your three eighths okay your three eighths is part of this problem two and three eighths get your eighths from your extra and see how many eighths you can trade out line it up and see what is equivalent to one fourth
teacher,and what do see is equivalent to one fourth
multiple students,two eighths
teacher,okay so we re changing that to two eighths why what do we know about one fourth and two eighths student d
student,they re equivalent
teacher,they re equivalent how did that get from eight from four how did i get this fraction from one fourth
student,by finding the least common denominator the least common multiple
teacher,multiple but we re having to find a common denominator right okay so we know two eighths if i take my extra i know two eighths is the same as one fourth okay so i m going to trade this out aren t we didn t we just decide that these are the same thing
student,yes
teacher,okay so i m going to take my one fourth and put it up because now i have two eighths now do i have common denominators
multiple students,yes
teacher,yes okay can i forget about my whole numbers
multiple students,no
teacher,no so this fraction stays the same because we re using eighths as a denominator just like we did with adding just regular fractions does everybody see that we should have two and three eighths and now one and two eighths does everybody see that
multiple students,yes
teacher,now we can add student j
student,we would get
teacher,now we can just add the numerators just like usual three plus two
multiple students,five
teacher,five keep your denominator and we can t forget about our whole number
student,three
student,three and five eighths
teacher,three and five eighths so isn t that what we have we have these two halves that are staying as a whole and then two three right
student,yes
teacher,and then we have three eighths here plus our
multiple students,two eighths
teacher,two eighths okay so our answer is
student,three and five eighths
