speaker,cleaned_text
teacher,first thing you need to do is have your homework out we ll quickly go over that and then i ll explain what we re doing today remember tomorrow we ll be taking our quiz on angles and then also we ll have half our math time to work with the computers and working on angle games so homework let s look at page 67
student,inaudible
teacher,we will see so here we go 1 you had to tell whether the ways that were making the angle if there was a one quarter half or three quarter or full rotation then i wanted you to also let me know what the degree was we talked about that number one who would like to try that student b go ahead
student,two seventy and three fourths
teacher,good check yours you should have it out number 2 student j
student,two fourths and 90 degrees
teacher,good number 3 student j
student,full rotation
teacher,full rotation what s the degrees
student,three sixty
teacher,good number 4 student k you were absent sorry student a
student,one have and inaudible
teacher,good the next section is the same thing but this time you have shapes or what have you that are doing rotation
student,inaudible
teacher,oh like two fourths it s the same thing but in the directions they did give you the one half but two fourths is the same thing student b didn t you just do one let s give somebody else a turn real quick student m let s try 5 same thing that we just did but they re shapes this time
student,one fourth and 90 degrees
teacher,number 6 student a
student,one half and 180 degrees
teacher,very good one half 180 if you drew a line straight through that triangle straight through the dot and straight through the other triangle it would be a straight line did anyone get confused on that one
student,what did you put three fourths in
teacher,one half same thing that s fine the way it was done if you drew a line straight through the center of those two triangles straight through that dot in the center it would make a straight line i see what you did if you had drawn a line straight through the center see how it makes a straight line any other questions
student,you said one half inaudible
teacher,for number six yes student e 7
student,three fourths and 270 degrees
teacher,who knows what that type of angle is called this is a little out of the box i ll bet you know this is his favorite angle
student,right angle
teacher,the right angle is on the opposite side
student,reflex angle
teacher,reflex angle good it s the one that s larger than 180 so it s a reflex angle number 8 student d number 8
student,full rotation and 360
teacher,number 9 student a number 9
student,two rotations 180 degrees
teacher,it s not two rotations it s it was up here and now it s down here so it s a half rotation one over two one half rotation 180 number 10 student j
student,three sixty and a full rotation
teacher,everybody checking their work we re going to move on in just a second number 11 student c do you want to try that one
student,one eighty degrees and two fourths
teacher,it s starting this way and it ends here so it s only going this far so it s basically it started here and ends there and this is the angle that you re doing so what do you have
student,inaudible l upside down
teacher,well it is an l upside down but the shape started here and ended there so what is that degree there
student,inaudible
teacher,one fourth and 90 everybody get that it is a right angle it s just upside down and that s fine if i turned it around would it still be a right angle
teacher,it s fine
student,what was it
teacher,one fourth and 90 because it is a 90 degree angle
student,i thought 180 and three fourths
teacher,that would be if it started here and went to here
student,are you talking about 12
teacher,i m at 11 number 12 is very similar to 11 except you re looking at this side and it s turned a little bit but it s still the opposite side student k
student,i have a question i need help on these
teacher,i ll work with you on that student a go ahead
student,inaudible and three fourths
teacher,it s a three fourths rotation and it s 270 very quickly i ll show you this particular one it starts out this way and it ends over here there okay so this is basically what it looks like but they want this part of the angle and if you basically draw a line straight down to the dot and then straight across from the door since you re measuring this side what do you notice the shape so these sides are 90 right but we want this side think about the drawing that we did yesterday that little bull s eye thing we talked about all four corners are 90 degrees it makes it 360 so you re looking at how many here ninety how many here
teacher,so how many would that be it s not a full because that would be 270
student,inaudible 390
teacher,and this is one section one fourth and one fourth and one fourth would be three fourths of the circle we talked about the circle yesterday but i ll work with you ore on that one yes
student,inaudible
