speaker,cleaned_text
teacher,okay boys and girls i need you to be working on your math
student,three
teacher,it s three wholes did you write that good now they ate 5 of another pizza what is that in another fraction 5 also known as five tenths how would we write that let s get going then we also talked about sometimes fractions can be what put an equal sign there and reduce that fraction what can go into 5 and 10 to reduce it easiest number ever good all right now she wrote it i see you student d don t put three equal signs it s all together inaudible that s cute i didn t know you all went to her school
student,inaudible
teacher,you finished everything
student,mm hmm i was working when you first started
teacher,keep going try some more put your name on this inaudible why do i keep putting these back up here you keep taking them don t touch them again student s 3 5 okay i ll be right with you where is your whole number with this one it s three and five tenths where s the whole number so write that as a whole number three whole pieces then you ate 5 of another pizza when you say 5 that means five tenths this place is what places this right here put it in the tenths place write 5 over 10 student d pass those out please yes you did honey that s beautiful how are you doing 34 over what 100 just reduce that i shouldn t have done that i did my number in my mind 34 that s okay we ll just leave it
student,inaudible
teacher,maybe that s what it is come on work thank you you need to fix those ones i think you were rushing that time two and three hundredths that s two and three what that s why i said you were rushing and i want you to fix those two more minutes and we go over the math message the math review two inaudible number two first five read this number baby
student,five and six 5 6
teacher,no and was right five and six
student,hundredths
teacher,what s this place called this is the ones part the tenths what s this place called now if this is 5 6 like you said you write five and six t e n t h now your words are right we re going to do a fraction which number is the whole number how many wholes are in that decimal five write five as a whole number now turn six tenths into a fraction how do i make that into a fraction excellent now take it one step further and reduce keep the whole five now what do you do what number right and what is it
student,2
teacher,how many times does 2 go into 6
student,2
teacher,2 4 6
student,oh
teacher,how many times does 2 go into 10 i told you you must have been rushing because you re going to have to redo all that
student,i was rushing
teacher,student m why did you leave the rest of them sitting on your desk are they extras or something you could have gave them to me student t needs one hold on if you finished your math work on the board i can take that just give me one sheet i don t want all those papers thank you that was right first write it in words read it why do you need to put it over 10 go have a seat i ll be back over there to you i see student c never turned one 34 it s not zero and inaudible thirty four hundredths good now how do we write it as a fraction same way you say it thirty four hundredths i told you up here that wasn t the right step there is no division such as this when you re just converting a fraction into a decimal you take the first number which is inaudible we take a decimal which is a fraction and inaudible i asked you to reduce and when you reduce you divide 5 into the factors of 5 and 10 find the greatest common factor then you divide by the greatest common factor the whole number stays the same 10 divided by 5 is 2 this is how we do this now we re doing this one you got the fraction right check reduce correct this is the step to reduce you write down both numbers you find the greatest common factor and then you divide by the inaudible you do not divide 5 into 6 they are not related that way let s work on this we ll find the greatest common factor for 6 and 10 and then divide the multiples by doing multiples you re doing factors into 6 all right last papers did i get yours finish i have everybody else s student d you about to be finished student m you finished you already took it okay let me have some volunteers thank you for working on this assessment let s go over this work on the board student c you can fill it in while we finish it up first let s do our math message 8 5 inaudible fractions i keep telling you inaudible they are where they always are on the bottom of one of those drawers you know where everything else is inaudible circle the whole decimal first that s what we re converting into a fraction show me with a picture what does 3 5 pieces look like somebody help her out how do we start this i just want a model a visual what does 3 5 pieces look like can you explain
student,inaudible
teacher,three whole pieces three half pieces
student,three whole pieces
teacher,excellent all right can somebody else tell me what is the 5 or the eight and five tenths mean
student,inaudible you put 5 in each one
teacher,you put another pizza
student,and then put 5 pepperonis
teacher,what are the other ones how many how many pieces are in this pizza this is a whole 1 2 3 5 which you all told me was
multiple students,inaudible
teacher,now looking at my beautiful fractions thank you student a everybody why the 10
multiple students,inaudible
teacher,say it again student l
student,inaudible
teacher,the denominator tells you how many pieces in all inaudible all right show me 5 now do i have got three and five tenths
multiple students,yes
teacher,what is the next step after that though while she s doing that we already converted it
student,see the factors
teacher,what s that called it starts with an r
multiple students,reducing
teacher,reduce i was talking about the s
student,simplest form
teacher,there are three ways to say it it will say reduce the fraction it may say show the fraction in simplest form or it may say just simplify simplify means reduce how do you reduce student c tell me how you reduce five tenths
student,find the greatest factors
teacher,divide by 5 write it right here and i ll answer we ve got these fractions three of those three and a half pizzas excellent good job these are the same thing words and fractions inaudible okay so they need to say it s important to be able to know how to convert decimals you need to be able to read this word you can t just say 5 6 that s like the short way to say it if you want to say it in a correct and appropriate and how it s actually supposed to be said you want to read this as five and six tenths good how about money how would this be in a money form student e
student,inaudible
teacher,that s what you all think that s not right it s not five if it was five and six tenths it would have to look like this 5 00 no tenths 6 cents remember because this means 6 pennies now we can do it remember what i told you all
multiple students,yes
teacher,60 cents all right let me get a helper student d i have a question while he s working on that if i added two tenths more what would be my new decimal please don t get it out i added two tenths more what would be my new decimal
student,five and eight tenths
teacher,she s right five and eight tenths very good if i added here s a tricky one three hundredths if i added three hundredths to this number what would be my new decimal there s not even a hundredths place but if you remember i just showed you inaudible so three hundredths more will get me
student,5 16 hundredths
teacher,you were so close remember what i told you to add in there i said add three hundredths is that the answer
multiple students,yes
teacher,five and six tenths reduce is correct excellent thank you number three student t come on student t i m going to help you inaudible are you ready to go on the field trip first thing write it in words okay let me tell you something the first word is and what s this 34 what place is this right after the decimal
student,tens
teacher,tenths with a t h remember if i has a decimal inaudible the next one we ll do is thousandths excuse me student l is that what it is
student,inaudible thousandths
teacher,we do thousands regular thousands to the decimal point we go two places 34 don t put the zero put it right here good now i m going to write it as a fraction take that same decimal 34 now we re going to write it what is going to be our denominator 34 pieces of out how many would be how many do we have to have behind the decimal to move up to a whole number i m going to ask that again i want everybody s attention how many parts or pieces what number do i need to get up to on the decimal side to be able to have a whole number think about it
student,100
teacher,hello thank you student m 100 so once it gets to 99 which would be inaudible think of wholes as one whole student m says it s going to be less than 100 pieces very good student t that s good that s the fraction we ve still got to work on now we ve got to reduce put equals now inaudible over here so you can actually reduce this to 17 oh my bad i thought you were writing it on top what are you doing we re on 17 boy what number can we reduce this by what can we use to reduce it 2 all right last one this is our last one let s see if student e has it student e inaudible thank you i m videotaping inaudible eight hundredths 8 over 100 you missed one step simplify what number goes don t say 2 you know it girl how many fourths in 100
multiple students,25
teacher,what number in fourths would give me inaudible when i tell you in decimals always think money okay so come on reduce you know how to reduce try again what are you dividing by sweetie
student,4
teacher,so 8 divided by 4
student,2
teacher,8 divided by 4
student,4
teacher,please be quiet 8 divided by 4 stop listening to everybody behind you 100 divided by 4
student,25
