speaker,cleaned_text
teacher,all right i know you guys are obviously wanting to sing your
multiple students,inaudible
teacher,all right so how are measures essential tendency used all right show me that you re ready to start please we ll just do our little warm up through song what you started i guess student k would you like to start us out please
multiple students,mean means average mean means average mode means most mode means most median s in the middle median s in the middle now i know now i know range is means difference range means difference inaudible now i know
teacher,some of us are still having trouble with that word statistic let s try our actually let s go back for just a second raise your hand if you can tell us how we find a mean raise your hand please don t shout out at me student m how do we find the mean
student,add all the numbers together then divide by how many numbers there are
teacher,okay so we have our set of data we add it all up and then divide by how many items are in the data set okay raise your hand if you can tell us how to find the mode that s the one that some of us seem to get a little confused by tell us student p
student,the mode is when you have digits and the one that occurs the most
teacher,the one that occurs the most remember it s not the largest number it s the one that s listed the most number of times the greatest number of times
student,if you have 100 it s not the digits it s the whole number
teacher,yeah the one that occurs the most number of times what about median raise your hand if you can tell us how you find median student a
student,you put the numbers in order then you cross the numbers out and see which numbers are in the middle
teacher,what kind of order do you usually put them in
student,least to greatest
teacher,when i was working with somebody yesterday they put the numbers in order from greatest to least is it still possible to get the median
multiple students,yes
teacher,it still is normally you want to put them from least to greatest but that works how about range student r go open the door it must be locked how do we find range student k
student,range you find the big number then the small number and then you subtract them
teacher,so we re subtracting from the biggest to the smallest when we do those estimation jars you all like it when we can get that range now right away right if you know the number of candies in the jar are greater than 100 but less than 120 that really narrows it down that s using range too do you want to add something to range
student,i did median yesterday because my siblings were doing this contest so i added up all the scores and i got the mean no the median by seeing the average
teacher,by crossing off
student,yeah i added them all up
teacher,real life application there let s go to our next song let s have student g start us on this one whenever you re ready student g
multiple students,mode mode mode inaudible
teacher,you ve got to sing it as a round mode the most average the mean median the number in between all right on this one we ll have a volunteer for the first screen i said you could do the first screen today go ahead student k
student,the mean is the average don t you hear me say add them all up and divide away
teacher,let me have a volunteer for the second screen student j
student,the mode is the most you re going to see put them all up for you and me
teacher,okay and our next screen student m
student,the mean is in the middle of the numbers in a row it s always in the middle of the crowd you know
teacher,all right and let s have student k
student,i m going to tell you about the range listen up because it s a little bit strange you find the high find the low subtract the two and there you go
teacher,here s what we re doing today we re going to finish with our math rotations now we have a little mix up on the laptop cart again so we don t have the computers so when you look at your sheet if your sheet says computers your name is listed on the board over here if you re on that list mrs w will be in in a little bit and she ll take some people to the little computer lab so if you are on the list for computers we re going to work in that order on the classroom computer until mrs w gets here and then those people will be able to go let me finish directions if you would look at the goals board please every one of you has a practice in the folder i think it s called summarizing and they re not all the same i put one in your folder that i especially chose for you to do so i want that assignment done today first everybody got it you can leave it in your folder i ll get it from your folder this afternoon thank you for asking that then we re going to go right to the wednesday stuff so when we get to the wednesday stuff if your name is first on this list where should you go to that computer remember we re doing the kia website first if you re on the computer list and you are waiting for your turn should you just be sitting there
multiple students,no
student,you should be doing something
teacher,you should be going on with the rest of it i put a note on the board to go ahead and do the bottom of the sheet which includes the calendar and the math station vocabulary stuff i d like whoever s making that noise to stop right now please we re going to work a little bit out of order from what your sheet says because of the computer situation and because i do want the other assignment that s done if you are meeting with me today then we re going to go ahead and start that right away you will need a whiteboard and a whiteboard marker and just get a tissue for fancy eraser today because we don t want to disturb the camera all right none of us here wants to pay for a repair to the camera so make sure you stay away from it i m sure it s more than i have in my pocket yes student t
student,mrs w wasn t in the classroom
teacher,she wasn t here today oh who was here today ms l she s supposed to be but if she doesn t show up we ll just work through that list who s first on that list student s why don t you go ahead and start and after five minutes let someone else take a turn let me see which team is doing exactly what i want you to do and if you re scheduled to meet with me i ll see you back here in 5
student,inaudible
teacher,9 times 3
student,when you see it on the paper do you write it or do you keep on spinning it
teacher,spin write it spin write it 2 go around behind that they re single digit numbers it s an easy day 1 grab a seat read the directions on your paper remember to do the individual practice i gave you first where s your paper student h student c let s practice first please who are we missing over here student c you re supposed to be with me do you understand the instructions yes those are tests you take home we re going to create a data set and do some of these calculations to practice today fix yourself a box at the top of your board for the data set
student,does it have to be at the top or can it be on the bottom
teacher,it can be anywhere on there as long as you have a clear space for your data set okay we re going to use dice and we re going to use two of them and we re going to make some two digit numbers change the box to two all right here we go so what number would you like to make from that from the 3 and the 6 i m on a two digit number put those two together to make a two digit number student c come closer please do you want it to be 36 or 63
multiple students,63
teacher,so let s put 63 in our data set student k what number should we make now 55 or 55 laughter
student,55
teacher,good choice student c what number do we want now
student,11
teacher,isn t it funny how they re coming up doubles like that all right student i what do you want now
student,32
teacher,okay and student m what number do you want now
student,24
teacher,what number do we want now student e
student,33
teacher,33 and student l is going to give us our last one
student,46
teacher,thank you all right our first task is to find let s do the range first how do we find the range of our data set
student,you have to add our numbers
teacher,for the range
student,oh
teacher,think about the song range means what s the word difference so difference tells us to do what kind of math
student,subtract
teacher,what are we going to subtract
student,the smallest number from the
teacher,the smallest number from the highest number what s our smallest number
multiple students,11
teacher,what s our highest number
multiple students,63
teacher,please find the range and list it on your board you re not following directions excuse me you are did you finish this page do that first okay so what was our range
multiple students,52
teacher,all right what do you want to find next
student,median
teacher,the median what do we have to do with our data set first to find the median
student,put them in order
teacher,from what
student,least to greatest
teacher,what s our smallest one
multiple students,11
teacher,then what
student,then it is 24
teacher,then what
student,32
teacher,then what
student,33
teacher,then what
student,46 55 63
teacher,let s make sure we didn t miss any i think we got them all
student,33
teacher,why do you think it s 33
student,because 3 here then 3 there
teacher,so you just took 3 off each end our median is
multiple students,33
teacher,write that down on your board 27 is going to be here all right so we know that our median is 33 what about mode mode means what
multiple students,most
teacher,is there one there that s there more than others
multiple students,no
teacher,there s double digits but there s not double anything i understand what you re saying but the number is not 3 it s 33 it s not 3 it s 32 i see what you re saying we used 3 more than any other number the last one is going to be hardest for some people and what is that
student,mean
teacher,what s the first step
student,add them up
teacher,go ahead and do that i told you the first time i really want to see you working over here are you hearing me inaudible you can t go on the computer yet but you can do this stuff right here okay she should have been in here by now i asked you to do that one first if the pass is there there you go okay go and have a seat get back to work what s the second step to finding the mean divide by what
student,how many numbers
teacher,did you guys all get 264 for the sum
multiple students,yes
teacher,what are we dividing 264 by
multiple students,7
teacher,see if you can solve that
student,can i get some help
teacher,give it a shot and we ll look at it in a second some of us need some practice for this long division solve this next we have 7 items in our data set did you get it divided not yet okay i m going to help you with that in just a second let me just check on someone over here now you re ready to work on this okay student a you okay over here got your math journal updated
student,mm hmm
teacher,okay so we know that 7 can t go into that 2 can it sometimes it s a good idea to put an x up there or a 0 up there that s fine so now you want to use the 26 so 7 times what gets us close to 26
student,7 times 3
teacher,what is that
student,21
teacher,thank you let s let everybody get to this step first okay you haven t done this for this long division yet so we ll work through this part together
student,i ve been practicing over the summer with my cousin i was at his house over the summer we really didn t have anything to do we just practiced math
teacher,i had my students come up with a thing for that
student,dumb mary subtracts badly
teacher,that s right that s what one of my groups of students said dumb mary subtracts badly laughter what was it you said
student,inaudible
teacher,okay so now we re going to bring down the 4 because we haven t worked with that yet how close can we get to 54 multiplying by 7 what is 7 times 7
student,49
teacher,what s the remainder
multiple students,5
teacher,5 so if you look at our data set and you took the whole 264 of the numbers that we rolled and you spread them out evenly among the 7 they would only get 37 points on each one okay the difference between our highest and our lowest is our range 52 and our median was what
student,our median was 33
teacher,our mode was we didn t have one did we you can put none or you can put 0 are we good with that one let s try another set of data
student,can we use the board
