speaker,cleaned_text
teacher,okay student i i think we left off on you and you were explaining why 15 was divisible by 3 using the divisibility rule for 3 what s the divisibility rule for 3 do you remember student c do you remember student k oh come on you have to know this student m
student,the sum of the numbers is a factor of 3
teacher,well a multiple a multiple of 3 the sum of the digits is a multiple of 3 so if we have 15 it s pretty easy to tell it s divisible by 3 if you know your math facts but to follow the divisibility rule all you have to do is add the digits what s 1 plus 5
multiple students,6
teacher,is 6 a multiple of 3
student,yes
teacher,yes it is that s all you need to do let s see all the factors of 15 what did you have student c
student,1 3 5 15
teacher,1 3 5 15 prime factorization for 15 what is it
student,3 times 5
teacher,3 times 5 very good what s the next square number after 15
student,6
teacher,hmm
student,16
teacher,16 is the next square number what is the next prime number after 15
student,17
teacher,17 very good and this was kind of an interesting one how did you draw your rectangle student k that had an area of 15 what did you draw
student,inaudible
teacher,rectangle length and width area of 15 how did you draw your rectangle that had the area of 15 what length and what width did you give it
student,inaudible
teacher,you made a long skinny rectangle that s okay he had a 1 by 15 rectangle he had a rectangle that looked like this it still has an area of 15 because 1 times 15 is still 15 did anybody draw the 3 by 5 who drew the 3 by 5
teacher,very good but that s okay that s okay it s still a rectangle it s just a long skinny one how about the triangle if we do a triangle and it has an area of 15 you need to remember that the base times the height need to be divided by 2 before you finally get to 15 square centimeters so the base times the height has to be what student m
student,the base was 2 and the height was 15
teacher,oh he gave the base 2 and the height 15 because 2 times 15 is 30 and 30 divided by 2 is 15 did anybody else have a different base and height what other two numbers can you multiply to get 30 and then divide by 2 yes
student,my height was 6 and my base was 5
teacher,did anybody do a height and base of 6 or 5 anybody do like student m did with 2 and 15 was there anything else you could use that worked yes
student,3 and 5 i mean 3 and 10
teacher,3 and 10 because 3 times 10 is 30 and divide it by 2 and you get 15 anything else you could use how about 1 and 30 that would be a really weird looking triangle wouldn t it but you could have used 1 and 30 the next one i want to look at was number 15 a rectangle that has a perimeter of 15 now if we look at the formula for perimeter of a rectangle what is the formula for perimeter of a rectangle student m
student,length plus width times 2
teacher,length plus width times 2 equals 15 because we want a perimeter of 15 what does that say about either the length or the width if we had 2 whole numbers and double them it s always going to be even is 15 even
multiple students,no
teacher,no so what do we have to do we have to come up with what yes
student,half
teacher,we have to come up with a half measurement for either the length or the width
teacher,okay go ahead student j
student,2 and five tenths plus 5
teacher,2 and five tenths plus 5 because this has to add up to what 7 and a
multiple students,half
teacher,half because when you double 7 and a half you get 15 did anybody else come up with any other dimensions student n
student,4 times 3 and 3 and a half 4 plus 3 and a half
teacher,plus and you could write 3 and a half like this or you could write 3 and five tenths the general basic idea is you have to get 7 and a half in order to double it to get your perimeter of what
student,15
teacher,15 we re not going to look at any more of these but i do want you to keep this hold onto it we re gonna go over the rest of this review tomorrow you should have your books out open to page 48 is 48 divisible by 3
multiple students,yes
teacher,how many say 48 is divisible by 3 who can tell me why explaining the divisibility rules for 3 student c
student,inaudible
teacher,i can t hear her yes go ahead you have to do what
student,inaudible
teacher,you have to add 4 plus 8 and what s it equal to
student,12
teacher,12 and finish the divisibility rule
student,inaudible
teacher,of
student,3
teacher,3 okay how many kids think they know the divisibility rule for 3 pretty well by now
teacher,all right in your math notebook what i want you to write as your heading is algebra and i want you to write variable and expression the words are spelled for you on the top of page 48
teacher,how many remember me telling you algebra is really really hard
student,no it s easy
teacher,how many remember me telling you algebra is actually easy it s not hard wait till you see wait till you see how easily you re going to learn this today you also wrote down variable and expression you also see a number of word problems so we re gonna take these word problems and we are going to write an expression for the word problem using a variable what s a variable let me show you it s simply a letter like n you know how we do some of our geometry formulas yeah n will just represent it represents a certain number and i use the letter n because n is the first letter in number equal sign like this so if i went let s say that student b had a fish tank student b has a fish tank and she has 12 fish in her fish tank and she went in one morning let s say this morning to feed her fish and she saw that some of the fish had died so she had 12 fish but some of the fish had died so we have 12 minus some fish this is a variable she hasn t counted the number of dead fish floating at the top of the tank yet she just knows right away that some have died this would be an expression to represent that word problem this morning to feed her fish and she noticed that some of them had died why do i use a minus sign some of the fish had died some of the fish are gone now let s say the next day student b got up let s say 4 of the fish had died so she had 8 fish in her fish tank and she decides she s going to go to the pet store and she s going to buy some more fish how many fish will be in the fish tank now why do i use an addition sign now
multiple students,because you re adding some fish
teacher,i m adding some more does this sound difficult yet or not too hard at all
multiple students,not too hard
teacher,not too hard at all okay how about if we look at some of the example problems on page 49 and see how we write what is this called what is this called
multiple students,expression
teacher,an expression and what s this variable it s a variable and you can make it any letter of the alphabet at all all right let s look at some of the examples here and let s see if we can figure out how to write expressions look at letter a it says sarah had 15 apples in a basket some were eaten how do you think you ll write that does anybody already know sarah had 15 apples in a basket what are you gonna write
student,15 minus any letter
teacher,yeah and since it s apples what letter do you want to use
student,a
teacher,a yeah sarah had 15 apples in a basket some were eaten so we use the minus sign that s called an expression and a is the variable easy
student,mm hmm
teacher,okay look at the second problem there were 11 people joining the swim team now look at this one what are you starting out with you have a swim team right let s write the letter t are you taking notes there taking notes 11 people joined the swim team do we know how many people are on the swim team
multiple students,no
teacher,no so let s just make it t plus what
multiple students,11
teacher,t plus 11 this is an expression that represents the number of people on the swim team since it didn t tell us how many people were there but 11 people joined we can write this expression to represent that word problem look at letter c tom had 18 baseball cards he traded some of his cards for 3 of tammy s cards now let s look at that one again because that s going to be an expression that uses two different signs addition and subtraction how many cards did he start with everybody
multiple students,crosstalk
teacher,18 he traded some so what are we gonna do
multiple students,minus
teacher,minus okay and they re baseball cards so let s use a c for how many of tammy s cards is it tammy
multiple students,3
teacher,so if you knew how many cards he traded say he traded 5 right if you knew how many cards he traded you could fill in this variable and now it becomes a known number 18 minus 5 would be
student,13
teacher,13 plus 3 would be
student,18
multiple students,16
teacher,16 18 minus 5 is 13 plus 3 is
multiple students,16
teacher,16 so that s how you write this expression for a problem where you do a couple of different things first he got rid of some traded some away and then he did what he gained some more let s look at check on page 49 it says explain why 6 is an unreasonable value for n in this expression lyle has some fish he buys 3 more fish and then sells 10 fish and here s your expression it says lyle what well if you ve got to go what that means that you ve got to read it again
student,okay
teacher,okay sometimes you have to read it twice sometimes you even have to read it three times before you can figure out exactly what they mean but you always start with where they start lyle has some fish what letter do we want to use
student,f
teacher,f then what does he do what does he do next
multiple students,buys some fish
teacher,how many more does he buy
multiple students,3
teacher,so what are we gonna do
multiple students,plus 3
teacher,plus 3 and then what does he do
multiple students,sells
teacher,sells
multiple students,10
teacher,10 so what are we going to do
multiple students,minus 10
teacher,subtract 10 now what did the problem ask you it said why is 6 not a reasonable number for f why is 6 not a reasonable number for the variable f come on look at it
student,i know
teacher,i should see every hand up
student,it s supposed to be n
student,it doesn t matter
teacher,why can t this by 6 student l
student,because you can t subtract 9 from 10
teacher,well you can t subtract 10 from 9 that s what you meant right yeah so this is not a reasonable number so if you were to come up with a reasonable number what would it be give me a reasonable number any reasonable number
student,12
student,100
teacher,12 100 20 okay what i want you to do is i want you to look at 2 3 and 4 i want to see if on your papers you can write the expressions if you could write the expressions that go i even have a better idea do you want to use the whiteboards
multiple students,yes
teacher,okay in an organized manner i want you to line up back there only one person at a time gets in front of that line
teacher,who was my whiteboard person and my marker person i think it went a little more quickly go ahead student b i think it went a little more quickly when we had people handing them out
teacher,it probably would be more helpful if you had a math book so that you could see what the kids are looking at i m going to peak next door and see if there s an extra math book there you go that would help okay as soon as you have your whiteboard i want you to sit down and i want you to look at those three problems on the bottom of page 49 scoot your chair in a little bit and i want you to write down the three expressions and when you have them you re going to hold them up so i can see that you know there s kind of a hold up back here huh okay you get a board how about if i pass out the boards i think it might go a little faster just erase that stuff on it here you go there you go
teacher,student i already has two formulas written down or two expressions two expressions you re doing number 2 number 3 and number 4 now when you think you have how about when you think you have number 2 hold your whiteboard up that is sam had 10 dimes he gave gary 4 so what expression are you gonna write you won t be even using a variable now i want you to see what student j has come here let me see this
student,i have the same thing
teacher,i know but look at this an expression doesn t have an equal sign what student j did and he s correct he wrote an equation say equation
multiple students,equation
teacher,now say equal sign
multiple students,equal sign
teacher,do you kind of hear the word equal in equation
multiple students,yes
teacher,okay expressions don t have equal signs and this is how they want you to set it up if they say write an expression and then give the value of the expression they want you to give the value or answer it without using an equal sign it s just kind of picky like that so when you read sam had 10 dimes he gave gary 4 you re gonna do this you re gonna 10 minus 4 you don t even have to put a letter in no variable but this is still an expression then you want the value he had 10 dimes he gave gary 4 when you give the value you have to say what it is 6 what dimes so instead of writing 10 minus 4 equals 6 you need to write 10 minus 4 use this little piece of punctuation it s called a semicolon and then you write the answer but you have to write 6 dimes so everybody i don t see 6 dimes written down there 11 plus 5 is what what are we talking about when you give it a value you have to say exactly what it is that you re talking about you do it like this 11 added to 5 so we re starting with 5 we better do it the right way then you do this and you just give me this is the value 16 see that how to do that okay let s look at kim had 24 cookies ate 6 then baked 12 more that s a good one
student,i got that one
teacher,okay how many cookies did she start with
multiple students,24
teacher,24
student,she ate 6
teacher,then she ate 6 it sounds like me when i bake cookies
teacher,then when you give your answer you have to write the number so how many cookies would she have
student,30
teacher,she would have 30 but you have to write 30
student,cookies
teacher,cookies 30 cookies does everybody have that
multiple students,yes
teacher,all right let s try this now everybody erase your boards everybody erase your boards we re gonna try this again we re gonna use number 5 i m gonna read it out loud i want you to write the expression on your board and this time you will be using a variable you will be using a letter
student,okay
teacher,and then you need to explain what the variable and the expression represent we ll kind of do the first one together just so you know exactly what you re doing number 5 it says rhonda had 96 pencils and then sold some so what are you gonna write what is your expression going to look like
student,96 minus p
teacher,96 minus and any letter will do most of you are using p for pencils but you can use s or you can use n hold up your boards
student,wait
teacher,okay then it says you need to tell what the variable represents and what the expression represents so what you need to write down now is p is the number of pencils sold and what s the expression the number of pencils she has left that would be the value of the expression
teacher,don t erase your expression keep 96 minus p or n and then you say p or n or whatever the letter is is equal to the number of pencils sold that s the letter
teacher,so what i want to see the second part is not quite right you re supposed to tell what the expression itself means first you tell what the letter means then the expression itself so this is what i m looking for most of you are getting this p is the number of pencils sold right but when you write 96 minus p what this represents is the number of pencils she has left or that she has now that s how you explain both the variable and the expression itself you got it you got it you got it
teacher,you need to say the number of pencils left the number of pencils she has now you need to be really careful p means the number of pencils sold you can t just say the number of pencils you have to be clear 96 minus p is the number of pencils left let s try this with number 6 try this with number 6 what i want you to do is you write the expression then you tell me what the variable represents and then you tell me what the expression itself represents do you think you can do this is this easy
student,a little uh huh
