speaker,cleaned_text
teacher,who can read the essential question on the board for math
student,what has sides vertices and edges
teacher,sides vertices and edges who can tell me what a side is when i draw a 3d object instead of sides i want to use the word faces what are faces student c
student,they re like the square on the cube
teacher,like this front part can you elaborate on that definition is the square itself 3d
student,no
teacher,so how could you describe it it s what type of surface student m what kind of surface is this object the square i heard you whisper it can you say it louder
student,flat
teacher,you are correct flat surface what else have you learned think about the rays point segment plane what can we use about the surface to describe faces student l
student,planes
teacher,planes on a 3d object what s our next word that we are defining student d what s the next word we re defining look at the essential questions louder please
student,vertices
teacher,vertices i m going to give you a second to think about it i m going to pick a student think about what a vertices is this is review student c what are the vertices i can t hear you
student,corners
teacher,the corners can you come and put the points on the vertices for me how many points does this object have how many vertices does it have can you write it down just write the number and the letter v thumbs up if you agree good job so vertices are the corners what s the last word we are defining student c
student,edges
teacher,think about it for a second what are edges student a do you remember what edges are can you come trace the edges in red do you remember
student,no
teacher,why don t you pick someone to help you they can draw one edge for you but i want you to draw the rest pick a partner to go up to the board with you go up with her she s only going to trace one edge for you then you have to do the rest on your own i want you to count how many edges there are okay as you trace them can you write on the board how many edges you counted do you need some help okay we re still going to have student a do it but we re going to change the color of your marker we re going to do it with purple now as you trace it we re going to count with you as a class ready start tracing over the red 1 2 3 4 5 6 7 8 9 10 wait wait how many
multiple students,9 10 11 12
teacher,that s still part of 11 you have to go from dot to dot did you trace it all the way go all the way how many total did we get
multiple students,12
teacher,so write e for edges thank you thumbs up if you agree 12 edges for what shape is this class
multiple students,cube
teacher,now let me quickly write down the definition for edges who can tell me the definition i ll give you a second to think student m you get called again dot to dot
student,the lines that go from dot to dot from the vertices to vertices to make the shape
teacher,lines that go from vertices to vertices to make 3d object now these are our definitions how we describe it it may be a little different in the book we ll get to that in a little bit thumbs up if you remember these definitions we ve done these before okay today we re going to do some activities to help you remember i m going to write pictures down here so we re going to work more with 3d objects and we re going to do different stations so let me explain what we ll do for each station we have station 1 up here so i ll write it down here station 1 we have the nets of each 3d object what is a net the net of a 3d object look at the picture what is a net student l
student,where you put it together like the shape
teacher,well we are putting it together but what is the net
student,3d object
teacher,it is a 3d object but in what form what are we doing with this 3d object okay student a
student,we re going to put them all together so we can make an object
teacher,we are putting it together but what is the net though we re putting the net together to make a 3d object but what is a net student c student l
student,it s a 3d object flattened on the surface
teacher,flattened on the surface so it s like taking a cereal box and if you cut it up and open it up you will see the net of a what type of shape
multiple students,rectangle
teacher,so what shape net would this be laid out flat student o
student,a cube
teacher,a cube what about this shape right here our bases are triangles top and bottom and around we have rectangles student s
student,triangular prism
teacher,triangular prism and this last one student h
student,a cone
teacher,a cone you re going to create these into 3d objects so before you do anything in this station i want you to decorate it only the white parts so you can use patterns you can color do i want you to spend too much time coloring no spend about maybe three minutes coloring you re going to create one of each so create one fully then grab another paper i have markers and coloring utensils in here there are scissors to cut it out and there s tape in here any questions okay the next station will be at the back and there you will be building 3d objects i had another set of toothpicks student s where did you put it did i give you two packs or just one
student,you didn t give me any that was student z
teacher,was it two packs i ll look for the other one in a little bit okay so we re going to create 3d objects using what
multiple students,marshmallows
teacher,i m going to create an example just to show you what a cube looks like in the time you are provided you have about 10 minutes in each station you re going to try to create as many 3d objects as possible okay now i know you want to eat them you will get to eat them but afterwards now if i m doing this is this a 3d object yet
multiple students,no
teacher,what are my marshmallows turning into with a few scientific math terms
multiple students,squares
teacher,what are the marshmallows representing student h
student,the edges or the points
teacher,edges look at your vocabulary try again honey
student,the vertices
teacher,now am i done
multiple students,no
teacher,is this 3d
multiple students,no
teacher,you have to make it into a cube and keep it up so it can be a challenge i m just showing this is what this is just one face you have to try to make it 3d this was just an example did i eat the marshmallows
multiple students,no
teacher,am i throwing them around
multiple students,no
teacher,am i playing with it
multiple students,no
teacher,i want you to create as many as you can in 10 minutes you can t use that since i used it this will go somewhere where i can see it while i m working with my glue i want to have you all do it on your table back there okay then the last group you will work with me back here on the floor and i m going to hide the objects in here you re going to bring your whiteboards and markers when you come to the back i need everybody to take out your whiteboards and markers put them on your desk if you don t have whiteboards don t worry just put your markers on your desk i have markers oops thank you sir thank you boys can you set this in the back for me on the chair we will do mystery objects we will take turns picking the mystery object and we re only going to feel to see what it is how many of you remember how to do this you have to guess what object it is how many vertices it has how many edges it has and how many faces it has okay any questions student c do you have a question
student,my tooth came out
teacher,your tooth came out go ahead and rinse your mouth do you have your tooth let me see if i have a little box right now i don t have a little box but can you put it in a cup i ll send you to the clinic in a little bit go ahead and rinse it thank you those of you that followed directions silently and only took out the markers and whiteboards if you don t have a marker don t worry i have some at the back station 1 let me quickly go over this station 1 we have the nets station 2 construct 3d object and we re using what to construct it
multiple students,marshmallows
teacher,marshmallows and toothpicks station 3 mystery object trapezoids you will be doing station 3 i m going to call your names if you re in trapezoids student c student e student k and student h student s i m going to add you into trapezoids hexagons you will be doing station 2 now this is a privilege if i see you messing around and not doing directions you will have to do book work at your desk what kind of voices do i expect
multiple students,inside
teacher,inside whisper voices station 1 will be octagons yes sir
student,can we bring our coloring box
teacher,if you have coloring boxes you can bring them i have a few in here already
student,you haven t given me a shape
teacher,i haven t okay student r you will be with hexagons i have your names written up here if you are confused about your group look at your name is it in there you can just grab a chair yes i need more toothpicks i will be right there this group right here i already have a mystery object in here you will take turns viewing it and then after that you re going to write down the name of the object if you can hear me give me five if you can hear me touch your head if you can hear me touch your nose listen up i cannot teach over here if you re talking very loud so i need you to keep whisper voices it doesn t require much talking that station back there with the marshmallows i will come and give you more toothpicks just give me two minutes okay let me explain what to do here and i ll go if you do not have enough space up there at the front table some of you can work in the front row over there now what you re going to do is put the name of the object how many vertices how many edges how many faces and here i want you to do what
student,draw it
