speaker,cleaned_text
teacher,close them up student k close your book thank you student
student,you can measure the circumference of a circle
teacher,you can measure the circumference of a circle yes student d
student,pi times radius squared equals the area
teacher,pi times the radius squared equals the area that s two
student,diameter
teacher,that would be the circumference just a minute some have formulas that go along with circles it doesn t have any corners what s the 4th grade word no small line segments vertices a corner is a vertex and vertices is the plural student r what else do you know
student,it s round
teacher,it is round it is 360 degrees here s a circle why is it the most important shape
student,without it we would have no meaning for pi
teacher,you only need pi we only use pi with circles you re right can you turn off the lights student n so if i can get my circle turned the right way you can see the way you divide the circle up into degrees have you ever heard on a skateboard of someone doing a 360 or off the diving board somebody might do a 360 or a 180 do you know what it is
student,the clock is turned sideways
teacher,it is what do you mean
student,it s tilted
teacher,oh sorry we ll try to fix that all right student a
student,it s the degree of angles
teacher,student n
student,if it s a 360 they do a full circle this way or that way or they do a half circle
teacher,if i m standing on a diving board and i do a 360 what part of my body hits the water
student,the head
student,the feet
teacher,if i m standing on the board and i m going to do a flip and a 360 what part s going into the water first my feet because my head will have gone all the way around and my feet will go in if i do a 180
student,your head
teacher,a 180 would mean you just go halfway around right yes a dive would be like a 180 if i start on my feet and go that way i ve done a half of a turn right i haven t gone the whole way around yes
student,one time i jumped off the high diving board to do a flip and i messed up and i landed flat on my stomach
teacher,ouch so how many degrees would that be did you go all the way and then just a part way more or did you start flat on your feet and the flop
student,i turned and flopped
teacher,if you started like this that s not going to make any sense here s student j standing on the diving board and he jumped off and he landed boom like that that might not be exactly what you did wait if you start standing straight up on the diving board and you just go boom that s a 90 degree turn right let s use the pen top for his head here s student j boing boing boom and his head goes in first he s actually turned 180 if he s standing straight up and he goes off he goes all the way around so his feet go in first that s a 360
student,you have to do a 360 so you don t hit your head if you land on your head you might crack
teacher,usually you put your hands out it s taping us right now yes
student,inaudible and went down and belly flopped that would have been a 90
teacher,a 90 if he belly flopped can you guys see those numbers i know they re kind of small all right so you see how the circle starts at 0 but there s two numbers there there s 0 and 360 because if i m starting it s 0 and i would go to 10 20 30 40 all the way around if i go the full way around i end at 60 but i m back at 0 so 180 degrees is basically if i m starting at 0 and going across 180 how many degrees is that what does it make it s a 180 degree angle and it makes what it actually makes a line right here 0 to 180 now let s talk about what i have in my hand what is the same and what s different between that whole circle mark degree from that protractor student l you talk first
student,that s a half circle so i think it measures angles
teacher,it s a half circle we use it to measure angles okay what else do you notice about it it s only 180 student a is that what you were going to say student d
student,it only marks degrees
teacher,it actually only marks degrees you don t have to know this for 4th grade but if you went between two of those little marks it goes down it s called minutes and seconds kind of like a clock but we just go with degrees in 4th grade what else this is half of this it measures 180 it measures degrees what do you notice about the 0 on this one and the 0 on that one where s the 0 on the circle it s where at the top where are the 0 degrees on the protractor there s one there is none do you see a 0 where
student,on the left
teacher,oh that s not a 0 for the degrees though it s at the bottom all right
student,what about the top
teacher,there is no 0 on the protractor you just have to kind of think about where it would be what about all these numbers what s going on with that
student,those are the angles
teacher,but why is there two numbers at ever line
student,because that s where it would be if it was a full circle that s half and if you turned it over
teacher,let me show you this let me draw an angle here sometimes it smears because i don t let it dry between look what happens when i measure an angle that s a pretty good angle now i put the dot there s a little hole in the protractor i ll give you one in a minute there s a little hole right there isn t there can you see that little hole
multiple students,yes
teacher,okay that little hole has to go on the vertex and the vertex of your angle it s called the vertex yes
student,i thought a protractor has those little things you can move
teacher,some of them do some of them have a little arm that you can move back and forth but ours don t
student,so you can use it like a ruler
teacher,yeah you can use it like a ruler it s kind of like when you measure with a ruler you can start at 0 and sometimes they have that little plastic at the end you don t need that s the same thing on a protractor this ruler at the bottom has nothing to do with the protractor they just put it on there so you can measure and use a straight edge you don t have to go reach for a ruler it s just a math tool all the way around that ruler at the bottom doesn t really have anything to do with measuring angles we don t even need that hang on student j what
student,the compasses it s not like it
teacher,wait let him finish his question student j what
student,inaudible
teacher,that s a compass we use that to help draw a circle well in 4th grade that will help you measure angles with it you can draw a triangle with it too usually it s just to draw a circle yes
student,is that second row of numbers for a smaller circle
teacher,i ll show you so i m going to measure this angle i m going to put the hole of that protractor right on the vertex got it this straight leg or horizontal side or vertical side of my angle has to be on the zero line but where is the zero line let s see here s 30 here s 20 here s 10 that line right there is the zero line but they don t put a zero there i guess because there s so many numbers and marks they just think we don t need it do you see where the zero line is
multiple students,yes
teacher,all right look on this side it s 40 30 20 10 what would that be
multiple students,zero
teacher,it s not there is it but we just know it s there because we re smart we can remember that all right so i have to put the hole of the protractor on the vertex so i have to know that this bottom side is exactly lined up with this zero line i call it you have to be precise and have steady hands the hole goes on the vertex this line goes on the zero line and i see how far it goes up it s actually about 61 a little smidge more it s an acute angle
student,so it won t always be 10 20 30
