speaker,cleaned_text
teacher,all right
student,this came off
teacher,we ll worry about that later all right go ahead and close your workbooks and let s get going so i graded your sheets on multiplying two digit numbers and consistently we missed the same problems so i m gonna give em back to you and i want us to look at them and see why we missed them and what we can do to not miss those kind of problems next time okay so when i call you come grab yours student b student d student c i haven t figured out where your new seats are yet student d come on over this way
student,oh
teacher,student c student a student p
student,all this
teacher,student k student m i m handing to you here you go student s student j student b
student,but is this a grade
teacher,student c this was your inaudible grade student k student m student j student j student e student j and student c okay so pretty much everybody who missed problems missed the problems on the bottom specifically 19 and 18 so we re gonna look at those two problems and see if we can figure out what was going on there was one very important word in both of these problems that some of us ignored what was that very important word
student,past
student,about
teacher,about about what is about raise your hands tell me that i need to do student c
student,estimate
teacher,estimate
student,round
teacher,round so remember when we did with multiplication it was different than when we rounded with addition when we add with rounding we round both numbers but when we round with multiplication we only round one of the numbers and then we multiply from there so let s look at 18 first it says there are 52 weeks in one year about how many weeks are in five years which of those two numbers am i gonna round student j
student,50 and 5 i mean
teacher,which of the two numbers 52 or 5 i m gonna round
student,52
teacher,52 so my original problem is 52 times 5 but i m gonna round 52 to what
multiple students,50
teacher,50 cause i m gonna round to its highest place value and i m gonna keep this the same so it becomes 50 times 5 make sense
multiple students,yes
teacher,do we see why we missed it i think a lot of just ignored that word about altogether
student,uh huh
teacher,cause most of you did 52 times 5 which would have been the right problem if the word about had not been in there but it was
student,it sucks
teacher,and then on number 19 it said the average heart rate for a 9 year old is 84 beats per minute about how many beats is this in 1 hour now they tried to trick you they put numbers in here that were not necessary what number in here was not necessary student c
student,nine
teacher,the nine it s talking about a 9 year old but that number is not necessary in the problem that could be a 30 year old it could be an 80 year old it could be a 5 year old it could be a 2 year old that number really just doesn t matter it s the other part the 84 beats per minute and the 1 hour that are important so i have to know something there what do i have to know it talks about 84 beats per minute and how many is this in 1 hour what do i have to know there student m
student,you have to know what 80 times 60
teacher,no that s not what i m talking about what do i have to know as far as just knowledge to be able to solve this problem student k
student,inaudible just talked about minutes in one hour
teacher,minutes to one hour how can i transfer minutes to hours somehow i have to figure that out what can i do student e
student,an hour would be 60 minutes
teacher,okay so i can transfer the hour into minutes so i know that the 84 beats was 1 minute and 1 hour is 60 minutes so this would be my problem now whoops it says that word about so i know i have to
multiple students,round
teacher,round not this number i m always gonna round the top number so 84 is gonna round to
multiple students,80
teacher,80 and i m gonna leave 60 the same remember we did a whole sheet full of problems like this i m gonna count my zeros how many zeros do i have
multiple students,two
teacher,two zeros and then i m gonna multiply eight times six is
multiple students,48
teacher,48 a lot of you all got the wrong number of zeros you got the 48 part but you put one zero instead of two so we got to be careful we all did well on this i just want to make sure that if on the test i see a problem that says about i remember what i need to do okay questions concerns i don t get it s okay so just turn this over on your desk we ll take care of it of putting it away later it s gonna go home in your friday folder today remember to remind your parents that the two grades in your friday folder that are about multiplication are not first quarter grades what grades are they
multiple students,second quarter
teacher,second quarter grades so make sure to remind them of that hey mom and dad this is not going on this report card this is going on next report card so that way they don t think that this is gonna change your current grade the last thing that s gonna change your current grade is the benchmark test remember that we re gonna take next week
student,it s on the fourth
teacher,so next week math time we ll take one day and do a little bit of reviewing for things that i think that you might not remember to get ready for that benchmark test but otherwise we re gonna keep going with second quarter so today we re gonna keep going with multiplication we re gonna move on so i feel like you ve got the by one digit multiplication we re gonna move on to the by two digit multiplication so we re gonna make sure that we ve got that too so just like last time i want to start with something other than the algorithm so we re gonna stick with our box method i m gonna show you remind you again how it can work with multiplying by two digit numbers too so we did it with one digit numbers so remember if i took the problem 94 times 7 how would i show that using the box method how would i show that student j
student,draw a box first
teacher,okay here s my box
student,seven on the top
teacher,okay seven goes on the top
student,then you put 90 on the top half of the
teacher,okay so i m gonna dot it in half
student,yes
teacher,and 90 goes there and
student,and the four goes under that one inaudible
teacher,okay so then what do i do now what so we ve got it drawn so now what what am i gonna do student d
student,do seven times nine plus the zero
teacher,which is
student,630
teacher,630 okay and then
student,and then you do seven times four which is 28 and you add them up
teacher,okay so i m gonna add them together zero and eight makes
multiple students,eight
teacher,three and two makes
multiple students,five
teacher,six and nothing makes
multiple students,six
teacher,so 94 times 7 is 658 so i can use that same method when i add an extra number so if i did let s say i stuck with my 94 but made it 67 i m going to use the same thing so here s my box it s a little bit bigger this time i m gonna keep this division the same the 90 and the 4 what s gonna be different student c
student,you split it down
teacher,i m gonna split it down and
student,you put inaudible side
teacher,this side okay
student,and you put the
teacher,whoops teacher a is not listening huh 60 and then
student,you put the seven on the other side
teacher,i m gonna put the seven on the other side okay so i m gonna do it the same way so now i m gonna multiply 60 times 90 is so do your multiplying first and add your zeros
multiple students,5 400
teacher,5 400 90 times 7
multiple students,630
teacher,630 okay 60 times 4
multiple students,240
student,2400 i mean 240
teacher,240 and 7 times 4 is
multiple students,28
teacher,okay it s your choice how you want to put it together you can add down then across or you can add across and then down
student,i would do that one
teacher,so let s do across and then down
student,yes
teacher,so zero and zero is
multiple students,zero
teacher,three and zero is
multiple students,three
student,zero
teacher,three six and four
multiple students,ten
student,zero and then carry the one
student,six
teacher,five and one makes
multiple students,six
teacher,six okay eight and zero makes
multiple students,eight
teacher,eight two and four
multiple students,six
student,two
teacher,nothing and two
multiple students,two
teacher,okay now i want to add these two together
multiple students,six nine two six
teacher,done
student,oh cool
teacher,and there s my answer so let s try another one i want you to get out paper and let s do it together
student,teacher a
teacher,yes sir
student,why would you put the 60 up here with the 90 and not do the 7 first
teacher,because of its place value
student,oh so if it s double digits the lowest number goes on the left
teacher,uh huh so if it was hundreds i would do hundreds then tens then ones
student,oh
teacher,so i want to go in the order of place value that s a really good question student d asked why i did the 60 here and not the 7 here and then the 60 over here i want to go in order of place value
student,okay
teacher,so i would do the higher place value first so if i had hundreds i would go hundreds then tens then ones same thing going down i would go hundreds then tens then ones does that make sense
multiple students,yes
teacher,could it work the other way
multiple students,yes
teacher,yeah probably but i like to stick with an order of place value it makes it a little less confusing yes student m
student,how do you do it with just normal 94 times 67 how do you just do that
teacher,we re gonna get there we ll do that we re gonna do this a couple more times to make sure you have this method and then we ll do the algorithm okay
student,um i was
teacher,okay eraser
student,are we gonna need more than one sheet of paper
teacher,no one is enough one is good all right let me make some room here all right your problem is going to be 83 times 25 83 times 25 so write the regular problem first and let s make our box yes sir
student,if you know the algorithm can you do that and then do this
teacher,let s do this first cause i want you to know at least two ways to solve a problem it s always good to know another way so you can check your work
student,because i kind of know the algorithm too
teacher,okay we re gonna talk about that so here s my box how many ways do i want to divide it
multiple students,four
teacher,four ways i want to have four boxes an easy way to tell how many boxes you re gonna need is how many numbers you have
student,huh
student,oh
teacher,one two three four if i had six numbers i d need six boxes
student,six boxes yeah
teacher,yes ma am
student,what if you had five inaudible
teacher,well i m gonna have to have six boxes but one of em is gonna be empty
student,oh why didn t we just split a box in the four
teacher,we ll see we ll do one of those right now we re gonna stick with two and two all right so what goes here
student,8
student,20 20
teacher,20
student,oh what
teacher,bottom number goes on this side top number goes on this side 20 and
multiple students,five
teacher,i was testing you
student,wait wait
student,80
student,wait but the last time you went
student,yeah you flipped them
student,you put seven and four on the top
teacher,did i
student,yes
student,yeah
teacher,okay
student,those are
student,you put
teacher,it looks like seven
student,right
student,you were testing us
student,and we passed
teacher,that s what erasers are for good gracious
student,but you never erased it
teacher,all right are you probably gonna get the same answer either way
multiple students,yes
teacher,yeah
student,yes
student,16 add the two zeros wait are we starting yet
teacher,no
student,oh
teacher,we ll do the first one together then you ll do the next one by yourself
student,wait what inaudible
teacher,we re not solving yet
student,we re not
teacher,all right all right so we re gonna start with 80 and 20 is so 8 times 2 is
multiple students,16
teacher,how many zeros
multiple students,two
teacher,all right 80 times 5 so 8 times 5 is
multiple students,40
teacher,40 how many zeros
multiple students,one
teacher,one zero 20 times 3 2 times 3 is
multiple students,6
student,60
teacher,it s not 5
student,60
student,60 it s 60 altogether
teacher,60 just checking
student,wait
student,15
teacher,three times five is
multiple students,15
teacher,15 who is confused what
student,oh wait
student,i wrote this differently than you so mine s in different boxes
teacher,then you should have been paying attention all right so let s add across and then down so 1600 plus 400 is
student,2 000
teacher,2 000
student,and then 75
teacher,inaudible 60 plus 15 is
multiple students,75
