speaker,cleaned_text
teacher,okay you re fine so hold on yes
student,inaudible
teacher,what s wrong
multiple students,inaudible
teacher,you have to remind me even ms r 7 30 we have that homework we re going to go over that first let me open up the here we go i hope you had a good night and everyone did this homework because it is due completely today remember it s the day we turn it all in and it s for the grade so i hope you have finished it today is thursday yes would you close those blinds a little bit so it s darker in here so we re looking at thursday right here your voices are off and you are listening checking your work to make sure you have the same problems
student,we haven t checked wednesday
teacher,we will check wednesday all right here we go wednesday i m going to go like this right beside each other so wednesday today 6 555 class 7 299 equals 13 854 guys do me a favor and if you get it right your voice is off if you don t get it right your voice is off let s not say what this is the correct answer if you do not have the correct answer mark it wrong but change it student s
student,is it okay if you didn t do thursday or you do have to do thursday
teacher,i ll let you turn in that work on friday we ll do thursday tonight if you didn t do thursday i ll give you that only because i m nice like that here we have 4 222 minus 3 976 and that s going to equal 246 okay did we have the next one we have is 60 times 400 remember that when i talked about this especially when it has multiples of 10 what fact do you look for first the basic what is the basic math fact in here 6 times 4 and if you can do the basic math facts you should be able to answer this it s 24 000 we just added the zeros to the end of our basic facts would you shut that hallway door for me please thanks honey the keeper inaudible was awesome and had lots of food they sold 132 bags of popcorn 79 hotdogs and 241 sodas how many times did they sell in all what does that tell you that you need to do
multiple students,add
teacher,so we re going to add up all the numbers and you should get the answer 452 thank you to those who are doing what you re supposed to be doing the next one says write the smallest number remember what was the other word i taught you for small starts with an l
multiple students,less
teacher,or
multiple students,least
teacher,if i m talking about large what am i talking about
multiple students,greatest
teacher,so we re looking for the smallest number it would start with what zero then you re going to line up the smallest numbers going all the way so 0 2 4 5 7 8 9 9 make something that shows a picture one third of something he she drew a rectangle and colored in one third you also could have drawn a circle because a circle could be you know like this and it looks like a peace sign in there how many faces are there the faces are the flat part of the shape how many faces are on this shape
multiple students,8
teacher,how many inches are in this one right here how many inches are in one yard think about it how many inches are in one foot
multiple students,12
teacher,look at my chart how many inches are in one foot
multiple students,12
teacher,there is 1 2 3 this would be a yard this is my yardstick i know you all can t see me over there but on my wall there is a yardstick how many inches goes all the way down
multiple students,36
teacher,i have a yardstick right here and a meter stick back there do you think a meter stick is longer or shorter
multiple students,longer
teacher,does anyone know by how many a meter stick a yardstick goes to 36 does anyone know what a meter stick goes to bring me that stick down the please see my children move all of my sticks over the room this is a meter stick this is a yardstick there is a difference in length does anybody know the difference i know that one s longer very good observation i told you that however i m asking how much longer do you think it is smarty if i put it up to it i know some of you over there can t see it but if i put it up how much longer is it student j walk over here and tell me how much longer it is
student,2 inches
teacher,well look over here what does it point to it s not 2 this would be 2
student,3
teacher,we put them side by side and on top of one another and what is it student j
student,3 inches
teacher,it s 3 inches longer i think i want to be measured with a meter stick so which one is bigger the meter stick or the yardstick
multiple students,meter stick
teacher,maybe we should glue this one right here it says write the number in expanded form we should have 3 000 000 plus 500 000 plus 10 000 plus 90 plus 5 that s exactly right on this side right here
multiple students,you missed the 2
teacher,oh excuse me i m sorry plus 2 000 plus 90 plus 5 all right let s look right here on balancing the equation we had 25 minus 20 and that s going to equal 5 and then 5 times 1 equals 5 we balance the equation this side is 5 and this side is 5 if we were to put it on a scale either side is 5 the last one right here is 20 on the blank it should be a 20 because i balanced it out 5 and 5 so it should be a 20 questions come get this student m let s look at this sheet right here which talks about exactly what i was talking about earlier knowing your basic here babe go ahead student k you might not have done it because you had an excuse but you still need to get it out and go over it and mark what you don t have i would suggest you do that before i open my eyes and clip you down because i know you can go and get it yes do not make ms r get upset today i m having a glorious day push your chair in
student,inaudible
teacher,but you know what baby that was a good thought how many zeros do you see
student,two
teacher,1 2 3 you have to count all of them this was right because it was one zero go back right now i m going to close my eyes no 1 2 3 that s right
student,because there isn t two
teacher,yes you just left off one of the zeros to go right here that s the only difference okay thank you what guys you should have out your homework and if not let me keep going back to my book bag
student,i don t know where it is
teacher,if you forgot it find my homework notebook and clip down and at conference time your mom will see that you forgot it i know i have your name in here student s put the date the name of the assignment go get your pencil and why student h did you tell your mom yesterday you put because you made me you didn t tell her that part you forgot that part today s date is the 14th 13th no yesterday student h you said my mom didn t put my homework in she told me to put it away i said your mom is not going to be happy when she reads my homework binder and sees you blaming her all right let s look right here at the mental math remember these are basic math facts that we ve talked about powers of what 10 so each of these all you have to do is your mental math to complete student k this is the sheet i m talking about 5 times 5 is 25 5 times 5 is 25 add a zero 5 times 5 is 25 add two zeros 5 times 5 is 25 add three zeros the next one 9 times 8 is 72 9 times 8 is 72 add a zero 9 times 8 is 72 add two zeros 9 times 8 is 72 add three zeros you need to clip down too 3 times 2 is 6 3 times 2 is 6 add one zero 3 times 2 is 6 add two zeros 3 times 2 is 6 add three zeros all right 5 times 7 is 35 add two zeros 9 times 4 is 36 add two zeros 9 times 8 is 9 times 9 is 81 add two zeros 4 times 5 is 20 add two zeros 4 times 3 is 12 add two zeros 8 times 3 is 24 add three zeros student k it s hard for people to say when you re standing up i ve said your name way too much today 6 times 4 is 24 add 1 2 3 4 zeros 3 times 6 is 18 add two zeros this one they did it backwards they gave you the answer they gave you a factor and you have to find the other factor and that would be what class
multiple students,7
teacher,yeah i really have a factor it s missing a factor and it s 15 so we know we need to put 5 000 here we need to put what 80 what is this one 6 000 what is this one
multiple students,7
teacher,what is 17
multiple students,900
teacher,what is 18
multiple students,300
teacher,all right thank you student l so let s go back and review because today we have to continue to move on i m going to give you a couple problems on the board for you to do as a warm up you re going to turn it all in tomorrow on thursday friday sorry i m so off on my days today you are not done because you are not a turkey you would say i m finished you will wait until tomorrow so we turn it all in on the right day and no papers get lost so go ahead i know tomorrow is friday i m a day off somehow i m still thinking today is wednesday
student,i have a game tomorrow at 7 30 that s late
teacher,that is late you need to talk to them about that all right so we re looking over here remember yesterday we were talking about two digit times one digit i know yesterday we did a couple two digit times two digits we made the box method and tried to solve it today let s go back through and warm up really quick we re going to do three problems 169 times 7 hmm 26 times all right remember this one how many boxes do i draw for this one two how many boxes do i draw for this one
multiple students,three
teacher,this one
multiple students,two
teacher,remember i m breaking down the 26 up here and right here isn t that right okay then right here i m breaking down the 17 it makes it easier because some of you student c put your thing on there and pay attention some of you it makes it easier when you break it down you can put the facts in here to try to remember try to do those three really quick you didn t get a piece of paper i wasn t talking to you i was talking to student a bless you yes use problem solving and if you can t see what should you do is everybody here today student c is still not here
