speaker,cleaned_text
teacher,okay all right so today we re going to work on playing a really cool game called capture a fraction but the object of the game is for you to better understand numerators and denominators so the numerator on a fraction is the number on top and a denominator is the number on the bottom and to understand what does a numerator mean and what does that do in fraction and denominator and what does that mean and what does that mean in a fraction and then today we re gonna continue to actually identify equivalent fractions who can quickly remind me what are equivalent fractions yeah
student,equal
teacher,equal so equal equivalent so the fractions are exactly the same who can quickly give me an example of an equivalent of sets of equivalent fractions yeah
student,two fourths and one half
teacher,two fourths and a half excellent so you have two fourths and a half they are equivalent that means that they are the same they have the same value or they have the same shade in places and then today you re going to put them in order where you compare a fraction and you have to use serious thinking and thinking about equivalence and relationship to help me how to understand what is bigger than the other does that make sense so you re going to actually explain while you re playing the game understand what is numerator and denominator share your strategies and how you figure out how things are equivalent and also explain how you put things in order when you compare fractions any question of what we need to do today
multiple students,no
teacher,no all right so what i have here is two fractions i m gonna erase that first okay one fourth and three fifths in it in the game that we re gonna play is figure out who is bigger which is a larger which is a bigger one okay so you have one fourth and three fifths which fraction is bigger so what i would like you to do is turn within your team and talk about what do you think which is bigger one fourth or three fifths
teacher,okay so what does that mean student s what did he just do i heard a lot of numbers
student,i know four times three equals 12 one times five equals five
teacher,mm hmm
student,so three fifths is bigger
teacher,three fifths is bigger do you agree that it s is that what you said okay do you agree with him
student,yeah
teacher,okay so can you tell me if there is another way that you can figure out which one is bigger
student,four times okay like three fifths is bigger
teacher,how do you know
student,because three
student,inaudible shaded parts
student,i remember yesterday you said that like yesterday you said you have like candies if you eat like two of them you save three of them like that one fourth yeah inaudible
teacher,you eat less okay
student,inaudible
teacher,oh okay so you re just looking at what s left over okay that s an idea but i want to go back to think about what student a just said so she said well you only ate one whereas you ate three here but are they the same for each one
student,no
teacher,so okay think about that would that be a good way to think about well if this one ate one this one ate three is that a fair way to think about it
student,inaudible across the middle it would be two fourths
teacher,but is this one the same so for example if i were to take this one and i apologize my drawing are not very good they re not equivalent they re not equal but this one is it the same as much as this one
multiple students,no
teacher,how do you know
student,because the square one that looks like a square but that looks like a rectangle
teacher,okay
student,if you take one as one fifth and you said the denominator is bigger then that is smaller
teacher,okay so you had one fifth and then you had one fourth so because you had to split more where the denominator is bigger then that s why one fifth is actually a little smaller than one fourth so knowing that how would so you would have to be conscious about that this one and this one are totally different okay good job what do you guys think
student,i think one fourth
teacher,one fourth is bigger
student,because last time you said the bigger number the smaller piece goes with that
student,when you eat less you ve got more pieces but when you eat more you ve got less pieces
student,the denominator is just more you eat less in the denominator you eat more you only have like two are left inaudible you have more left
teacher,okay does everyone agree in here
student,yeah
teacher,okay all right so i hear some interesting way of finding out which one is greater okay so who would like to share with me first student a
student,three five is bigger
teacher,how do you know three fifths is bigger
student,because four times three is 12
teacher,oh so you re using that strategy okay team one so student a can you come up and show me what do you mean by that
