speaker,cleaned_text
teacher,and you ll tell me what to do
teacher,okay guys you re on video tape i have proof hold it back for a couple seconds let it go out
teacher,okay
teacher,and is this supposed to be a full hour or whatever
teacher,okay it s recording
teacher,okay thank you okay today boys and girls we re going to go into problem solving skills and this is something that will use previous information that you have already learned okay so problem solving going to talk about evaluate reasonableness of answers when you evaluate reasonableness of answers what is one way you can do that before you ever go and solve the problem what is one thing you can do who can tell me raise your hand student k
student,add
teacher,add
student,know what operation you re going to use
teacher,know what operation you re going to use what else what is something that i tell you to do
student,check make a picture
teacher,check have you ever heard the word estimate
teacher,round okay that is something that you can do in problem solving there are a few steps first of all you need to understand what they re asking you to do plan what is something you can do can you make a chart can you estimate to see if you re answer is reasonable what else can you do how else can you plan student k
student,plan by drawing pictures
teacher,plan by drawing a picture excellent
student,make a chart
teacher,make a chart student m
student,you could make a graph
teacher,make a graph student k
student,a diagram
teacher,a diagram excellent and we do that a lot of times when we are working on our exemplars when you have a word problem many times that is what they re asking you to do understand plan and then you actually solve and check okay so those are the steps that we should always follow when we are doing problem solving okay and what i have done i ve made a little chart i m going to just model what i want you to do and then i m going to give put you in groups and let you work together to come up with an answer but first i want to model a couple one or two problems of exactly what i m expecting you to do okay and i have created a little chart here with average weight of different fruits so i ve got apple orange peach and grapefruit and then i ve got the average weight of an apple orange peach or grapefruit so if i said to you i want to buy six peaches from let s call this hepron s fruit stand if i want to buy six peaches what can i do to see if my answer is reasonable student a
student,you can round the weight of it
teacher,okay and what might i want to round the peach to
student,thirty hundreds
teacher,or what if i said let s round it to the closest half or full pound what would i round that 31 100 to student j
student,one pound
teacher,is thirty one hundreds closer to a half a pound or a full
student,half
teacher,half okay so i m going to and this just makes the numbers easier to work with so how do i write one half as a fraction student k
student,one over two
teacher,on over two okay so if i wanted to estimate check my answer for reasonableness i may say ½ times and how many peaches did i say one half times and how many peaches did i say i was going to purchase
student,six
teacher,six okay i m going to make that six over one so i can multiply okay what is another way another thing to keep in mind if you find half of a number what can you do
student,divide
teacher,divide what
student,inaudible
teacher,divide well i said i was going to buy six peaches so
student,six divided by ½
teacher,six divided by ½ or just keep it remember that ½ of any number you can divide that number by two so i could just take the number with that knowledge six divided by two or this is the same thing six over two that equals what if i put that in simplest form student s
student,three
teacher,three six over two equals three excellent okay now if i got two answers or you were working in a group and you got one answer and somebody else got another answer knowing this estimate basically what it is i could look at a number and say this is correct or possibly incorrect cause i actually i rounded what up or down here
teacher,so this number s going to be a little higher or lower than the actual
teacher,raise your hand if you say it s going to be a little higher that is correct it is going to be a little higher okay so if i gave you a choice and if this were on a multiple choice test crct possibly and this answer 18 and 6 10 let s call that answer a or answer b one and 86 100 and these are both at pounds could you go ahead and rule out one of those answers based on your estimate student s
student,a
teacher,you could go ahead and rule out a because that s what
student,eighteen
teacher,eighteen and 6 10 of a pound is that anywhere near three pounds
teacher,okay so b would be your answer and i bet if i went and multiplied excuse me three 31 100 times how many peaches to that purchase
student,six
teacher,six six times one is what class
teacher,six times three is
teacher,and where do i put this decimal point
teacher,student s
student,in between the one and the eight
teacher,the one and the eight because i ve got two places here so i m going to come over one two so one and 86 hundreds is the three is a reasonable estimate for one and 86 hundreds okay it s also a good test taking skill as well okay why do you think that it is helpful to estimate to see whether an answer is reasonable why is it helpful student j
student,to
teacher,student k let s see if student k can help
student,you ll have a better chance to get the answer right
teacher,okay
student,the question right
teacher,does it help you to kind of what student m
student,so it s not too high and not too low
