speaker,cleaned_text
teacher,all right thank you i don t think you re very funny right now okay so as you guys can see if you look at your daily schedules what we are going to do now at small groups and centers you were working on when student d when to use area and when to use perimeter that s what we re going to continue with however instead of me giving you the problems i would like you to work in your small groups to figure out an area problem okay so the dimensions for your problem i m going to write student j if you cannot see you may come sit over there all right the dimensions are 10 feet by 9 feet all right i would like you to work not silently but quietly with your group i would like you to create a problem a word problem just like we were doing in centers that would help you that would ask you to find the area of this student m 0 02 02
student,inaudible
teacher,there s pencils in your bucket you may use quickly all right you have 3 minutes talk it over with your groups create an area problem based on that rectangle
student,basically is that the only one that we re doing
teacher,for right now that s what we re gonna do then we re gonna check it and see how everyone s doing
student,area and perimeter
teacher,just area all right so what s your problem it s gonna be an area problem
student,i thought we were doing that
teacher,it is so am i going to find the inside or the outside of an area an area
student,inaudible
teacher,the inside good job is there any in your group s bucket then you may sharpen it okay student t if there s one right there i prefer you use it so you re gonna find the inside space so you re going to come up with an area problem that will help you okay
teacher,you don t need to choose as long as you have this you re all set i know that this is a pretty awful spot for it and i apologize so if you re finding the area are you finding the space on the outside or on the inside
multiple students,inside
teacher,inside nice job so come up with a nice word problem that s because you re not supposed to be talking and you re supposed to be paying attention i did not put you two back here to fool around you need to write a word problem that would help you find the area of that rectangle
student,i know i was just talking about the numbers
teacher,9 and 10
teacher,quickly come on nice job what s your word problem
student,inaudible
teacher,student c what did i ask you give this to me now thank you you can figure it out it s gonna ask you about area are you finding the outside or the inside inside so try and create an idea of what you would need to find the inside of the rectangle keep going keep writing guys i like how you guys are working am i trying to cover the inside or am i just trying to cover certain parts
student,inaudible
teacher,i need to cover the whole inside right so make sure that in your sentence or in your word problem you explain that okay 5 4 3 student d 2 student s and 1 who would like to raise their hand and share with me the word problem that they created in their groups student d nice and loud
student,inaudible
teacher,please flip the card thank you
student,inaudible so he can get a fence to put around me inaudible
teacher,okay i like what you did however i asked that you please give me a problem that had to do with area
student,inaudible
teacher,right i understand what student d told me was very similar to how i gave the instructions over there where i gave you the dimensions i gave you the problem and you had to decide if it was area or perimeter however that was not what i asked you to do i asked you to please create an area problem whose group created an area problem for this rectangle student a what was yours
teacher,oh i can t hear you because some students are being extremely disrespectful go ahead
student,inaudible
teacher,okay student a what did student a just say put that away or it s mine and please pay attention go ahead
student,inaudible
teacher,to put in the garden nice job ms w wants to create a garden that is 10 feet by 9 feet she wants to know how many flowers or what area of flowers she needs to buy to cover the inside of her garden that s what student a just said what key word in that problem let s you know that it s area student d
student,inside
teacher,inside nice job but although that s a great word problem student m that does not give me the answer what would my answer be tell me how to find my answer
student,inaudible
teacher,i can t hear you honey
student,10 feet times 9
teacher,times 9 feet okay and what do i get
multiple students,inaudible
teacher,90 what is it why did student m say square feet she is 100 correct but why did she choose square feet and not just feet student m
student,inaudible
teacher,good job in area you do square feet or square inches if that s the case in perimeter you just write feet inches centimeters or whatever the unit of measurement is okay student d would you like to read me your problem
student,she needed to measure the area of inaudible
teacher,okay so ms w needed flooring she wanted to measure you said the area of my living room to find out the size of the rug i need all right how big would my rug have to be student n
student,90
teacher,90 square feet nice job all right now you ve created area problems i would now like you to work on creating a perimeter problem
teacher,so this is the rectangle i would like you to use who can raise a hand and tell me with perimeter am i finding the inside or the outside student l
student,outside
teacher,outside what did you say student j
student,inaudible
teacher,what a
student,inaudible
teacher,oh this i apologize it should say 19 feet by 13 feet okay so you guys have about 3 minutes to work together and create a perimeter problem that has to deal with that rectangle
student,our jobs
teacher,no we re gonna keep our jobs from last week let me see so bonnie and jessie are building lego towers for the nice cute bunnies it is 10 feet by 9 feet how big is the house on the inside i love that but now create student g create one now for 19 by 13 feet and i want it to be a perimeter problem shhh yes student j
student,inaudible
teacher,well that s very unfortunate well if that s the case why don t we come up with three separate problems so everyone get a piece of scrap paper and come up with your own perimeter problems
student,inaudible
teacher,quickly correct remember the key word we talked about in centers
student,around
teacher,around good job that is not what i ve asked you to do that s wonderful i would love for you to write it down please
multiple students,inaudible
teacher,tell me a story
student,i can t think of a story
teacher,you need to think of a story you need to work as a group and think of a story
student,but she ain t helping us
teacher,well you need to ask her to in a polite way
student,we did
teacher,if i m working with perimeter am i finding the outside or the inside
student,outside
teacher,outside okay so give me brainstorm a problem we ll work through it together
student,david has inaudible
teacher,okay i like it
student,his backyard is 19 feet and 13 feet
teacher,okay
student,he needs to buy a new fence
teacher,i love it keep going you re on the right track yep
student,what about after this
teacher,where did he want to put the fence inside or around
student,around
teacher,use your own pencil student t 5 4 3 2 and 1 who can raise a hand and share with me their group s perimeter problem i m seeing many of the same hands student a you think you could help me out
student,i didn t finish writing it
teacher,you didn t finish writing it but are you on the right track why don t you give me what you have
student,inaudible
teacher,oh student s keep going student a
student,inaudible
teacher,okay student a can i stop you before you continue if i m buying a car am i putting that out the outside or the inside the inside right so that s not a perimeter problem that would be a great example of an area problem though but we re gonna work on finding a perimeter problem student i student has a garden and she wants to know how long her garden is
teacher,why is your problem not written down like i ve asked please write down your problem and i will come back to you student j
student,inaudible
teacher,okay but can you give me a little bit more information tell me the length of the sides and then you want to know how big altogether it is on the outside okay so student g is gonna read his okay loud and proud student g
student,inaudible
teacher,good job so how long or what is the perimeter of the outside good job i heard another really good one as i was walking around and i wish that somebody would raise their hand and share with us the problem that they created oh student d so nice of you to volunteer laughter
student,i didn t finish it though
teacher,that s okay i liked the direction that you were going in
student,student b had a back yard that is 19 feet by 13 feet he is trying to buy a fence to put around it how
teacher,what do you need to know you know how big it is you know he wants to put it around what don t you know how much
student,how much feet the fence has
teacher,how much feet the fence has to be how would i figure that out though student l your buddy student b over here is having his great backyard and he wants to keep the puppy safe he wants to build that fence but he needs your help i put 19 over here student b do you agree okay now what s the next step student l
student,inaudible
teacher,13 on bottom student g do you agree okay now what do i do student s
student,inaudible
teacher,i add them up so student m what do i add first
student,inaudible
teacher,13 plus 1 3 and what does that equal student l
student,i think it equals 26
teacher,26 now what do i add together student c
student,inaudible
