speaker,cleaned_text
teacher,all right we are going to do an activity today
student,we re going to do our work
teacher,no you re not we are going to do an activity today that deals with mean median and mode but before that let s talk about what the differences are who can tell me what one of these is student a
student,mean is the average
teacher,the average the average of the numbers and then what do you do with the average of the numbers student a
student,you have to count them all up and then add them all up and then you have to divide how many numbers there are
teacher,okay so divide by how many numbers so the average is that we re going to add all numbers anyone else have an idea of what these other ones are student m
student,mode is like the most
teacher,most what
student,the most recent
teacher,the most what honey
student,recent
teacher,not recent most
student,i don t know
teacher,you re close most
student,free
teacher,what s that word
student,frequent
teacher,frequent good most frequent now we said mode most and then mean micro we said remember the mean teacher gets all your averages for your grades that s how we remember that what about median then now student j
student,inaudible
teacher,yes number in middle but what do you have to do you have to do anything special for the number in the middle
multiple students,yes
student,you put them in least to greatest no biggest to least
student,you just leave it
student,no actually if there s two if there s two numbers then you have to divide by
teacher,so i have to do i have to put them in order
student,no
student,yes
student,no
student,yes
student,no you don t
student,yes you do you do
student,the median is in the middle you scratch off the numbers
student,in the middle but you have to cross out the ones that are
teacher,but do we have to order them
multiple students,yes
teacher,least to greatest so you got to order them first order them least to greatest and then if you have an even number you have to find the mean
multiple students,mean
teacher,okay you have to find the mean all right so these are the three things that we re going to be working on today take a look at your counting candy color sheet please if your name s not on the top please do that now so we don t lost it now you re each going to get a bag of skittles and you are going to be number one because this is your sheet first number one and what you re going to do is count the number of candy colors so usually in candy color skittles what do we have
student,blue red green
student,blue
teacher,i don t think we have blue do we
student,i mean purple
teacher,so we have red
multiple students,purple
teacher,we have purple
multiple students,green
teacher,orange
multiple students,green yellow
teacher,green
student,yellow
student,orange
teacher,yellow yellow red purple orange green yellow
student,it depends which kind you get
teacher,okay well these are the normal original skittles so that s one two three four five different colors think those are the only ones that are in there so when you get your bag of skittles you are going to sort them first by color and you know what sorting means
multiple students,yes
teacher,putting them into groups so when ms p gives you your skittles you are going to open up your bag neatly you re going to put your colors together and then i m gonna tell you what you re going to do after that so if you have your bag already start that process
student,thank you
teacher,you re welcome okay so put them in color order you might as well do this too ms p we ll put ours together ms p and i will put ours together did we miss any colors on our board
multiple students,no
teacher,put them together do not eat them you ll be able to eat them after don t eat them now all right now your name is gonna go on by the number one so if your name is not after the number 1 put your name there first please so you re number one student n you re number one
teacher,so now what do you think we re going to do now where it says number of candy color you ve got one two three four five different sections there what are we going to do with that
student,maybe split them up into each color and say how much you have for each
teacher,so what you re going to do is under it says number of candy color we need to identify first of all what our candy color is so pick one of your candy colors i don t care which one you want to do first which one should we do first
multiple students,red
teacher,red so ms p and i have ours up here this is number of candy color and you see that there s a line there put your color that you re going to start with and put the number of how many you re going to have we have one two ooh look at that one look how that s smooshed we have one two three four five six so we have six green okay so that s your first so you have a line there you can put the color and then the number underneath so that s in the first column now you see you have a second column number of candy color pick a different color we ll do purple next ms p and i will do purple next we will do purple and ooh we only have four that s one of my favorite ones though we only have four
student,you re lucky i only have one red and one purple
teacher,okay now you have a third column third column pick your next color i think we ll do orange next
student,yes that s what i was doing next
teacher,you can put any order you want to i m just modeling for you one two three four five six seven ooh you got seven too one two three four five six seven we have seven orange choose your next one choose your next one i think we re going to do yellow next i m running out of room so i m gonna put it down here so yellow and we have one two three four five so i ve done green i ve done purple i ve done orange and i ve done yellow so my last one is gonna be red for me
teacher,you only have one color of that skittle student o doesn t have any of a color she doesn t have any reds
