speaker,cleaned_text
teacher,okay today we are going to be learning about a new kind of graph called a line plot it looks a lot like a bar graph one of the differences instead of having two lines and x and y axis it only has an x axis and at the end of each line there s an arrow that indicates that the numbers on that axis go on forever in both directions okay so today we re going to do two things one graph we ll do together and one graph you ll do on your own first graph we re going to do is a line plot about the number of letters in your first name student j you go by initials but i want you to use your full first name okay student i you can use either student v or student i whichever name you want to use but we re not gonna use just initials okay we re not using last names we re not using middle names we re gonna use the first names that you re called at school okay so the first thing i want you to do is write your name on the little yellow sticky note that i gave you and then count the number of letter in your first name just your first name write that number on the sticky note if you think your name has the fewest letters raise your hand fewest means the lowest number okay student l how many do you have
student,three
teacher,three does anybody have a first name that has fewer than three letters you would have to have two one or zero that would be impossibly right okay anybody have two letters in their first name so student l s name student l s number would be the first number that we would put on our line we only put on this line the numbers that we need we re not gonna go below our lowest number we re not gonna go above our highest number that s another difference between some of the graphs we ve done who thinks their name has the highest number of letters student k how many do you have
student,six
teacher,six if you have more than six letters in your first name keep your hand up okay how many letters do you have student q
student,seven
teacher,seven if you have more than seven letters keep your hand up student d
student,eight
teacher,eight if you have more than eight keep your hand up student g do you have more or equal
student,equal
teacher,equal so eight is the last number that will go on our x axis and then we re gonna fill in all the numbers in between three four five six seven and eight okay now what i m gonna do is ask you i ll call you by groups to come to the board don t touch the cart and you re gonna put your sticky note above the number that indicates how many letters are in your name understand
multiple students,yes
teacher,let s start with half of this group student h j l j put it above the line please student q a i d student j b k i student j a j student s g c if i haven t called your name come student a a d did you go one of the things i m noticing you do when you re putting your sticky notes up is something that we did when we did our other graphs about coloring things you remembered that your information has to stay organized right you can t just randomly put them all over the place what do you notice that seems the same about this graph and say a bar graph what s the same student k
student,it has more than one solution
teacher,okay good okay there s more than one thing that you re graphing this time we re graphing the number of letters in your name so we have one two three four five six choices right what else do you notice is the same student s
student,the bars they re going the same way lined up the same that a bar graph
teacher,okay and remember you i think are the one that pointed out that a bar graph can go sideways right but in this graph the bars are still going up the way they would on a bar graph that is graphed this direction
student,they re sort of like squeezed up how you re supposed to put in cause like if you put it in separately you won t see the difference
teacher,okay i think you ve just said something you might not even realize you said student h what you said was that you can see the difference because of the way things are lined up and they re kind of together whoops sorry that was you student v you can see just by looking at this graph some answers to questions like if i said to you what number has the most what number was used the most in names what would you say
multiple students,six
teacher,six and what if i said what number is used the least
multiple students,three
teacher,okay this is not a line plot graph yet okay what i m going to do is take each note down and replace each note with an x okay this is how a line plot graph looks it s the same information you just put an x for each one now how is this graph different than a bar graph hang on how s it different student a
student,it doesn t have any y axis
teacher,it doesn t have the y axis uh oh i lost count i think there were four it doesn t have the y axis which means what s missing from the y axis what s usually over here student a
student,numbers
teacher,yes usually there are numbers here that we can kind of look across and see so how are you going to know how many things are plotted on the graph if there s no numbers here how are you going to know student i
student,it s got
teacher,just leave that on the floor
student,it s like you each have one you each have one you each have one and then you go and then the next one it goes up it goes up by three
teacher,and i saw you doing something what were you doing when you were doing this
student,counting
teacher,you were counting so the only way to know how many there are for each group is to count the number of xs student b is that correct
student,that s correct
teacher,so on this graph we don t have kind of the help of the y axis we can t run across and see how many there are of something we re going to have to count to find it out so this is what a line plot looks like here are the things that are the same the information is still easy like student h said it s easy to look at it and see things like which one has more and which one has less it s the same because it does have an x axis it s different because the x axis doesn t necessarily start on zero it s gonna start with whatever number we re using and end with the highest number we re using now these arrows mean what
student,goes on and on and on
teacher,what s it mean raise your hand student s
student,they go on forever
