speaker,cleaned_text
teacher,okay i have student j s note up here from the last two days now we re going inside the dna now we re down into atoms non living
student,because it will probably take a lot of years to get that far away from the earth
teacher,mm hmm okay was it easier for them to write it with the exponent or was it easier for them to write it without the exponent
student,without
student,with
teacher,you re saying without you re saying with why are you saying it s easier to write a number with an exponent than writing it without is it easier for you to write a number like this or a number like that the further we were going out taking it 10 times 10 times 10 why do you think we have the exponent finish your last thought give me five yes my head was spinning too after sharing your connections i would like to throw this question out to you why do we have exponents why do scientists now that we ve looked at this video why is it easier for us yes
student,we use exponents that way if it s 10 to the 14th power they didn t have to do a ton of zeros
teacher,how many zeros would we have to write if we had looked at that distance from the earth all the way past the milky way how many zeros will we have to write think about going into that cell or that nucleus they were going into how many zeros would we still have to write even though we have a decimal we d have to write them on the others side of the decimal because it was part of a whole let s make the connection to yesterday remember we started with what number did ms h start with yesterday what number did we start with when we were using the arrow cards what number did we start with
student,69
teacher,okay so we had 69 and she started out with 69 times 10 we said 69 times 10 would equal what when we placed it on the place value chart what did we say it would equal
student,690
teacher,okay we could also write this as 69 times 10 to what power if it s going to equal 690
student,the 1st
teacher,let s talk about the next one we did 69 wholes and we multiplied it the next time we multiplied by 100 what was our product you can use your notes to make that connection student m
student,690 000
teacher,it s easy to write 100 1 000 how else could we write 69 times 100 using an exponent
student,you could write 69 times 10 to the 2nd power
teacher,then we did i don t think we showed it with our arrow cards but we can go ahead and write 69 times 1 000 and 69 times 1 000 would equal what
student,69 000
teacher,69 000 but we could also write 69 times 1 000 as 69 times 10 to the 3rd power that s what you re going to be doing today when you play the game yahtzee okay we re going to play me against you first so you can see how to play the game then you re going to play against a partner you ll be given a yahtzee card can you turn off one set of lights for me student a so you ll have a chance to hopefully play two games okay what you re going to do is we re going to take turns rolling the dice five times each time i roll the dice i m going to roll it that will be the power of 10 the base is always going to be 10 player one rolls the die and writes the number as 10 to whatever power is indicated on the die the value for that expression both players write the exponential expression on their recording sheets and you check the solution ms l and i will be coming around and checking the solution then it s player two s turn to roll the die you will write the expression and find the value you re going to continue taking turns and record both of the five turns for player one and the five turns for player two at that point you re going to find the sum and the player with the greatest sum wins yes ma am
student,i still don t really get how to play it
teacher,that s why we re going to go ahead and play it here s my number cube can you lift up please i m going to roll first and i have a 3 so i am going to say that mine is going to be 10 to the 3rd power on my player one i m going to write 10 to the 3rd power okay this is my sheet my partner will also write it on their sheet they will each have two sheets what is the value of 10 to the 3rd power yes
student,1 000
teacher,so i m going to go ahead and write 1 000 i would also like you to write what did you actually do to get 1 000 what did we actually do i d also like you to write this out
student,you had to take 10 and multiply it by itself three times
teacher,so it was 10 times 10 times 10 now you re going to roll the die you also have 3 so you re going to write yours 10 to the 3rd power 1 000 or 10 times 10 times 10 okay i need a lucky number i need a number besides 3 6 so i m going to write my exponential expression 10 to the 6th power
student,1 000 000
teacher,this time i m going to write 1 000 000 student j is into that 1 000 000 because that was the connection that when i went over there he was talking about 1 000 000 or 10 times 10 times 10 times 10 times 10 times 10 now i m going to roll for you student j let s see 10 to the 1st power what s the value of that student a what s the value of 10 to the 1st power
student,10
teacher,what are you really doing when you re taking the value what are you really doing multiplying 10 times 10 you re multiplying 10 times 1 do you really have to write 10 to the 1st power no okay all right now i m going to go 5 yes 10 to the 5th which would be what number in word form
student,100 000
teacher,thank you student k 100 000 which would be 10 times 10 times 10 times 10 times 10 you have 4 you all have a 4 it s going to be 10 to the 4th student m what would your number be if you had 10 to the 4th
student,10 000
teacher,okay then it s my turn too i m going to write 10 to the 2nd the value would be what student j
student,that would be 100
teacher,which is really 10 times 10 okay let s see what you had a 3 so you have 10 to the 3rd what number value would that be student m if you had 10 to the 3rd
student,1 000
teacher,or 10 times 10 times 10 okay then one more i keep moving it don t i i have a 1 so 10 to the 1st which is really 10 10 times 1 then finally you guys get to go and you have a 4 so 10 to the 4th which would be the same thing as 10 times 10 times 10 times 10 and what would the value be student m 10 000 okay now here s where you have to add your sum if you were to add 9 up i have 1 000 1 000 000 100 000 100 and i have 10 what would my sum be can anyone do this mentally if i had 1 000 000 plus 100 000 plus 1 000 plus 100 plus 10 what would my sum be okay yes
student,1 100 000 1 100 110
teacher,yes okay you think it s 10 to the 17th power is this the same thing as 10 to the 17th power
multiple students,yes
multiple students,no
student,it wouldn t have the extra 100 and 10
teacher,would there be any value if 10 was our base and 17 was our exponent wouldn t it look like a 1 with 17 zeros is that the same thing
student,no
teacher,why why is this not 10 to the 17th power what are we doing here that you are doing when you take 10 to the 17th power what operation are we doing
student,addition
teacher,we re doing addition if we were to multiply then yes it would be 10 to the 17th power you ve got to pay attention to what you are doing so your group had 10 000 plus 10 000 plus 1 000 plus 1 000 plus 10 what was your sum in mental math can anyone do mental math yes
student,22 000 wait
teacher,how would you read that in word form
student,22 010
teacher,22 010 okay i m going to pull sticks remember you re not getting married you re just playing the game when you re done i m going to expect to have the sum and i m going to expect it to look like this you should have time to get through at least one game if we move quickly okay all right student m and student d come on up and get your sheets yes pass them out student j and student e they just need one student c and student l student m and student c student m and student a student d and student m they need to record yes they each need their own sheet so they re recording theirs and their partners on their own sheet student p and student d student a and student j student e and student j student j and student m and student z you all are going to have to play together because we have an odd number i love the leadership you take when you do have to do it the last three were student j student m and student z there you go does everyone have their number cubes okay you should get through one game so you ll roll it yours is going to be 10 to the 2nd power he needs to write what you have so don t go so fast so that he can see what you wrote okay so what would that be would it be 20 or would it be think about what we did in our notes the other day is it 10 times 2
student,10 to the 1st power is 10
teacher,do you have your notes over here make that connection okay where s your place value chart i think he has it in the other bag let s take a look at this person s right here remember this chart that we did the other day 10 to the 1st was 10 times 1 10 to the 2nd was 10 times 10 so let s look at what you did what are you really doing i need you to write 10 times 10 then it s student p s turn okay okay it s not 100 times 10 it s 100 then leave a little space and do 10 times 10 so we know these are two separate situations oh no you need to remember to record each others
student,we ve gotten the same numbers each time
teacher,are you writing 10 times 10 good so what are you doing when you re doing this when you re rolling what are you doing
student,just rolling and
student,we get the same thing
teacher,when you say get the same thing remember when we talked about using that vocabulary you re getting the same sum what are we doing here use your words
student,the same numbers
teacher,and when you roll the same number what are you doing on your paper what are you writing
student,writing the same powers
teacher,what does that mean on the first turn you both wrote 10 to the what power your exponent was 3 what does that mean
student,it s 10 three times 10 times 10 times 10
teacher,so it s not the sum of 10 plus 10 plus 10 it s the
student,expression
teacher,when you re timesing what are you doing what s that called when you times
student,multiply
teacher,so what do we call the answer to a multiplication problem
student,a product
teacher,so you re finding the product of 10 times 10 times 10 so let s say you roll what did she just roll
student,i rolled 6
teacher,okay so what did you just do you wrote down 10 to the 6th power so what did you do use that vocabulary what did student e get i need to see that you need to talk to each other and then i ll come over there i need you to explain so 10 what are you going to write so you ve got 10 to the 6th so what are you doing are you doing 10 plus 10 plus 10 what are you doing
student,multiplying
teacher,10 times 10 times 10 okay all right give me five for a minute i m walking around and i m listening and i m hearing some people saying we get this we re taking 10 6 times remember you are multiplying you are not adding you are not saying 10 plus 10 plus 10 plus 10 if you rolled 10 to the 6th you re doing 10 times 10 times 10 times 10 you re getting a product not a sum the place you get your sum is at the end so be prepared to explain in words what you re actually doing because you know we need to explain a lot of our thinking in words on those assessments okay so talk to me who won
student,nobody
teacher,he s rolling it s his turn now what are you doing when you take 10 to the 5th what are you really doing explain to me what s happening
student,10 to the 5th is going to have five zeros
teacher,what s going to have five zeros
student,the number that s going to have 10 and five zeros
teacher,what s the value of a number that has five zeros
student,100 000
